12,Sarasota,34.9,54552,42.8,66855,21.9,34289,0.4,656
12,Seminole,30.3,35660,48.6,57101,20.8,24487,0.3,312
12,Sumter,40.8,5027,35.4,4366,23.5,2901,0.3,35
12,Suwannee,35.1,3988,40.2,4576,24.5,2791,0.2,19
12,Taylor,35.6,2568,37.3,2693,26.7,1929,0.3,23
12,Union,34.9,1248,43.3,1546,21.6,770,0.2,7
12,Volusia,41.9,65223,38.1,59172,19.8,30823,0.2,281
12,Wakulla,34.6,2320,38.5,2586,26.7,1790,0.3,18
12,Walton,28.7,3888,42.2,5726,28.7,3890,0.4,50
12,Washington,32.3,2544,46.9,3695,20.3,1596,0.5,36
13,Appling,40.7,2455,41.7,2514,17.4,1047,0.2,11
13,Atkinson,48.3,1056,35.7,779,15.7,342,0.4,8
13,Bacon,42.7,1423,39.0,1301,18.1,604,0.2,7
13,Baker,58.9,864,26.6,391,14.3,210,0.2,3
13,Baldwin,49.3,5813,36.2,4262,14.2,1679,0.3,34
13,Banks,41.7,1530,42.3,1551,15.9,583,0.2,7
13,Barrow,40.0,3991,43.4,4328,16.4,1633,0.3,30
13,Bartow,39.3,6675,45.6,7742,14.7,2500,0.4,73
13,Ben Hill,52.6,2348,33.1,1476,13.9,619,0.5,21
13,Berrien,46.3,2103,36.0,1637,17.5,796,0.2,7
13,Bibb,51.9,28070,36.7,19847,11.1,6021,0.2,111
13,Bleckley,43.2,1710,39.7,1570,16.7,662,0.4,14
13,Brantley,44.1,1883,36.1,1541,19.7,840,0.2,10
13,Brooks,43.9,1895,41.2,1779,14.6,630,0.3,11
13,Bryan,34.3,2031,47.0,2789,18.5,1095,0.2,13
13,Bulloch,38.8,4903,45.0,5690,16.0,2020,0.2,31
13,Burke,53.2,3647,34.8,2390,11.8,807,0.2,15
