id,margin,bush,gore,trash1,trash2,other,hex_color
22113,17.05%, 56.20%, 39.15%,-,-,4.650000000000006%,8f0b63
22115,29.93%, 63.60%, 33.67%,-,-,2.7299999999999898%,a20655
22117,9.38%, 53.19%, 43.81%,-,-,3.0%,87076f
22119,13.01%, 55.12%, 42.11%,-,-,2.7700000000000102%,8c076b
22121,1.32%, 48.42%, 49.74%,-,-,1.8400000000000034%,7b047e
22123,40.66%, 68.88%, 28.21%,-,-,2.9099999999999966%,af0747
22125,6.69%, 51.69%, 45.00%,-,-,3.3100000000000023%,830872
22127,29.26%, 63.32%, 34.07%,-,-,2.6099999999999994%,a10656
23001,12.80%, 40.51%, 53.31%,-, 4.85%,6.180000000000007%,670f87
23003,1.82%, 47.11%, 48.93%,-, 3.00%,3.960000000000008%,780a7c
23005,10.98%, 41.05%, 52.03%,-, 6.01%,6.920000000000002%,681184
23007,7.34%, 41.81%, 49.15%,-, 7.22%,9.039999999999992%,6a177d
23009,0.88%, 44.56%, 45.44%,-, 8.79%,10.0%,711973
23011,12.28%, 40.69%, 52.96%,-, 5.02%,6.349999999999994%,671087
23013,2.37%, 43.74%, 46.11%,-, 8.83%,10.150000000000006%,6f1975
23015,4.18%, 48.08%, 43.89%,-, 6.73%,8.030000000000001%,7a146f
23017,6.60%, 43.05%, 49.65%,-, 5.49%,7.300000000000011%,6d127e
23019,3.76%, 48.66%, 44.90%,-, 5.15%,6.439999999999998%,7c1072
23021,11.88%, 52.34%, 40.46%,-, 5.09%,7.199999999999989%,851267
23023,4.30%, 43.75%, 48.05%,-, 6.94%,8.200000000000003%,6f147a
23025,3.57%, 44.61%, 48.17%,-, 5.17%,7.219999999999999%,71127a
23027,1.11%, 45.40%, 44.29%,-, 8.83%,10.310000000000002%,731a70
23029,8.00%, 50.66%, 42.66%,-, 5.11%,6.680000000000007%,81116c
23031,4.56%, 44.74%, 49.31%,-, 4.90%,5.949999999999989%,720f7d
24001,14.27%, 55.58%, 41.31%,-, 2.31%,3.1099999999999994%,8d0769
24003,7.27%, 51.93%, 44.67%,-, 2.74%,3.4000000000000057%,840871
24005,9.08%, 43.75%, 52.83%,-, 2.81%,3.4200000000000017%,6f0886
24009,10.13%, 53.69%, 43.57%,-, 2.21%,2.740000000000009%,88066f
24011,21.27%, 59.20%, 37.94%,-, 2.21%,2.8599999999999994%,960760
24013,33.73%, 65.19%, 31.46%,-, 2.63%,3.3499999999999943%,a60850
24015,10.97%, 53.66%, 42.69%,-, 2.75%,3.6500000000000057%,88096c
24017,0.24%, 48.82%, 49.05%,-,-,2.1299999999999955%,7c057d
24019,5.40%, 51.33%, 45.93%,-,-,2.740000000000009%,820675
24021,18.59%, 57.65%, 39.06%,-, 2.61%,3.289999999999992%,930863
24023,43.57%, 70.52%, 26.95%,-,-,2.530000000000001%,b30644
24025,18.81%, 57.82%, 39.01%,-, 2.51%,3.1700000000000017%,930863
24027,7.76%, 44.17%, 51.92%,-, 3.23%,3.9099999999999966%,700984
24029,6.53%, 51.39%, 44.86%,-, 3.34%,3.75%,830972
24031,29.02%, 33.52%, 62.54%,-, 3.36%,3.9399999999999977%,550a9f
24033,61.10%, 18.38%, 79.48%,-,-,2.1400000000000006%,2e05ca
24035,22.15%, 59.48%, 37.33%,-, 2.66%,3.1899999999999977%,97085f
24037,16.76%, 57.14%, 40.38%,-,-,2.4799999999999898%,910666
24039,2.31%, 47.46%, 49.78%,-,-,2.759999999999991%,79077e
24041,19.82%, 58.25%, 38.43%,-, 2.78%,3.319999999999993%,940861
24043,20.49%, 58.88%, 38.38%,-, 2.16%,2.739999999999995%,960661
24045,5.88%, 51.39%, 45.51%,-, 2.40%,3.0999999999999943%,830774
24047,6.52%, 51.76%, 45.24%,-, 2.32%,3.0%,830773
24510,68.41%, 14.11%, 82.52%,-, 2.86%,3.3700000000000045%,2308d2
25001,10.47%, 41.03%, 51.50%,-, 6.59%,7.469999999999999%,681383
25003,37.25%, 26.60%, 63.85%,-, 7.53%,9.549999999999997%,4318a2
25005,34.77%, 29.74%, 64.51%,-, 4.52%,5.75%,4b0ea4
25007,35.67%, 26.14%, 61.81%,-, 11.10%,12.049999999999997%,421e9d
25009,22.04%, 35.45%, 57.49%,-, 5.79%,7.060000000000002%,5a1292
25011,23.28%, 30.50%, 53.78%,-, 13.87%,15.719999999999999%,4d2889
25013,23.56%, 34.61%, 58.17%,-, 6.00%,7.219999999999999%,581294
25015,28.18%, 27.98%, 56.16%,-, 14.59%,15.86%,47288f
25017,31.22%, 30.27%, 61.49%,-, 6.93%,8.239999999999995%,4d159c
25019,25.38%, 32.97%, 58.34%,-, 7.67%,8.689999999999998%,541694
25021,25.67%, 33.75%, 59.41%,-, 5.52%,6.840000000000003%,561197
25023,15.42%, 39.11%, 54.53%,-, 5.21%,6.359999999999999%,63108b
25025,50.90%, 20.48%, 71.38%,-, 6.94%,8.14%,3414b6
25027,19.23%, 36.80%, 56.03%,-, 5.86%,7.170000000000002%,5d128e
26001,7.60%, 52.56%, 44.96%,-, 2.07%,2.4799999999999898%,860672
26003,1.63%, 49.06%, 47.43%,-, 2.89%,3.509999999999991%,7d0878
26005,28.30%, 62.81%, 34.52%,-, 2.07%,2.6699999999999875%,a00658
26007,2.01%, 47.90%, 49.91%,-,-,2.1899999999999977%,7a057f
26009,21.30%, 58.92%, 37.62%,-, 2.71%,3.460000000000008%,96085f
26011,3.63%, 47.08%, 50.71%,-,-,2.210000000000008%,780581
26013,12.85%, 54.11%, 41.26%,-, 4.16%,4.6299999999999955%,890b69
26015,22.66%, 59.88%, 37.22%,-, 2.33%,2.9000000000000057%,98075e
26017,11.82%, 42.90%, 54.71%,-,-,2.3900000000000006%,6d068b
26019,7.76%, 51.68%, 43.93%,-, 3.87%,4.390000000000001%,830b70
26021,11.55%, 54.70%, 43.15%,-,-,2.1500000000000057%,8b056e
26023,13.00%, 55.40%, 42.39%,-,-,2.210000000000008%,8d056c
26025,1.85%, 47.73%, 49.59%,-, 2.14%,2.680000000000007%,79067e
26027,8.76%, 53.19%, 44.43%,-,-,2.3799999999999955%,870671
26029,16.50%, 56.20%, 39.71%,-, 3.40%,4.090000000000003%,8f0a65
26031,10.55%, 54.01%, 43.47%,-, 2.04%,2.5200000000000102%,89066e
26033,8.05%, 52.43%, 44.38%,-, 2.51%,3.1899999999999977%,850871
26035,2.78%, 47.09%, 49.87%,-, 2.08%,3.039999999999992%,78077f
26037,14.47%, 56.07%, 41.60%,-,-,2.3299999999999983%,8e056a
26039,8.72%, 52.56%, 43.84%,-, 2.77%,3.5999999999999943%,86096f
26041,5.20%, 51.23%, 46.03%,-, 2.25%,2.740000000000009%,820675
26043,10.90%, 54.02%, 43.12%,-, 2.35%,2.8599999999999994%,89076d
26045,3.23%, 50.34%, 47.11%,-, 2.01%,2.549999999999997%,800678
26047,21.42%, 58.47%, 37.05%,-, 3.63%,4.480000000000004%,950b5e
26049,27.87%, 34.92%, 62.78%,-,-,2.299999999999997%,5905a0
26051,1.46%, 49.39%, 47.92%,-,-,2.6899999999999977%,7d067a
26053,1.64%, 47.12%, 48.76%,-, 3.42%,4.1200000000000045%,780a7c
26055,20.89%, 58.48%, 37.59%,-, 3.30%,3.930000000000007%,950a5f
26057,11.69%, 54.76%, 43.07%,-,-,2.1700000000000017%,8b056d
26059,22.82%, 60.00%, 37.17%,-, 2.08%,2.8299999999999983%,99075e
26061,15.52%, 55.54%, 40.01%,-, 3.64%,4.450000000000003%,8d0b66
26063,12.50%, 55.37%, 42.86%,-,-,1.7700000000000102%,8d046d
26065,18.17%, 39.23%, 57.41%,-, 2.73%,3.3600000000000136%,640892
26067,18.50%, 58.05%, 39.55%,-,-,2.4000000000000057%,940664
26069,1.21%, 47.99%, 49.20%,-, 2.33%,2.8100000000000023%,7a077d
26071,0.76%, 47.95%, 48.71%,-, 2.59%,3.3400000000000034%,7a087c
26073,0.83%, 47.71%, 48.55%,-, 3.16%,3.740000000000009%,79097b
26075,6.31%, 51.76%, 45.46%,-, 2.15%,2.780000000000001%,830773
26077,0.55%, 47.94%, 48.49%,-, 3.07%,3.569999999999993%,7a097b
26079,15.59%, 56.10%, 40.50%,-, 2.53%,3.4000000000000057%,8f0867
26081,21.24%, 59.37%, 38.13%,-, 2.01%,2.5%,970661
26083,14.89%, 55.10%, 40.21%,-, 3.95%,4.689999999999998%,8c0b66
26085,13.28%, 41.79%, 55.06%,-, 2.34%,3.1500000000000057%,6a088c
26087,12.36%, 54.66%, 42.30%,-, 2.13%,3.0400000000000063%,8b076b
26089,18.36%, 56.96%, 38.60%,-, 3.80%,4.439999999999998%,910b62
26091,5.78%, 51.58%, 45.81%,-,-,2.6099999999999994%,830674
26093,21.01%, 59.14%, 38.13%,-,-,2.7299999999999898%,960661
26095,20.66%, 58.36%, 37.70%,-, 2.92%,3.9399999999999977%,940a60
26097,12.38%, 54.81%, 42.43%,-, 2.28%,2.759999999999991%,8b076c
26099,2.42%, 47.54%, 49.96%,-,-,2.5%,79067f
26101,2.08%, 47.26%, 49.34%,-, 2.80%,3.4000000000000057%,78087d
26103,10.03%, 43.10%, 53.13%,-, 3.21%,3.769999999999996%,6d0987
26105,11.42%, 54.29%, 42.86%,-, 2.31%,2.8499999999999943%,8a076d
26107,12.01%, 54.71%, 42.70%,-, 2.20%,2.5900000000000034%,8b066c
26109,8.93%, 52.99%, 44.06%,-, 2.58%,2.9499999999999886%,870770
26111,15.24%, 56.28%, 41.04%,-, 2.04%,2.680000000000007%,8f0668
26113,34.05%, 65.79%, 31.74%,-,-,2.469999999999999%,a70650
26115,4.23%, 46.83%, 51.06%,-,-,2.1099999999999994%,770582
26117,13.40%, 55.43%, 42.03%,-, 2.11%,2.539999999999992%,8d066b
26119,12.20%, 54.90%, 42.70%,-,-,2.4000000000000057%,8b066c
26121,11.31%, 43.35%, 54.66%,-,-,1.990000000000009%,6e058b
26123,19.03%, 58.29%, 39.25%,-,-,2.460000000000008%,940664
26125,1.21%, 48.10%, 49.31%,-,-,2.5900000000000034%,7a067d
26127,12.22%, 54.89%, 42.68%,-,-,2.430000000000007%,8b066c
26129,1.93%, 47.75%, 49.68%,-,-,2.569999999999993%,79067e
26131,23.08%, 59.55%, 36.47%,-, 3.25%,3.980000000000004%,970a5c
26133,16.86%, 57.20%, 40.34%,-,-,2.4599999999999937%,910666
26135,13.28%, 55.29%, 42.01%,-, 2.20%,2.700000000000003%,8c066b
26137,19.74%, 58.14%, 38.40%,-, 3.00%,3.460000000000008%,940861
26139,44.40%, 71.16%, 26.76%,-,-,2.0799999999999983%,b50544
26141,5.90%, 51.69%, 45.79%,-,-,2.5200000000000102%,830674
26143,1.88%, 47.88%, 49.76%,-,-,2.3599999999999994%,7a067e
26145,10.32%, 43.89%, 54.21%,-,-,1.9000000000000057%,6f048a
26147,0.83%, 49.00%, 48.17%,-,-,2.8299999999999983%,7c077a
26149,19.67%, 58.60%, 38.93%,-,-,2.469999999999999%,950663
26151,20.54%, 59.06%, 38.53%,-,-,2.4099999999999966%,960662
26153,1.24%, 49.74%, 48.50%,-,-,1.759999999999991%,7e047b
26155,0.92%, 49.09%, 48.17%,-,-,2.739999999999995%,7d067a
26157,9.61%, 53.60%, 43.99%,-,-,2.4099999999999966%,880670
26159,3.38%, 50.17%, 46.79%,-, 2.33%,3.039999999999992%,7f0777
26161,23.59%, 36.19%, 59.78%,-, 3.34%,4.030000000000001%,5c0a98
26163,39.99%, 29.02%, 69.01%,-,-,1.9699999999999989%,4a05af
26165,14.55%, 55.58%, 41.03%,-, 2.71%,3.3900000000000006%,8d0868
27001,0.91%, 45.46%, 46.37%,-, 4.88%,8.170000000000002%,731476
27003,0.86%, 47.56%, 46.70%,-, 4.54%,5.739999999999995%,790e77
27005,20.23%, 56.88%, 36.65%,-, 4.12%,6.469999999999999%,91105d
27007,6.07%, 48.48%, 42.41%,-, 7.37%,9.110000000000014%,7b176c
27009,11.09%, 51.40%, 40.31%,-, 5.78%,8.289999999999992%,831566
27011,2.01%, 45.97%, 47.99%,-, 3.66%,6.039999999999992%,750f7a
27013,2.24%, 47.23%, 44.99%,-, 6.43%,7.780000000000001%,781372
27015,21.19%, 57.43%, 36.23%,-, 4.37%,6.340000000000003%,92105c
27017,20.17%, 36.99%, 57.16%,-, 4.20%,5.849999999999994%,5e0e91
27019,23.78%, 59.36%, 35.58%,-, 3.94%,5.060000000000002%,970c5a
27021,11.77%, 52.48%, 40.71%,-, 4.88%,6.810000000000002%,851167
27023,0.39%, 46.87%, 46.47%,-, 4.22%,6.659999999999997%,771076
27025,6.11%, 49.74%, 43.63%,-, 5.08%,6.6299999999999955%,7e106f
27027,6.78%, 50.14%, 43.36%,-, 4.12%,6.5%,7f106e
27029,17.55%, 55.88%, 38.34%,-, 3.50%,5.780000000000001%,8e0e61
27031,4.40%, 45.92%, 41.52%,-, 10.28%,12.560000000000002%,752069
27033,14.01%, 54.51%, 40.50%,-, 3.37%,4.990000000000009%,8b0c67
27035,13.44%, 53.45%, 40.01%,-, 4.67%,6.539999999999992%,881066
27037,0.99%, 47.87%, 46.88%,-, 4.28%,5.25%,7a0d77
27039,10.47%, 52.34%, 41.86%,-, 4.06%,5.799999999999997%,850e6a
27041,20.10%, 57.02%, 36.92%,-, 4.34%,6.060000000000002%,910f5e
27043,8.45%, 51.47%, 43.02%,-, 3.67%,5.509999999999991%,830e6d
27045,3.66%, 45.45%, 49.10%,-, 4.00%,5.449999999999989%,730d7d
27047,10.35%, 42.40%, 52.75%,-, 3.44%,4.849999999999994%,6c0c86
27049,3.91%, 48.76%, 44.84%,-, 4.91%,6.400000000000006%,7c1072
27051,8.20%, 49.78%, 41.58%,-, 5.91%,8.64%,7e166a
27053,14.28%, 39.32%, 53.60%,-, 6.20%,7.079999999999998%,641288
27055,5.66%, 49.94%, 44.28%,-, 4.14%,5.780000000000001%,7f0e70
27057,17.42%, 55.21%, 37.78%,-, 5.03%,7.009999999999991%,8c1160
27059,9.52%, 51.36%, 41.84%,-, 5.04%,6.799999999999997%,82116a
27061,4.78%, 43.96%, 48.74%,-, 5.24%,7.299999999999997%,70127c
27063,7.52%, 50.99%, 43.47%,-, 3.57%,5.539999999999992%,820e6e
27065,9.53%, 51.09%, 41.57%,-, 5.05%,7.340000000000003%,82126a
27067,9.36%, 51.99%, 42.62%,-, 3.81%,5.390000000000001%,840d6c
27069,9.33%, 51.31%, 41.98%,-, 2.58%,6.710000000000008%,82116b
27071,9.01%, 51.21%, 42.20%,-, 4.39%,6.590000000000003%,82106b
27073,6.80%, 43.59%, 50.39%,-, 3.59%,6.019999999999996%,6f0f80
27075,16.97%, 37.56%, 54.53%,-, 6.49%,7.909999999999997%,5f148b
27077,16.83%, 55.60%, 38.77%,-, 3.38%,5.6299999999999955%,8d0e62
27079,6.30%, 49.78%, 43.48%,-, 4.89%,6.740000000000009%,7e116e
27081,2.34%, 46.07%, 48.42%,-, 3.20%,5.509999999999991%,750e7b
27083,11.75%, 52.98%, 41.23%,-, 4.00%,5.790000000000006%,870e69
27085,20.61%, 57.05%, 36.44%,-, 4.42%,6.510000000000005%,91105c
27087,9.04%, 50.45%, 41.41%,-, 4.32%,8.14%,801469
27089,19.27%, 56.01%, 36.74%,-, 3.08%,7.25%,8e125d
27091,14.66%, 54.83%, 40.17%,-, 3.63%,5.0%,8b0c66
27093,10.48%, 51.72%, 41.25%,-, 4.84%,7.030000000000001%,831169
27095,8.26%, 50.94%, 42.68%,-, 4.37%,6.3799999999999955%,81106c
27097,19.92%, 55.85%, 35.93%,-, 4.31%,8.219999999999999%,8e145b
27099,20.67%, 37.19%, 57.86%,-, 3.67%,4.950000000000003%,5e0c93
27101,6.61%, 50.64%, 44.04%,-, 3.13%,5.319999999999993%,810d70
27103,1.17%, 47.11%, 45.94%,-, 5.49%,6.950000000000003%,781175
27105,11.34%, 53.72%, 42.38%,-, 2.68%,3.9000000000000057%,88096c
27107,6.40%, 49.66%, 43.26%,-, 3.38%,7.0800000000000125%,7e126e
27109,8.11%, 51.59%, 43.48%,-, 3.70%,4.930000000000007%,830c6e
27111,24.97%, 59.50%, 34.53%,-, 3.93%,5.969999999999999%,970f58
27113,14.59%, 53.48%, 38.89%,-, 4.03%,7.6299999999999955%,881363
27115,2.25%, 44.80%, 47.05%,-, 5.62%,8.150000000000006%,721477
27117,14.77%, 55.03%, 40.25%,-, 2.86%,4.719999999999999%,8c0c66
27119,13.05%, 53.81%, 40.76%,-, 2.61%,5.430000000000007%,890d67
27121,0.62%, 46.90%, 46.28%,-, 4.41%,6.819999999999993%,771176
27123,20.80%, 35.89%, 56.69%,-, 6.35%,7.420000000000002%,5b1290
27125,12.44%, 52.15%, 39.71%,-, 3.25%,8.14%,841465
27127,24.63%, 59.23%, 34.60%,-, 4.05%,6.170000000000002%,970f58
27129,6.19%, 49.69%, 43.50%,-, 4.37%,6.810000000000002%,7e116e
27131,8.70%, 41.80%, 50.50%,-, 6.30%,7.700000000000003%,6a1380
27133,13.79%, 55.33%, 41.54%,-, 2.32%,3.1299999999999955%,8d0769
27135,35.82%, 65.52%, 29.70%,-, 2.46%,4.780000000000001%,a70c4b
27137,26.82%, 32.96%, 59.78%,-, 5.85%,7.259999999999991%,541298
27139,14.73%, 54.70%, 39.97%,-, 4.18%,5.329999999999998%,8b0d65
27141,15.26%, 54.53%, 39.27%,-, 4.87%,6.199999999999989%,8b0f64
27143,19.09%, 55.72%, 36.63%,-, 4.92%,7.650000000000006%,8e135d
27145,12.17%, 51.86%, 39.70%,-, 6.11%,8.439999999999998%,841565
27147,8.23%, 51.18%, 42.95%,-, 4.34%,5.8700000000000045%,820e6d
27149,6.90%, 49.22%, 42.32%,-, 6.83%,8.460000000000008%,7d156b
27151,5.92%, 43.70%, 49.62%,-, 4.01%,6.680000000000007%,6f117e
27153,17.12%, 54.37%, 37.25%,-, 4.37%,8.379999999999995%,8a155e
27155,9.02%, 51.00%, 41.98%,-, 4.08%,7.02000000000001%,82116b
27157,6.87%, 49.81%, 42.94%,-, 5.42%,7.25%,7f126d
27159,23.22%, 58.49%, 35.27%,-, 3.96%,6.239999999999995%,950f59
27161,10.31%, 51.99%, 41.67%,-, 4.49%,6.340000000000003%,84106a
27163,1.74%, 48.13%, 46.39%,-, 4.57%,5.47999999999999%,7a0d76
27165,5.92%, 49.90%, 43.98%,-, 4.13%,6.1200000000000045%,7f0f70
27167,29.83%, 61.48%, 31.65%,-, 2.33%,6.8700000000000045%,9c1150
27169,1.24%, 45.04%, 46.28%,-, 7.32%,8.680000000000007%,721676
27171,16.37%, 55.02%, 38.65%,-, 4.56%,6.329999999999998%,8c1062
27173,1.27%, 47.11%, 45.84%,-, 4.21%,7.049999999999997%,781174
28001,9.23%, 44.97%, 54.20%,-,-,0.8299999999999983%,72028a
28003,17.37%, 57.40%, 40.03%,-,-,2.569999999999993%,920666
28005,15.67%, 57.38%, 41.71%,-,-,0.9099999999999966%,92026a
28007,17.90%, 58.64%, 40.74%,-,-,0.6200000000000045%,950167
28009,9.34%, 44.84%, 54.18%,-,-,0.9799999999999898%,72028a
28011,26.51%, 35.80%, 62.31%,-,-,1.8900000000000006%,5b049e
28013,20.79%, 59.88%, 39.09%,-,-,1.0300000000000011%,980263
28015,29.22%, 64.28%, 35.05%,-,-,0.6700000000000017%,a30159
28017,0.42%, 49.46%, 49.05%,-,-,1.490000000000009%,7e037d
28019,30.12%, 64.48%, 34.36%,-,-,1.1599999999999966%,a40257
28021,60.39%, 19.13%, 79.52%,-,-,1.3500000000000085%,3003ca
28023,30.86%, 65.08%, 34.22%,-,-,0.7000000000000028%,a50157
28025,11.57%, 43.72%, 55.30%,-,-,0.980000000000004%,6f028d
28027,20.59%, 38.68%, 59.27%,-,-,2.049999999999997%,620597
28029,7.54%, 53.30%, 45.76%,-,-,0.9399999999999977%,870274
28031,22.63%, 60.75%, 38.12%,-,-,1.1299999999999955%,9a0261
28033,43.77%, 71.21%, 27.44%,-,-,1.3500000000000085%,b50345
28035,21.49%, 59.69%, 38.20%,-,-,2.1099999999999994%,980561
28037,23.80%, 61.40%, 37.59%,-,-,1.009999999999991%,9c025f
28039,43.47%, 70.61%, 27.14%,-,-,2.25%,b40545
28041,39.79%, 69.48%, 29.69%,-,-,0.8299999999999983%,b1024b
28043,10.29%, 54.65%, 44.36%,-,-,0.9900000000000091%,8b0271
28045,31.10%, 64.11%, 33.00%,-,-,2.8900000000000006%,a30754
28047,24.92%, 61.30%, 36.38%,-,-,2.319999999999993%,9c055c
28049,10.30%, 43.01%, 53.31%,-,-,3.680000000000007%,6d0987
28051,47.29%, 26.10%, 73.39%,-,-,0.5099999999999909%,4201bb
28053,16.73%, 41.28%, 58.01%,-,-,0.710000000000008%,690193
28055,20.09%, 38.89%, 58.98%,-,-,2.1299999999999955%,630596
28057,28.37%, 63.33%, 34.96%,-,-,1.710000000000008%,a10459
28059,35.19%, 66.66%, 31.47%,-,-,1.8700000000000045%,a90450
28061,2.95%, 51.09%, 48.15%,-,-,0.7599999999999909%,82017a
28063,64.14%, 17.61%, 81.75%,-,-,0.6400000000000006%,2c01d0
28065,7.49%, 45.83%, 53.32%,-,-,0.8499999999999943%,740287
28067,35.45%, 67.14%, 31.69%,-,-,1.1700000000000017%,ab0250
28069,9.29%, 44.94%, 54.24%,-,-,0.8199999999999932%,72028a
28071,15.32%, 55.85%, 40.53%,-, 3.04%,3.6200000000000045%,8e0967
28073,56.12%, 77.07%, 20.95%,-,-,1.980000000000004%,c40535
28075,34.28%, 66.67%, 32.39%,-,-,0.9399999999999977%,aa0252
28077,12.65%, 55.78%, 43.13%,-,-,1.0900000000000034%,8e026d
28079,19.00%, 59.18%, 40.18%,-,-,0.6400000000000006%,960166
28081,25.54%, 61.97%, 36.43%,-,-,1.5999999999999943%,9e045c
28083,15.74%, 41.03%, 56.77%,-,-,2.1999999999999886%,680590
28085,32.17%, 65.69%, 33.52%,-,-,0.789999999999992%,a70255
28087,20.11%, 59.30%, 39.19%,-,-,1.5100000000000051%,970363
28089,29.11%, 64.00%, 34.88%,-,-,1.1200000000000045%,a30258
28091,24.39%, 61.79%, 37.41%,-,-,0.8000000000000114%,9d025f
28093,23.92%, 37.51%, 61.43%,-,-,1.0600000000000023%,5f029c
28095,12.08%, 55.37%, 43.29%,-,-,1.3400000000000034%,8d036e
28097,9.14%, 54.24%, 45.10%,-,-,0.6599999999999966%,8a0173
28099,42.42%, 70.69%, 28.27%,-,-,1.0400000000000063%,b40248
28101,43.85%, 71.59%, 27.75%,-,-,0.6599999999999966%,b60146
28103,37.40%, 30.88%, 68.29%,-,-,0.8299999999999983%,4e02ae
28105,10.24%, 53.76%, 43.52%,-,-,2.719999999999999%,89066e
28107,4.00%, 47.62%, 51.63%,-,-,0.75%,790183
28109,42.26%, 70.25%, 27.98%,-,-,1.769999999999996%,b30447
28111,39.94%, 69.42%, 29.48%,-,-,1.0999999999999943%,b1024b
28113,6.49%, 52.69%, 46.20%,-,-,1.1099999999999994%,860275
28115,40.27%, 69.41%, 29.14%,-,-,1.4500000000000028%,b0034a
28117,21.39%, 60.14%, 38.75%,-,-,1.1099999999999994%,990262
28119,24.11%, 37.50%, 61.62%,-,-,0.8799999999999955%,5f029d
28121,60.17%, 79.60%, 19.43%,-,-,0.9699999999999989%,ca0231
28123,22.30%, 60.84%, 38.54%,-,-,0.6200000000000045%,9b0162
28125,21.77%, 37.00%, 58.77%,-,-,4.22999999999999%,5e0a95
28127,31.62%, 65.32%, 33.71%,-,-,0.9699999999999989%,a60255
28129,49.30%, 74.11%, 24.82%,-,-,1.0699999999999932%,bc023f
28131,36.66%, 67.03%, 30.36%,-,-,2.6099999999999994%,aa064d
28133,19.16%, 40.04%, 59.19%,-,-,0.7700000000000102%,660196
28135,11.10%, 43.96%, 55.06%,-,-,0.9799999999999898%,70028c
28137,19.64%, 59.22%, 39.58%,-,-,1.2000000000000028%,970364
28139,29.43%, 64.04%, 34.61%,-,-,1.3499999999999943%,a30358
28141,19.67%, 58.95%, 39.29%,-,-,1.759999999999991%,960464
28143,31.57%, 33.47%, 65.05%,-,-,1.480000000000004%,5503a5
28145,32.14%, 65.37%, 33.23%,-,-,1.4000000000000057%,a60354
28147,19.00%, 58.97%, 39.97%,-,-,1.0600000000000023%,960265
28149,18.29%, 58.49%, 40.19%,-,-,1.3199999999999932%,950366
28151,16.58%, 40.20%, 56.77%,-,-,3.030000000000001%,660790
28153,21.47%, 60.16%, 38.69%,-,-,1.1500000000000057%,990262
28155,36.15%, 67.52%, 31.38%,-,-,1.1000000000000085%,ac0250
28157,27.53%, 34.72%, 62.25%,-,-,3.030000000000001%,58079e
28159,11.63%, 55.51%, 43.88%,-,-,0.6099999999999994%,8d016f
28161,3.90%, 47.25%, 51.15%,-,-,1.5999999999999943%,780482
28163,2.44%, 49.96%, 47.52%,-,-,2.519999999999996%,7f0679
29001,18.47%, 57.34%, 38.86%,-, 2.85%,3.799999999999997%,920963
29003,20.10%, 58.52%, 38.42%,-,-,3.0600000000000023%,950761
29005,27.34%, 62.63%, 35.28%,-,-,2.0900000000000034%,9f0559
29007,7.06%, 52.64%, 45.58%,-,-,1.7800000000000011%,860474
29009,30.32%, 63.75%, 33.43%,-,-,2.819999999999993%,a20755
29011,44.95%, 71.49%, 26.54%,-,-,1.9699999999999989%,b60543
29013,11.02%, 54.48%, 43.45%,-,-,2.069999999999993%,8a056e
29015,14.18%, 55.99%, 41.81%,-,-,2.1999999999999886%,8e056a
29017,33.91%, 65.87%, 31.96%,-,-,2.1699999999999875%,a70551
29019,0.65%, 47.69%, 48.33%,-, 3.18%,3.980000000000004%,790a7b
29021,1.90%, 47.26%, 49.16%,-, 2.23%,3.5800000000000125%,78097d
29023,28.58%, 63.28%, 34.70%,-,-,2.019999999999996%,a10558
29025,19.01%, 57.66%, 38.65%,-,-,3.6899999999999977%,930962
29027,9.99%, 53.81%, 43.82%,-,-,2.3700000000000045%,89066f
29029,23.60%, 60.58%, 36.98%,-,-,2.4399999999999977%,9a065e
29031,35.16%, 66.42%, 31.26%,-,-,2.319999999999993%,a9054f
29033,27.50%, 62.87%, 35.36%,-,-,1.7700000000000102%,a0045a
29035,26.10%, 61.61%, 35.51%,-,-,2.8799999999999955%,9d075a
29037,14.47%, 56.07%, 41.60%,-,-,2.3299999999999983%,8e056a
29039,27.39%, 62.33%, 34.95%,-,-,2.719999999999999%,9e0659
29041,12.23%, 55.37%, 43.14%,-,-,1.490000000000009%,8d036e
29043,29.83%, 63.82%, 33.99%,-,-,2.1899999999999977%,a20556
29045,2.29%, 49.95%, 47.66%,-,-,2.3900000000000006%,7f0679
29047,0.00%, 48.75%, 48.75%,-,-,2.5%,7c067c
29049,3.86%, 50.67%, 46.82%,-,-,2.509999999999991%,810677
29051,24.75%, 61.53%, 36.78%,-,-,1.6899999999999977%,9c045d
29053,22.16%, 59.97%, 37.81%,-,-,2.219999999999999%,980560
29055,16.91%, 57.26%, 40.35%,-,-,2.3900000000000006%,920666
29057,33.98%, 65.78%, 31.80%,-,-,2.4200000000000017%,a70651
29059,22.70%, 59.86%, 37.16%,-,-,2.980000000000004%,98075e
29061,18.43%, 57.56%, 39.12%,-,-,3.319999999999993%,920863
29063,19.78%, 58.36%, 38.58%,-,-,3.0600000000000023%,940762
29065,36.02%, 66.73%, 30.71%,-,-,2.5600000000000023%,aa064e
29067,38.88%, 68.15%, 29.27%,-,-,2.5799999999999983%,ad064a
29069,4.55%, 51.55%, 47.00%,-,-,1.4500000000000028%,830377
29071,14.52%, 55.78%, 41.26%,-,-,2.960000000000008%,8e0769
29073,29.16%, 63.21%, 34.05%,-,-,2.740000000000009%,a10656
29075,16.10%, 57.04%, 40.93%,-,-,2.030000000000001%,910568
