id,margin,bush,kerry,other3,other2,other1
45055,24.63%, 61.79%, 37.16%,-,-, 1.05%
45057,25.39%, 62.05%, 36.66%,-,-, 1.28%
45059,22.08%, 60.71%, 38.63%,-,-, 0.66%
45061,26.07%, 36.73%, 62.80%,-,-, 0.47%
45063,44.67%, 71.85%, 27.18%,-,-, 0.97%
45065,4.92%, 46.78%, 51.70%,-,-, 1.52%
45067,16.12%, 41.38%, 57.50%,-,-, 1.12%
45069,18.24%, 39.99%, 58.22%,-,-, 1.79%
45071,25.55%, 61.68%, 36.13%,-,-, 2.19%
45073,37.83%, 68.32%, 30.49%,-,-, 1.18%
45075,31.95%, 33.80%, 65.75%,-,-, 0.46%
45077,48.07%, 73.46%, 25.39%,-,-, 1.15%
45079,15.00%, 42.01%, 57.01%,-,-, 0.98%
45081,20.27%, 59.87%, 39.60%,-,-, 0.53%
45083,29.32%, 64.08%, 34.76%,-,-, 1.16%
45085,1.68%, 48.84%, 50.52%,-,-, 0.63%
45087,11.36%, 55.24%, 43.87%,-,-, 0.89%
45089,30.53%, 34.45%, 64.98%,-,-, 0.57%
45091,29.93%, 64.45%, 34.52%,-,-, 1.03%
46003,23.59%, 61.19%, 37.60%,-,-, 1.21%
46005,17.38%, 57.98%, 40.60%,-,-, 1.42%
46007,4.54%, 51.10%, 46.56%,-,-, 2.33%
46009,22.59%, 60.53%, 37.94%,-,-, 1.53%
46011,16.59%, 57.29%, 40.70%,-,-, 2.02%
46013,13.14%, 55.84%, 42.71%,-,-, 1.45%
46015,19.17%, 58.73%, 39.56%,-,-, 1.71%
46017,45.18%, 26.52%, 71.70%,-,-, 1.78%
46019,50.50%, 74.13%, 23.62%,-,-, 2.25%
46021,48.91%, 73.83%, 24.92%,-,-, 1.25%
46023,8.36%, 53.27%, 44.91%,-,-, 1.81%
46025,24.07%, 61.67%, 37.60%,-,-, 0.73%
46027,10.15%, 43.87%, 54.03%,-,-, 2.10%
46029,23.33%, 61.00%, 37.67%,-,-, 1.33%
46031,14.62%, 41.76%, 56.38%,-,-, 1.86%
46033,38.34%, 67.89%, 29.55%,-,-, 2.56%
46035,25.67%, 62.12%, 36.45%,-,-, 1.43%
46037,4.12%, 47.20%, 51.33%,-,-, 1.47%
46039,18.45%, 58.29%, 39.84%,-,-, 1.87%
46041,26.72%, 35.92%, 62.64%,-,-, 1.44%
46043,59.79%, 79.32%, 19.53%,-,-, 1.14%
46045,29.95%, 64.19%, 34.24%,-,-, 1.57%
46047,28.27%, 62.76%, 34.49%,-,-, 2.76%
46049,38.50%, 69.03%, 30.53%,-,-, 0.44%
46051,18.56%, 58.48%, 39.93%,-,-, 1.59%
46053,34.25%, 66.18%, 31.93%,-,-, 1.89%
46055,63.55%, 81.21%, 17.66%,-,-, 1.13%
46057,30.92%, 64.63%, 33.71%,-,-, 1.66%
46059,37.22%, 67.76%, 30.54%,-,-, 1.69%
46061,29.49%, 64.14%, 34.65%,-,-, 1.21%
46063,74.85%, 86.38%, 11.53%,-,-, 2.09%
46065,37.58%, 68.10%, 30.53%,-,-, 1.37%
46067,41.52%, 69.91%, 28.38%,-,-, 1.71%
46069,41.33%, 70.11%, 28.78%,-,-, 1.11%
46071,17.15%, 57.12%, 39.97%,-,-, 2.91%
46073,20.55%, 59.55%, 39.00%,-,-, 1.46%
46075,60.11%, 78.80%, 18.69%,-,-, 2.51%
46077,21.27%, 59.85%, 38.59%,-,-, 1.56%
46079,14.15%, 55.92%, 41.77%,-,-, 2.31%
46081,31.26%, 64.45%, 33.20%,-,-, 2.35%
46083,31.98%, 65.40%, 33.42%,-,-, 1.18%
46085,8.09%, 53.04%, 44.95%,-,-, 2.01%
46087,24.95%, 61.66%, 36.72%,-,-, 1.62%
46089,51.36%, 74.73%, 23.37%,-,-, 1.90%
46091,6.05%, 52.54%, 46.49%,-,-, 0.97%
46093,46.99%, 72.56%, 25.57%,-,-, 1.88%
46095,20.62%, 59.40%, 38.78%,-,-, 1.83%
46097,11.50%, 55.10%, 43.61%,-,-, 1.29%
46099,15.30%, 56.92%, 41.62%,-,-, 1.45%
46101,5.24%, 51.87%, 46.62%,-,-, 1.51%
46103,35.05%, 66.66%, 31.61%,-,-, 1.73%
46105,50.25%, 73.30%, 23.06%,-,-, 3.64%
46107,42.03%, 70.64%, 28.62%,-,-, 0.74%
46109,2.63%, 48.09%, 50.72%,-,-, 1.18%
46111,16.55%, 57.29%, 40.74%,-,-, 1.96%
46113,72.14%, 12.48%, 84.62%,-,-, 2.90%
46115,20.69%, 59.86%, 39.16%,-,-, 0.98%
46117,40.97%, 69.56%, 28.59%,-,-, 1.85%
46119,54.63%, 76.55%, 21.92%,-,-, 1.53%
46121,46.94%, 25.23%, 72.16%,-,-, 2.61%
46123,38.77%, 68.72%, 29.95%,-,-, 1.33%
46125,29.75%, 63.80%, 34.05%,-,-, 2.15%
46127,14.00%, 56.57%, 42.57%,-,-, 0.87%
46129,37.81%, 68.30%, 30.49%,-,-, 1.22%
46135,16.93%, 57.55%, 40.62%,-,-, 1.83%
46137,17.38%, 40.05%, 57.44%,-,-, 2.51%
47001,17.72%, 58.42%, 40.70%,-,-, 0.87%
47003,22.49%, 60.93%, 38.44%,-,-, 0.63%
47005,9.99%, 44.58%, 54.57%,-,-, 0.85%
47007,19.17%, 59.24%, 40.07%,-,-, 0.69%
47009,37.35%, 68.24%, 30.89%,-,-, 0.87%
47011,46.36%, 72.82%, 26.46%,-,-, 0.72%
47013,12.01%, 55.67%, 43.65%,-,-, 0.68%
47015,7.59%, 53.48%, 45.89%,-,-, 0.64%
47017,13.06%, 56.18%, 43.12%,-,-, 0.70%
47019,42.01%, 70.67%, 28.66%,-,-, 0.67%
47021,23.94%, 61.64%, 37.70%,-,-, 0.66%
47023,29.01%, 64.28%, 35.27%,-,-, 0.46%
47025,22.90%, 61.18%, 38.27%,-,-, 0.55%
47027,0.74%, 49.15%, 49.90%,-,-, 0.95%
47029,35.43%, 67.40%, 31.96%,-,-, 0.64%
47031,17.60%, 58.48%, 40.87%,-,-, 0.65%
47033,13.68%, 56.66%, 42.97%,-,-, 0.37%
47035,28.84%, 64.07%, 35.23%,-,-, 0.70%
47037,10.28%, 44.51%, 54.78%,-,-, 0.71%
47039,6.11%, 52.59%, 46.48%,-,-, 0.92%
47041,3.35%, 51.37%, 48.03%,-,-, 0.60%
47043,10.21%, 54.76%, 44.55%,-,-, 0.69%
47045,22.88%, 61.17%, 38.29%,-,-, 0.54%
47047,22.16%, 60.81%, 38.65%,-,-, 0.54%
47049,28.69%, 64.07%, 35.39%,-,-, 0.54%
47051,7.78%, 53.46%, 45.68%,-,-, 0.87%
47053,10.85%, 55.13%, 44.28%,-,-, 0.59%
47055,7.71%, 53.42%, 45.71%,-,-, 0.88%
47057,31.06%, 65.19%, 34.13%,-,-, 0.68%
47059,36.15%, 67.71%, 31.56%,-,-, 0.73%
47061,13.84%, 42.75%, 56.58%,-,-, 0.67%
47063,32.75%, 66.05%, 33.30%,-,-, 0.64%
47065,15.51%, 57.36%, 41.85%,-,-, 0.79%
47067,38.38%, 68.84%, 30.46%,-,-, 0.71%
47069,9.37%, 44.95%, 54.32%,-,-, 0.74%
47071,22.63%, 61.15%, 38.52%,-,-, 0.33%
47073,33.43%, 66.46%, 33.04%,-,-, 0.50%
47075,16.15%, 41.60%, 57.75%,-,-, 0.65%
47077,31.07%, 65.22%, 34.15%,-,-, 0.62%
47079,12.20%, 55.70%, 43.50%,-,-, 0.80%
47081,1.11%, 50.26%, 49.15%,-,-, 0.59%
47083,19.07%, 40.02%, 59.09%,-,-, 0.89%
47085,15.71%, 41.85%, 57.55%,-,-, 0.60%
47087,19.22%, 40.07%, 59.30%,-,-, 0.63%
47089,35.76%, 67.53%, 31.77%,-,-, 0.70%
47091,43.55%, 71.51%, 27.96%,-,-, 0.52%
47093,25.10%, 62.10%, 37.00%,-,-, 0.90%
47095,11.73%, 43.84%, 55.57%,-,-, 0.59%
47097,3.57%, 47.96%, 51.53%,-,-, 0.51%
47099,20.21%, 59.79%, 39.57%,-,-, 0.64%
47101,12.41%, 55.78%, 43.37%,-,-, 0.85%
47103,26.35%, 62.85%, 36.49%,-,-, 0.66%
47105,41.95%, 70.69%, 28.74%,-,-, 0.58%
47107,33.82%, 66.54%, 32.72%,-,-, 0.73%
47109,16.99%, 58.31%, 41.32%,-,-, 0.36%
47111,25.99%, 62.83%, 36.84%,-,-, 0.34%
47113,12.51%, 56.05%, 43.54%,-,-, 0.40%
47115,2.73%, 51.01%, 48.28%,-,-, 0.71%
47117,10.39%, 54.88%, 44.48%,-,-, 0.64%
47119,17.06%, 58.27%, 41.20%,-,-, 0.53%
47121,21.90%, 60.50%, 38.60%,-,-, 0.90%
47123,30.63%, 65.02%, 34.39%,-,-, 0.58%
47125,17.46%, 58.42%, 40.96%,-,-, 0.61%
47127,21.05%, 60.13%, 39.08%,-,-, 0.79%
47129,20.07%, 59.80%, 39.73%,-,-, 0.48%
47131,17.07%, 58.06%, 41.00%,-,-, 0.94%
47133,6.78%, 46.31%, 53.09%,-,-, 0.60%
47135,1.81%, 48.32%, 50.13%,-,-, 1.56%
47137,21.44%, 60.49%, 39.05%,-,-, 0.45%
47139,17.91%, 58.57%, 40.66%,-,-, 0.78%
47141,19.18%, 59.14%, 39.96%,-,-, 0.90%
47143,32.89%, 66.05%, 33.16%,-,-, 0.80%
47145,24.69%, 61.99%, 37.30%,-,-, 0.71%
47147,21.59%, 60.54%, 38.96%,-,-, 0.50%
47149,24.35%, 61.84%, 37.49%,-,-, 0.67%
47151,18.65%, 59.11%, 40.46%,-,-, 0.43%
47153,19.37%, 59.22%, 39.86%,-,-, 0.92%
47155,43.66%, 71.50%, 27.84%,-,-, 0.67%
47157,15.59%, 41.91%, 57.50%,-,-, 0.58%
47159,3.90%, 47.76%, 51.66%,-,-, 0.57%
47161,3.31%, 47.91%, 51.23%,-,-, 0.86%
47163,36.59%, 67.94%, 31.35%,-,-, 0.71%
47165,30.21%, 64.84%, 34.63%,-,-, 0.53%
47167,31.37%, 65.41%, 34.04%,-,-, 0.55%
47169,16.83%, 41.18%, 58.01%,-,-, 0.81%
47171,35.59%, 67.40%, 31.81%,-,-, 0.79%
47173,24.16%, 61.77%, 37.62%,-,-, 0.61%
47175,3.79%, 47.72%, 51.51%,-,-, 0.77%
47177,4.83%, 52.10%, 47.28%,-,-, 0.62%
47179,32.86%, 66.07%, 33.20%,-,-, 0.73%
47181,34.22%, 66.83%, 32.60%,-,-, 0.57%
47183,16.52%, 57.92%, 41.40%,-,-, 0.67%
47185,11.82%, 55.49%, 43.68%,-,-, 0.83%
47187,44.84%, 72.13%, 27.28%,-,-, 0.59%
47189,30.70%, 65.07%, 34.37%,-,-, 0.56%
48001,42.00%, 70.70%, 28.70%,-,-, 0.60%
48003,69.66%, 84.59%, 14.93%,-,-, 0.49%
48005,33.95%, 66.75%, 32.80%,-,-, 0.46%
48007,42.39%, 70.88%, 28.49%,-,-, 0.64%
48009,60.17%, 79.89%, 19.73%,-,-, 0.38%
48011,65.74%, 82.67%, 16.93%,-,-, 0.40%
48013,26.53%, 63.02%, 36.49%,-,-, 0.50%
48015,51.30%, 75.43%, 24.13%,-,-, 0.45%
48017,56.26%, 78.03%, 21.77%,-,-, 0.21%
48019,59.43%, 79.32%, 19.88%,-,-, 0.80%
48021,14.91%, 56.70%, 41.78%,-,-, 1.52%
48023,42.80%, 71.28%, 28.48%,-,-, 0.24%
48025,14.53%, 57.03%, 42.50%,-,-, 0.47%
48027,31.32%, 65.39%, 34.07%,-,-, 0.53%
48029,10.46%, 54.85%, 44.39%,-,-, 0.77%
48031,43.85%, 71.49%, 27.64%,-,-, 0.87%
48033,69.08%, 84.40%, 15.32%,-,-, 0.28%
48035,51.70%, 75.63%, 23.93%,-,-, 0.45%
48037,29.36%, 64.55%, 35.19%,-,-, 0.26%
48039,37.27%, 68.27%, 31.00%,-,-, 0.73%
48041,39.53%, 69.22%, 29.70%,-,-, 1.08%
48043,6.68%, 52.66%, 45.98%,-,-, 1.36%
48045,52.90%, 76.45%, 23.55%,-,-,-
48047,36.57%, 31.60%, 68.18%,-,-, 0.22%
48049,63.97%, 81.67%, 17.70%,-,-, 0.63%
48051,31.68%, 65.54%, 33.86%,-,-, 0.60%
48053,46.43%, 72.77%, 26.34%,-,-, 0.88%
48055,11.94%, 55.55%, 43.60%,-,-, 0.85%
48057,25.79%, 62.75%, 36.96%,-,-, 0.29%
48059,61.35%, 80.33%, 18.98%,-,-, 0.69%
48061,1.16%, 50.32%, 49.16%,-,-, 0.52%
48063,19.37%, 59.43%, 40.05%,-,-, 0.52%
48065,66.75%, 83.22%, 16.47%,-,-, 0.31%
48067,22.85%, 61.27%, 38.43%,-,-, 0.30%
48069,47.86%, 73.83%, 25.97%,-,-, 0.21%
48071,48.63%, 73.98%, 25.35%,-,-, 0.67%
48073,43.50%, 71.53%, 28.03%,-,-, 0.45%
48075,52.15%, 75.98%, 23.83%,-,-, 0.19%
48077,50.53%, 75.09%, 24.57%,-,-, 0.34%
48079,54.68%, 77.12%, 22.43%,-,-, 0.45%
48081,66.58%, 83.11%, 16.52%,-,-, 0.37%
48083,58.99%, 79.33%, 20.33%,-,-, 0.34%
48085,43.03%, 71.15%, 28.12%,-,-, 0.73%
48087,50.43%, 75.18%, 24.75%,-,-, 0.07%
48089,43.26%, 71.37%, 28.10%,-,-, 0.53%
48091,54.63%, 76.93%, 22.30%,-,-, 0.77%
48093,45.22%, 72.38%, 27.16%,-,-, 0.46%
48095,53.73%, 76.36%, 22.63%,-,-, 1.01%
48097,58.03%, 78.82%, 20.80%,-,-, 0.38%
48099,41.41%, 70.47%, 29.06%,-,-, 0.47%
48101,43.62%, 71.48%, 27.86%,-,-, 0.65%
48103,67.34%, 83.48%, 16.14%,-,-, 0.38%
48105,44.85%, 72.22%, 27.37%,-,-, 0.41%
48107,45.05%, 72.40%, 27.34%,-,-, 0.26%
48109,4.06%, 51.65%, 47.59%,-,-, 0.76%
48111,65.54%, 82.66%, 17.12%,-,-, 0.22%
48113,1.40%, 50.35%, 48.95%,-,-, 0.70%
48115,50.72%, 75.23%, 24.51%,-,-, 0.26%
48117,56.81%, 78.23%, 21.41%,-,-, 0.36%
48119,39.39%, 69.50%, 30.12%,-,-, 0.38%
48121,40.49%, 69.95%, 29.47%,-,-, 0.58%
48123,51.84%, 75.76%, 23.92%,-,-, 0.33%
48125,53.62%, 76.67%, 23.05%,-,-, 0.28%
48127,33.01%, 33.31%, 66.32%,-,-, 0.36%
48129,60.54%, 80.10%, 19.56%,-,-, 0.34%
48131,42.92%, 28.35%, 71.28%,-,-, 0.37%
48133,53.48%, 76.55%, 23.07%,-,-, 0.38%
48135,52.12%, 75.74%, 23.63%,-,-, 0.63%
48137,54.83%, 77.36%, 22.53%,-,-, 0.10%
48139,49.44%, 74.50%, 25.06%,-,-, 0.43%
48141,12.90%, 43.20%, 56.11%,-,-, 0.69%
48143,55.34%, 77.40%, 22.07%,-,-, 0.53%
48145,17.40%, 58.52%, 41.12%,-,-, 0.36%
48147,32.54%, 65.99%, 33.45%,-,-, 0.55%
48149,45.44%, 72.40%, 26.96%,-,-, 0.64%
48151,20.96%, 60.37%, 39.42%,-,-, 0.21%
48153,57.55%, 78.64%, 21.09%,-,-, 0.27%
48155,19.08%, 59.11%, 40.03%,-,-, 0.85%
48157,15.26%, 57.38%, 42.12%,-,-, 0.50%
48159,51.55%, 75.53%, 23.97%,-,-, 0.50%
48161,41.71%, 70.62%, 28.91%,-,-, 0.47%
48163,1.53%, 50.66%, 49.13%,-,-, 0.20%
48165,70.41%, 85.01%, 14.60%,-,-, 0.38%
48167,16.39%, 57.83%, 41.44%,-,-, 0.73%
48169,63.69%, 81.68%, 17.99%,-,-, 0.33%
48171,62.26%, 80.47%, 18.21%,-,-, 1.32%
48173,83.30%, 91.56%, 8.26%,-,-, 0.19%
48175,29.93%, 64.75%, 34.82%,-,-, 0.43%
48177,42.88%, 71.26%, 28.38%,-,-, 0.37%
48179,69.66%, 84.69%, 15.04%,-,-, 0.27%
48181,39.00%, 69.28%, 30.28%,-,-, 0.44%
48183,41.59%, 70.61%, 29.02%,-,-, 0.36%
48185,31.76%, 65.54%, 33.79%,-,-, 0.67%
48187,46.24%, 72.79%, 26.55%,-,-, 0.66%
48189,58.57%, 79.03%, 20.46%,-,-, 0.50%
48191,35.00%, 67.35%, 32.34%,-,-, 0.31%
48193,53.91%, 76.57%, 22.65%,-,-, 0.78%
48195,77.46%, 88.64%, 11.18%,-,-, 0.19%
48197,43.13%, 71.33%, 28.20%,-,-, 0.47%
48199,45.49%, 72.57%, 27.08%,-,-, 0.35%
48201,10.19%, 54.75%, 44.56%,-,-, 0.69%
48203,26.05%, 62.82%, 36.77%,-,-, 0.41%
48205,69.01%, 84.31%, 15.30%,-,-, 0.39%
48207,27.81%, 63.70%, 35.89%,-,-, 0.41%
48209,14.45%, 56.50%, 42.05%,-,-, 1.45%
48211,68.35%, 83.99%, 15.64%,-,-, 0.37%
48213,40.57%, 70.05%, 29.48%,-,-, 0.46%
48215,10.06%, 44.80%, 54.86%,-,-, 0.34%
48217,41.94%, 70.67%, 28.74%,-,-, 0.59%
48219,63.02%, 81.30%, 18.28%,-,-, 0.42%
48221,53.61%, 76.46%, 22.85%,-,-, 0.70%
48223,42.60%, 71.15%, 28.54%,-,-, 0.31%
48225,33.24%, 66.41%, 33.17%,-,-, 0.42%
48227,47.22%, 73.33%, 26.11%,-,-, 0.57%
48229,31.04%, 65.12%, 34.09%,-,-, 0.79%
48231,42.90%, 71.17%, 28.27%,-,-, 0.56%
48233,67.63%, 83.67%, 16.04%,-,-, 0.29%
48235,65.58%, 82.61%, 17.03%,-,-, 0.36%
48237,58.45%, 79.01%, 20.57%,-,-, 0.42%
48239,48.65%, 74.18%, 25.53%,-,-, 0.30%
48241,30.11%, 64.84%, 34.73%,-,-, 0.43%
48243,33.08%, 65.47%, 32.39%,-,-, 2.14%
48245,2.88%, 48.36%, 51.23%,-,-, 0.41%
48247,30.61%, 34.48%, 65.08%,-,-, 0.44%
48249,7.93%, 45.84%, 53.77%,-,-, 0.39%
48251,47.43%, 73.42%, 25.99%,-,-, 0.59%
48253,43.77%, 71.72%, 27.95%,-,-, 0.32%
48255,33.62%, 66.64%, 33.02%,-,-, 0.34%
48257,40.69%, 70.16%, 29.46%,-,-, 0.38%
48259,63.26%, 81.25%, 17.99%,-,-, 0.75%
48261,1.78%, 48.52%, 50.30%,-,-, 1.18%
48263,46.74%, 73.18%, 26.44%,-,-, 0.38%
48265,56.39%, 77.84%, 21.45%,-,-, 0.71%
48267,63.77%, 81.61%, 17.84%,-,-, 0.55%
48269,76.28%, 87.82%, 11.54%,-,-, 0.64%
48271,31.81%, 65.69%, 33.88%,-,-, 0.44%
48273,8.18%, 53.81%, 45.62%,-,-, 0.57%
48275,39.76%, 69.65%, 29.90%,-,-, 0.45%
48277,38.44%, 69.00%, 30.56%,-,-, 0.45%
48279,59.78%, 79.84%, 20.07%,-,-, 0.09%
48281,54.51%, 77.18%, 22.68%,-,-, 0.14%
48283,10.76%, 44.35%, 55.11%,-,-, 0.54%
48285,46.74%, 73.06%, 26.32%,-,-, 0.62%
48287,37.14%, 68.33%, 31.19%,-,-, 0.48%
48289,48.08%, 73.88%, 25.80%,-,-, 0.32%
48291,37.07%, 68.33%, 31.26%,-,-, 0.41%
48293,29.11%, 64.31%, 35.20%,-,-, 0.49%
48295,72.03%, 85.79%, 13.76%,-,-, 0.45%
48297,50.25%, 74.91%, 24.66%,-,-, 0.43%
48299,52.12%, 75.72%, 23.60%,-,-, 0.68%
48301,66.25%, 81.25%, 15.00%,-,-,-
48303,51.17%, 75.29%, 24.12%,-,-, 0.58%
48305,56.63%, 78.20%, 21.58%,-,-, 0.22%
48307,53.42%, 76.55%, 23.14%,-,-, 0.31%
48309,31.96%, 65.73%, 33.76%,-,-, 0.51%
48311,65.96%, 82.80%, 16.84%,-,-, 0.35%
48313,39.06%, 69.18%, 30.11%,-,-, 0.71%
48315,12.81%, 56.14%, 43.33%,-,-, 0.53%
48317,67.85%, 83.79%, 15.94%,-,-, 0.28%
48319,54.94%, 77.03%, 22.10%,-,-, 0.87%
48321,30.06%, 64.84%, 34.78%,-,-, 0.38%
48323,19.16%, 40.11%, 59.28%,-,-, 0.61%
48325,40.92%, 70.07%, 29.15%,-,-, 0.78%
48327,38.98%, 68.99%, 30.01%,-,-, 1.00%
48329,63.75%, 81.60%, 17.85%,-,-, 0.54%
48331,21.02%, 60.24%, 39.22%,-,-, 0.54%
48333,61.77%, 80.41%, 18.65%,-,-, 0.94%
48335,49.77%, 74.75%, 24.98%,-,-, 0.27%
48337,50.20%, 74.84%, 24.64%,-,-, 0.52%
48339,56.74%, 78.11%, 21.37%,-,-, 0.53%
48341,63.82%, 81.75%, 17.93%,-,-, 0.32%
48343,7.22%, 53.39%, 46.17%,-,-, 0.44%
48345,65.94%, 82.46%, 16.52%,-,-, 1.02%
48347,32.65%, 65.96%, 33.32%,-,-, 0.72%
48349,34.03%, 66.83%, 32.80%,-,-, 0.37%
48351,11.33%, 55.42%, 44.09%,-,-, 0.49%
48353,41.24%, 70.37%, 29.14%,-,-, 0.49%
48355,14.27%, 56.77%, 42.50%,-,-, 0.73%
48357,84.07%, 91.97%, 7.90%,-,-, 0.13%
48359,74.14%, 86.95%, 12.81%,-,-, 0.24%
48361,27.63%, 63.60%, 35.97%,-,-, 0.44%
48363,43.15%, 71.27%, 28.12%,-,-, 0.61%
48365,40.60%, 70.16%, 29.56%,-,-, 0.28%
48367,55.74%, 77.63%, 21.89%,-,-, 0.48%
48369,71.62%, 85.65%, 14.03%,-,-, 0.32%
48371,43.47%, 71.52%, 28.05%,-,-, 0.43%
48373,32.69%, 66.09%, 33.41%,-,-, 0.50%
48375,47.88%, 73.65%, 25.77%,-,-, 0.57%
48377,23.49%, 37.83%, 61.32%,-,-, 0.85%
48379,42.21%, 70.89%, 28.68%,-,-, 0.43%
48381,67.24%, 83.40%, 16.15%,-,-, 0.45%
48383,67.54%, 83.64%, 16.10%,-,-, 0.26%
48385,60.12%, 79.88%, 19.76%,-,-, 0.36%
48387,23.35%, 61.55%, 38.20%,-,-, 0.26%
48389,5.21%, 52.34%, 47.13%,-,-, 0.53%
48391,28.36%, 64.02%, 35.66%,-,-, 0.32%
48393,81.85%, 90.93%, 9.07%,-,-,-
48395,11.96%, 55.81%, 43.84%,-,-, 0.35%
48397,57.86%, 78.65%, 20.80%,-,-, 0.55%
48399,60.43%, 80.00%, 19.56%,-,-, 0.44%
48401,46.29%, 72.99%, 26.71%,-,-, 0.30%
48403,35.83%, 67.64%, 31.82%,-,-, 0.54%
48405,19.40%, 59.49%, 40.09%,-,-, 0.43%
48407,33.30%, 66.39%, 33.08%,-,-, 0.53%
48409,26.78%, 63.20%, 36.42%,-,-, 0.38%
48411,56.15%, 77.91%, 21.76%,-,-, 0.33%
48413,52.67%, 76.15%, 23.48%,-,-, 0.38%
48415,64.52%, 82.12%, 17.61%,-,-, 0.27%
48417,69.61%, 84.61%, 15.00%,-,-, 0.39%
48419,36.04%, 67.84%, 31.80%,-,-, 0.36%
48421,76.74%, 88.37%, 11.63%,-,-,-
48423,45.37%, 72.48%, 27.11%,-,-, 0.41%
48425,52.66%, 76.06%, 23.40%,-,-, 0.54%
48427,47.51%, 26.09%, 73.60%,-,-, 0.31%
48429,59.68%, 79.65%, 19.98%,-,-, 0.37%
48431,76.91%, 88.46%, 11.54%,-,-,-
48433,33.11%, 66.36%, 33.24%,-,-, 0.40%
48435,61.46%, 80.73%, 19.27%,-,-,-
48437,40.61%, 70.14%, 29.53%,-,-, 0.33%
48439,25.38%, 62.39%, 37.01%,-,-, 0.61%
48441,55.20%, 77.33%, 22.14%,-,-, 0.53%
48443,31.34%, 65.25%, 33.90%,-,-, 0.85%
48445,59.75%, 79.75%, 20.00%,-,-, 0.25%
48447,52.61%, 76.01%, 23.41%,-,-, 0.58%
48449,28.47%, 64.10%, 35.62%,-,-, 0.28%
48451,51.25%, 75.33%, 24.07%,-,-, 0.60%
48453,14.02%, 42.00%, 56.01%,-,-, 1.99%
48455,28.67%, 64.14%, 35.47%,-,-, 0.39%
48457,30.78%, 65.11%, 34.33%,-,-, 0.56%
48459,41.35%, 70.44%, 29.09%,-,-, 0.48%
48461,68.84%, 84.29%, 15.46%,-,-, 0.25%
48463,21.81%, 60.69%, 38.88%,-,-, 0.44%
48465,18.75%, 59.08%, 40.33%,-,-, 0.59%
48467,51.14%, 75.42%, 24.28%,-,-, 0.29%
48469,41.63%, 70.52%, 28.89%,-,-, 0.59%
48471,32.17%, 65.71%, 33.54%,-,-, 0.76%
48473,11.05%, 55.32%, 44.27%,-,-, 0.41%
48475,51.88%, 75.80%, 23.91%,-,-, 0.29%
48477,47.52%, 73.47%, 25.94%,-,-, 0.59%
48479,14.20%, 42.72%, 56.92%,-,-, 0.36%
48481,32.67%, 66.16%, 33.49%,-,-, 0.35%
48483,64.33%, 81.87%, 17.54%,-,-, 0.58%
48485,43.15%, 71.30%, 28.15%,-,-, 0.56%
48487,48.12%, 73.85%, 25.73%,-,-, 0.42%
48489,10.58%, 44.52%, 55.10%,-,-, 0.38%
48491,31.33%, 64.97%, 33.63%,-,-, 1.40%
48493,40.25%, 69.87%, 29.62%,-,-, 0.51%
48495,60.59%, 80.12%, 19.53%,-,-, 0.35%
48497,51.85%, 75.71%, 23.86%,-,-, 0.43%
48499,51.96%, 75.79%, 23.83%,-,-, 0.38%
48501,70.88%, 85.27%, 14.39%,-,-, 0.34%
48503,58.89%, 79.28%, 20.39%,-,-, 0.32%
48505,14.98%, 42.37%, 57.35%,-,-, 0.28%
48507,49.87%, 24.92%, 74.79%,-,-, 0.29%
49001,60.14%, 79.52%, 19.38%,-,-, 1.10%
49003,73.54%, 85.75%, 12.22%,-,-, 2.03%
49005,65.72%, 81.76%, 16.05%,-,-, 2.19%
49007,18.04%, 58.18%, 40.14%,-,-, 1.68%
49009,54.51%, 76.15%, 21.64%,-,-, 2.20%
49011,59.76%, 78.88%, 19.12%,-,-, 2.00%
49013,72.07%, 85.35%, 13.28%,-,-, 1.37%
49015,63.06%, 80.83%, 17.76%,-,-, 1.41%
49017,73.27%, 85.48%, 12.21%,-,-, 2.31%
49019,6.53%, 51.14%, 44.61%,-, 2.83%, 1.42%
49021,68.29%, 82.97%, 14.68%,-,-, 2.36%
49023,60.76%, 78.46%, 17.71%,-,-, 0.97%
49025,60.24%, 79.12%, 18.88%,-,-, 2.00%
49027,70.90%, 83.74%, 12.84%,-,-, 1.00%
49029,73.65%, 85.94%, 12.29%,-,-, 1.77%
49031,67.66%, 83.57%, 15.91%,-,-, 0.52%
49033,78.40%, 88.91%, 10.51%,-,-, 0.58%
49035,22.03%, 59.57%, 37.54%,-,-, 2.89%
49037,21.52%, 60.02%, 38.51%,-,-, 1.47%
49039,68.36%, 82.33%, 13.98%,-,-, 1.14%
49041,74.30%, 86.34%, 12.04%,-,-, 1.62%
49043,6.26%, 51.83%, 45.57%,-,-, 2.61%
49045,48.31%, 73.10%, 24.78%,-,-, 2.12%
49047,72.83%, 85.55%, 12.71%,-,-, 1.74%
49049,74.35%, 85.99%, 11.64%,-,-, 2.38%
49051,48.58%, 73.26%, 24.68%,-,-, 2.06%
49053,63.88%, 80.95%, 17.07%,-,-, 1.98%
49055,57.57%, 78.09%, 20.51%,-,-, 1.40%
49057,43.11%, 70.43%, 27.32%,-,-, 2.24%
50001,21.91%, 38.09%, 60.00%,-,-, 1.91%
50003,18.11%, 39.95%, 58.06%,-,-, 1.99%
50005,2.40%, 47.60%, 50.00%,-,-, 2.39%
