id,margin,romney,obama,other
40095,45.68%, 72.84%, 27.16%,-
40097,33.29%, 66.65%, 33.35%,-
40099,40.15%, 70.07%, 29.93%,-
40101,14.78%, 57.39%, 42.61%,-
40103,50.64%, 75.32%, 24.68%,-
40105,38.96%, 69.48%, 30.52%,-
40107,30.05%, 65.02%, 34.98%,-
40109,16.65%, 58.33%, 41.67%,-
40111,17.47%, 58.73%, 41.27%,-
40113,25.29%, 62.64%, 37.36%,-
40115,29.64%, 64.82%, 35.18%,-
40117,40.02%, 70.01%, 29.99%,-
40119,28.36%, 64.18%, 35.82%,-
40121,38.35%, 69.17%, 30.83%,-
40123,38.77%, 69.38%, 30.62%,-
40125,38.66%, 69.33%, 30.67%,-
40127,49.49%, 74.75%, 25.25%,-
40129,67.50%, 83.75%, 16.25%,-
40131,50.15%, 75.07%, 24.93%,-
40133,30.26%, 65.13%, 34.87%,-
40135,39.10%, 69.55%, 30.45%,-
40137,53.24%, 76.62%, 23.38%,-
40139,70.23%, 85.12%, 14.88%,-
40141,33.41%, 66.70%, 33.30%,-
40143,27.36%, 63.68%, 36.32%,-
40145,45.69%, 72.85%, 27.15%,-
40147,47.81%, 73.91%, 26.09%,-
40149,61.91%, 80.95%, 19.05%,-
40151,60.51%, 80.25%, 19.75%,-
40153,67.99%, 83.99%, 16.01%,-
41001,39.45%, 67.50%, 28.04%, 4.46%
41003,28.54%, 33.46%, 62.00%, 4.54%
41005,3.64%, 46.79%, 50.44%, 2.77%
41007,14.66%, 40.68%, 55.34%, 3.97%
41009,5.16%, 45.12%, 50.28%, 4.60%
41011,6.37%, 51.15%, 44.78%, 4.07%
41013,36.03%, 66.37%, 30.34%, 3.28%
41015,16.90%, 56.50%, 39.60%, 3.90%
41017,6.72%, 51.85%, 45.13%, 3.02%
41019,27.37%, 61.80%, 34.43%, 3.78%
41021,25.26%, 60.23%, 34.97%, 4.81%
41023,53.00%, 74.81%, 21.81%, 3.38%
41025,49.54%, 72.76%, 23.22%, 4.02%
41027,26.72%, 34.85%, 61.58%, 3.57%
41029,4.69%, 50.47%, 45.78%, 3.75%
41031,16.40%, 56.78%, 40.38%, 2.84%
41033,21.67%, 58.83%, 37.16%, 4.01%
41035,37.64%, 67.13%, 29.49%, 3.38%
41037,54.93%, 75.69%, 20.75%, 3.56%
41039,23.36%, 36.37%, 59.73%, 3.89%
41041,20.51%, 37.79%, 58.31%, 3.90%
41043,16.66%, 56.28%, 39.63%, 4.09%
41045,41.10%, 68.81%, 27.71%, 3.48%
41047,3.17%, 50.00%, 46.83%, 3.17%
41049,34.26%, 65.22%, 30.96%, 3.81%
41051,54.72%, 20.65%, 75.37%, 3.98%
41053,4.33%, 50.54%, 46.21%, 3.25%
41055,34.99%, 66.08%, 31.09%, 2.83%
41057,4.86%, 45.40%, 50.27%, 4.33%
41059,27.69%, 62.07%, 34.38%, 3.55%
41061,30.35%, 63.26%, 32.92%, 3.82%
41063,36.88%, 66.68%, 29.80%, 3.52%
41065,0.17%, 48.09%, 47.93%, 3.98%
41067,17.43%, 39.65%, 57.08%, 3.27%
41069,32.52%, 63.52%, 31.00%, 2.91%
41071,6.49%, 51.38%, 44.89%, 3.73%
42001,27.39%, 62.80%, 35.40%, 1.80%
42003,14.53%, 42.01%, 56.54%, 1.46%
42005,37.34%, 67.77%, 30.43%, 1.80%
42007,6.55%, 52.41%, 45.86%, 1.73%
42009,54.78%, 76.79%, 22.01%, 1.20%
42011,0.99%, 49.63%, 48.64%, 1.74%
42013,33.84%, 66.16%, 32.32%, 1.53%
42015,24.58%, 61.21%, 36.64%, 2.15%
42017,1.23%, 48.74%, 49.97%, 1.30%
42019,34.80%, 66.62%, 31.83%, 1.55%
42021,18.03%, 58.10%, 40.06%, 1.84%
42023,29.88%, 63.95%, 34.07%, 1.98%
42025,7.49%, 52.56%, 45.07%, 2.37%
42027,0.25%, 48.65%, 48.90%, 2.45%
42029,0.21%, 49.43%, 49.22%, 1.36%
42031,35.48%, 66.55%, 31.08%, 2.37%
42033,28.72%, 63.34%, 34.62%, 2.04%
42035,11.79%, 54.86%, 43.08%, 2.06%
42037,12.81%, 55.30%, 42.48%, 2.22%
42039,19.73%, 58.75%, 39.02%, 2.22%
42041,18.38%, 58.29%, 39.90%, 1.81%
42043,6.05%, 46.22%, 52.26%, 1.52%
42045,21.34%, 38.82%, 60.16%, 1.02%
42047,15.93%, 57.08%, 41.14%, 1.78%
42049,15.96%, 41.16%, 57.12%, 1.72%
42051,8.32%, 53.48%, 45.16%, 1.36%
42053,20.96%, 59.51%, 38.55%, 1.94%
42055,38.32%, 68.32%, 30.00%, 1.68%
42057,56.33%, 77.38%, 21.06%, 1.56%
42059,17.71%, 57.94%, 40.23%, 1.83%
42061,37.14%, 67.71%, 30.57%, 1.72%
42063,18.61%, 58.33%, 39.71%, 1.96%
42065,45.45%, 71.78%, 26.33%, 1.89%
42067,44.97%, 71.52%, 26.55%, 1.94%
42069,27.20%, 35.67%, 62.87%, 1.45%
42071,18.89%, 58.50%, 39.62%, 1.88%
42073,9.02%, 53.71%, 44.69%, 1.61%
42075,28.13%, 63.18%, 35.05%, 1.77%
42077,7.75%, 45.42%, 53.17%, 1.40%
42079,4.79%, 46.72%, 51.51%, 1.77%
42081,33.12%, 65.69%, 32.58%, 1.73%
42083,28.03%, 62.99%, 34.95%, 2.06%
42085,3.32%, 50.79%, 47.48%, 1.73%
42087,46.70%, 72.73%, 26.03%, 1.24%
42089,13.26%, 42.63%, 55.89%, 1.48%
42091,14.28%, 42.24%, 56.52%, 1.24%
42093,20.35%, 59.19%, 38.85%, 1.96%
42095,4.70%, 46.89%, 51.59%, 1.52%
42097,19.32%, 58.51%, 39.19%, 2.30%
42099,38.69%, 68.28%, 29.59%, 2.13%
42101,71.27%, 13.97%, 85.24%, 0.80%
42103,11.07%, 54.93%, 43.86%, 1.22%
42105,45.80%, 71.86%, 26.06%, 2.07%
42107,13.32%, 55.61%, 42.29%, 2.11%
42109,35.74%, 66.85%, 31.11%, 2.04%
42111,42.69%, 70.38%, 27.69%, 1.93%
42113,28.28%, 63.34%, 35.06%, 1.59%
42115,21.33%, 59.62%, 38.28%, 2.10%
42117,35.01%, 66.35%, 31.34%, 2.31%
42119,23.18%, 60.57%, 37.39%, 2.03%
42121,26.37%, 62.07%, 35.70%, 2.23%
42123,17.43%, 57.86%, 40.44%, 1.70%
42125,13.57%, 56.04%, 42.48%, 1.48%
42127,20.76%, 59.50%, 38.74%, 1.76%
42129,23.71%, 61.29%, 37.58%, 1.13%
42131,12.80%, 55.26%, 42.45%, 2.29%
42133,21.11%, 59.63%, 38.52%, 1.85%
44001,23.27%, 37.41%, 60.68%, 1.91%
44003,17.74%, 40.00%, 57.73%, 2.27%
44005,20.94%, 38.53%, 59.47%, 1.99%
44007,34.92%, 31.61%, 66.53%, 1.87%
44009,16.73%, 40.34%, 57.07%, 2.58%
45001,13.48%, 56.05%, 42.57%, 1.38%
45003,26.60%, 62.59%, 35.99%, 1.42%
45005,59.07%, 20.13%, 79.20%, 0.67%
45007,36.43%, 67.45%, 31.03%, 1.52%
45009,35.31%, 31.88%, 67.19%, 0.93%
45011,5.33%, 46.95%, 52.28%, 0.77%
45013,17.52%, 58.24%, 40.72%, 1.04%
45015,14.57%, 56.42%, 41.85%, 1.73%
45017,4.31%, 47.32%, 51.63%, 1.05%
45019,2.39%, 48.01%, 50.39%, 1.60%
45021,29.28%, 64.09%, 34.81%, 1.10%
45023,10.58%, 44.19%, 54.77%, 1.03%
45025,3.21%, 51.16%, 47.96%, 0.88%
45027,12.40%, 43.40%, 55.80%, 0.80%
45029,0.19%, 49.41%, 49.60%, 0.98%
45031,3.39%, 47.87%, 51.27%, 0.86%
45033,16.08%, 41.63%, 57.71%, 0.65%
45035,15.98%, 57.22%, 41.24%, 1.55%
45037,13.34%, 56.21%, 42.87%, 0.92%
45039,31.76%, 33.62%, 65.38%, 1.00%
45041,0.60%, 49.83%, 49.23%, 0.94%
45043,7.63%, 53.37%, 45.74%, 0.89%
45045,27.75%, 62.99%, 35.23%, 1.78%
45047,15.26%, 57.02%, 41.76%, 1.23%
45049,27.40%, 35.98%, 63.37%, 0.65%
45051,29.58%, 64.17%, 34.60%, 1.23%
45053,15.85%, 41.60%, 57.45%, 0.95%
45055,18.12%, 58.41%, 40.29%, 1.30%
45057,17.84%, 58.33%, 40.49%, 1.18%
45059,17.42%, 58.02%, 40.60%, 1.38%
45061,35.31%, 31.80%, 67.10%, 1.10%
45063,37.75%, 68.07%, 30.32%, 1.61%
45065,3.60%, 47.81%, 51.41%, 0.78%
45067,30.19%, 34.46%, 64.65%, 0.89%
45069,24.60%, 37.31%, 61.91%, 0.78%
45071,14.35%, 56.63%, 42.28%, 1.09%
45073,42.59%, 70.47%, 27.88%, 1.65%
45075,43.44%, 27.93%, 71.37%, 0.69%
45077,49.00%, 73.49%, 24.49%, 2.02%
45079,31.97%, 33.37%, 65.34%, 1.29%
45081,21.10%, 59.96%, 38.86%, 1.18%
45083,23.21%, 60.93%, 37.72%, 1.34%
45085,17.58%, 40.74%, 58.32%, 0.94%
45087,6.28%, 52.50%, 46.22%, 1.28%
45089,39.93%, 29.59%, 69.52%, 0.89%
45091,20.37%, 59.42%, 39.05%, 1.53%
46003,17.71%, 57.43%, 39.71%, 2.86%
46005,18.57%, 58.24%, 39.67%, 2.09%
46007,6.48%, 52.04%, 45.55%, 2.41%
46009,21.57%, 59.53%, 37.96%, 2.50%
46011,3.17%, 50.16%, 46.99%, 0.81%
46013,6.67%, 51.79%, 45.12%, 0.55%
46015,28.37%, 63.01%, 34.64%, 2.35%
46017,47.74%, 25.90%, 73.63%, 0.47%
46019,49.22%, 73.03%, 23.81%, 0.93%
46021,58.83%, 78.27%, 19.44%, 2.29%
46023,19.85%, 59.25%, 39.40%, 1.35%
46025,19.44%, 58.59%, 39.15%, 2.25%
46027,15.44%, 41.02%, 56.46%, 0.48%
46029,18.29%, 58.10%, 39.81%, 2.08%
46031,11.08%, 42.92%, 54.00%, 0.58%
46033,38.21%, 67.74%, 29.54%, 2.72%
46035,21.52%, 59.68%, 38.16%, 2.16%
46037,6.16%, 45.95%, 52.11%, 1.95%
46039,10.78%, 54.12%, 43.34%, 2.53%
46041,28.71%, 34.99%, 63.69%, 1.32%
46043,59.29%, 78.93%, 19.64%, 1.42%
46045,33.16%, 65.29%, 32.13%, 2.58%
46047,31.80%, 64.22%, 32.42%, 1.22%
46049,38.51%, 67.88%, 29.37%, 2.75%
46051,15.00%, 56.41%, 41.40%, 2.19%
46053,42.21%, 70.06%, 27.85%, 2.09%
46055,73.44%, 86.08%, 12.64%, 1.28%
46057,31.58%, 64.55%, 32.98%, 2.47%
46059,36.09%, 67.21%, 31.11%, 1.68%
46061,35.89%, 67.34%, 31.46%, 1.20%
46063,75.24%, 86.33%, 11.10%, 0.41%
46065,29.83%, 64.00%, 34.16%, 1.84%
46067,44.61%, 71.56%, 26.95%, 1.49%
46069,46.66%, 72.44%, 25.78%, 1.77%
46071,21.25%, 59.76%, 38.52%, 1.72%
46073,8.55%, 53.48%, 44.93%, 1.59%
46075,62.73%, 80.46%, 17.73%, 1.81%
46077,13.77%, 55.64%, 41.87%, 2.49%
46079,11.06%, 54.40%, 43.34%, 2.26%
46081,26.87%, 61.85%, 34.98%, 0.87%
46083,25.64%, 62.00%, 36.36%, 1.64%
46085,20.91%, 59.46%, 38.56%, 1.98%
46087,28.70%, 63.34%, 34.63%, 2.03%
46089,53.42%, 75.80%, 22.39%, 1.81%
46091,8.66%, 44.74%, 53.40%, 1.86%
46093,42.88%, 69.95%, 27.07%, 2.99%
46095,0.78%, 49.54%, 48.76%, 1.69%
46097,13.77%, 55.79%, 42.02%, 2.19%
46099,7.40%, 52.68%, 45.28%, 2.05%
46101,3.49%, 50.61%, 47.12%, 2.27%
46103,29.48%, 63.49%, 34.02%, 2.49%
46105,55.72%, 75.79%, 20.06%, 1.70%
46107,49.96%, 74.51%, 24.55%, 0.94%
46109,9.84%, 44.24%, 54.09%, 1.67%
46111,26.82%, 61.70%, 34.89%, 3.41%
46113,87.41%, 5.98%, 93.39%, 0.64%
46115,12.17%, 54.92%, 42.75%, 2.33%
46117,40.78%, 69.03%, 28.25%, 0.58%
46119,52.20%, 74.94%, 22.74%, 2.32%
46121,59.19%, 19.94%, 79.13%, 0.92%
46123,43.40%, 70.79%, 27.39%, 1.82%
46125,30.97%, 64.49%, 33.52%, 2.00%
46127,25.22%, 61.85%, 36.62%, 1.53%
46129,43.05%, 70.31%, 27.25%, 2.44%
46135,12.72%, 55.09%, 42.37%, 2.54%
46137,16.43%, 41.26%, 57.69%, 1.05%
47001,29.83%, 63.95%, 34.13%, 1.92%
47003,40.31%, 69.46%, 29.15%, 1.38%
47005,25.57%, 61.84%, 36.27%, 1.90%
47007,40.26%, 69.33%, 29.07%, 1.61%
47009,45.71%, 71.98%, 26.27%, 1.74%
47011,53.70%, 75.97%, 22.27%, 1.76%
47013,43.60%, 71.10%, 27.50%, 1.40%
47015,35.09%, 66.54%, 31.45%, 2.01%
47017,34.56%, 66.58%, 32.02%, 1.39%
47019,51.97%, 75.20%, 23.23%, 1.58%
47021,36.95%, 67.63%, 30.69%, 1.68%
47023,47.74%, 73.07%, 25.34%, 1.59%
47025,50.93%, 74.84%, 23.90%, 1.26%
47027,25.18%, 61.95%, 36.77%, 1.28%
47029,49.37%, 73.85%, 24.48%, 1.67%
47031,37.14%, 67.62%, 30.48%, 1.90%
47033,38.45%, 68.81%, 30.36%, 0.84%
47035,48.98%, 73.73%, 24.75%, 1.52%
47037,18.53%, 39.76%, 58.29%, 1.95%
47039,36.96%, 67.61%, 30.65%, 1.74%
47041,30.61%, 64.40%, 33.79%, 1.80%
47043,28.39%, 63.34%, 34.95%, 1.72%
47045,44.61%, 71.81%, 27.19%, 1.00%
47047,30.66%, 64.83%, 34.17%, 1.01%
47049,53.40%, 76.04%, 22.64%, 1.32%
47051,28.90%, 63.66%, 34.76%, 1.58%
47053,32.13%, 65.51%, 33.38%, 1.12%
47055,29.22%, 64.03%, 34.82%, 1.15%
47057,52.43%, 75.43%, 23.00%, 1.57%
47059,46.13%, 72.19%, 26.06%, 1.75%
47061,20.60%, 59.38%, 38.78%, 1.84%
47063,46.37%, 72.49%, 26.13%, 1.38%
47065,14.88%, 56.39%, 41.51%, 2.10%
47067,51.42%, 74.63%, 23.22%, 2.15%
47069,5.91%, 46.60%, 52.51%, 0.88%
47071,51.63%, 75.14%, 23.51%, 1.35%
47073,46.85%, 72.50%, 25.65%, 1.85%
47075,21.26%, 39.11%, 60.36%, 0.53%
47077,48.77%, 73.80%, 25.03%, 1.16%
47079,30.25%, 64.31%, 34.06%, 1.62%
47081,27.10%, 62.59%, 35.49%, 1.92%
47083,5.91%, 52.16%, 46.25%, 1.59%
47085,13.52%, 55.85%, 42.33%, 1.82%
47087,15.39%, 56.96%, 41.56%, 1.48%
47089,50.15%, 74.25%, 24.10%, 1.65%
47091,50.50%, 74.44%, 23.94%, 1.61%
47093,29.16%, 63.60%, 34.43%, 1.97%
47095,13.37%, 55.73%, 42.36%, 1.92%
47097,6.96%, 53.12%, 46.16%, 0.71%
47099,42.93%, 70.77%, 27.84%, 1.39%
47101,35.58%, 66.40%, 30.83%, 2.77%
47103,49.09%, 73.88%, 24.80%, 1.32%
47105,52.77%, 75.69%, 22.91%, 1.40%
47107,46.87%, 72.71%, 25.84%, 1.45%
47109,44.58%, 71.57%, 26.98%, 1.45%
47111,53.70%, 76.18%, 22.48%, 1.35%
47113,8.91%, 54.03%, 45.13%, 0.84%
47115,22.28%, 60.26%, 37.98%, 1.77%
47117,28.93%, 63.61%, 34.68%, 1.71%
47119,26.91%, 62.74%, 35.83%, 1.43%
47121,39.63%, 68.97%, 29.34%, 1.69%
47123,45.04%, 71.80%, 26.76%, 1.44%
47125,10.31%, 54.28%, 43.97%, 1.75%
47127,48.16%, 73.35%, 25.19%, 1.46%
47129,45.26%, 71.79%, 26.52%, 1.69%
47131,44.67%, 71.68%, 27.01%, 1.32%
47133,25.70%, 62.30%, 36.60%, 1.10%
47135,22.36%, 60.21%, 37.85%, 1.95%
47137,40.77%, 69.79%, 29.03%, 1.18%
47139,37.17%, 67.80%, 30.63%, 1.57%
47141,37.07%, 67.66%, 30.60%, 1.74%
47143,48.86%, 73.67%, 24.82%, 1.51%
47145,41.28%, 69.82%, 28.53%, 1.65%
47147,35.58%, 67.11%, 31.53%, 1.35%
47149,24.72%, 61.56%, 36.84%, 1.61%
47151,54.96%, 76.74%, 21.78%, 1.48%
47153,39.82%, 68.72%, 28.90%, 2.39%
47155,54.83%, 76.73%, 21.91%, 1.36%
47157,26.05%, 36.50%, 62.55%, 0.95%
47159,28.57%, 63.41%, 34.84%, 1.75%
47161,17.48%, 57.93%, 40.45%, 1.62%
47163,47.16%, 72.74%, 25.58%, 1.68%
47165,41.90%, 70.28%, 28.38%, 1.34%
47167,39.61%, 69.23%, 29.62%, 1.15%
47169,12.81%, 55.49%, 42.69%, 1.82%
47171,44.02%, 71.01%, 27.00%, 1.99%
47173,48.03%, 73.35%, 25.32%, 1.34%
47175,22.22%, 60.26%, 38.04%, 1.70%
47177,25.03%, 61.54%, 36.51%, 1.94%
47179,38.48%, 68.30%, 29.82%, 1.87%
47181,56.33%, 77.52%, 21.20%, 1.28%
47183,40.99%, 69.75%, 28.76%, 1.49%
47185,37.22%, 67.80%, 30.58%, 1.62%
47187,46.46%, 72.59%, 26.13%, 1.28%
47189,41.50%, 69.98%, 28.48%, 1.54%
48001,52.12%, 75.64%, 23.52%, 0.85%
48003,63.45%, 81.19%, 17.74%, 1.07%
48005,43.90%, 71.47%, 27.58%, 0.95%
48007,42.77%, 70.79%, 28.03%, 1.18%
48009,73.85%, 86.46%, 12.61%, 0.94%
48011,78.07%, 88.56%, 10.48%, 0.96%
48013,18.30%, 58.65%, 40.35%, 1.00%
48015,60.20%, 79.53%, 19.33%, 1.13%
48017,48.07%, 73.73%, 25.66%, 0.61%
48019,58.87%, 78.60%, 19.73%, 1.67%
48021,17.03%, 57.32%, 40.29%, 2.39%
48023,64.70%, 81.47%, 16.77%, 1.76%
48025,11.47%, 55.29%, 43.81%, 0.90%
48027,16.27%, 57.36%, 41.09%, 1.55%
48029,4.51%, 46.94%, 51.46%, 1.60%
48031,48.62%, 73.16%, 24.53%, 2.31%
48033,80.44%, 89.26%, 8.82%, 1.93%
48035,61.42%, 80.00%, 18.58%, 1.41%
48037,41.44%, 70.24%, 28.80%, 0.96%
48039,34.14%, 66.39%, 32.25%, 1.36%
48041,35.26%, 66.49%, 31.23%, 2.28%
48043,5.46%, 51.10%, 45.64%, 0.91%
48045,65.67%, 82.34%, 16.67%, 1.00%
48047,57.39%, 21.10%, 78.49%, 0.42%
48049,71.64%, 85.29%, 13.65%, 1.06%
48051,45.94%, 72.35%, 26.41%, 1.24%
48053,54.59%, 76.46%, 21.87%, 1.66%
48055,11.11%, 54.40%, 43.29%, 2.31%
48057,26.08%, 62.33%, 36.25%, 1.41%
48059,69.79%, 84.24%, 14.45%, 1.31%
48061,31.05%, 33.94%, 64.99%, 1.07%
48063,33.52%, 66.46%, 32.94%, 0.60%
48065,77.72%, 88.23%, 10.51%, 1.26%
48067,49.53%, 74.34%, 24.80%, 0.86%
48069,39.64%, 69.37%, 29.73%, 0.90%
48071,61.06%, 79.99%, 18.93%, 1.07%
48073,50.97%, 75.00%, 24.03%, 0.97%
48075,67.38%, 83.42%, 16.03%, 0.55%
48077,69.73%, 84.36%, 14.63%, 1.01%
48079,42.86%, 70.77%, 27.92%, 1.31%
48081,73.79%, 86.51%, 12.71%, 0.78%
48083,73.60%, 86.25%, 12.66%, 1.09%
48085,31.45%, 64.86%, 33.41%, 1.73%
48087,68.26%, 83.65%, 15.39%, 0.96%
48089,49.24%, 74.24%, 25.00%, 0.76%
48091,54.08%, 76.30%, 22.22%, 1.48%
48093,62.25%, 80.39%, 18.14%, 1.47%
48095,59.84%, 79.22%, 19.38%, 1.40%
48097,67.63%, 83.28%, 15.65%, 1.07%
48099,36.51%, 67.57%, 31.06%, 1.36%
48101,50.61%, 74.90%, 24.29%, 0.81%
48103,55.34%, 76.77%, 21.43%, 1.79%
48105,32.74%, 65.68%, 32.94%, 1.37%
48107,27.59%, 63.35%, 35.76%, 0.90%
48109,31.06%, 33.56%, 64.62%, 1.82%
48111,64.86%, 81.36%, 16.49%, 2.15%
48113,15.42%, 41.57%, 56.99%, 1.44%
48115,43.16%, 71.14%, 27.98%, 0.88%
48117,41.84%, 70.60%, 28.75%, 0.65%
48119,53.02%, 75.52%, 22.50%, 1.98%
48121,31.55%, 64.91%, 33.35%, 1.74%
48123,55.06%, 77.16%, 22.10%, 0.74%
48125,56.62%, 77.82%, 21.20%, 0.98%
48127,47.27%, 26.12%, 73.40%, 0.48%
48129,69.12%, 83.84%, 14.72%, 1.43%
48131,54.12%, 22.56%, 76.68%, 0.76%
48133,68.88%, 83.82%, 14.93%, 1.25%
48135,48.88%, 73.85%, 24.97%, 1.18%
48137,46.38%, 72.62%, 26.24%, 1.13%
48139,47.36%, 72.94%, 25.59%, 1.47%
48141,32.31%, 33.09%, 65.40%, 1.51%
48143,67.06%, 82.81%, 15.75%, 1.44%
48145,24.35%, 61.76%, 37.41%, 0.83%
48147,52.53%, 75.54%, 23.01%, 1.45%
48149,54.73%, 76.61%, 21.88%, 1.51%
48151,35.73%, 67.16%, 31.43%, 1.41%
48153,46.62%, 73.05%, 26.43%, 0.53%
48155,42.02%, 70.30%, 28.28%, 1.41%
48157,6.83%, 52.91%, 46.08%, 1.01%
48159,63.31%, 80.95%, 17.64%, 1.41%
48161,50.15%, 74.58%, 24.44%, 0.98%
48163,20.59%, 39.29%, 59.88%, 0.83%
48165,72.53%, 85.69%, 13.16%, 1.16%
48167,26.84%, 62.74%, 35.89%, 1.37%
48169,63.08%, 80.96%, 17.88%, 1.15%
48171,65.75%, 82.12%, 16.37%, 1.51%
48173,83.39%, 91.00%, 7.61%, 1.38%
48175,33.75%, 66.34%, 32.59%, 1.07%
48177,40.27%, 69.61%, 29.34%, 1.06%
48179,75.21%, 87.20%, 11.99%, 0.81%
48181,47.95%, 73.20%, 25.25%, 1.56%
48183,39.38%, 69.25%, 29.87%, 0.88%
48185,44.20%, 71.40%, 27.19%, 1.41%
48187,35.01%, 66.73%, 31.73%, 1.54%
48189,47.97%, 73.30%, 25.33%, 1.37%
48191,51.13%, 75.02%, 23.90%, 1.08%
48193,65.51%, 82.15%, 16.64%, 1.21%
48195,83.03%, 91.13%, 8.10%, 0.76%
48197,58.46%, 78.66%, 20.20%, 1.14%
48199,67.55%, 83.33%, 15.77%, 0.90%
48201,0.08%, 49.31%, 49.39%, 1.30%
48203,34.60%, 66.92%, 32.31%, 0.77%
48205,79.67%, 89.28%, 9.62%, 1.10%
48207,43.27%, 70.74%, 27.47%, 1.79%
48209,10.38%, 53.65%, 43.27%, 0.61%
48211,73.29%, 86.02%, 12.72%, 1.26%
48213,54.75%, 76.85%, 22.10%, 1.05%
48215,41.70%, 28.61%, 70.32%, 1.07%
48217,52.97%, 75.82%, 22.85%, 1.34%
48219,56.91%, 77.74%, 20.83%, 1.43%
48221,64.51%, 81.53%, 17.02%, 1.45%
48223,55.35%, 77.13%, 21.78%, 1.10%
48225,44.01%, 71.59%, 27.57%, 0.84%
48227,49.95%, 74.22%, 24.27%, 1.52%
48229,10.66%, 54.58%, 43.92%, 1.51%
48231,51.12%, 74.91%, 23.78%, 1.31%
48233,72.64%, 85.82%, 13.18%, 1.00%
48235,70.56%, 84.77%, 14.21%, 1.02%
48237,78.30%, 88.72%, 10.42%, 0.86%
48239,56.44%, 77.73%, 21.29%, 0.98%
48241,48.34%, 73.66%, 25.32%, 1.01%
48243,23.41%, 60.32%, 36.91%, 0.76%
48245,1.61%, 48.73%, 50.34%, 0.93%
48247,56.69%, 21.36%, 78.04%, 0.60%
48249,16.96%, 41.18%, 58.14%, 0.68%
48251,55.62%, 77.11%, 21.49%, 1.39%
48253,54.54%, 76.56%, 22.02%, 1.42%
48255,35.84%, 67.50%, 31.66%, 0.84%
48257,44.34%, 71.66%, 27.32%, 1.02%
48259,64.47%, 81.58%, 17.11%, 1.30%
48261,1.20%, 50.30%, 49.10%, 0.60%
48263,66.42%, 82.72%, 16.30%, 0.99%
48265,59.13%, 78.95%, 19.83%, 1.22%
48267,76.64%, 88.11%, 11.47%, 0.42%
48269,92.41%, 95.86%, 3.45%, 0.69%
48271,25.12%, 61.75%, 36.63%, 1.61%
48273,7.81%, 45.56%, 53.37%, 1.07%
48275,54.83%, 76.82%, 21.99%, 1.19%
48277,50.27%, 74.58%, 24.31%, 1.10%
48279,50.35%, 74.75%, 24.40%, 0.86%
48281,57.50%, 78.03%, 20.53%, 1.44%
48283,17.98%, 40.64%, 58.63%, 0.73%
48285,64.57%, 81.74%, 17.18%, 1.08%
48287,46.10%, 72.27%, 26.17%, 1.56%
48289,68.28%, 83.53%, 15.26%, 1.21%
48291,53.29%, 76.16%, 22.87%, 0.97%
48293,40.72%, 69.92%, 29.19%, 0.89%
48295,79.20%, 89.38%, 10.19%, 0.43%
48297,54.34%, 76.68%, 22.34%, 0.97%
48299,60.56%, 79.62%, 19.06%, 1.32%
48301,70.31%, 84.38%, 14.06%, 1.56%
48303,40.79%, 69.61%, 28.81%, 1.58%
48305,47.63%, 73.46%, 25.83%, 0.71%
48307,62.88%, 80.82%, 17.94%, 1.24%
48309,29.79%, 64.26%, 34.47%, 1.27%
48311,72.37%, 85.69%, 13.32%, 0.99%
48313,51.17%, 75.17%, 24.01%, 0.82%
48315,28.91%, 63.83%, 34.91%, 1.26%
48317,68.97%, 84.24%, 15.27%, 0.49%
48319,60.21%, 79.52%, 19.31%, 1.17%
48321,33.46%, 66.27%, 32.80%, 0.93%
48323,58.05%, 20.55%, 78.60%, 0.84%
48325,39.22%, 69.03%, 29.81%, 1.16%
48327,58.19%, 78.33%, 20.14%, 1.53%
48329,61.31%, 79.85%, 18.54%, 1.62%
48331,34.57%, 66.60%, 32.03%, 1.37%
48333,72.83%, 85.51%, 12.68%, 1.82%
48335,52.59%, 75.82%, 23.23%, 0.95%
48337,70.09%, 84.49%, 14.40%, 1.11%
48339,60.54%, 79.51%, 18.97%, 1.52%
48341,60.26%, 79.60%, 19.34%, 1.06%
48343,26.74%, 62.89%, 36.15%, 0.95%
48345,80.50%, 89.67%, 9.17%, 1.17%
48347,36.12%, 67.42%, 31.30%, 1.27%
48349,42.29%, 70.60%, 28.31%, 1.09%
48351,41.49%, 70.06%, 28.57%, 1.36%
48353,45.16%, 71.74%, 26.58%, 1.68%
48355,3.32%, 50.95%, 47.63%, 1.42%
48357,82.39%, 90.85%, 8.45%, 0.70%
48359,82.74%, 90.91%, 8.17%, 0.92%
48361,53.97%, 76.12%, 22.15%, 1.72%
48363,59.69%, 79.06%, 19.37%, 1.57%
48365,56.10%, 77.71%, 21.61%, 0.67%
48367,65.82%, 82.28%, 16.47%, 1.25%
48369,58.03%, 78.74%, 20.71%, 0.55%
48371,22.19%, 60.53%, 38.34%, 1.13%
48373,48.14%, 73.54%, 25.39%, 1.07%
48375,44.58%, 71.52%, 26.94%, 1.53%
48377,42.82%, 27.74%, 70.56%, 1.71%
48379,61.61%, 80.23%, 18.62%, 1.15%
48381,68.16%, 83.40%, 15.24%, 1.36%
48383,61.45%, 80.19%, 18.74%, 1.07%
48385,62.48%, 80.52%, 18.05%, 1.43%
48387,40.74%, 69.94%, 29.21%, 0.85%
48389,16.23%, 41.29%, 57.53%, 1.18%
48391,24.84%, 62.12%, 37.28%, 0.60%
48393,85.63%, 92.13%, 6.50%, 1.38%
