id,margin,dewey,roosevelt,other,hex_color
46089,69.63%, 84.81%, 15.19%,-,d80026
46091,5.15%, 52.57%, 47.43%,-,860078
46093,24.32%, 62.16%, 37.84%,-,9e0060
46095,14.05%, 57.02%, 42.98%,-,91006d
46097,17.24%, 58.62%, 41.38%,-,950069
46099,15.35%, 57.67%, 42.33%,-,93006b
46101,18.86%, 59.43%, 40.57%,-,970067
46103,19.73%, 59.87%, 40.13%,-,980066
46105,14.22%, 57.11%, 42.89%,-,91006d
46107,16.53%, 58.27%, 41.73%,-,94006a
46109,5.27%, 47.36%, 52.64%,-,780086
46111,9.68%, 54.84%, 45.16%,-,8b0073
46113,7.87%, 53.93%, 46.07%,-,890075
46115,1.72%, 50.86%, 49.14%,-,81007d
46117,24.27%, 62.14%, 37.86%,-,9e0060
46119,34.21%, 67.11%, 32.89%,-,ab0053
46121,3.80%, 51.90%, 48.10%,-,84007a
46123,7.63%, 53.82%, 46.18%,-,890075
46125,46.26%, 73.13%, 26.87%,-,ba0044
46127,9.74%, 54.87%, 45.13%,-,8b0073
46129,11.29%, 55.64%, 44.36%,-,8d0071
46135,16.82%, 58.41%, 41.59%,-,94006a
46137,3.36%, 48.32%, 51.68%,-,7b0083
47001,0.75%, 49.48%, 50.23%, 0.29%,7e0080
47003,56.30%, 21.51%, 77.81%, 0.68%,3601c6
47005,22.60%, 38.25%, 60.85%, 0.90%,61029b
47007,19.78%, 59.89%, 40.11%,-,980066
47009,37.02%, 68.30%, 31.28%, 0.42%,ae014f
47011,33.00%, 66.21%, 33.21%, 0.58%,a80154
47013,23.45%, 61.56%, 38.10%, 0.34%,9c0061
47015,23.01%, 38.47%, 61.47%, 0.06%,62009c
47017,18.06%, 58.88%, 40.82%, 0.29%,960068
47019,48.98%, 74.33%, 25.35%, 0.32%,bd0040
47021,73.14%, 13.37%, 86.51%, 0.12%,2200dc
47023,10.76%, 44.52%, 55.28%, 0.19%,71008c
47025,18.96%, 59.20%, 40.24%, 0.56%,960166
47027,7.41%, 46.30%, 53.70%,-,760088
47029,56.40%, 78.14%, 21.75%, 0.11%,c70037
47031,65.21%, 17.35%, 82.56%, 0.09%,2c00d2
47033,28.89%, 35.35%, 64.24%, 0.41%,5a01a3
47035,20.54%, 59.93%, 39.40%, 0.67%,980164
47037,44.39%, 27.68%, 72.07%, 0.25%,4600b7
47039,10.13%, 44.70%, 54.83%, 0.47%,71018b
47041,4.00%, 48.00%, 52.00%,-,7a0084
47043,59.50%, 20.07%, 79.57%, 0.37%,3300ca
47045,47.60%, 26.01%, 73.60%, 0.39%,4200bb
47047,78.25%, 10.81%, 89.06%, 0.13%,1b00e3
47049,43.73%, 71.38%, 27.65%, 0.97%,b60246
47051,73.43%, 13.12%, 86.55%, 0.33%,2100dc
47053,49.32%, 25.24%, 74.57%, 0.19%,4000be
47055,69.96%, 15.02%, 84.98%,-,2600d8
47057,52.27%, 76.00%, 23.73%, 0.27%,c1003c
47059,28.65%, 64.21%, 35.56%, 0.22%,a3005a
47061,55.96%, 21.52%, 77.48%, 1.01%,3602c5
47063,7.47%, 53.73%, 46.27%,-,890075
47065,25.37%, 36.84%, 62.21%, 0.95%,5d029e
47067,63.37%, 81.60%, 18.23%, 0.17%,d0002e
47069,62.71%, 18.50%, 81.21%, 0.29%,2f00cf
47071,21.89%, 60.69%, 38.80%, 0.51%,9a0162
47073,35.47%, 67.64%, 32.17%, 0.18%,ac0052
47075,84.75%, 7.61%, 92.36%, 0.04%,1300eb
47077,43.62%, 71.81%, 28.19%,-,b70047
47079,62.88%, 18.32%, 81.21%, 0.47%,2e01cf
47081,56.39%, 21.71%, 78.11%, 0.18%,3700c7
47083,59.48%, 20.26%, 79.74%,-,3300cb
47085,56.44%, 21.58%, 78.01%, 0.41%,3701c6
47087,33.68%, 32.88%, 66.56%, 0.57%,5301a9
47089,52.93%, 76.25%, 23.32%, 0.43%,c2013b
47091,71.22%, 85.47%, 14.25%, 0.28%,d90024
47093,5.73%, 52.58%, 46.85%, 0.58%,860177
47095,81.13%, 9.43%, 90.57%,-,1800e6
47097,81.39%, 9.25%, 90.65%, 0.10%,1700e7
47099,3.36%, 48.32%, 51.68%,-,7b0083
47101,58.24%, 20.88%, 79.12%,-,3500c9
47103,73.26%, 13.28%, 86.54%, 0.19%,2100dc
47105,31.65%, 65.74%, 34.09%, 0.17%,a70056
47107,17.86%, 41.07%, 58.93%,-,680096
47109,22.34%, 61.17%, 38.83%,-,9b0063
47111,53.23%, 76.26%, 23.02%, 0.72%,c2013a
47113,52.06%, 23.85%, 75.91%, 0.24%,3c00c1
47115,19.96%, 38.85%, 58.81%,-,630095
47117,76.76%, 11.59%, 88.34%, 0.07%,1d00e1
47119,72.90%, 13.39%, 86.29%, 0.32%,2200dc
47121,15.49%, 42.26%, 57.74%,-,6b0093
47123,0.57%, 50.21%, 49.64%, 0.15%,80007e
47125,61.56%, 19.05%, 80.60%, 0.35%,3000cd
47127,67.68%, 16.16%, 83.84%,-,2900d5
47129,7.62%, 53.81%, 46.19%,-,890075
47131,71.08%, 14.31%, 85.39%, 0.30%,2400d9
47133,21.52%, 39.14%, 60.65%, 0.21%,63009a
47135,33.16%, 33.42%, 66.58%,-,5500a9
47137,28.80%, 63.52%, 34.72%, 1.75%,a10458
47139,85.42%, 7.23%, 92.65%, 0.11%,1200ec
47141,22.33%, 38.83%, 61.17%,-,63009b
47143,8.64%, 54.32%, 45.68%,-,8a0074
47145,15.75%, 57.69%, 41.95%, 0.36%,93006a
47147,66.13%, 16.77%, 82.90%, 0.32%,2a00d3
47149,68.30%, 15.59%, 83.89%, 0.51%,2701d5
47151,39.58%, 69.60%, 30.01%, 0.39%,b1004c
47153,34.23%, 32.89%, 67.11%,-,5300ab
47155,74.66%, 87.24%, 12.58%, 0.18%,de0020
47157,63.46%, 18.20%, 81.66%, 0.13%,2e00d0
47159,40.59%, 29.51%, 70.09%, 0.40%,4b01b2
47161,70.24%, 14.88%, 85.12%,-,2500d9
47163,9.24%, 45.24%, 54.49%, 0.27%,73008a
47165,60.80%, 19.50%, 80.30%, 0.20%,3100cc
47167,85.69%, 7.11%, 92.80%, 0.09%,1200ec
47169,79.68%, 10.05%, 89.72%, 0.23%,1900e4
47171,43.77%, 71.89%, 28.11%,-,b70047
47173,47.58%, 73.73%, 26.15%, 0.13%,bc0042
47175,28.66%, 35.49%, 64.15%, 0.37%,5a00a3
47177,49.93%, 24.73%, 74.66%, 0.61%,3f01be
47179,22.87%, 61.17%, 38.29%, 0.54%,9b0161
47181,55.14%, 77.48%, 22.34%, 0.18%,c50038
47183,36.50%, 31.65%, 68.15%, 0.20%,5000ad
47185,33.37%, 33.22%, 66.58%, 0.20%,5400a9
47187,62.85%, 18.42%, 81.27%, 0.31%,2e00cf
47189,53.94%, 23.03%, 76.97%,-,3a00c4
48001,67.17%, 8.53%, 79.32%,-,1500ca
48003,69.55%, 11.88%, 81.44%,-,1e00cf
48005,57.41%, 16.97%, 74.38%,-,2b00bd
48007,49.28%, 24.15%, 73.43%,-,3d00bb
48009,68.91%, 9.25%, 79.83%,-,1700cb
48011,61.38%, 16.50%, 77.88%,-,2a00c6
48013,40.51%, 25.89%, 66.40%,-,4200a9
48015,2.10%, 19.44%, 41.33%,-,310069
48017,40.12%, 24.55%, 64.68%,-,3e00a4
48019,8.11%, 50.40%, 42.29%,-,80006b
48021,67.47%, 11.71%, 79.17%,-,1d00c9
48023,80.99%, 5.70%, 87.65%,-,0e00df
48025,19.00%, 35.17%, 54.17%,-,59008a
48027,63.96%, 8.52%, 77.72%,-,1500c6
48029,18.93%, 39.04%, 57.96%,-,630093
48031,20.70%, 35.25%, 55.95%,-,59008e
48033,64.94%, 11.04%, 76.95%,-,1c00c4
48035,59.91%, 15.11%, 75.02%,-,2600bf
48037,67.15%, 8.87%, 79.14%,-,1600c9
48039,55.19%, 11.05%, 72.07%,-,1c00b7
48041,64.11%, 10.61%, 76.75%,-,1b00c3
48043,52.87%, 19.98%, 72.85%,-,3200b9
48045,58.21%, 9.66%, 74.28%,-,1800bd
48047,41.10%, 22.36%, 63.46%,-,3900a1
48049,49.04%, 12.13%, 68.45%,-,1e00ae
48051,72.08%, 6.56%, 82.76%,-,1000d3
48053,69.55%, 10.80%, 80.35%,-,1b00cc
48055,56.89%, 18.11%, 75.00%,-,2e00bf
48057,51.16%, 14.73%, 68.22%,-,2500ad
48059,68.41%, 9.09%, 79.66%,-,1700cb
48061,5.82%, 44.82%, 50.63%,-,720081
48063,55.99%, 13.16%, 71.42%,-,2100b6
48065,43.68%, 25.30%, 68.97%,-,4000af
48067,62.13%, 14.46%, 76.59%,-,2400c3
48069,51.21%, 18.45%, 69.66%,-,2f00b1
48071,64.64%, 13.47%, 78.10%,-,2200c7
48073,63.89%, 11.62%, 76.14%,-,1d00c2
48075,71.36%, 10.69%, 82.05%,-,1b00d1
48077,65.27%, 10.44%, 77.42%,-,1a00c5
48079,55.50%, 12.30%, 71.60%,-,1f00b6
48081,78.62%, 6.78%, 85.92%,-,1100db
48083,64.50%, 13.44%, 77.94%,-,2200c6
48085,67.11%, 11.67%, 78.79%,-,1d00c8
48087,67.72%, 12.07%, 79.79%,-,1e00cb
48089,18.53%, 20.59%, 48.97%,-,34007c
48091,41.28%, 67.61%, 26.33%,-,ac0043
48093,64.72%, 9.40%, 77.66%,-,1700c6
48095,68.84%, 11.07%, 79.91%,-,1c00cb
48097,47.61%, 18.61%, 66.22%,-,2f00a8
48099,66.64%, 13.07%, 79.71%,-,2100cb
48101,87.21%, 4.68%, 91.89%,-,0b00ea
48103,77.31%, 9.08%, 86.38%,-,1700dc
48105,42.89%, 22.76%, 65.65%,-,3a00a7
48107,68.45%, 9.45%, 79.50%,-,1800ca
48109,66.14%, 6.77%, 79.68%,-,1100cb
48111,49.38%, 20.06%, 69.44%,-,3300b1
48113,42.33%, 22.44%, 64.77%,-,3900a5
48115,58.39%, 16.43%, 74.83%,-,2900be
48117,33.74%, 28.14%, 61.88%,-,47009d
48119,78.41%, 6.69%, 85.86%,-,1100da
48121,67.69%, 10.84%, 78.54%,-,1b00c8
48123,0.12%, 44.88%, 45.00%,-,720072
48125,78.55%, 7.50%, 86.06%,-,1300db
48127,23.13%, 33.57%, 56.70%,-,550090
48129,56.98%, 17.93%, 74.90%,-,2d00be
48131,91.44%, 3.87%, 95.31%, 0.82%,0902f3
48133,62.34%, 10.59%, 75.87%,-,1b00c1
48135,59.30%, 13.98%, 73.28%,-,2300ba
48137,27.47%, 31.91%, 59.39%,-,510097
48139,77.06%, 8.02%, 85.08%,-,1400d8
48141,58.57%, 13.18%, 72.69%,-,2100b9
48143,69.53%, 9.85%, 79.84%,-,1900cb
48145,60.20%, 8.94%, 75.63%,-,1600c0
48147,74.09%, 9.45%, 83.54%,-,1800d5
48149,25.62%, 26.72%, 52.34%,-,440085
48151,80.92%, 6.60%, 87.52%,-,1000df
48153,56.62%, 15.11%, 71.73%,-,2600b6
48155,77.87%, 7.78%, 85.65%,-,1300da
48157,50.85%, 11.11%, 69.87%,-,1c00b2
48159,74.27%, 9.18%, 83.45%,-,1700d4
48161,69.79%, 9.17%, 80.31%,-,1700cc
48163,48.06%, 21.40%, 69.47%,-,3600b1
48165,67.98%, 11.76%, 79.74%,-,1d00cb
48167,66.10%, 10.23%, 77.94%,-,1a00c6
48169,57.72%, 12.42%, 72.65%,-,1f00b9
48171,73.24%, 82.56%, 9.32%,-,d20017
48173,50.19%, 12.64%, 68.77%,-,2000af
48175,2.37%, 45.18%, 47.55%,-,730079
48177,49.24%, 21.09%, 70.33%,-,3500b3
48179,26.62%, 34.86%, 61.48%,-,58009c
48181,72.95%, 9.75%, 82.70%,-,1800d2
48183,54.96%, 15.56%, 70.52%,-,2700b3
48185,65.23%, 6.95%, 79.14%,-,1100c9
48187,22.40%, 58.85%, 36.45%,-,96005c
48189,53.76%, 16.26%, 70.02%,-,2900b2
48191,78.18%, 7.78%, 85.96%,-,1300db
48193,57.02%, 13.77%, 71.63%,-,2300b6
48195,45.96%, 24.11%, 70.07%,-,3d00b2
48197,70.55%, 10.26%, 80.81%,-,1a00ce
48199,76.17%, 7.77%, 84.20%,-,1300d6
48201,47.90%, 11.37%, 68.27%,-,1c00ae
48203,55.62%, 12.36%, 71.63%,-,1f00b6
48205,88.08%, 5.00%, 93.08%, 1.92%,0c04ed
48207,74.99%, 8.47%, 83.46%,-,1500d4
48209,49.22%, 20.39%, 69.60%,-,3300b1
48211,45.32%, 23.97%, 69.29%,-,3d00b0
48213,62.68%, 10.12%, 76.28%,-,1900c2
48215,25.91%, 33.35%, 59.26%,-,550097
48217,71.59%, 8.62%, 81.48%,-,1500cf
48219,66.35%, 9.47%, 78.44%,-,1800c8
48221,71.81%, 9.92%, 81.73%,-,1900d0
48223,70.71%, 10.93%, 81.64%,-,1b00d0
48225,55.47%, 7.41%, 74.03%,-,1200bc
48227,73.28%, 7.71%, 82.79%,-,1300d3
48229,75.25%, 8.84%, 84.09%,-,1600d6
48231,63.17%, 8.88%, 77.14%,-,1600c4
48233,49.56%, 22.58%, 72.14%,-,3900b7
48235,68.21%, 11.92%, 80.13%,-,1e00cc
48237,62.17%, 11.05%, 75.56%,-,1c00c0
48239,59.41%, 14.98%, 74.39%,-,2600bd
48241,62.18%, 14.05%, 76.23%,-,2300c2
48243,67.15%, 12.23%, 79.38%,-,1f00ca
48245,60.32%, 15.56%, 75.88%,-,2700c1
48247,76.16%, 10.80%, 86.96%,-,1b00dd
48249,24.91%, 34.88%, 59.79%,-,580098
48251,70.62%, 9.26%, 80.68%,-,1700cd
48253,74.23%, 8.77%, 83.00%,-,1600d3
48255,43.00%, 24.23%, 67.23%,-,3d00ab
48257,73.91%, 8.37%, 82.77%,-,1500d3
48259,58.34%, 75.88%, 17.54%,-,c1002c
48261,53.66%, 73.17%, 19.51%,-,ba0031
48263,78.57%, 4.71%, 86.93%,-,0c00dd
48265,0.65%, 46.14%, 46.79%,-,750077
48267,52.53%, 18.04%, 70.57%,-,2e00b3
48269,83.20%, 5.08%, 89.06%,-,0c00e3
48271,33.39%, 33.22%, 66.61%, 0.17%,5400a9
48273,53.76%, 21.51%, 75.27%,-,3600bf
48275,73.95%, 7.28%, 83.33%,-,1200d4
48277,71.56%, 9.36%, 81.10%,-,1700ce
48279,52.00%, 17.89%, 69.89%,-,2d00b2
48281,71.68%, 10.26%, 81.95%,-,1a00d0
48283,65.70%, 14.77%, 80.47%,-,2500cd
48285,49.36%, 19.37%, 68.74%,-,3100af
48287,8.29%, 35.11%, 43.40%,-,59006e
48289,72.71%, 7.38%, 82.67%,-,1200d2
48291,57.97%, 9.73%, 74.12%,-,1800bd
48293,74.71%, 4.73%, 84.99%,-,0c00d8
48295,15.02%, 38.37%, 53.39%,-,610088
48297,6.69%, 39.00%, 45.69%,-,630074
48299,65.08%, 12.87%, 77.96%,-,2000c6
48301,50.00%, 21.43%, 71.43%,-,3600b6
48303,51.78%, 10.77%, 70.50%,-,1b00b3
48305,68.39%, 10.55%, 78.94%,-,1a00c9
48307,57.95%, 16.51%, 74.47%,-,2a00bd
48309,73.36%, 8.95%, 82.31%,-,1600d1
48311,31.20%, 28.27%, 59.47%,-,480097
48313,75.59%, 4.97%, 85.31%,-,0c00d9
48315,60.68%, 15.86%, 76.54%,-,2800c3
48317,63.59%, 13.29%, 76.88%,-,2100c4
48319,26.87%, 28.07%, 54.95%,-,47008c
48321,34.33%, 13.43%, 60.45%,-,22009a
48323,43.23%, 26.92%, 70.14%,-,4400b2
48325,4.07%, 47.42%, 43.35%,-,78006e
48327,46.88%, 8.56%, 69.16%,-,1500b0
48329,25.57%, 10.31%, 57.63%,-,1a0092
48331,54.74%, 12.53%, 71.11%,-,1f00b5
48333,66.65%, 9.47%, 78.59%,-,1800c8
48335,77.61%, 8.47%, 86.09%,-,1500db
48337,66.60%, 11.56%, 78.17%,-,1d00c7
48339,66.38%, 6.05%, 80.17%,-,0f00cc
48341,49.21%, 22.45%, 71.66%,-,3900b6
48343,77.71%, 8.27%, 85.98%,-,1500db
48345,68.13%, 11.44%, 79.57%,-,1d00ca
48347,61.91%, 7.63%, 77.14%,-,1300c4
48349,76.26%, 6.07%, 85.10%,-,0f00d9
48351,59.07%, 15.28%, 74.35%,-,2600bd
48353,72.51%, 8.59%, 81.96%,-,1500d0
48355,46.10%, 24.21%, 70.32%,-,3d00b3
48357,42.48%, 23.45%, 65.93%,-,3b00a8
48359,44.99%, 22.74%, 67.73%,-,3900ac
48361,61.47%, 15.58%, 77.05%,-,2700c4
48363,69.61%, 10.08%, 79.76%,-,1900cb
48365,75.34%, 8.83%, 84.17%,-,1600d6
48367,64.63%, 12.27%, 76.90%,-,1f00c4
48369,28.54%, 29.99%, 58.53%,-,4c0095
48371,55.72%, 18.45%, 74.17%,-,2f00bd
48373,68.06%, 6.83%, 80.61%,-,1100cd
48375,37.29%, 27.36%, 64.65%,-,4500a4
48377,42.68%, 20.61%, 63.28%,-,3400a1
48379,52.07%, 14.96%, 68.56%,-,2600ae
48381,48.70%, 19.34%, 68.04%,-,3100ad
48383,71.73%, 10.19%, 81.92%,-,1900d0
48385,29.69%, 29.69%, 59.38%,-,4b0097
48387,66.05%, 12.19%, 78.24%,-,1f00c7
48389,63.31%, 13.31%, 76.62%,-,2100c3
48391,41.89%, 25.61%, 67.51%,-,4100ac
48393,47.85%, 21.29%, 69.14%,-,3600b0
48395,80.41%, 4.14%, 88.13%,-,0a00e0
48397,77.03%, 7.22%, 84.90%,-,1200d8
48399,52.07%, 18.09%, 70.16%,-,2e00b2
48401,62.20%, 9.31%, 76.45%,-,1700c2
48403,66.67%, 14.01%, 80.68%,-,2300cd
48405,84.04%, 7.98%, 92.02%,-,1400ea
48407,52.36%, 7.36%, 72.50%,-,1200b8
48409,47.75%, 22.86%, 70.61%,-,3a00b4
48411,80.74%, 7.40%, 88.13%,-,1200e0
48413,61.73%, 12.09%, 74.82%,-,1e00be
48415,67.83%, 13.10%, 80.93%,-,2100ce
48417,60.49%, 10.08%, 75.21%,-,1900bf
48419,70.12%, 12.01%, 82.13%,-,1e00d1
48421,61.13%, 16.61%, 77.74%,-,2a00c6
48423,49.70%, 9.81%, 69.94%,-,1900b2
48425,44.77%, 14.01%, 65.38%,-,2300a6
48427,89.18%, 4.87%, 94.05%, 1.08%,0c02ef
48429,57.81%, 7.74%, 75.04%,-,1300bf
48431,87.15%, 5.03%, 92.18%,-,0c00eb
48433,75.28%, 8.24%, 83.52%,-,1500d4
48435,52.04%, 18.55%, 70.60%,-,2f00b4
48437,51.90%, 18.20%, 70.09%,-,2e00b2
48439,52.15%, 8.05%, 72.05%,-,1400b7
48441,69.90%, 6.18%, 81.86%,-,0f00d0
48443,34.33%, 30.95%, 65.28%,-,4e00a6
48445,73.06%, 9.82%, 82.88%,-,1900d3
48447,70.27%, 6.42%, 81.93%,-,1000d0
48449,75.54%, 8.53%, 84.07%,-,1500d6
48451,61.97%, 13.54%, 75.51%,-,2200c0
48453,61.68%, 12.09%, 74.80%,-,1e00be
48455,54.46%, 8.20%, 73.13%,-,1400ba
48457,57.57%, 15.41%, 72.98%,-,2700ba
48459,53.87%, 13.24%, 70.32%,-,2100b3
48461,69.62%, 11.48%, 81.09%,-,1d00ce
48463,19.78%, 36.33%, 56.11%,-,5c008f
48465,26.90%, 34.06%, 60.96%,-,56009b
48467,61.26%, 11.96%, 74.65%,-,1e00be
48469,37.87%, 25.41%, 63.27%,-,4000a1
48471,67.94%, 7.12%, 80.41%,-,1200cd
48473,53.48%, 13.23%, 70.13%,-,2100b2
48475,64.87%, 14.73%, 79.60%,-,2500ca
48477,17.81%, 13.27%, 34.46%,-,210057
48479,71.19%, 13.93%, 85.12%, 0.95%,2302d9
48481,59.40%, 10.49%, 74.45%,-,1a00bd
48483,51.93%, 19.54%, 71.47%,-,3100b6
48485,66.81%, 10.93%, 77.94%,-,1b00c6
48487,64.77%, 11.70%, 76.53%,-,1d00c3
48489,5.30%, 43.41%, 48.70%,-,6e007c
48491,54.43%, 16.67%, 71.11%,-,2a00b5
48493,56.33%, 19.13%, 75.46%,-,3000c0
48495,74.10%, 10.06%, 84.16%,-,1900d6
48497,67.10%, 11.16%, 78.26%,-,1c00c7
48499,62.71%, 12.00%, 75.35%,-,1e00c0
48501,64.36%, 12.63%, 77.00%,-,2000c4
48503,62.69%, 7.95%, 77.37%,-,1400c5
48505,83.73%, 7.86%, 91.59%, 0.55%,1401e9
48507,31.36%, 30.29%, 61.65%,-,4d009d
49001,8.14%, 45.88%, 54.02%, 0.10%,740089
49003,15.00%, 42.47%, 57.46%, 0.07%,6c0092
49005,17.24%, 41.33%, 58.57%, 0.10%,690095
49007,39.58%, 30.12%, 69.70%, 0.18%,4c00b1
49009,13.29%, 43.35%, 56.65%,-,6e0090
49011,17.13%, 41.39%, 58.51%, 0.10%,690095
49013,17.66%, 41.17%, 58.83%,-,680096
49015,18.86%, 40.55%, 59.41%, 0.04%,670097
49017,20.19%, 60.06%, 39.87%, 0.07%,990065
49019,5.90%, 52.64%, 46.74%, 0.62%,860177
49021,6.99%, 53.30%, 46.31%, 0.39%,870076
49023,10.86%, 44.48%, 55.34%, 0.19%,71008d
49025,46.14%, 73.07%, 26.93%,-,ba0044
49027,0.53%, 49.67%, 50.20%, 0.13%,7e0080
49029,11.28%, 44.36%, 55.64%,-,71008d
49031,4.81%, 52.41%, 47.59%,-,850079
49033,0.13%, 49.94%, 50.06%,-,7f007f
49035,25.37%, 37.24%, 62.61%, 0.15%,5e009f
49037,16.57%, 58.23%, 41.66%, 0.11%,94006a
49039,1.99%, 51.00%, 49.00%,-,82007c
49041,5.62%, 52.76%, 47.13%, 0.11%,860078
49043,8.70%, 45.62%, 54.32%, 0.06%,74008a
49045,23.01%, 38.45%, 61.46%, 0.09%,62009c
49047,1.33%, 49.30%, 50.63%, 0.07%,7d0081
49049,22.46%, 38.68%, 61.14%, 0.18%,62009b
49051,8.27%, 45.82%, 54.09%, 0.09%,740089
49053,3.64%, 48.17%, 51.80%, 0.03%,7a0084
49055,13.91%, 43.05%, 56.95%,-,6d0091
49057,34.66%, 32.59%, 67.25%, 0.16%,5300ab
50001,32.63%, 66.25%, 33.62%, 0.13%,a80055
50003,17.22%, 58.61%, 41.39%,-,950069
50005,28.92%, 64.46%, 35.54%,-,a4005a
50007,17.90%, 41.05%, 58.95%,-,680096
50009,2.83%, 48.58%, 51.42%,-,7b0083
50011,15.96%, 42.01%, 57.98%, 0.01%,6b0093
50013,9.13%, 45.44%, 54.56%,-,73008b
50015,36.42%, 68.21%, 31.79%,-,ad0051
50017,47.54%, 73.77%, 26.23%,-,bc0042
50019,17.71%, 58.86%, 41.14%,-,960068
50021,14.61%, 57.30%, 42.70%,-,92006c
50023,10.94%, 55.47%, 44.53%,-,8d0071
50025,33.03%, 66.49%, 33.46%, 0.05%,a90055
50027,32.23%, 66.12%, 33.88%,-,a80056
51001,25.12%, 37.39%, 62.50%, 0.11%,5f009f
51003,28.17%, 35.69%, 63.87%, 0.44%,5b01a2
51005,20.52%, 39.64%, 60.15%, 0.21%,650099
51007,30.32%, 34.67%, 64.98%, 0.35%,5800a5
51009,70.52%, 14.54%, 85.06%, 0.39%,2500d8
51011,60.58%, 19.49%, 80.07%, 0.43%,3101cc
51013,7.71%, 53.66%, 45.95%, 0.39%,880075
51015,11.32%, 44.20%, 55.52%, 0.29%,70008d
51017,7.07%, 46.28%, 53.35%, 0.37%,760088
51019,40.63%, 29.60%, 70.23%, 0.17%,4b00b3
51021,1.20%, 49.40%, 50.60%,-,7d0081
51023,0.12%, 49.65%, 49.77%, 0.59%,7e017e
51025,71.25%, 14.37%, 85.63%,-,2400da
51027,17.79%, 41.02%, 58.81%, 0.17%,680095
51029,43.18%, 28.26%, 71.44%, 0.30%,4800b6
51031,51.69%, 24.08%, 75.77%, 0.15%,3d00c1
51033,44.64%, 27.53%, 72.18%, 0.29%,4600b8
51035,26.20%, 63.07%, 36.87%, 0.05%,a0005e
51036,40.22%, 29.89%, 70.11%,-,4c00b2
51037,61.04%, 19.45%, 80.49%, 0.05%,3100cd
51041,51.94%, 23.89%, 75.82%, 0.29%,3c00c1
51043,32.44%, 33.58%, 66.02%, 0.40%,5501a8
51045,26.57%, 36.66%, 63.23%, 0.11%,5d00a1
51047,15.34%, 42.30%, 57.64%, 0.06%,6b0092
51049,35.77%, 31.82%, 67.59%, 0.58%,5101ac
51051,22.49%, 38.69%, 61.18%, 0.13%,62009c
51053,59.33%, 20.26%, 79.59%, 0.15%,3300ca
51057,47.75%, 25.98%, 73.73%, 0.29%,4200bc
51059,6.06%, 52.81%, 46.75%, 0.44%,860177
51061,31.87%, 33.99%, 65.86%, 0.16%,5600a7
51063,38.51%, 69.06%, 30.55%, 0.39%,b0004d
51065,32.87%, 33.45%, 66.32%, 0.23%,5500a9
51067,24.69%, 37.41%, 62.10%, 0.50%,5f019e
51069,12.76%, 43.51%, 56.26%, 0.23%,6e008f
51071,17.18%, 41.34%, 58.52%, 0.14%,690095
51073,38.84%, 30.39%, 69.24%, 0.37%,4d00b0
51075,49.84%, 24.86%, 74.70%, 0.43%,3f01be
51077,11.68%, 55.77%, 44.08%, 0.15%,8e0070
51079,16.42%, 58.14%, 41.72%, 0.15%,94006a
51081,54.57%, 22.55%, 77.12%, 0.32%,3900c4
51083,73.36%, 13.23%, 86.59%, 0.18%,2100dc
51085,43.69%, 28.04%, 71.72%, 0.24%,4700b6
51087,41.40%, 29.16%, 70.56%, 0.28%,4a00b3
51089,35.73%, 32.03%, 67.75%, 0.22%,5100ac
51091,9.01%, 54.51%, 45.49%,-,8b0073
51093,46.52%, 26.74%, 73.26%,-,4400ba
51095,32.64%, 33.68%, 66.32%,-,5500a9
51097,37.24%, 31.38%, 68.62%,-,5000ae
51099,1.16%, 49.28%, 50.43%, 0.29%,7d0080
51101,43.89%, 28.06%, 71.94%,-,4700b7
51103,26.01%, 36.76%, 62.77%, 0.47%,5d01a0
51105,6.54%, 46.68%, 53.22%, 0.10%,770087
51107,9.62%, 45.08%, 54.71%, 0.21%,72008b
51109,18.83%, 40.33%, 59.16%, 0.51%,660196
51111,73.30%, 13.21%, 86.50%, 0.29%,2100dc
51113,13.66%, 56.79%, 43.14%, 0.07%,90006e
51115,11.20%, 44.35%, 55.56%, 0.09%,71008d
51117,71.25%, 14.38%, 85.62%,-,2400da
51119,54.04%, 22.79%, 76.84%, 0.37%,3a00c3
51121,7.87%, 53.67%, 45.80%, 0.53%,880174
51125,52.94%, 23.47%, 76.42%, 0.11%,3b00c2
51127,35.11%, 32.44%, 67.56%,-,5200ac
51131,48.69%, 25.52%, 74.21%, 0.27%,4100bd
51133,13.92%, 43.00%, 56.92%, 0.08%,6d0091
51135,50.83%, 24.46%, 75.28%, 0.26%,3e00bf
51137,26.64%, 36.60%, 63.24%, 0.16%,5d00a1
51139,21.75%, 60.79%, 39.04%, 0.17%,9b0063
51141,32.30%, 33.68%, 65.98%, 0.33%,5500a8
51143,48.01%, 25.91%, 73.92%, 0.17%,4200bc
51145,33.29%, 33.14%, 66.43%, 0.43%,5401a9
51147,42.76%, 28.49%, 71.25%, 0.27%,4800b5
51149,45.08%, 27.41%, 72.50%, 0.09%,4500b8
51153,27.37%, 36.20%, 63.57%, 0.24%,5c00a2
51155,24.67%, 37.65%, 62.32%, 0.03%,60009e
51157,25.09%, 37.26%, 62.36%, 0.38%,5f009f
51159,3.99%, 47.93%, 51.93%, 0.14%,7a0084
51161,3.58%, 48.13%, 51.71%, 0.15%,7a0083
51163,25.96%, 36.85%, 62.81%, 0.35%,5d00a0
51165,27.57%, 63.61%, 36.03%, 0.36%,a2005b
51167,10.47%, 44.58%, 55.05%, 0.37%,71008c
