id,margin,eisenhower,stevenson,other,hex_color
38097,22.15%,61.04%,38.90%,0.06%,9b0063
38099,9.83%,54.81%,44.97%,0.22%,8b0072
38101,22.11%,60.96%,38.85%,0.19%,9b0063
38103,33.94%,66.87%,32.93%,0.20%,aa0053
38105,0.37%,50.07%,49.70%,0.23%,7f007e
39001,18.29%,59.14%,40.86%,0.00%,960068
39003,40.43%,70.22%,29.78%,0.00%,b3004b
39005,46.82%,73.41%,26.59%,0.00%,bb0043
39007,29.36%,64.68%,35.32%,0.00%,a4005a
39009,28.86%,64.43%,35.57%,0.00%,a4005a
39011,44.14%,72.07%,27.93%,0.00%,b70047
39013,0.63%,50.31%,49.69%,0.00%,80007e
39015,13.39%,56.70%,43.30%,0.00%,90006e
39017,26.40%,63.20%,36.80%,0.00%,a1005d
39019,39.10%,69.55%,30.45%,0.00%,b1004d
39021,38.96%,69.48%,30.52%,0.00%,b1004d
39023,23.87%,61.94%,38.06%,0.00%,9d0061
39025,24.59%,62.30%,37.70%,0.00%,9e0060
39027,40.15%,70.07%,29.93%,0.00%,b2004c
39029,32.95%,66.47%,33.53%,0.00%,a90055
39031,33.20%,66.60%,33.40%,0.00%,a90055
39033,40.93%,70.46%,29.54%,0.00%,b3004b
39035,7.43%,53.72%,46.28%,0.00%,880076
39037,30.65%,65.32%,34.68%,0.00%,a60058
39039,38.07%,69.03%,30.97%,0.00%,b0004e
39041,45.75%,72.88%,27.12%,0.00%,b90045
39043,40.36%,70.18%,29.82%,0.00%,b2004c
39045,30.48%,65.24%,34.76%,0.00%,a60058
39047,32.01%,66.00%,34.00%,0.00%,a80056
39049,31.55%,65.78%,34.22%,0.00%,a70057
39051,54.99%,77.50%,22.50%,0.00%,c50039
39053,41.98%,70.99%,29.01%,0.00%,b50049
39055,38.97%,69.49%,30.51%,0.00%,b1004d
39057,22.15%,61.07%,38.93%,0.00%,9b0063
39059,33.01%,66.51%,33.49%,0.00%,a90055
39061,32.22%,66.11%,33.89%,0.00%,a80056
39063,49.63%,74.82%,25.18%,0.00%,be0040
39065,33.02%,66.51%,33.49%,0.00%,a90055
39067,31.58%,65.79%,34.21%,0.00%,a70057
39069,49.26%,74.63%,25.37%,0.00%,be0040
39071,27.01%,63.50%,36.50%,0.00%,a1005d
39073,19.26%,59.63%,40.37%,0.00%,980066
39075,37.57%,68.78%,31.22%,0.00%,af004f
39077,46.85%,73.43%,26.57%,0.00%,bb0043
39079,29.30%,64.65%,35.35%,0.00%,a4005a
39081,1.05%,50.52%,49.48%,0.00%,80007e
39083,42.70%,71.35%,28.65%,0.00%,b50049
39085,22.27%,61.14%,38.86%,0.00%,9b0063
39087,25.45%,62.72%,37.28%,0.00%,9f005f
39089,34.87%,67.44%,32.56%,0.00%,ab0053
39091,45.31%,72.66%,27.34%,0.00%,b90045
39093,20.21%,60.11%,39.89%,0.00%,990065
39095,6.29%,53.15%,46.85%,0.00%,870077
39097,38.56%,69.28%,30.72%,0.00%,b0004e
39099,3.95%,51.98%,48.02%,0.00%,84007a
39101,34.15%,67.07%,32.93%,0.00%,ab0053
39103,40.85%,70.42%,29.58%,0.00%,b3004b
39105,40.64%,70.32%,29.68%,0.00%,b3004b
39107,37.76%,68.88%,31.12%,0.00%,af004f
39109,37.14%,68.57%,31.43%,0.00%,ae0050
39111,18.37%,59.18%,40.82%,0.00%,960068
39113,16.89%,58.45%,41.55%,0.00%,950069
39115,47.64%,73.82%,26.18%,0.00%,bc0042
39117,43.12%,71.56%,28.44%,0.00%,b60048
39119,38.54%,69.27%,30.73%,0.00%,b0004e
39121,33.05%,66.52%,33.48%,0.00%,a90055
39123,25.96%,62.98%,37.02%,0.00%,a0005e
39125,38.48%,69.24%,30.76%,0.00%,b0004e
39127,29.12%,64.56%,35.44%,0.00%,a4005a
39129,21.34%,60.67%,39.33%,0.00%,9a0064
39131,5.69%,47.15%,52.85%,0.00%,780086
39133,18.13%,59.07%,40.93%,0.00%,960068
39135,27.82%,63.91%,36.09%,0.00%,a2005c
39137,40.77%,70.38%,29.62%,0.00%,b3004b
39139,31.56%,65.78%,34.22%,0.00%,a70057
39141,27.47%,63.73%,36.27%,0.00%,a2005c
39143,45.04%,72.52%,27.48%,0.00%,b80046
39145,19.21%,59.60%,40.40%,0.00%,970067
39147,47.81%,73.90%,26.10%,0.00%,bc0042
39149,35.35%,67.67%,32.33%,0.00%,ac0052
39151,25.71%,62.85%,37.15%,0.00%,a0005e
39153,4.84%,52.42%,47.58%,0.00%,850079
39155,14.34%,57.17%,42.83%,0.00%,91006d
39157,21.25%,60.63%,39.37%,0.00%,9a0064
39159,48.12%,74.06%,25.94%,0.00%,bc0042
39161,40.07%,70.03%,29.97%,0.00%,b2004c
39163,22.02%,61.01%,38.99%,0.00%,9b0063
39165,31.06%,65.53%,34.47%,0.00%,a70057
39167,39.30%,69.65%,30.35%,0.00%,b1004d
39169,47.20%,73.60%,26.40%,0.00%,bb0043
39171,50.42%,75.21%,24.79%,0.00%,bf003f
39173,32.65%,66.32%,33.68%,0.00%,a90055
39175,46.36%,73.18%,26.82%,0.00%,ba0044
40001,13.18%,56.59%,43.41%,0.00%,90006e
40003,40.68%,70.34%,29.66%,0.00%,b3004b
40005,16.68%,41.66%,58.34%,0.00%,6a0094
40007,36.76%,68.38%,31.62%,0.00%,ae0050
40009,5.43%,47.28%,52.72%,0.00%,780086
40011,35.29%,67.64%,32.36%,0.00%,ac0052
40013,32.19%,33.91%,66.09%,0.00%,5600a8
40015,4.93%,47.53%,52.47%,0.00%,790085
40017,18.82%,59.41%,40.59%,0.00%,970067
40019,21.98%,39.01%,60.99%,0.00%,63009b
40021,4.56%,52.28%,47.72%,0.00%,850079
40023,22.26%,38.87%,61.13%,0.00%,63009b
40025,12.92%,56.46%,43.54%,0.00%,8f006f
40027,12.94%,56.47%,43.53%,0.00%,8f006f
40029,26.87%,36.57%,63.43%,0.00%,5d00a1
40031,7.51%,46.24%,53.76%,0.00%,750089
40033,14.94%,42.53%,57.47%,0.00%,6c0092
40035,6.57%,53.29%,46.71%,0.00%,870077
40037,7.75%,53.87%,46.13%,0.00%,890075
40039,16.04%,58.02%,41.98%,0.00%,93006b
40041,6.93%,53.47%,46.53%,0.00%,880076
40043,13.40%,56.70%,43.30%,0.00%,90006e
40045,35.12%,67.56%,32.44%,0.00%,ac0052
40047,38.79%,69.39%,30.61%,0.00%,b0004e
40049,25.25%,37.38%,62.62%,0.00%,5f009f
40051,13.22%,43.39%,56.61%,0.00%,6e0090
40053,17.61%,58.81%,41.19%,0.00%,950069
40055,11.98%,44.01%,55.99%,0.00%,70008e
40057,35.12%,32.44%,67.56%,0.00%,5200ac
40059,36.88%,68.44%,31.56%,0.00%,ae0050
40061,15.05%,42.47%,57.53%,0.00%,6c0092
40063,21.17%,39.41%,60.59%,0.00%,64009a
40065,30.86%,34.57%,65.43%,0.00%,5800a6
40067,36.32%,31.84%,68.16%,0.00%,5100ad
40069,31.72%,34.14%,65.86%,0.00%,5700a7
40071,29.54%,64.77%,35.23%,0.00%,a50059
40073,40.46%,70.23%,29.77%,0.00%,b3004b
40075,10.82%,44.59%,55.41%,0.00%,71008d
40077,17.95%,41.02%,58.98%,0.00%,680096
40079,10.08%,44.96%,55.04%,0.00%,72008c
40081,12.18%,56.09%,43.91%,0.00%,8f006f
40083,29.89%,64.94%,35.06%,0.00%,a50059
40085,41.21%,29.39%,70.61%,0.00%,4a00b4
40087,17.78%,41.11%,58.89%,0.00%,680096
40089,27.50%,36.25%,63.75%,0.00%,5c00a2
40091,11.87%,44.06%,55.94%,0.00%,70008e
40093,49.64%,74.82%,25.18%,0.00%,be0040
40095,29.19%,35.40%,64.60%,0.00%,5a00a4
40097,10.87%,55.43%,44.57%,0.00%,8d0071
40099,15.68%,42.16%,57.84%,0.00%,6b0093
40101,3.00%,51.50%,48.50%,0.00%,83007b
40103,27.35%,63.68%,36.32%,0.00%,a2005c
40105,16.56%,58.28%,41.72%,0.00%,94006a
40107,0.69%,49.65%,50.35%,0.00%,7e0080
40109,19.51%,59.76%,40.24%,0.00%,980066
40111,6.44%,46.78%,53.22%,0.00%,770087
40113,10.25%,55.13%,44.87%,0.00%,8c0072
40115,8.10%,54.05%,45.95%,0.00%,890075
40117,19.92%,59.96%,40.04%,0.00%,980066
40119,19.50%,59.75%,40.25%,0.00%,980066
40121,23.07%,38.46%,61.54%,0.00%,62009c
40123,10.55%,44.72%,55.28%,0.00%,72008c
40125,2.29%,48.85%,51.15%,0.00%,7c0082
40127,20.52%,39.74%,60.26%,0.00%,650099
40129,12.10%,43.95%,56.05%,0.00%,70008e
40131,16.97%,58.49%,41.51%,0.00%,950069
40133,5.99%,47.00%,53.00%,0.00%,770087
40135,3.34%,48.33%,51.67%,0.00%,7b0083
40137,8.67%,45.67%,54.33%,0.00%,74008a
40139,27.55%,63.77%,36.23%,0.00%,a2005c
40141,30.06%,34.97%,65.03%,0.00%,5900a5
40143,31.03%,65.51%,34.49%,0.00%,a70057
40145,16.33%,58.16%,41.84%,0.00%,94006a
40147,38.62%,69.31%,30.69%,0.00%,b0004e
40149,11.13%,44.44%,55.56%,0.00%,71008d
40151,28.16%,64.08%,35.92%,0.00%,a3005b
40153,35.58%,67.79%,32.21%,0.00%,ac0052
41001,3.85%,51.93%,48.07%,0.00%,84007a
41003,36.30%,68.15%,31.85%,0.00%,ad0051
41005,10.71%,55.36%,44.64%,0.00%,8d0071
41007,1.88%,50.94%,49.06%,0.00%,81007d
41009,13.35%,43.33%,56.67%,0.00%,6e0090
41011,9.72%,45.14%,54.86%,0.00%,73008b
41013,2.01%,51.00%,49.00%,0.00%,82007c
41015,7.21%,53.60%,46.40%,0.00%,880076
41017,13.65%,56.83%,43.17%,0.00%,90006e
41019,7.84%,53.92%,46.08%,0.00%,890075
41021,19.16%,59.58%,40.42%,0.00%,970067
41023,18.20%,59.10%,40.90%,0.00%,960068
41025,11.01%,55.51%,44.49%,0.00%,8d0071
41027,12.58%,56.29%,43.71%,0.00%,8f006f
41029,14.93%,57.46%,42.54%,0.00%,92006c
41031,9.66%,54.83%,45.17%,0.00%,8b0073
41033,24.19%,62.10%,37.90%,0.00%,9e0060
41035,7.19%,53.59%,46.41%,0.00%,880076
41037,11.47%,55.73%,44.27%,0.00%,8e0070
41039,12.31%,56.15%,43.85%,0.00%,8f006f
41041,7.24%,53.62%,46.38%,0.00%,880076
41043,10.24%,55.12%,44.88%,0.00%,8c0072
41045,22.50%,61.25%,38.75%,0.00%,9c0062
41047,28.39%,64.19%,35.81%,0.00%,a3005b
41049,10.03%,55.01%,44.99%,0.00%,8c0072
41051,5.60%,52.80%,47.20%,0.00%,860078
41053,22.55%,61.28%,38.72%,0.00%,9c0062
41055,23.01%,61.50%,38.50%,0.00%,9c0062
41057,7.78%,53.89%,46.11%,0.00%,890075
41059,11.40%,55.70%,44.30%,0.00%,8e0070
41061,7.86%,46.07%,53.93%,0.00%,750089
41063,3.58%,48.21%,51.79%,0.00%,7a0084
41065,1.97%,50.98%,49.02%,0.00%,81007d
41067,22.13%,61.07%,38.93%,0.00%,9b0063
41069,3.07%,51.53%,48.47%,0.00%,83007b
41071,23.91%,61.96%,38.04%,0.00%,9d0061
42001,32.21%,66.11%,33.89%,0.00%,a80056
42003,9.82%,54.83%,45.01%,0.16%,8b0072
42005,22.54%,61.22%,38.68%,0.10%,9c0062
42007,2.53%,51.21%,48.68%,0.11%,82007c
42009,30.82%,65.37%,34.55%,0.08%,a60058
42011,14.92%,57.30%,42.38%,0.32%,92006c
42013,31.49%,65.68%,34.19%,0.13%,a70057
42015,47.28%,73.57%,26.29%,0.14%,bb0043
42017,21.63%,60.72%,39.09%,0.19%,9a0063
42019,31.42%,65.61%,34.19%,0.20%,a70057
42021,5.24%,52.55%,47.31%,0.14%,860078
42023,49.06%,74.52%,25.45%,0.03%,be0040
42025,14.93%,57.27%,42.34%,0.39%,92006b
42027,34.56%,67.18%,32.62%,0.20%,ab0053
42029,40.56%,70.24%,29.68%,0.08%,b3004b
42031,33.93%,66.94%,33.01%,0.05%,aa0054
42033,15.32%,57.51%,42.19%,0.30%,92006b
42035,20.76%,60.32%,39.56%,0.12%,990064
42037,19.44%,59.69%,40.25%,0.06%,980066
42039,33.67%,66.65%,32.98%,0.37%,a90054
42041,36.55%,68.10%,31.55%,0.35%,ad0050
42043,35.31%,67.45%,32.14%,0.41%,ab0151
42045,27.25%,63.51%,36.26%,0.23%,a1005c
42047,23.84%,61.84%,38.00%,0.16%,9d0060
42049,23.29%,61.46%,38.17%,0.37%,9c0061
42051,15.75%,41.97%,57.72%,0.31%,6b0093
42053,42.31%,71.13%,28.82%,0.05%,b50049
42055,26.70%,63.33%,36.63%,0.04%,a1005d
42057,13.13%,56.50%,43.36%,0.14%,90006e
42059,13.01%,43.45%,56.47%,0.08%,6e008f
42061,35.44%,67.66%,32.22%,0.12%,ac0052
42063,24.53%,62.27%,37.73%,0.00%,9e0060
42065,32.61%,66.26%,33.64%,0.10%,a80055
42067,21.00%,60.45%,39.45%,0.10%,9a0064
42069,7.19%,53.56%,46.37%,0.07%,880076
42071,44.35%,72.05%,27.70%,0.25%,b70046
42073,11.36%,55.61%,44.25%,0.14%,8d0070
42075,36.81%,68.35%,31.53%,0.12%,ae0050
42077,26.91%,63.30%,36.39%,0.31%,a1005c
42079,17.19%,58.22%,41.02%,0.76%,940168
42081,33.40%,66.67%,33.28%,0.05%,aa0054
42083,47.98%,73.81%,25.82%,0.37%,bc0041
42085,18.52%,59.14%,40.62%,0.24%,960067
42087,25.94%,62.94%,37.00%,0.06%,a0005e
42089,29.18%,64.30%,35.12%,0.58%,a30159
42091,38.52%,69.20%,30.69%,0.11%,b0004e
42093,31.47%,65.71%,34.24%,0.05%,a70057
42095,12.39%,55.83%,43.44%,0.73%,8e016e
42097,25.00%,62.46%,37.45%,0.09%,9f005f
42099,35.41%,67.59%,32.18%,0.23%,ac0052
42101,13.88%,42.97%,56.85%,0.18%,6d0090
42103,54.63%,77.28%,22.65%,0.07%,c50039
42105,39.20%,69.45%,30.25%,0.30%,b1004d
42107,24.01%,61.95%,37.94%,0.11%,9d0060
42109,56.74%,78.35%,21.61%,0.04%,c70037
42111,21.94%,60.95%,39.00%,0.05%,9b0063
42113,21.87%,60.87%,39.01%,0.12%,9b0063
42115,42.90%,71.42%,28.52%,0.06%,b60048
42117,53.48%,76.72%,23.24%,0.04%,c3003b
42119,56.33%,78.08%,21.75%,0.17%,c70037
42121,50.68%,75.31%,24.63%,0.06%,c0003e
42123,46.14%,72.94%,26.80%,0.26%,b90044
42125,9.80%,45.04%,54.84%,0.12%,72008b
42127,51.43%,75.64%,24.22%,0.14%,c0003d
42129,4.33%,47.77%,52.10%,0.13%,790084
42131,47.15%,73.56%,26.40%,0.04%,bb0043
42133,10.83%,55.33%,44.50%,0.17%,8d0071
44001,19.75%,59.88%,40.12%,0.00%,980066
44003,31.87%,65.94%,34.06%,0.00%,a80056
44005,26.00%,63.00%,37.00%,0.00%,a0005e
44007,11.61%,55.80%,44.20%,0.00%,8e0070
44009,31.42%,65.71%,34.29%,0.00%,a70057
45001,73.89%,9.47%,83.36%,7.17%,1812d4
45003,15.57%,50.38%,34.81%,14.81%,802558
45005,22.40%,19.89%,28.85%,51.26%,328249
45007,62.00%,14.80%,76.80%,8.40%,2515c3
45009,36.71%,17.40%,22.95%,59.65%,2c983a
45011,44.50%,17.28%,63.61%,19.11%,2c30a2
45013,1.26%,37.85%,25.57%,36.58%,605d41
45015,19.38%,28.24%,24.14%,47.62%,48793d
45017,29.83%,12.37%,28.90%,58.73%,1f9549
45019,24.21%,29.86%,16.07%,54.07%,4c8928
45021,56.71%,18.50%,75.21%,6.29%,2f10bf
45023,41.37%,21.43%,62.80%,15.77%,3628a0
45025,55.41%,15.94%,71.35%,12.71%,2820b5
45027,42.14%,8.38%,24.74%,66.88%,15aa3f
45029,11.98%,15.69%,36.14%,48.17%,287a5c
45031,4.29%,22.47%,40.91%,36.62%,395d68
45033,36.43%,10.49%,62.97%,26.54%,1a43a0
45035,30.74%,15.67%,26.80%,57.53%,279244
45037,23.31%,25.27%,25.71%,49.02%,407d41
45039,7.82%,19.60%,36.29%,44.11%,31705c
45041,10.08%,19.00%,35.46%,45.54%,30745a
45043,28.14%,24.24%,23.39%,52.37%,3d853b
45045,3.92%,39.54%,43.46%,17.00%,642b6e
45047,46.48%,16.59%,64.95%,18.46%,2a2fa5
45049,27.68%,17.46%,27.43%,55.11%,2c8c45
45051,31.71%,13.36%,59.17%,27.47%,224696
45053,20.06%,31.71%,16.52%,51.77%,50842a
45055,2.25%,28.17%,34.79%,37.04%,475e58
45057,42.01%,24.26%,66.26%,9.48%,3d18a8
45059,32.81%,20.71%,56.05%,23.24%,343b8e
45061,13.35%,10.14%,38.26%,51.60%,198361
45063,6.29%,20.71%,36.50%,42.79%,346d5d
45065,23.36%,11.74%,55.81%,32.45%,1d528e
45067,1.17%,13.20%,43.99%,42.81%,216d70
45069,44.57%,18.12%,63.22%,18.66%,2e2fa1
45071,24.81%,20.68%,52.07%,27.25%,344584
45073,54.18%,18.99%,73.17%,7.84%,3013ba
45075,6.24%,21.20%,36.28%,42.52%,366c5c
45077,2.34%,40.84%,43.17%,15.99%,68286e
45079,12.52%,29.99%,27.49%,42.52%,4c6c46
45081,9.41%,14.92%,47.24%,37.84%,266078
45083,38.37%,26.67%,65.03%,8.30%,4415a5
45085,39.53%,22.47%,15.53%,62.00%,399e27
45087,44.09%,22.01%,66.10%,11.89%,381ea8
45089,54.80%,8.80%,18.20%,73.00%,16ba2e
45091,28.84%,30.41%,59.25%,10.34%,4d1a97
46003,13.13%,43.43%,56.57%,0.00%,6e0090
46005,6.12%,53.06%,46.94%,0.00%,870077
46007,4.26%,52.13%,47.87%,0.00%,84007a
46009,11.40%,55.70%,44.30%,0.00%,8e0070
46011,33.78%,66.89%,33.11%,0.00%,aa0054
46013,6.56%,53.28%,46.72%,0.00%,870077
46015,17.97%,41.02%,58.98%,0.00%,680096
46017,0.63%,49.68%,50.32%,0.00%,7e0080
46019,36.91%,68.46%,31.54%,0.00%,ae0050
46021,62.88%,81.44%,18.56%,0.00%,cf002f
46023,17.20%,41.40%,58.60%,0.00%,690095
46025,17.65%,58.83%,41.17%,0.00%,960068
46027,15.44%,57.72%,42.28%,0.00%,93006b
46029,15.44%,57.72%,42.28%,0.00%,93006b
46031,11.25%,55.63%,44.37%,0.00%,8d0071
46033,27.93%,63.96%,36.04%,0.00%,a3005b
46035,3.14%,51.57%,48.43%,0.00%,83007b
46037,5.67%,47.16%,52.84%,0.00%,780086
46039,10.94%,55.47%,44.53%,0.00%,8d0071
46041,13.51%,56.76%,43.24%,0.00%,90006e
46043,35.63%,67.81%,32.19%,0.00%,ac0052
46045,3.22%,51.61%,48.39%,0.00%,83007b
46047,34.79%,67.39%,32.61%,0.00%,ab0053
46049,4.35%,52.17%,47.83%,0.00%,850079
46051,11.75%,55.87%,44.13%,0.00%,8e0070
46053,4.01%,52.01%,47.99%,0.00%,84007a
46055,22.35%,61.18%,38.82%,0.00%,9c0062
46057,23.36%,61.68%,38.32%,0.00%,9d0061
46059,10.78%,55.39%,44.61%,0.00%,8d0071
46061,6.12%,46.94%,53.06%,0.00%,770087
46063,26.71%,63.35%,36.65%,0.00%,a1005d
46065,26.81%,63.41%,36.59%,0.00%,a1005d
46067,46.31%,73.16%,26.84%,0.00%,ba0044
46069,11.69%,55.84%,44.16%,0.00%,8e0070
46071,9.13%,54.57%,45.43%,0.00%,8b0073
46073,7.80%,53.90%,46.10%,0.00%,890075
46075,12.13%,56.06%,43.94%,0.00%,8e0070
46077,29.84%,64.92%,35.08%,0.00%,a50059
46079,24.64%,62.32%,37.68%,0.00%,9e0060
46081,42.65%,71.33%,28.67%,0.00%,b50049
46083,24.48%,62.24%,37.76%,0.00%,9e0060
46085,13.74%,56.87%,43.13%,0.00%,91006d
46087,55.70%,77.85%,22.15%,0.00%,c60038
46089,0.12%,50.06%,49.94%,0.00%,7f007f
46091,15.07%,57.54%,42.46%,0.00%,92006c
46093,19.61%,59.81%,40.19%,0.00%,980066
46095,10.58%,55.29%,44.71%,0.00%,8c0072
46097,2.05%,48.97%,51.03%,0.00%,7c0082
46099,25.98%,62.99%,37.01%,0.00%,a0005e
46101,7.37%,53.69%,46.31%,0.00%,880076
46103,34.52%,67.26%,32.74%,0.00%,ab0053
46105,18.81%,59.41%,40.59%,0.00%,970067
46107,26.31%,63.16%,36.84%,0.00%,a1005d
46109,6.43%,46.79%,53.21%,0.00%,770087
46111,0.95%,50.48%,49.52%,0.00%,80007e
46113,9.65%,45.18%,54.82%,0.00%,73008b
46115,3.42%,48.29%,51.71%,0.00%,7b0083
46117,1.73%,50.87%,49.13%,0.00%,81007d
46119,19.02%,59.51%,40.49%,0.00%,970067
46121,5.38%,47.31%,52.69%,0.00%,780086
46123,5.87%,52.94%,47.06%,0.00%,860078
46125,41.78%,70.89%,29.11%,0.00%,b4004a
46127,5.88%,52.94%,47.06%,0.00%,860078
46129,20.42%,60.21%,39.79%,0.00%,990065
46135,15.26%,57.63%,42.37%,0.00%,92006c
46137,14.10%,57.05%,42.95%,0.00%,91006d
47001,8.06%,52.42%,44.35%,3.23%,850871
47003,33.10%,33.08%,66.18%,0.74%,5401a8
47005,26.96%,36.22%,63.18%,0.60%,5c01a1
47007,13.86%,56.57%,42.72%,0.71%,90016c
47009,42.49%,70.90%,28.41%,0.69%,b40148
47011,31.44%,65.00%,33.56%,1.44%,a50355
47013,31.17%,64.78%,33.61%,1.61%,a50455
47015,25.37%,37.13%,62.51%,0.36%,5e009f
47017,13.21%,55.80%,42.58%,1.62%,8e046c
47019,58.20%,78.80%,20.60%,0.60%,c80134
47021,64.00%,17.72%,81.71%,0.57%,2d01d0
47023,1.17%,48.85%,50.02%,1.13%,7c027f
47025,25.87%,62.21%,36.35%,1.44%,9e035c
47027,2.46%,48.31%,50.78%,0.91%,7b0281
47029,65.60%,82.29%,16.69%,1.02%,d1022a
47031,34.48%,32.42%,66.90%,0.68%,5201aa
47033,30.19%,33.02%,63.21%,3.77%,5409a1
47035,24.70%,62.00%,37.30%,0.70%,9e015f
47037,20.81%,39.08%,59.89%,1.03%,630298
47039,1.35%,48.76%,50.11%,1.13%,7c027f
47041,7.91%,45.76%,53.67%,0.57%,740188
47043,49.90%,24.38%,74.29%,1.33%,3e03bd
47045,24.87%,36.21%,61.08%,2.71%,5c069b
47047,16.87%,18.19%,32.47%,49.34%,2e7d52
47049,40.44%,69.52%,29.08%,1.40%,b1034a
47051,46.46%,26.19%,72.65%,1.16%,4202b9
47053,37.59%,29.72%,67.31%,2.97%,4b07ab
47055,54.14%,22.65%,76.79%,0.56%,3901c3
47057,45.93%,72.40%,26.47%,1.13%,b80243
47059,30.23%,64.87%,34.63%,0.50%,a50158
47061,38.29%,30.36%,68.65%,0.99%,4d02af
47063,36.45%,67.77%,31.32%,0.91%,ac024f
47065,9.47%,53.11%,43.63%,3.26%,87086f
47067,68.26%,83.29%,15.03%,1.68%,d40426
47069,27.92%,24.40%,52.31%,23.29%,3e3b85
47071,24.87%,61.92%,37.05%,1.03%,9d025e
47073,36.76%,68.04%,31.29%,0.67%,ad014f
47075,56.18%,17.04%,73.22%,9.74%,2b18ba
47077,34.15%,66.91%,32.76%,0.33%,aa0053
47079,40.75%,28.97%,69.72%,1.31%,4903b1
47081,40.02%,29.75%,69.77%,0.48%,4b01b1
47083,50.04%,24.55%,74.58%,0.87%,3e02be
47085,59.67%,19.99%,79.67%,0.34%,3200cb
47087,32.42%,33.13%,65.55%,1.32%,5403a7
47089,56.30%,77.63%,21.33%,1.04%,c50236
47091,75.52%,87.44%,11.92%,0.64%,de011e
47093,21.34%,60.09%,38.74%,1.17%,990262
47095,51.69%,22.80%,74.49%,2.71%,3a06bd
47097,60.18%,18.94%,79.12%,1.94%,3004c9
47099,4.07%,51.67%,47.60%,0.73%,830179
47101,43.10%,28.16%,71.25%,0.59%,4701b5
47103,56.69%,21.21%,77.90%,0.89%,3602c6
47105,23.11%,60.91%,37.80%,1.29%,9b0360
47107,20.93%,59.83%,38.90%,1.27%,980363
47109,16.20%,57.37%,41.16%,1.47%,920368
47111,34.53%,66.96%,32.43%,0.61%,aa0152
47113,11.84%,41.42%,53.25%,5.33%,690d87
47115,2.48%,50.45%,47.96%,1.59%,80047a
47117,44.79%,26.58%,71.37%,2.05%,4305b5
47119,39.24%,29.39%,68.64%,1.97%,4a05af
47121,5.40%,51.93%,46.54%,1.53%,840376
47123,17.34%,58.28%,40.94%,0.78%,940168
47125,48.07%,25.41%,73.48%,1.11%,4002bb
47127,53.38%,23.14%,76.52%,0.34%,3b00c3
47129,26.76%,62.83%,36.07%,1.10%,a0025b
47131,37.14%,30.76%,67.89%,1.35%,4e03ad
47133,22.36%,38.44%,60.80%,0.76%,62019b
47135,20.34%,39.43%,59.77%,0.80%,640298
47137,27.31%,63.30%,35.99%,0.71%,a1015b
47139,16.43%,58.22%,41.78%,0.00%,94006a
47141,12.36%,43.63%,55.98%,0.39%,6f008e
47143,12.97%,55.70%,42.73%,1.57%,8e046c
47145,14.94%,56.82%,41.88%,1.30%,90036a
47147,52.77%,23.25%,76.02%,0.73%,3b01c1
47149,40.63%,29.15%,69.78%,1.07%,4a02b1
47151,58.81%,79.10%,20.29%,0.61%,c90133
47153,11.31%,43.89%,55.21%,0.90%,6f028c
47155,73.49%,86.46%,12.98%,0.56%,dc0121
47157,2.70%,48.65%,45.96%,5.39%,7c0d75
47159,39.77%,29.96%,69.73%,0.31%,4c00b1
47161,57.86%,20.77%,78.64%,0.59%,3401c8
47163,14.32%,56.42%,42.10%,1.48%,8f036b
47165,55.05%,22.28%,77.34%,0.38%,3800c5
47167,63.61%,16.26%,79.87%,3.87%,2909cb
47169,66.00%,16.76%,82.76%,0.48%,2a01d3
47171,56.01%,77.71%,21.70%,0.59%,c60137
47173,59.90%,79.69%,19.79%,0.52%,cb0132
47175,22.30%,38.45%,60.75%,0.80%,62029a
47177,34.34%,32.58%,66.92%,0.50%,5301aa
47179,43.13%,71.23%,28.10%,0.67%,b50147
47181,41.79%,70.67%,28.88%,0.45%,b40149
47183,26.59%,36.22%,62.81%,0.97%,5c02a0
47185,27.45%,35.81%,63.26%,0.93%,5b02a1
47187,35.34%,31.86%,67.20%,0.94%,5102ab
47189,39.17%,30.04%,69.21%,0.75%,4c01b0
48001,21.28%,60.47%,39.20%,0.33%,9a0063
48003,7.71%,53.53%,45.81%,0.66%,880174
48005,4.88%,52.24%,47.36%,0.40%,850178
48007,27.92%,63.67%,35.74%,0.59%,a2015b
48009,12.74%,43.44%,56.19%,0.37%,6e008f
48011,6.27%,46.62%,52.88%,0.50%,760186
48013,9.43%,54.55%,45.12%,0.33%,8b0073
48015,34.51%,67.12%,32.61%,0.27%,ab0053
48017,18.74%,40.49%,59.23%,0.28%,670097
48019,52.46%,76.05%,23.60%,0.35%,c1003c
48021,24.05%,37.85%,61.90%,0.25%,60009d
48023,18.80%,40.49%,59.29%,0.22%,670097
48025,10.86%,55.26%,44.40%,0.34%,8c0071
48027,38.17%,30.76%,68.93%,0.31%,4e00af
48029,16.86%,58.15%,41.29%,0.56%,940169
48031,12.76%,56.14%,43.37%,0.49%,8f016e
48033,30.71%,34.51%,65.22%,0.27%,5800a6
48035,0.48%,49.65%,50.14%,0.21%,7e007f
48037,5.83%,46.73%,52.56%,0.71%,770186
48039,14.21%,56.49%,42.28%,1.23%,90036b
48041,17.53%,58.58%,41.05%,0.37%,950068
48043,27.04%,63.22%,36.18%,0.60%,a1015c
48045,28.87%,35.42%,64.29%,0.29%,5a00a3
48047,15.94%,41.77%,57.71%,0.52%,6a0193
