id,margin,hughes,wilson,other,other2,hex_color
40013,34.09%, 25.30%, 59.40%,15.299999999999999%, 15.12%,402797
40015,7.49%, 36.76%, 44.25%,18.99%, 17.99%,5d3070
40017,14.32%, 37.33%, 51.66%,11.01%, 9.91%,5f1c83
40019,39.45%, 20.64%, 60.09%,19.27%, 19.05%,343199
40021,6.61%, 42.37%, 48.97%,8.67%, 8.39%,6c167c
40023,28.00%, 27.12%, 55.11%,17.77%, 17.40%,452d8c
40025,19.33%, 30.87%, 50.19%,18.939999999999998%, 17.90%,4e307f
40027,26.83%, 27.36%, 54.19%,18.459999999999997%, 17.90%,452f8a
40029,20.99%, 29.12%, 50.11%,20.78%, 20.00%,4a347f
40031,21.82%, 29.31%, 51.13%,19.560000000000002%, 18.96%,4a3182
40033,31.90%, 26.81%, 58.71%,14.48%, 14.32%,442495
40035,6.78%, 43.99%, 50.77%,5.24%, 5.05%,700d81
40037,8.85%, 36.92%, 45.77%,17.32%, 16.77%,5e2c74
40039,6.74%, 38.48%, 45.22%,16.29%, 15.19%,622973
40041,16.98%, 36.44%, 53.42%,10.139999999999999%, 9.62%,5c1988
40043,3.73%, 29.36%, 36.59%,34.05%, 32.87%,4a565d
40045,0.90%, 38.35%, 37.46%,24.189999999999998%, 23.02%,613d5f
40047,8.60%, 48.41%, 39.81%,11.770000000000001%, 10.72%,7b1e65
40049,37.49%, 17.77%, 59.62%,22.619999999999997%, 22.13%,2d3998
40051,36.80%, 23.75%, 60.55%,15.7%, 15.29%,3c289a
40053,5.10%, 42.32%, 47.42%,8.26%, 8.20%,6b1578
40055,47.29%, 14.60%, 66.28%,19.11%, 18.99%,2530a9
40057,55.96%, 9.84%, 73.03%,17.14%, 17.07%,192bba
40059,7.21%, 35.08%, 42.29%,22.630000000000003%, 21.62%,59396b
40061,17.31%, 33.13%, 50.44%,16.43%, 16.19%,542980
40063,23.01%, 28.98%, 52.00%,19.02%, 18.81%,493084
40065,44.08%, 12.77%, 65.44%,21.790000000000003%, 21.35%,2037a6
40067,39.06%, 17.23%, 60.76%,22.009999999999998%, 21.70%,2b389a
40069,30.72%, 23.92%, 54.63%,21.45%, 21.23%,3c368b
40071,2.67%, 46.67%, 44.00%,7.16%, 7.01%,771270
40073,10.30%, 48.90%, 38.60%,12.510000000000002%, 11.80%,7c1f62
40075,26.62%, 22.98%, 51.49%,25.54%, 24.88%,3a4183
40077,14.65%, 33.84%, 48.49%,17.66%, 17.10%,562d7b
40079,12.21%, 37.56%, 49.77%,12.67%, 12.42%,5f207e
40081,2.25%, 41.69%, 39.43%,18.88%, 18.29%,6a3064
40083,12.38%, 49.38%, 37.00%,13.62%, 12.01%,7d225e
40085,43.39%, 15.15%, 64.07%,20.78%, 20.67%,2634a3
40087,31.70%, 25.04%, 56.74%,18.22%, 18.11%,3f2e90
40089,30.14%, 24.75%, 54.89%,20.36%, 20.02%,3f338b
40091,26.39%, 28.04%, 54.43%,17.52%, 17.24%,472c8a
40093,7.72%, 39.71%, 31.99%,28.3%, 26.70%,654851
40095,30.28%, 18.52%, 55.78%,25.71%, 25.50%,2f418e
40097,11.38%, 40.55%, 51.93%,7.53%, 7.46%,671384
40099,39.97%, 21.61%, 61.59%,16.8%, 16.52%,372a9d
40101,21.41%, 36.82%, 58.23%,4.94%, 4.71%,5d0c94
40103,3.65%, 44.03%, 47.68%,8.29%, 7.58%,701579
40105,1.15%, 46.21%, 47.36%,6.43%, 6.22%,751078
40107,26.34%, 26.46%, 52.80%,20.74%, 20.38%,433486
40109,18.40%, 36.33%, 54.73%,8.94%, 8.34%,5c168b
40111,10.84%, 36.91%, 47.75%,15.340000000000002%, 14.96%,5e2779
40113,13.18%, 38.04%, 51.22%,10.73%, 10.48%,611b82
40115,6.22%, 43.85%, 50.07%,6.09%, 5.74%,6f0f7f
40117,2.75%, 40.44%, 43.19%,16.37%, 15.30%,67296e
40119,7.76%, 36.74%, 44.50%,18.75%, 17.32%,5d2f71
40121,25.16%, 30.26%, 55.42%,14.319999999999999%, 13.95%,4d248d
40123,34.56%, 21.29%, 56.39%,22.319999999999997%, 21.83%,36388f
40125,19.06%, 31.55%, 50.61%,17.849999999999998%, 17.29%,502d81
40127,19.19%, 29.90%, 49.10%,21.01%, 20.82%,4c357d
40129,25.79%, 23.79%, 50.77%,25.43%, 24.99%,3c4081
40131,11.98%, 36.98%, 48.96%,14.07%, 13.68%,5e237c
40133,16.09%, 26.82%, 44.42%,28.759999999999998%, 28.33%,444971
40135,13.57%, 35.32%, 48.89%,15.79%, 15.43%,5a287c
40137,31.27%, 15.00%, 57.88%,27.13%, 26.61%,264593
40139,21.95%, 32.69%, 54.64%,12.68%, 11.95%,53208b
40141,49.89%, 19.19%, 69.08%,11.73%, 11.27%,301db0
40143,6.93%, 41.74%, 48.67%,9.59%, 9.19%,6a187c
40145,13.91%, 35.80%, 49.71%,14.479999999999999%, 14.29%,5b247e
40147,2.85%, 44.00%, 46.85%,9.15%, 8.08%,701777
40149,30.36%, 25.32%, 55.68%,19.0%, 18.58%,40308d
40151,1.79%, 41.14%, 42.93%,15.94%, 14.33%,68286d
40153,1.30%, 37.35%, 38.65%,24.009999999999998%, 22.74%,5f3d62
41001,19.83%, 37.16%, 56.99%,5.8500000000000005%, 4.74%,5e0e91
41003,7.24%, 50.72%, 43.48%,2.19%, 2.10%,81056e
41005,8.14%, 50.91%, 42.77%,6.32%, 4.46%,81106d
41007,6.33%, 49.44%, 43.11%,7.45%, 6.16%,7e126d
41009,15.25%, 53.95%, 38.69%,4.8999999999999995%, 4.85%,890c62
41011,1.94%, 43.61%, 45.56%,10.829999999999998%, 9.62%,6f1b74
41013,22.14%, 36.21%, 58.34%,5.449999999999999%, 4.52%,5c0d94
41015,2.45%, 45.62%, 43.17%,11.209999999999999%, 9.95%,741c6e
41017,0%,-,-,0.0%,-,000000
41019,2.98%, 48.16%, 45.18%,6.66%, 5.16%,7a1073
41021,21.29%, 37.89%, 59.18%,2.93%,-,600796
41023,11.59%, 40.56%, 52.16%,7.28%, 6.25%,671285
41025,15.79%, 37.52%, 53.31%,9.16%, 8.13%,5f1787
41027,4.63%, 48.33%, 43.69%,5.85%, 5.81%,7b0e6f
41029,14.88%, 39.41%, 54.29%,3.75%, 3.58%,64098a
41031,20.09%, 36.13%, 56.22%,3.92%, 3.86%,5c098f
41033,0.11%, 46.20%, 46.09%,7.710000000000001%, 6.40%,751375
41035,6.04%, 44.37%, 50.41%,5.22%, 4.62%,710d80
41037,9.41%, 41.94%, 51.35%,6.71%, 5.18%,6a1182
41039,9.79%, 51.70%, 41.92%,6.38%, 4.33%,83106a
41041,10.99%, 50.87%, 39.89%,9.239999999999998%, 8.28%,811765
41043,1.54%, 46.26%, 47.81%,3.34%, 3.25%,750879
41045,6.42%, 42.38%, 48.80%,8.82%, 7.38%,6c167c
41047,17.46%, 55.48%, 38.02%,3.33%, 3.16%,8d0860
41049,4.83%, 44.08%, 48.91%,7.01%, 5.42%,70117c
41051,7.11%, 51.67%, 44.56%,3.77%, 2.31%,830971
41053,0.91%, 47.89%, 46.98%,5.14%, 3.09%,7a0d77
41055,1.96%, 46.86%, 48.82%,1.18%,-,77037c
41057,12.95%, 53.86%, 40.91%,5.23%, 3.31%,890d68
41059,10.88%, 42.33%, 53.22%,4.45%, 2.96%,6b0b87
41061,14.70%, 39.77%, 54.47%,5.75%, 4.57%,650e8a
41063,22.74%, 35.75%, 58.49%,5.76%, 4.92%,5b0e95
41065,0.93%, 47.53%, 48.46%,4.0%, 2.18%,790a7b
41067,17.52%, 56.16%, 38.64%,2.65%, 2.52%,8f0662
41069,4.85%, 51.73%, 46.88%,1.4%,-,830377
41071,8.32%, 49.95%, 41.63%,2.9%, 2.73%,7f076a
42001,8.95%, 43.76%, 52.71%,1.09%,-,6f0286
42003,17.57%, 55.24%, 37.67%,7.09%, 5.57%,8c1260
42005,23.64%, 58.51%, 34.87%,3.09%, 3.07%,950758
42007,7.51%, 48.67%, 41.16%,6.44%, 6.41%,7c1068
42009,6.35%, 50.79%, 44.44%,4.7700000000000005%, 3.24%,810c71
42011,21.08%, 34.33%, 55.41%,10.260000000000002%, 9.05%,571a8d
42013,16.12%, 55.16%, 39.04%,2.91%, 2.74%,8c0763
42015,23.49%, 57.51%, 34.03%,1.88%,-,920456
42017,10.35%, 53.97%, 43.62%,2.41%,-,89066f
42019,7.90%, 47.18%, 39.28%,1.86%,-,780464
42021,5.92%, 49.75%, 43.83%,3.6500000000000004%, 3.37%,7e096f
42023,21.66%, 59.17%, 37.51%,1.24%,-,96035f
42025,2.02%, 49.18%, 47.15%,3.67%, 2.06%,7d0978
42027,3.10%, 50.02%, 46.92%,3.06%,-,7f0777
42029,15.97%, 56.77%, 40.81%,2.42%,-,900668
42031,10.67%, 41.07%, 51.74%,2.79%, 2.77%,680783
42033,3.79%, 42.68%, 46.47%,6.159999999999999%, 6.14%,6c0f76
42035,2.79%, 45.14%, 47.93%,6.93%, 5.56%,73117a
42037,30.17%, 32.80%, 62.97%,1.27%,-,5303a0
42039,2.63%, 44.18%, 46.81%,4.26%, 4.24%,700a77
42041,9.21%, 42.96%, 52.17%,1.46%,-,6d0385
42043,9.24%, 52.16%, 42.92%,4.91%, 3.14%,850c6d
42045,34.66%, 65.96%, 31.30%,2.74%,-,a8064f
42047,11.90%, 52.34%, 40.44%,4.2%, 4.16%,850a67
42049,3.43%, 43.30%, 46.73%,4.949999999999999%, 4.85%,6e0c77
42051,2.68%, 45.70%, 48.38%,5.92%, 3.94%,740f7b
42053,11.74%, 47.03%, 35.29%,9.07%, 8.38%,771759
42055,2.91%, 48.86%, 45.95%,2.8099999999999996%, 2.80%,7c0775
42057,19.61%, 39.62%, 59.24%,1.14%,-,650297
42059,29.69%, 33.93%, 63.62%,2.44%,-,5606a2
42061,25.72%, 60.23%, 34.51%,2.69%, 2.67%,990658
42063,29.36%, 57.65%, 28.29%,4.53%, 4.49%,930b48
42065,12.89%, 51.74%, 38.85%,5.329999999999999%, 5.31%,830d63
42067,8.65%, 44.66%, 53.31%,2.03%,-,710587
42069,5.56%, 50.80%, 45.25%,1.75%,-,810473
42071,32.12%, 63.42%, 31.30%,1.78%,-,a1044f
42073,11.25%, 49.44%, 38.19%,5.83%, 5.80%,7e0e61
42075,20.09%, 57.45%, 37.36%,2.06%, 2.06%,92055f
42077,5.62%, 44.67%, 50.29%,5.03%, 3.75%,710c80
42079,11.34%, 53.73%, 42.39%,3.8899999999999997%, 2.65%,89096c
42081,4.35%, 41.53%, 45.88%,7.569999999999999%, 7.51%,691374
42083,13.72%, 51.81%, 38.09%,5.91%, 5.87%,840f61
42085,3.81%, 42.66%, 46.47%,5.3%, 5.27%,6c0d76
42087,3.15%, 47.37%, 44.22%,6.28%, 6.23%,781070
42089,38.72%, 29.80%, 68.52%,1.68%,-,4b04ae
42091,19.31%, 58.25%, 38.94%,2.81%, 2.06%,940763
42093,17.35%, 40.11%, 57.45%,2.44%,-,660692
42095,6.42%, 44.37%, 50.78%,2.13%, 2.11%,710581
42097,3.15%, 45.00%, 48.15%,6.859999999999999%, 5.22%,72117a
42099,4.54%, 51.46%, 46.92%,1.62%,-,830477
42101,35.57%, 66.81%, 31.24%,1.94%,-,aa044f
42103,23.51%, 37.19%, 60.70%,2.11%,-,5e059a
42105,14.38%, 52.54%, 38.16%,5.35%, 5.35%,850d61
42107,13.63%, 55.03%, 41.40%,3.5700000000000003%, 2.81%,8c0969
42109,17.67%, 57.74%, 40.07%,2.19%,-,930566
42111,31.13%, 61.31%, 30.17%,5.3999999999999995%, 5.38%,9c0d4c
42113,7.38%, 43.96%, 51.34%,1.04%,-,700282
42115,10.18%, 53.08%, 42.91%,0.42%,-,87016d
42117,37.92%, 66.41%, 28.49%,1.18%,-,a90348
42119,19.23%, 58.06%, 38.83%,3.11%,-,940763
42121,0.87%, 40.98%, 41.85%,5.91%, 5.88%,680f6a
42123,10.99%, 47.79%, 36.80%,4.92%, 4.85%,790c5d
42125,13.24%, 52.39%, 39.15%,5.5%, 5.34%,850e63
42127,16.54%, 55.84%, 39.30%,1.03%,-,8e0264
42129,4.44%, 46.68%, 42.24%,7.96%, 7.91%,77146b
42131,7.80%, 52.12%, 44.32%,1.29%,-,840371
42133,13.20%, 40.12%, 53.32%,2.42%, 2.39%,660687
44001,9.59%, 53.54%, 43.95%,2.52%,-,880670
44003,20.68%, 59.39%, 38.71%,1.9%,-,970462
44005,15.21%, 56.84%, 41.63%,1.53%,-,90036a
44007,1.66%, 49.18%, 47.52%,3.29%, 2.61%,7d0879
44009,11.92%, 55.17%, 43.25%,1.58%,-,8c046e
45001,97.91%,-, 98.79%,1.21%,-,0003fb
45003,96.47%,-, 97.93%,2.07%,-,0005f9
45005,0%,-,-,0.0%,-,000000
45007,99.24%,-, 99.50%,0.5%,-,0001fd
45009,99.76%,-, 99.88%,0.12%,-,0000fe
45011,97.09%,-, 98.51%,1.49%,-,0003fb
45013,55.88%, 21.65%, 77.53%,0.82%,-,3702c5
45015,97.41%,-, 98.70%,1.3%,-,0003fb
45017,83.98%, 5.52%, 89.50%,4.98%, 4.71%,0e0ce4
45019,87.38%, 6.26%, 93.64%,0.1%,-,0f00ee
45021,94.62%,-, 96.36%,3.64%,-,0009f5
45023,97.00%,-, 98.42%,1.58%,-,0004fa
45025,99.42%,-, 99.63%,0.37%,-,0000fe
45027,96.05%,-, 98.03%,1.97%,-,0005f9
45029,93.74%, 3.08%, 96.82%,0.1%,-,0700f6
45031,99.12%,-, 99.46%,0.54%,-,0001fd
45033,100.00%,-, 100.00%,0.0%,-,0000fe
45035,88.19%, 5.77%, 93.96%,0.26%,-,0e00ef
45037,98.96%,-, 99.48%,0.52%,-,0001fd
45039,96.75%,-, 98.37%,1.63%,-,0004fa
45041,97.32%,-, 98.66%,1.34%,-,0003fb
45043,97.90%,-, 98.74%,1.26%,-,0003fb
45045,94.34%, 2.31%, 96.66%,1.03%,-,0502f6
45047,98.13%,-, 98.91%,1.09%,-,0002fc
45049,100.00%,-, 100.00%,0.0%,-,0000fe
45051,99.15%,-, 99.57%,0.43%,-,0001fd
45053,100.00%,-, 100.00%,0.0%,-,0000fe
45055,96.53%,-, 97.92%,2.08%,-,0005f9
45057,99.79%,-, 99.86%,0.14%,-,0000fe
45059,97.92%,-, 98.65%,1.35%,-,0003fb
45061,94.91%,-, 96.65%,3.35%,-,0008f6
45063,93.03%,-, 95.15%,4.85%, 2.12%,000cf2
45065,99.37%,-, 99.69%,0.31%,-,0000fe
45067,98.54%,-, 99.12%,0.88%,-,0002fc
45069,97.06%,-, 98.44%,1.56%,-,0003fb
45071,96.04%,-, 97.17%,2.83%,-,0007f7
45073,87.22%, 6.23%, 93.45%,0.32%,-,0f00ee
45075,87.67%, 5.62%, 93.29%,1.1%,-,0e02ed
45077,90.73%,-, 95.08%,0.58%,-,0001f2
45079,76.37%, 11.20%, 87.57%,1.23%,-,1c03df
45081,99.11%,-, 99.51%,0.49%,-,0001fd
45083,93.93%, 2.40%, 96.32%,1.28%,-,0603f5
45085,79.93%, 9.34%, 89.28%,1.38%,-,1703e3
45087,98.25%,-, 99.13%,0.87%,-,0002fc
45089,91.02%, 4.49%, 95.51%,0.0%,-,0b00f3
45091,96.68%,-, 98.31%,1.69%,-,0004fa
46003,3.63%, 46.05%, 49.69%,1.44%,-,75037e
46005,4.57%, 45.72%, 50.29%,3.99%, 3.33%,740a80
46007,52.19%, 22.56%, 74.75%,2.69%,-,3906be
46009,1.83%, 47.92%, 49.75%,2.34%,-,7a057e
46011,8.00%, 51.79%, 43.79%,1.45%,-,84036f
46013,0.29%, 45.19%, 45.48%,9.33%, 8.02%,731773
46015,14.06%, 41.66%, 55.71%,2.63%, 2.29%,6a068e
46017,38.49%, 30.19%, 68.68%,1.13%,-,4c02af
46019,24.38%, 33.31%, 57.69%,8.989999999999998%, 8.37%,541693
46021,57.81%, 77.40%, 19.59%,3.0%,-,c50731
46023,15.96%, 41.26%, 57.23%,1.51%,-,690391
46025,9.03%, 52.71%, 43.68%,1.2%,-,86036f
46027,9.22%, 44.52%, 53.74%,1.74%,-,710489
46029,6.89%, 51.82%, 44.93%,3.24%,-,840872
46031,11.58%, 42.20%, 53.78%,4.03%, 3.44%,6b0a89
46033,10.31%, 42.11%, 52.42%,5.48%, 5.37%,6b0d85
46035,4.73%, 50.48%, 45.75%,3.76%, 2.23%,800974
46037,29.63%, 61.21%, 31.58%,4.21%, 4.21%,9c0a50
46039,21.18%, 59.35%, 38.17%,2.48%,-,970661
46041,3.60%, 47.00%, 50.60%,2.4%,-,770681
46043,15.37%, 57.48%, 42.10%,0.42%,-,92016b
46045,16.13%, 55.46%, 39.33%,2.54%, 2.54%,8d0664
46047,15.45%, 40.63%, 56.08%,3.29%, 2.68%,67088f
46049,9.06%, 52.89%, 43.83%,3.28%,-,86086f
46051,16.42%, 55.31%, 38.89%,2.42%, 2.42%,8d0663
46053,6.94%, 51.86%, 44.92%,3.21%, 2.60%,840872
46055,7.82%, 41.05%, 48.87%,10.08%, 8.85%,68197c
46057,19.31%, 57.82%, 38.51%,1.67%,-,930462
46059,5.84%, 44.95%, 50.79%,4.27%, 2.75%,720a81
46061,3.66%, 51.10%, 47.44%,1.47%,-,820378
46063,6.16%, 41.57%, 47.72%,10.709999999999999%, 9.51%,6a1b79
46065,6.28%, 51.13%, 44.85%,4.01%, 3.26%,820a72
46067,49.98%, 73.20%, 23.22%,3.58%, 2.37%,ba093b
46069,16.88%, 55.58%, 38.71%,5.71%, 5.08%,8d0e62
46071,0.70%, 49.39%, 48.69%,1.92%,-,7d047c
46073,1.82%, 48.42%, 46.60%,0.4%,-,7b0176
46075,0%,-,-,0.0%,-,000000
46077,9.40%, 51.80%, 42.40%,2.71%, 2.71%,84066c
46079,14.61%, 55.04%, 40.43%,4.53%, 3.62%,8c0b67
46081,1.90%, 47.51%, 49.42%,3.07%, 2.61%,79077e
46083,24.82%, 60.29%, 35.47%,4.24%, 2.35%,990a5a
46085,3.30%, 45.65%, 48.95%,5.4%, 4.61%,740d7c
46087,7.56%, 52.19%, 44.62%,3.1900000000000004%, 2.14%,850871
46089,61.99%, 80.06%, 18.08%,1.86%,-,cc042e
46091,4.34%, 45.57%, 49.92%,4.51%, 3.16%,740b7f
46093,16.32%, 38.25%, 54.57%,7.18%, 6.29%,61128b
46095,6.85%, 45.55%, 52.40%,2.04%,-,740585
46097,6.54%, 52.21%, 45.67%,2.13%,-,850574
46099,10.05%, 52.64%, 42.59%,2.4%, 2.40%,86066c
46101,3.78%, 49.09%, 45.31%,5.6000000000000005%, 4.49%,7d0e73
46103,8.91%, 42.73%, 51.64%,5.63%, 4.70%,6c0e83
46105,2.50%, 45.41%, 47.91%,6.68%, 6.02%,73117a
46107,11.09%, 54.58%, 43.50%,1.92%,-,8b046e
46109,2.55%, 47.17%, 44.62%,8.209999999999999%, 7.01%,781471
46111,11.05%, 42.00%, 53.04%,1.65%,-,6b0487
46113,0%,-,-,0.0%,-,000000
46115,1.11%, 48.61%, 47.50%,3.9%, 2.17%,7b0979
46117,19.13%, 38.25%, 57.38%,4.37%, 2.86%,610b92
46119,2.33%, 50.45%, 48.11%,1.44%,-,80037a
46121,0%,-,-,0.0%,-,000000
46123,10.83%, 43.57%, 54.40%,2.03%,-,6f058a
46125,15.89%, 56.93%, 41.04%,2.03%,-,910568
46127,8.32%, 44.95%, 53.27%,1.78%,-,720487
46129,12.36%, 55.03%, 42.66%,2.31%, 2.02%,8c056c
46135,0.31%, 48.66%, 48.96%,2.38%,-,7c067c
46137,12.77%, 54.89%, 42.12%,2.99%,-,8b076b
47001,52.19%, 75.68%, 23.49%,0.83%,-,c0023b
47003,32.13%, 33.92%, 66.05%,0.03%,-,5600a8
47005,23.72%, 37.58%, 61.30%,1.12%,-,5f029c
47007,23.37%, 61.68%, 38.32%,0.0%,-,9d0061
47009,41.39%, 70.42%, 29.03%,0.54%,-,b3014a
47011,30.48%, 64.72%, 34.24%,1.05%,-,a50257
47013,53.84%, 75.87%, 22.04%,2.09%, 2.09%,c10538
47015,34.48%, 32.76%, 67.24%,0.0%,-,5300ab
47017,5.07%, 52.05%, 46.98%,0.96%,-,840277
47019,71.21%, 85.60%, 14.40%,0.0%,-,da0024
47021,43.41%, 28.10%, 71.51%,0.38%,-,4700b6
47023,14.01%, 41.64%, 55.65%,2.71%, 2.71%,6a068d
47025,13.97%, 56.60%, 42.63%,0.77%,-,90016c
47027,8.64%, 44.98%, 53.62%,1.4%,-,720388
47029,42.33%, 70.85%, 28.52%,0.62%,-,b40148
47031,57.46%, 20.84%, 78.30%,0.85%,-,3502c7
47033,16.86%, 41.57%, 58.43%,0.0%,-,6a0094
47035,36.61%, 68.19%, 31.59%,0.22%,-,ad0050
47037,47.00%, 25.71%, 72.71%,1.57%,-,4104b9
47039,0.33%, 49.69%, 49.36%,0.95%,-,7e027d
47041,2.32%, 48.66%, 50.98%,0.36%,-,7c0081
47043,34.78%, 31.96%, 66.74%,1.3%,-,5103aa
47045,61.72%, 18.42%, 80.14%,1.44%,-,2e03cc
47047,87.88%, 6.01%, 93.89%,0.1%,-,0f00ef
47049,43.71%, 70.08%, 26.36%,3.56%, 3.33%,b20943
47051,54.34%, 21.98%, 76.32%,1.7%,-,3804c2
47053,42.69%, 28.44%, 71.13%,0.43%,-,4801b5
47055,36.57%, 31.65%, 68.22%,0.13%,-,5000ad
47057,28.88%, 64.38%, 35.49%,0.13%,-,a4005a
47059,15.09%, 57.54%, 42.46%,0.0%,-,92006c
47061,36.01%, 27.55%, 63.56%,8.89%, 8.89%,4616a2
47063,3.45%, 50.73%, 47.29%,1.98%,-,810578
47065,10.51%, 43.66%, 54.17%,2.17%,-,6f058a
47067,52.20%, 76.10%, 23.90%,0.0%,-,c2003c
47069,55.91%, 21.89%, 77.80%,0.32%,-,3700c6
47071,29.71%, 64.68%, 34.96%,0.36%,-,a40059
47073,20.61%, 60.03%, 39.42%,0.55%,-,990164
47075,92.40%, 3.49%, 95.88%,0.63%,-,0801f4
47077,16.98%, 57.72%, 40.74%,1.54%,-,930367
47079,35.87%, 31.32%, 67.19%,1.48%,-,4f03ab
47081,17.91%, 40.55%, 58.46%,0.99%,-,670295
47083,47.89%, 23.60%, 71.49%,4.9%, 4.79%,3c0cb6
47085,43.04%, 27.95%, 71.00%,1.05%,-,4702b5
47087,34.11%, 32.95%, 67.05%,0.0%,-,5400aa
47089,51.91%, 75.84%, 23.93%,0.23%,-,c1003d
47091,74.65%, 87.33%, 12.67%,0.0%,-,de0020
47093,15.60%, 57.27%, 41.68%,1.05%,-,92026a
47095,68.70%, 14.96%, 83.66%,1.38%,-,2603d5
47097,49.38%, 25.26%, 74.64%,0.09%,-,4000be
47099,1.38%, 50.55%, 49.17%,0.28%,-,80007d
47101,3.35%, 51.30%, 47.96%,0.74%,-,82017a
47103,66.70%, 16.44%, 83.14%,0.42%,-,2901d4
47105,24.47%, 62.10%, 37.63%,0.27%,-,9e005f
47107,22.67%, 61.34%, 38.66%,0.0%,-,9c0062
47109,5.04%, 52.50%, 47.47%,0.03%,-,850079
47111,24.03%, 62.02%, 37.98%,0.0%,-,9e0060
47113,37.34%, 30.44%, 67.78%,1.78%,-,4d04ac
47115,10.49%, 54.22%, 43.73%,2.04%, 2.04%,8a056f
47117,55.81%, 21.60%, 77.41%,0.98%,-,3702c5
47119,49.52%, 24.61%, 74.13%,1.26%,-,3e03bd
47121,5.83%, 52.87%, 47.04%,0.09%,-,860077
47123,7.15%, 53.23%, 46.08%,0.69%,-,870175
47125,32.63%, 32.83%, 65.45%,1.72%,-,5304a6
47127,82.09%, 8.95%, 91.05%,0.0%,-,1600e8
47129,37.58%, 67.72%, 30.14%,2.14%, 2.14%,ac054c
47131,68.05%, 15.59%, 83.64%,0.77%,-,2701d5
47133,18.62%, 39.78%, 58.40%,1.82%,-,650494
47135,15.64%, 41.96%, 57.60%,0.43%,-,6a0192
47137,9.03%, 54.52%, 45.48%,0.0%,-,8b0073
47139,7.18%, 53.08%, 45.90%,1.02%,-,870275
47141,24.87%, 37.51%, 62.38%,0.11%,-,5f009f
47143,7.33%, 52.60%, 45.27%,2.12%, 2.12%,860573
47145,32.50%, 64.66%, 32.16%,3.18%, 3.18%,a40852
47147,46.97%, 25.08%, 72.05%,2.88%, 2.81%,3f07b7
47149,44.98%, 27.51%, 72.49%,0.0%,-,4600b8
47151,70.84%, 82.24%, 11.40%,6.359999999999999%, 5.59%,d1101d
47153,16.75%, 41.11%, 57.86%,1.04%,-,680293
47155,80.79%, 90.38%, 9.59%,0.03%,-,e60018
47157,41.14%, 28.79%, 69.92%,1.29%,-,4903b2
47159,39.98%, 29.98%, 69.96%,0.06%,-,4c00b2
47161,47.86%, 25.26%, 73.12%,1.62%,-,4004ba
47163,18.82%, 40.51%, 59.33%,0.16%,-,670097
47165,59.06%, 19.28%, 78.33%,2.39%, 2.39%,3106c7
47167,73.67%, 11.80%, 85.47%,2.73%, 2.73%,1e06d9
47169,52.04%, 23.98%, 76.02%,0.0%,-,3d00c1
47171,61.92%, 80.96%, 19.04%,0.0%,-,ce0030
47173,58.44%, 79.09%, 20.65%,0.27%,-,c90034
47175,44.72%, 26.58%, 71.30%,2.11%, 2.11%,4305b5
47177,49.28%, 24.98%, 74.26%,0.76%,-,3f01bd
47179,19.55%, 59.69%, 40.14%,0.18%,-,980066
47181,51.34%, 75.28%, 23.94%,0.79%,-,bf023d
47183,34.20%, 32.84%, 67.04%,0.11%,-,5300aa
47185,40.43%, 28.94%, 69.38%,1.68%,-,4904b0
47187,54.27%, 22.68%, 76.95%,0.38%,-,3900c4
47189,50.18%, 24.91%, 75.09%,0.0%,-,3f00bf
48001,55.40%, 18.71%, 74.11%,7.180000000000001%, 6.99%,2f12bc
48003,91.89%,-, 95.95%,4.05%, 4.05%,000af4
48005,57.46%, 4.27%, 76.54%,19.189999999999998%, 19.08%,0a30c3
48007,73.46%, 11.37%, 84.83%,3.79%, 2.84%,1c09d8
48009,63.04%, 15.50%, 78.54%,5.96%, 5.07%,270fc8
48011,76.17%, 10.57%, 86.73%,2.7%,-,1a06dd
48013,63.70%, 14.69%, 78.40%,6.91%, 5.43%,2511c7
48015,17.47%, 40.96%, 58.43%,0.61%,-,680194
48017,0%,-,-,0.0%,-,000000
48019,49.07%, 22.34%, 71.41%,6.25%, 5.85%,380fb6
48021,41.12%, 28.81%, 69.93%,1.26%,-,4903b2
48023,76.20%, 5.62%, 85.05%,9.33%, 8.85%,0e17d8
48025,56.32%, 19.82%, 76.14%,4.04%, 3.78%,320ac2
48027,78.21%, 8.54%, 86.75%,4.71%, 3.89%,150cdd
48029,11.99%, 43.13%, 55.12%,1.75%,-,6d048c
48031,44.41%, 26.55%, 70.96%,2.4899999999999998%, 2.15%,4306b4
48033,89.01%,-, 92.31%,4.4%, 3.30%,000beb
48035,76.06%, 9.85%, 85.91%,4.239999999999999%, 4.02%,190adb
48037,57.97%, 15.72%, 73.69%,10.59%, 10.36%,281bbb
48039,26.16%, 33.62%, 59.78%,6.6%, 4.63%,551098
48041,57.65%, 20.87%, 78.52%,0.61%,-,3501c8
48043,63.57%, 16.67%, 80.23%,3.1%, 2.71%,2a07cc
48045,83.22%,-, 90.91%,9.09%, 7.69%,0017e7
48047,22.75%, 37.72%, 60.48%,1.8%,-,60049a
48049,79.27%, 7.95%, 87.22%,4.83%, 4.57%,140cde
48051,63.28%, 17.53%, 80.80%,1.67%,-,2c04ce
48053,75.43%, 10.87%, 86.29%,2.83%, 2.17%,1b07dc
48055,67.97%, 15.43%, 83.40%,1.17%,-,2702d4
48057,55.88%, 15.44%, 71.32%,13.23%, 11.76%,2721b5
