id,margin,bush,gore,trash,trash2,other
48289,39.03%, 68.95%, 29.92%,-,-, 1.12%
48291,25.64%, 62.05%, 36.41%,-,-, 1.53%
48293,20.41%, 59.53%, 39.12%,-,-, 1.34%
48295,66.92%, 82.84%, 15.92%,-,-, 1.24%
48297,42.81%, 70.63%, 27.82%,-,-, 1.55%
48299,48.13%, 72.97%, 24.84%,-,-, 2.19%
48301,60.90%, 79.49%, 18.59%,-,-, 1.92%
48303,49.45%, 73.75%, 24.30%,-,-, 1.95%
48305,45.35%, 72.31%, 26.97%,-,-, 0.72%
48307,44.18%, 71.37%, 27.19%,-,-, 1.44%
48309,29.79%, 63.90%, 34.11%,-,-, 1.99%
48311,64.01%, 81.55%, 17.54%,-,-, 0.91%
48313,30.14%, 64.39%, 34.25%,-,-, 1.35%
48315,4.76%, 51.88%, 47.12%,-,-, 0.99%
48317,56.70%, 77.99%, 21.29%,-,-, 0.72%
48319,51.92%, 75.07%, 23.15%,-,-, 1.78%
48321,23.18%, 60.87%, 37.69%,-,-, 1.44%
48323,30.90%, 34.06%, 64.96%,-,-, 0.99%
48325,35.46%, 66.73%, 31.27%,-,-, 2.00%
48327,31.11%, 64.85%, 33.74%,-,-, 1.41%
48329,60.34%, 79.30%, 18.96%,-,-, 1.74%
48331,15.44%, 56.91%, 41.47%,-,-, 1.62%
48333,51.43%, 75.11%, 23.68%,-,-, 1.21%
48335,33.84%, 66.36%, 32.52%,-,-, 1.13%
48337,36.77%, 67.54%, 30.78%,-,-, 1.68%
48339,53.96%, 75.89%, 21.92%,-,-, 2.19%
48341,59.75%, 79.41%, 19.66%,-,-, 0.93%
48343,1.51%, 48.70%, 50.21%,-,-, 1.08%
48345,61.68%, 80.06%, 18.38%,-,-, 1.56%
48347,35.06%, 66.39%, 31.33%,-,-, 2.27%
48349,21.54%, 60.17%, 38.63%,-,-, 1.20%
48351,1.60%, 48.56%, 50.16%,-,-, 1.28%
48353,27.54%, 62.82%, 35.28%,-,-, 1.90%
48355,4.68%, 51.28%, 46.59%,-,-, 2.13%
48357,82.24%, 90.72%, 8.47%,-,-, 0.81%
48359,71.19%, 85.14%, 13.95%,-,-, 0.90%
48361,18.34%, 58.42%, 40.09%,-,-, 1.49%
48363,26.62%, 62.40%, 35.79%,-,-, 1.81%
48365,32.66%, 65.85%, 33.18%,-,-, 0.97%
48367,44.46%, 71.18%, 26.72%,-,-, 2.09%
48369,66.58%, 82.87%, 16.29%,-,-, 0.84%
48371,26.98%, 62.75%, 35.77%,-,-, 1.49%
48373,25.63%, 61.84%, 36.21%,-,-, 1.95%
48375,40.93%, 69.47%, 28.54%,-,-, 1.99%
48377,25.38%, 35.17%, 60.56%,-, 3.70%, 0.57%
48379,24.72%, 61.48%, 36.75%,-,-, 1.77%
48381,63.92%, 81.17%, 17.25%,-,-, 1.58%
48383,53.94%, 76.41%, 22.47%,-,-, 1.12%
48385,55.70%, 76.91%, 21.21%,-,-, 1.88%
48387,13.88%, 56.54%, 42.66%,-,-, 0.81%
48389,18.86%, 40.08%, 58.94%,-,-, 0.98%
48391,18.79%, 58.92%, 40.12%,-,-, 0.96%
48393,72.86%, 85.97%, 13.11%,-,-, 0.91%
48395,4.33%, 47.21%, 51.55%,-,-, 1.24%
48397,56.79%, 77.42%, 20.63%,-,-, 1.95%
48399,50.69%, 74.64%, 23.95%,-,-, 1.41%
48401,40.70%, 69.81%, 29.10%,-,-, 1.09%
48403,22.02%, 60.20%, 38.18%,-,-, 1.61%
48405,12.61%, 55.61%, 43.00%,-,-, 1.39%
48407,21.74%, 59.93%, 38.19%,-,-, 1.88%
48409,14.75%, 56.68%, 41.93%,-,-, 1.39%
48411,45.99%, 72.48%, 26.49%,-,-, 1.03%
48413,41.60%, 70.42%, 28.82%,-,-, 0.77%
48415,53.83%, 76.23%, 22.40%,-,-, 1.37%
48417,59.54%, 79.14%, 19.60%,-,-, 1.26%
48419,27.37%, 63.21%, 35.84%,-,-, 0.96%
48421,73.43%, 85.81%, 12.38%,-,-, 1.81%
48423,44.29%, 71.46%, 27.17%,-,-, 1.38%
48425,46.88%, 72.65%, 25.77%,-,-, 1.58%
48427,54.28%, 22.58%, 76.85%,-,-, 0.57%
48429,49.04%, 73.69%, 24.64%,-,-, 1.67%
48431,58.88%, 78.91%, 20.03%,-,-, 1.06%
48433,25.28%, 62.08%, 36.80%,-,-, 1.13%
48435,38.64%, 69.03%, 30.39%,-,-, 0.58%
48437,30.23%, 64.45%, 34.23%,-,-, 1.32%
48439,23.96%, 60.74%, 36.78%,-,-, 2.48%
48441,49.27%, 73.69%, 24.42%,-,-, 1.89%
48443,5.03%, 50.94%, 45.91%,-,-, 3.14%
48445,44.45%, 71.78%, 27.33%,-,-, 0.89%
48447,45.13%, 72.21%, 27.08%,-,-, 0.71%
48449,24.52%, 61.64%, 37.12%,-,-, 1.23%
48451,44.61%, 71.43%, 26.82%,-,-, 1.75%
48453,5.21%, 46.88%, 41.67%,-, 10.37%, 1.08%
48455,17.95%, 58.39%, 40.44%,-,-, 1.17%
48457,20.53%, 59.53%, 39.00%,-,-, 1.48%
48459,33.32%, 65.96%, 32.64%,-,-, 1.41%
48461,56.25%, 77.14%, 20.90%,-,-, 1.96%
48463,16.85%, 57.66%, 40.81%,-,-, 1.53%
48465,10.17%, 54.24%, 44.06%,-,-, 1.70%
48467,39.90%, 69.21%, 29.32%,-,-, 1.47%
48469,38.71%, 68.55%, 29.83%,-,-, 1.62%
48471,28.75%, 63.14%, 34.39%,-,-, 2.47%
48473,5.89%, 52.37%, 46.47%,-,-, 1.16%
48475,32.99%, 65.41%, 32.42%,-,-, 2.17%
48477,47.84%, 73.21%, 25.37%,-,-, 1.42%
48479,15.98%, 41.42%, 57.39%,-,-, 1.19%
48481,26.94%, 62.97%, 36.03%,-,-, 0.99%
48483,50.57%, 74.80%, 24.24%,-,-, 0.96%
48485,32.06%, 65.09%, 33.03%,-,-, 1.88%
48487,38.93%, 68.56%, 29.63%,-,-, 1.81%
48489,28.23%, 35.34%, 63.57%,-,-, 1.09%
48491,40.08%, 67.80%, 27.72%,-, 3.63%, 0.85%
48493,30.02%, 64.19%, 34.17%,-,-, 1.64%
48495,44.64%, 71.86%, 27.21%,-,-, 0.93%
48497,39.13%, 68.63%, 29.51%,-,-, 1.86%
48499,42.62%, 70.66%, 28.04%,-,-, 1.30%
48501,55.98%, 77.53%, 21.54%,-,-, 0.93%
48503,45.71%, 72.22%, 26.50%,-,-, 1.28%
48505,26.19%, 36.43%, 62.61%,-,-, 0.96%
48507,55.00%, 22.15%, 77.15%,-,-, 0.71%
49001,49.38%, 73.40%, 24.02%,-,-, 2.58%
49003,62.86%, 79.36%, 16.50%,-, 2.11%, 2.03%
49005,62.61%, 78.21%, 15.60%,-, 4.56%, 1.63%
49007,6.23%, 50.89%, 44.66%,-, 2.88%, 1.56%
49009,48.97%, 72.87%, 23.91%,-, 2.07%, 1.15%
49011,51.82%, 73.27%, 21.45%,-, 3.29%, 1.99%
49013,62.54%, 79.67%, 17.14%,-,-, 3.19%
49015,51.96%, 73.74%, 21.78%,-,-, 4.48%
49017,78.30%, 87.35%, 9.04%,-, 2.18%, 1.42%
49019,18.37%, 50.42%, 32.04%,-, 14.94%, 2.60%
49021,66.04%, 80.24%, 14.21%,-, 2.71%, 2.84%
49023,50.41%, 72.64%, 22.23%,-, 2.15%, 0.97%
49025,66.63%, 80.44%, 13.81%,-, 3.64%, 2.11%
49027,66.05%, 80.63%, 14.58%,-,-, 2.68%
49029,60.26%, 77.70%, 17.44%,-, 2.52%, 2.33%
49031,63.12%, 80.15%, 17.03%,-,-, 2.82%
49033,64.67%, 81.51%, 16.83%,-,-, 1.66%
49035,20.83%, 55.84%, 35.01%,-, 6.92%, 2.23%
49037,18.61%, 57.36%, 38.74%,-, 2.26%, 1.64%
49039,61.51%, 77.81%, 16.30%,-, 2.06%, 3.84%
49041,66.65%, 81.43%, 14.78%,-,-, 3.79%
49043,12.93%, 50.89%, 37.96%,-, 9.54%, 1.62%
49045,30.50%, 62.56%, 32.06%,-, 3.10%, 2.28%
49047,63.67%, 80.18%, 16.52%,-,-, 3.30%
49049,68.03%, 81.70%, 13.67%,-, 2.27%, 2.35%
49051,41.29%, 67.30%, 26.01%,-, 4.56%, 2.13%
49053,61.66%, 78.50%, 16.84%,-, 2.20%, 2.47%
49055,61.31%, 77.80%, 16.49%,-, 4.73%, 0.98%
49057,30.86%, 62.56%, 31.70%,-, 3.78%, 1.96%
50001,11.38%, 39.90%, 51.28%,-, 6.93%, 1.90%
50003,9.83%, 41.21%, 51.03%,-, 6.29%, 1.47%
50005,6.50%, 49.45%, 42.95%,-, 5.65%, 1.94%
50007,18.12%, 36.25%, 54.37%,-, 8.01%, 1.37%
50009,15.04%, 54.08%, 39.04%,-, 4.60%, 2.28%
50011,5.83%, 43.74%, 49.57%,-, 4.29%, 2.41%
50013,7.83%, 42.61%, 50.44%,-, 4.78%, 2.17%
50015,10.85%, 39.62%, 50.47%,-, 7.81%, 2.10%
50017,1.12%, 46.67%, 45.55%,-, 6.04%, 1.74%
50019,2.70%, 47.80%, 45.10%,-, 4.65%, 2.45%
50021,1.51%, 46.13%, 47.65%,-, 4.61%, 1.60%
50023,12.88%, 38.48%, 51.37%,-, 8.18%, 1.97%
50025,18.43%, 34.24%, 52.67%,-, 11.52%, 1.58%
50027,11.76%, 40.19%, 51.94%,-, 6.15%, 1.72%
51001,10.57%, 53.27%, 42.70%,-,-, 4.03%
51003,5.53%, 49.64%, 44.12%,-, 5.54%, 0.70%
51005,11.59%, 54.81%, 43.22%,-,-, 1.97%
51007,24.92%, 61.55%, 36.63%,-,-, 1.82%
51009,15.78%, 56.86%, 41.09%,-,-, 2.05%
51011,25.68%, 61.65%, 35.97%,-,-, 2.38%
51013,25.98%, 34.17%, 60.15%,-, 4.73%, 0.95%
51015,43.93%, 70.21%, 26.29%,-, 2.09%, 1.41%
51017,22.13%, 59.32%, 37.19%,-,-, 3.48%
51019,34.66%, 65.87%, 31.21%,-,-, 2.93%
51021,33.78%, 65.44%, 31.66%,-,-, 2.90%
51023,30.64%, 64.07%, 33.43%,-,-, 2.50%
51025,13.77%, 42.70%, 56.48%,-,-, 0.82%
51027,19.05%, 39.23%, 58.29%,-,-, 2.48%
51029,3.25%, 50.20%, 46.96%,-,-, 2.84%
51031,31.99%, 64.75%, 32.76%,-,-, 2.49%
51033,5.28%, 46.38%, 51.66%,-,-, 1.96%
51035,31.85%, 64.92%, 33.07%,-,-, 2.01%
51036,31.25%, 33.37%, 64.61%,-,-, 2.02%
51037,16.78%, 57.17%, 40.39%,-,-, 2.44%
51041,28.20%, 63.02%, 34.82%,-,-, 2.15%
51043,13.57%, 54.56%, 40.99%,-, 3.69%, 0.76%
51045,29.24%, 63.38%, 34.14%,-,-, 2.49%
51047,25.12%, 60.76%, 35.64%,-, 2.07%, 1.53%
51049,16.22%, 56.29%, 40.06%,-,-, 1.51%
51051,11.47%, 43.21%, 54.68%,-,-, 2.12%
51053,10.49%, 54.28%, 43.79%,-,-, 1.93%
51057,6.40%, 52.08%, 45.68%,-,-, 2.24%
51059,1.37%, 48.86%, 47.49%,-, 2.95%, 0.70%
51061,26.23%, 61.56%, 35.33%,-, 2.43%, 0.68%
51063,25.54%, 59.64%, 34.10%,-, 4.25%, 2.00%
51065,17.59%, 57.00%, 39.41%,-, 2.89%, 0.70%
51067,21.67%, 59.62%, 37.95%,-,-, 2.44%
51069,33.12%, 65.09%, 31.97%,-, 2.16%, 0.79%
51071,8.36%, 52.40%, 44.05%,-, 2.01%, 1.54%
51073,30.40%, 63.64%, 33.24%,-,-, 3.12%
51075,24.85%, 61.27%, 36.42%,-,-, 2.30%
51077,25.82%, 61.82%, 36.00%,-,-, 2.17%
51079,29.58%, 62.36%, 32.78%,-, 3.58%, 1.27%
51081,19.18%, 40.07%, 59.24%,-,-, 0.69%
51083,12.57%, 54.95%, 42.37%,-,-, 2.68%
51085,39.85%, 68.81%, 28.96%,-,-, 2.23%
51087,12.47%, 55.04%, 42.58%,-,-, 2.38%
51089,13.85%, 55.30%, 41.46%,-,-, 3.24%
51091,34.03%, 65.55%, 31.52%,-, 2.23%, 0.70%
51093,18.73%, 58.59%, 39.86%,-,-, 1.55%
51095,22.61%, 59.73%, 37.11%,-, 2.61%, 0.55%
51097,1.26%, 49.77%, 48.51%,-,-, 1.71%
51099,25.97%, 61.35%, 35.37%,-, 2.26%, 1.03%
51101,24.65%, 61.48%, 36.83%,-,-, 1.68%
51103,27.02%, 62.53%, 35.51%,-,-, 1.96%
51105,5.94%, 52.02%, 46.08%,-,-, 1.90%
51107,15.22%, 56.12%, 40.89%,-, 2.20%, 0.79%
51109,11.41%, 54.09%, 42.68%,-, 2.20%, 1.03%
51111,10.54%, 54.67%, 44.13%,-,-, 1.20%
51113,21.80%, 58.48%, 36.68%,-, 2.94%, 1.89%
51115,31.50%, 64.03%, 32.52%,-,-, 3.45%
51117,15.47%, 56.63%, 41.16%,-,-, 2.21%
51119,25.02%, 60.65%, 35.64%,-,-, 3.71%
51121,8.36%, 51.51%, 43.15%,-, 4.50%, 0.84%
51125,0.10%, 47.40%, 47.31%,-, 4.44%, 0.85%
51127,30.73%, 64.34%, 33.61%,-,-, 2.04%
51131,0.84%, 47.00%, 47.83%,-, 2.21%, 0.49%
51133,22.19%, 59.98%, 37.79%,-,-, 2.23%
51135,7.47%, 52.26%, 44.79%,-,-, 2.95%
51137,17.79%, 57.15%, 39.36%,-, 2.25%, 1.24%
51139,29.55%, 63.64%, 34.09%,-,-, 2.26%
51141,35.84%, 66.36%, 30.52%,-,-, 3.11%
51143,32.68%, 64.98%, 32.30%,-,-, 2.73%
51145,42.34%, 70.23%, 27.89%,-,-, 1.88%
51147,4.59%, 50.51%, 45.92%,-,-, 3.57%
51149,21.99%, 60.36%, 38.37%,-,-, 1.28%
51153,8.00%, 52.52%, 44.52%,-,-, 2.96%
51155,14.44%, 55.83%, 41.39%,-,-, 2.78%
51157,11.04%, 52.66%, 41.62%,-, 4.58%, 1.14%
51159,24.01%, 60.50%, 36.49%,-,-, 3.02%
51161,22.42%, 60.12%, 37.70%,-,-, 2.19%
51163,20.05%, 57.77%, 37.73%,-, 3.17%, 1.33%
51165,48.55%, 72.86%, 24.31%,-, 2.25%, 0.58%
51167,3.49%, 46.93%, 50.43%,-,-, 2.64%
51169,21.24%, 59.29%, 38.05%,-,-, 2.66%
51171,36.09%, 66.68%, 30.58%,-, 2.03%, 0.71%
51173,14.86%, 56.05%, 41.19%,-,-, 2.76%
51175,0.98%, 49.05%, 50.03%,-,-, 0.92%
51177,20.80%, 59.22%, 38.42%,-,-, 2.36%
51179,23.75%, 60.54%, 36.78%,-,-, 2.68%
51181,16.47%, 40.65%, 57.12%,-,-, 2.23%
51183,6.68%, 44.67%, 51.36%,-,-, 1.84%
51185,8.74%, 52.96%, 44.22%,-,-, 2.83%
51187,18.11%, 56.73%, 38.63%,-, 2.33%, 2.31%
51191,22.33%, 59.66%, 37.33%,-,-, 3.01%
51193,0.17%, 48.66%, 48.49%,-,-, 2.85%
51195,0.69%, 48.87%, 48.17%,-,-, 2.96%
51197,30.09%, 63.95%, 33.86%,-,-, 2.19%
51199,27.21%, 62.29%, 35.07%,-,-, 2.64%
51510,26.43%, 34.50%, 60.93%,-, 3.79%, 0.78%
51515,7.82%, 51.99%, 44.16%,-,-, 3.85%
51520,13.52%, 55.66%, 42.14%,-,-, 2.20%
51530,1.97%, 49.62%, 47.65%,-,-, 2.73%
51540,28.19%, 30.51%, 58.70%,-, 9.04%, 1.75%
51550,8.19%, 53.21%, 45.02%,-,-, 1.77%
51570,43.93%, 70.92%, 26.99%,-,-, 2.09%
51580,9.12%, 43.63%, 52.76%,-,-, 3.61%
51590,6.59%, 51.49%, 44.91%,-,-, 1.21%
51595,8.56%, 45.10%, 53.65%,-,-, 1.25%
51600,4.20%, 49.83%, 45.64%,-, 3.68%, 0.85%
51610,17.49%, 38.10%, 55.59%,-, 5.10%, 1.22%
51620,11.60%, 43.65%, 55.25%,-,-, 1.10%
51630,6.36%, 43.93%, 50.29%,-, 4.88%, 0.90%
51640,7.41%, 52.42%, 45.01%,-,-, 2.58%
51650,16.56%, 40.85%, 57.41%,-,-, 1.75%
51660,22.69%, 57.65%, 34.97%,-, 6.44%, 0.94%
51670,10.39%, 53.73%, 43.34%,-,-, 2.94%
51678,4.25%, 44.72%, 48.97%,-, 4.81%, 1.50%
51680,9.12%, 53.25%, 44.13%,-,-, 2.61%
51683,12.01%, 54.41%, 42.40%,-,-, 3.19%
51685,15.97%, 56.59%, 40.62%,-,-, 2.79%
51690,8.57%, 44.96%, 53.53%,-,-, 1.51%
51700,4.80%, 46.70%, 51.50%,-,-, 1.80%
51710,26.31%, 35.39%, 61.70%,-,-, 2.91%
51720,14.90%, 41.76%, 56.67%,-,-, 1.57%
51730,60.04%, 19.07%, 79.11%,-,-, 1.83%
51735,48.17%, 72.87%, 24.71%,-,-, 2.42%
51740,27.24%, 35.62%, 62.86%,-,-, 1.53%
51750,2.86%, 49.24%, 46.38%,-, 3.87%, 0.52%
51760,34.06%, 30.74%, 64.80%,-, 3.68%, 0.79%
51770,9.84%, 43.75%, 53.59%,-,-, 2.67%
51775,17.08%, 57.46%, 40.37%,-,-, 2.17%
51790,18.25%, 57.29%, 39.04%,-, 3.27%, 0.40%
51800,2.57%, 47.99%, 50.57%,-,-, 1.44%
51810,14.29%, 55.87%, 41.58%,-,-, 2.56%
51820,18.97%, 57.50%, 38.54%,-, 3.28%, 0.68%
51830,1.42%, 47.70%, 46.28%,-, 5.05%, 0.97%
51840,12.63%, 54.70%, 42.07%,-, 2.65%, 0.57%
53001,40.89%, 69.16%, 28.27%,-,-, 2.57%
53003,27.21%, 61.48%, 34.26%,-, 2.69%, 1.57%
53005,31.54%, 64.18%, 32.64%,-,-, 3.18%
53007,32.24%, 63.89%, 31.65%,-, 3.20%, 1.26%
53009,7.67%, 50.42%, 42.75%,-, 4.97%, 1.86%
53011,4.02%, 49.59%, 45.57%,-, 3.79%, 1.05%
53013,47.84%, 72.28%, 24.44%,-, 2.14%, 1.14%
53015,3.68%, 45.65%, 49.33%,-, 3.87%, 1.16%
53017,36.48%, 66.22%, 29.73%,-, 2.64%, 1.42%
53019,31.73%, 62.41%, 30.68%,-, 3.85%, 3.06%
53021,28.95%, 63.13%, 34.18%,-,-, 2.70%
53023,51.32%, 73.89%, 22.57%,-, 2.63%, 0.90%
53025,36.80%, 66.52%, 29.72%,-, 2.22%, 1.54%
53027,8.00%, 43.22%, 51.22%,-, 4.08%, 1.48%
53029,4.94%, 49.72%, 44.78%,-, 4.50%, 1.01%
53031,13.81%, 38.50%, 52.30%,-, 7.84%, 1.36%
53033,25.63%, 34.40%, 60.02%,-, 4.71%, 0.87%
53035,3.77%, 45.13%, 48.90%,-, 4.48%, 1.49%
53037,15.70%, 54.86%, 39.16%,-, 4.57%, 1.41%
53039,18.27%, 55.70%, 37.43%,-, 4.84%, 2.03%
53041,28.93%, 61.91%, 32.99%,-, 3.27%, 1.83%
53043,40.97%, 68.23%, 27.27%,-, 3.08%, 1.42%
53045,2.75%, 45.63%, 48.38%,-, 4.58%, 1.41%
53047,34.12%, 63.41%, 29.29%,-, 4.88%, 2.41%
53049,8.96%, 42.46%, 51.42%,-, 4.70%, 1.42%
53051,20.28%, 56.56%, 36.28%,-, 4.30%, 2.85%
53053,7.37%, 44.04%, 51.41%,-, 3.25%, 1.30%
53055,16.87%, 35.67%, 52.54%,-, 10.39%, 1.40%
53057,3.83%, 49.01%, 45.18%,-, 4.58%, 1.23%
53059,9.37%, 50.62%, 41.26%,-, 5.93%, 2.19%
53061,7.96%, 43.61%, 51.57%,-, 3.59%, 1.22%
53063,8.54%, 51.88%, 43.35%,-, 3.63%, 1.14%
53065,31.89%, 62.78%, 30.89%,-, 3.89%, 2.44%
53067,10.82%, 40.98%, 51.80%,-, 5.95%, 1.27%
53069,11.66%, 52.36%, 40.70%,-, 4.92%, 2.03%
53071,28.63%, 62.27%, 33.64%,-, 2.92%, 1.17%
53073,0.34%, 46.49%, 46.14%,-, 6.10%, 1.27%
53075,15.36%, 55.45%, 40.09%,-, 3.26%, 1.20%
53077,20.70%, 58.61%, 37.91%,-, 2.16%, 1.32%
54001,15.01%, 56.37%, 41.37%,-,-, 2.26%
54003,20.96%, 59.19%, 38.23%,-,-, 2.58%
54005,25.19%, 36.68%, 61.88%,-,-, 1.44%
54007,3.57%, 47.47%, 51.03%,-,-, 1.50%
54009,5.14%, 44.60%, 49.74%,-, 2.42%, 0.37%
54011,4.79%, 51.03%, 46.24%,-,-, 2.73%
54013,11.97%, 54.49%, 42.52%,-, 2.41%, 0.57%
54015,7.54%, 52.68%, 45.14%,-,-, 2.18%
54017,41.97%, 69.42%, 27.45%,-, 2.41%, 0.71%
54019,16.92%, 40.34%, 57.26%,-,-, 2.40%
54021,17.08%, 56.93%, 39.85%,-, 2.41%, 0.80%
54023,59.11%, 78.76%, 19.65%,-,-, 1.59%
54025,9.67%, 53.61%, 43.93%,-,-, 2.46%
54027,29.69%, 63.62%, 33.93%,-,-, 2.44%
54029,1.55%, 47.94%, 46.39%,-, 2.44%, 0.34%
54031,26.47%, 62.38%, 35.91%,-,-, 1.71%
54033,0.23%, 48.72%, 48.95%,-,-, 2.34%
54035,12.19%, 55.05%, 42.86%,-,-, 2.08%
54037,1.29%, 49.00%, 47.71%,-, 2.50%, 0.79%
54039,2.24%, 48.01%, 50.25%,-,-, 1.74%
54041,20.39%, 58.79%, 38.39%,-,-, 2.82%
54043,7.37%, 45.40%, 52.77%,-,-, 1.82%
54045,24.88%, 36.94%, 61.83%,-,-, 1.23%
54047,34.19%, 32.15%, 66.34%,-,-, 1.51%
54049,10.24%, 43.60%, 53.84%,-,-, 2.56%
54051,6.36%, 50.81%, 44.45%,-, 2.34%, 2.39%
54053,8.99%, 53.21%, 44.22%,-,-, 2.57%
54055,9.85%, 54.07%, 44.22%,-,-, 1.71%
54057,29.02%, 63.18%, 34.15%,-,-, 2.67%
54059,21.74%, 38.49%, 60.23%,-,-, 1.27%
54061,3.62%, 49.68%, 46.05%,-, 3.44%, 0.83%
54063,16.46%, 57.21%, 40.75%,-,-, 2.04%
54065,29.45%, 63.05%, 33.59%,-, 2.56%, 0.80%
54067,3.50%, 50.81%, 47.31%,-,-, 1.88%
54069,10.88%, 53.48%, 42.60%,-, 2.17%, 1.75%
54071,25.58%, 61.97%, 36.39%,-,-, 1.65%
54073,19.23%, 58.73%, 39.50%,-,-, 1.78%
54075,16.67%, 56.82%, 40.15%,-,-, 3.03%
54077,29.62%, 63.29%, 33.67%,-, 2.00%, 1.03%
54079,20.96%, 59.60%, 38.63%,-,-, 1.77%
54081,6.40%, 52.31%, 45.91%,-,-, 1.77%
54083,12.79%, 55.00%, 42.21%,-, 2.09%, 0.70%
54085,44.41%, 71.27%, 26.86%,-,-, 1.86%
54087,14.93%, 56.39%, 41.46%,-,-, 2.15%
54089,0.11%, 48.89%, 48.78%,-,-, 2.33%
54091,11.40%, 54.69%, 43.29%,-,-, 2.01%
54093,18.41%, 57.83%, 39.42%,-,-, 2.75%
54095,34.83%, 65.73%, 30.91%,-, 2.04%, 1.32%
54097,29.48%, 63.58%, 34.10%,-,-, 2.31%
54099,0.33%, 49.21%, 48.89%,-,-, 1.90%
54101,8.46%, 44.86%, 53.33%,-,-, 1.81%
54103,6.20%, 51.51%, 45.31%,-,-, 3.18%
54105,29.39%, 63.73%, 34.34%,-,-, 1.93%
54107,22.93%, 60.34%, 37.40%,-,-, 2.26%
54109,10.36%, 44.08%, 54.44%,-,-, 1.47%
55001,9.94%, 43.00%, 52.94%,-, 2.38%, 1.68%
55003,16.70%, 38.50%, 55.21%,-, 5.58%, 0.71%
55005,4.62%, 49.48%, 44.86%,-, 5.07%, 0.60%
55007,14.06%, 39.54%, 53.60%,-, 6.19%, 0.67%
55009,4.79%, 50.35%, 45.56%,-, 3.07%, 1.02%
55011,3.00%, 45.75%, 48.74%,-, 4.76%, 0.75%
55013,4.18%, 48.67%, 44.49%,-, 6.12%, 0.72%
55015,13.21%, 54.33%, 41.12%,-, 3.30%, 1.25%
55017,2.80%, 49.04%, 46.24%,-, 3.72%, 1.00%
55019,10.81%, 52.73%, 41.92%,-, 3.68%, 1.67%
55021,2.54%, 46.85%, 49.38%,-, 3.09%, 0.68%
55023,13.27%, 40.90%, 54.17%,-, 4.18%, 0.76%
55025,28.58%, 32.56%, 61.15%,-, 5.60%, 0.69%
55027,18.84%, 57.52%, 38.67%,-, 2.91%, 0.90%
55029,8.21%, 51.31%, 43.10%,-, 4.66%, 0.93%
55031,30.70%, 31.93%, 62.62%,-, 4.49%, 0.96%
55033,1.35%, 46.10%, 47.45%,-, 5.74%, 0.71%
55035,6.59%, 43.70%, 50.29%,-, 5.14%, 0.87%
55037,29.60%, 63.53%, 33.93%,-,-, 2.54%
55039,17.96%, 56.98%, 39.02%,-, 2.98%, 1.01%
55041,5.22%, 50.98%, 45.76%,-, 2.67%, 0.59%
55043,2.05%, 46.64%, 48.69%,-, 3.91%, 0.76%
55045,7.02%, 44.45%, 51.47%,-, 3.23%, 0.85%
55047,23.61%, 59.86%, 36.25%,-, 3.10%, 0.80%
55049,15.38%, 40.04%, 55.42%,-, 4.07%, 0.46%
55051,3.25%, 49.44%, 46.19%,-, 3.82%, 0.54%
55053,8.44%, 43.60%, 52.04%,-, 3.45%, 0.91%
55055,11.08%, 53.20%, 42.11%,-, 3.77%, 0.92%
55057,0.95%, 48.05%, 47.10%,-, 2.91%, 1.94%
55059,5.55%, 45.35%, 50.90%,-, 2.91%, 0.84%
55061,2.11%, 48.42%, 46.31%,-, 3.85%, 1.42%
55063,7.43%, 43.79%, 51.22%,-, 4.09%, 0.91%
55065,5.15%, 45.93%, 51.08%,-, 2.55%, 0.44%
55067,9.53%, 52.72%, 43.20%,-, 2.68%, 1.40%
55069,0.44%, 47.24%, 46.80%,-, 3.57%, 2.38%
55071,4.36%, 49.86%, 45.51%,-, 3.35%, 1.28%
55073,4.00%, 49.48%, 45.48%,-, 3.46%, 1.58%
55075,9.33%, 52.88%, 43.55%,-, 2.53%, 1.03%
55077,1.18%, 48.96%, 47.78%,-, 2.71%, 0.56%
55078,58.72%, 18.25%, 76.97%,-, 3.81%, 0.97%
55079,20.49%, 37.71%, 58.20%,-, 3.22%, 0.87%
55081,4.63%, 50.30%, 45.67%,-, 2.99%, 1.03%
55083,8.71%, 52.46%, 43.75%,-, 2.63%, 1.16%
55085,6.21%, 50.35%, 44.14%,-, 4.26%, 1.24%
55087,8.88%, 52.10%, 43.22%,-, 3.41%, 1.27%
55089,33.77%, 65.24%, 31.48%,-, 2.59%, 0.69%
55091,6.09%, 44.51%, 50.60%,-, 4.15%, 0.74%
55093,2.17%, 45.48%, 47.65%,-, 5.99%, 0.88%
55095,3.02%, 48.36%, 45.34%,-, 5.49%, 0.81%
55097,14.00%, 39.14%, 53.15%,-, 6.35%, 1.37%
55099,9.12%, 52.16%, 43.04%,-, 3.95%, 0.86%
55101,2.76%, 49.53%, 46.77%,-, 2.74%, 0.96%
55103,1.89%, 48.16%, 46.27%,-, 4.68%, 0.89%
55105,18.47%, 39.01%, 57.49%,-, 2.81%, 0.69%
55107,8.10%, 51.02%, 42.91%,-, 4.70%, 1.37%
55109,7.22%, 50.88%, 43.66%,-, 4.57%, 0.89%
55111,5.65%, 45.16%, 50.81%,-, 3.34%, 0.68%
55113,8.23%, 51.14%, 42.91%,-, 5.12%, 0.82%
55115,12.57%, 54.24%, 41.67%,-, 3.02%, 1.07%
55117,11.01%, 53.71%, 42.70%,-, 2.69%, 0.90%
