id,margin,willkie,roosevelt,other,hex_color
28025,84.51%, 7.71%, 92.22%, 0.07%,1300eb
28027,89.37%, 5.32%, 94.68%,-,0d00f1
28029,95.89%, 2.06%, 97.94%,-,0500f9
28031,92.93%, 3.54%, 96.46%,-,0900f5
28033,94.53%, 2.61%, 97.13%, 0.26%,0600f7
28035,85.93%, 6.88%, 92.82%, 0.30%,1100ec
28037,95.87%, 2.06%, 97.94%,-,0500f9
28039,92.27%, 3.87%, 96.13%,-,0900f5
28041,86.69%, 6.65%, 93.35%,-,1000ee
28043,90.67%, 4.35%, 95.02%, 0.63%,0b01f2
28045,77.40%, 11.27%, 88.67%, 0.06%,1c00e2
28047,79.56%, 10.19%, 89.75%, 0.06%,1900e4
28049,89.67%, 5.14%, 94.82%, 0.04%,0d00f1
28051,96.44%,-, 98.22%, 1.78%,0004fa
28053,96.30%,-, 98.15%, 1.85%,0004fa
28055,92.07%, 3.96%, 96.04%,-,0a00f4
28057,85.78%, 6.77%, 92.55%, 0.68%,1101ec
28059,84.91%, 7.43%, 92.35%, 0.22%,1200eb
28061,96.00%, 2.00%, 98.00%,-,0500f9
28063,98.27%,-, 99.13%, 0.87%,0002fc
28065,94.06%, 2.86%, 96.92%, 0.23%,0700f7
28067,89.83%, 5.09%, 94.91%,-,0c00f2
28069,94.26%, 2.87%, 97.13%,-,0700f7
28071,94.15%, 2.88%, 97.03%, 0.09%,0700f7
28073,90.86%, 4.57%, 95.43%,-,0b00f3
28075,90.19%, 4.85%, 95.04%, 0.11%,0c00f2
28077,94.10%, 2.95%, 97.05%,-,0700f7
28079,98.65%,-, 99.26%, 0.74%,0001fd
28081,93.88%, 3.05%, 96.93%, 0.03%,0700f7
28083,91.17%, 4.41%, 95.59%,-,0b00f3
28085,91.60%, 3.98%, 95.57%, 0.45%,0a01f3
28087,87.72%, 6.08%, 93.80%, 0.12%,0f00ef
28089,93.73%, 3.14%, 96.86%,-,0800f6
28091,95.77%, 2.11%, 97.89%,-,0500f9
28093,93.38%, 3.31%, 96.69%,-,0800f6
28095,94.32%, 2.80%, 97.11%, 0.09%,0700f7
28097,94.27%, 2.83%, 97.10%, 0.06%,0700f7
28099,94.47%, 2.60%, 97.07%, 0.34%,0600f7
28101,96.65%,-, 98.27%, 1.73%,0004fa
28103,91.52%, 4.24%, 95.76%,-,0a00f4
28105,91.59%, 3.86%, 95.45%, 0.68%,0901f3
28107,95.53%, 2.21%, 97.74%, 0.05%,0500f9
28109,91.31%, 4.15%, 95.47%, 0.38%,0a00f3
28111,95.74%, 2.13%, 97.87%,-,0500f9
28113,88.05%, 5.88%, 93.93%, 0.19%,0e00ef
28115,93.63%, 3.12%, 96.75%, 0.13%,0700f6
28117,89.44%, 5.28%, 94.72%,-,0d00f1
28119,95.01%, 2.45%, 97.46%, 0.08%,0600f8
28121,96.47%,-, 98.09%, 1.91%,0004fa
28123,97.51%,-, 98.75%, 1.25%,0003fb
28125,95.29%, 2.35%, 97.65%,-,0500f9
28127,96.56%,-, 98.26%, 1.74%,0004fa
28129,97.03%,-, 98.49%, 1.51%,0003fb
28131,93.25%, 3.37%, 96.63%,-,0800f6
28133,95.48%, 2.26%, 97.74%,-,0500f9
28135,96.86%,-, 98.28%, 1.72%,0004fa
28137,99.63%,-, 99.81%, 0.19%,0000fe
28139,94.55%, 2.73%, 97.27%,-,0600f8
28141,80.00%, 9.75%, 89.75%, 0.49%,1801e4
28143,96.78%,-, 98.39%, 1.61%,0004fa
28145,91.75%, 3.96%, 95.71%, 0.33%,0a00f4
28147,93.50%, 3.21%, 96.71%, 0.08%,0800f6
28149,88.12%, 5.92%, 94.05%, 0.03%,0f00ef
28151,77.86%, 11.05%, 88.91%, 0.04%,1c00e2
28153,96.88%,-, 98.44%, 1.56%,0003fb
28155,89.39%, 5.16%, 94.55%, 0.30%,0d00f1
28157,90.69%, 4.66%, 95.34%,-,0b00f3
28159,97.41%,-, 98.70%, 1.30%,0003fb
28161,93.77%, 3.12%, 96.88%,-,0700f7
28163,96.30%,-, 98.15%, 1.85%,0004fa
29001,8.28%, 53.83%, 45.55%, 0.62%,890174
29003,17.78%, 58.81%, 41.04%, 0.15%,950068
29005,4.67%, 52.25%, 47.58%, 0.17%,850079
29007,38.50%, 30.71%, 69.21%, 0.08%,4e00b0
29009,11.57%, 55.68%, 44.11%, 0.20%,8d0070
29011,2.71%, 51.09%, 48.38%, 0.53%,82017b
29013,6.98%, 53.33%, 46.36%, 0.31%,870076
29015,37.70%, 68.69%, 30.99%, 0.32%,af004f
29017,15.23%, 57.55%, 42.32%, 0.13%,92006b
29019,40.78%, 29.43%, 70.21%, 0.36%,4b00b3
29021,16.66%, 41.63%, 58.30%, 0.07%,6a0094
29023,12.69%, 56.21%, 43.52%, 0.27%,8f006e
29025,18.59%, 59.23%, 40.64%, 0.13%,970067
29027,33.36%, 33.22%, 66.58%, 0.20%,5400a9
29029,26.92%, 63.40%, 36.48%, 0.12%,a1005d
29031,3.64%, 51.71%, 48.07%, 0.22%,83007a
29033,14.86%, 57.38%, 42.52%, 0.11%,92006c
29035,11.27%, 44.31%, 55.58%, 0.11%,70008d
29037,4.73%, 47.55%, 52.29%, 0.16%,790085
29039,34.50%, 66.99%, 32.49%, 0.53%,aa0152
29041,6.47%, 46.74%, 53.21%, 0.05%,770087
29043,44.46%, 72.11%, 27.65%, 0.24%,b70046
29045,7.49%, 53.59%, 46.10%, 0.30%,880075
29047,22.15%, 38.83%, 60.98%, 0.19%,63009b
29049,11.25%, 44.25%, 55.50%, 0.25%,70008d
29051,3.49%, 48.23%, 51.72%, 0.06%,7a0083
29053,10.77%, 55.30%, 44.53%, 0.16%,8d0071
29055,13.81%, 56.79%, 42.99%, 0.22%,90006d
29057,36.02%, 67.87%, 31.85%, 0.28%,ad0051
29059,42.19%, 71.00%, 28.81%, 0.18%,b50049
29061,12.64%, 56.25%, 43.61%, 0.14%,8f006f
29063,10.14%, 54.93%, 44.79%, 0.29%,8c0072
29065,7.79%, 45.99%, 53.78%, 0.23%,750089
29067,56.30%, 77.90%, 21.59%, 0.51%,c60137
29069,33.67%, 33.07%, 66.74%, 0.19%,5400aa
29071,17.35%, 58.58%, 41.22%, 0.20%,950069
29073,64.14%, 82.03%, 17.89%, 0.08%,d1002d
29075,3.40%, 48.17%, 51.57%, 0.27%,7a0083
29077,1.54%, 49.10%, 50.65%, 0.25%,7d0081
29079,8.86%, 54.24%, 45.37%, 0.39%,8a0073
29081,22.92%, 61.42%, 38.50%, 0.08%,9c0062
29083,2.12%, 50.97%, 48.85%, 0.18%,81007c
29085,51.93%, 75.84%, 23.91%, 0.24%,c1003c
29087,16.54%, 58.22%, 41.68%, 0.09%,94006a
29089,34.21%, 32.75%, 66.97%, 0.28%,5300aa
29091,18.66%, 59.23%, 40.57%, 0.20%,970067
29093,9.49%, 45.17%, 54.65%, 0.18%,73008b
29095,14.93%, 42.46%, 57.39%, 0.15%,6c0092
29097,1.36%, 50.54%, 49.17%, 0.29%,80007d
29099,11.90%, 43.92%, 55.82%, 0.26%,6f008e
29101,8.61%, 54.23%, 45.62%, 0.16%,8a0074
29103,4.50%, 47.56%, 52.06%, 0.38%,790084
29105,19.55%, 59.69%, 40.14%, 0.17%,980066
29107,12.00%, 55.91%, 43.91%, 0.18%,8e006f
29109,16.12%, 57.88%, 41.76%, 0.36%,93006a
29111,17.77%, 40.86%, 58.63%, 0.50%,680195
29113,18.52%, 40.57%, 59.09%, 0.33%,670096
29115,4.88%, 47.46%, 52.34%, 0.20%,790085
29117,6.68%, 53.21%, 46.53%, 0.25%,870076
29119,10.16%, 54.95%, 44.79%, 0.26%,8c0072
29121,6.39%, 46.74%, 53.13%, 0.13%,770087
29123,1.83%, 50.87%, 49.03%, 0.10%,81007d
29125,8.58%, 45.59%, 54.17%, 0.23%,74008a
29127,24.46%, 37.62%, 62.09%, 0.29%,5f009e
29129,34.20%, 66.98%, 32.78%, 0.24%,aa0053
29131,12.07%, 55.87%, 43.80%, 0.32%,8e006f
29133,17.27%, 41.18%, 58.46%, 0.36%,690095
29135,10.75%, 55.32%, 44.57%, 0.11%,8d0071
29137,66.63%, 16.60%, 83.23%, 0.18%,2a00d4
29139,10.14%, 54.96%, 44.82%, 0.22%,8c0072
29141,14.22%, 56.98%, 42.76%, 0.25%,91006d
29143,20.54%, 39.65%, 60.20%, 0.15%,650099
29145,12.59%, 56.14%, 43.55%, 0.31%,8f006f
29147,0.47%, 50.21%, 49.74%, 0.04%,80007e
29149,32.52%, 33.60%, 66.12%, 0.28%,5500a8
29151,23.18%, 61.50%, 38.32%, 0.18%,9c0061
29153,55.75%, 77.66%, 21.91%, 0.43%,c60137
29155,21.87%, 38.90%, 60.77%, 0.33%,63009a
29157,32.80%, 66.33%, 33.54%, 0.13%,a90055
29159,1.92%, 50.91%, 48.99%, 0.10%,81007c
29161,18.01%, 40.90%, 58.91%, 0.18%,680096
29163,21.45%, 39.07%, 60.51%, 0.42%,63019a
29165,29.06%, 35.38%, 64.44%, 0.18%,5a00a4
29167,24.13%, 61.98%, 37.86%, 0.16%,9e0060
29169,7.51%, 46.17%, 53.68%, 0.16%,750088
29171,38.12%, 68.84%, 30.71%, 0.45%,af014e
29173,43.17%, 28.35%, 71.53%, 0.12%,4800b6
29175,46.70%, 26.56%, 73.26%, 0.18%,4300ba
29177,25.94%, 36.94%, 62.88%, 0.17%,5e00a0
29179,33.86%, 32.97%, 66.83%, 0.19%,5400aa
29181,2.71%, 48.49%, 51.20%, 0.32%,7b0082
29183,18.66%, 59.14%, 40.48%, 0.38%,960067
29185,15.96%, 57.80%, 41.83%, 0.37%,93006a
29186,13.43%, 56.63%, 43.20%, 0.16%,90006e
29187,3.29%, 51.55%, 48.26%, 0.19%,83007b
29189,12.13%, 55.88%, 43.74%, 0.38%,8e006f
29195,4.25%, 47.79%, 52.03%, 0.18%,790084
29197,7.10%, 46.21%, 53.31%, 0.48%,750187
29199,2.21%, 48.65%, 50.87%, 0.48%,7c0181
29201,28.34%, 35.66%, 64.00%, 0.34%,5a00a3
29203,27.52%, 35.93%, 63.44%, 0.63%,5b01a1
29205,29.91%, 34.83%, 64.75%, 0.42%,5801a5
29207,5.23%, 47.24%, 52.47%, 0.30%,780085
29209,55.02%, 77.43%, 22.40%, 0.17%,c50039
29211,4.30%, 52.07%, 47.77%, 0.17%,840079
29213,35.65%, 67.61%, 31.96%, 0.43%,ac0151
29215,2.52%, 51.20%, 48.67%, 0.13%,82007c
29217,7.06%, 46.38%, 53.44%, 0.18%,760088
29219,57.30%, 78.34%, 21.04%, 0.62%,c70135
29221,13.96%, 56.92%, 42.96%, 0.12%,91006d
29223,4.46%, 47.66%, 52.12%, 0.23%,790084
29225,15.57%, 57.69%, 42.12%, 0.19%,93006b
29227,2.99%, 51.44%, 48.45%, 0.11%,83007b
29229,30.21%, 64.98%, 34.77%, 0.26%,a50058
29510,16.19%, 41.79%, 57.98%, 0.24%,6a0093
30001,2.76%, 51.17%, 48.41%, 0.42%,82017b
30003,8.71%, 45.39%, 54.10%, 0.51%,730189
30005,28.98%, 35.02%, 63.99%, 0.99%,5902a3
30007,6.14%, 46.81%, 52.94%, 0.25%,770086
30009,4.98%, 46.91%, 51.89%, 1.20%,770384
30011,13.78%, 43.03%, 56.81%, 0.15%,6d0090
30013,35.40%, 31.70%, 67.10%, 1.20%,5003ab
30015,28.14%, 35.54%, 63.68%, 0.78%,5a01a2
30017,15.83%, 41.73%, 57.55%, 0.72%,6a0192
30019,14.52%, 42.01%, 56.53%, 1.46%,6b0390
30021,4.51%, 47.52%, 52.03%, 0.44%,790184
30023,34.30%, 32.63%, 66.93%, 0.44%,5301aa
30025,14.72%, 56.96%, 42.24%, 0.80%,91026b
30027,17.63%, 40.88%, 58.51%, 0.60%,680195
30029,8.33%, 45.06%, 53.39%, 1.55%,720388
30031,15.71%, 41.84%, 57.55%, 0.61%,6a0192
30033,1.49%, 49.17%, 50.67%, 0.16%,7d0081
30035,27.85%, 35.96%, 63.80%, 0.24%,5b00a2
30037,6.72%, 52.96%, 46.25%, 0.79%,870275
30039,7.78%, 45.85%, 53.63%, 0.53%,740188
30041,33.08%, 32.79%, 65.87%, 1.34%,5303a7
30043,20.46%, 39.58%, 60.04%, 0.38%,640099
30045,28.49%, 35.02%, 63.51%, 1.46%,5903a1
30047,6.54%, 52.46%, 45.92%, 1.62%,850475
30049,9.85%, 44.58%, 54.42%, 1.00%,71028a
30051,11.67%, 43.66%, 55.33%, 1.01%,6f028d
30053,26.10%, 36.25%, 62.35%, 1.39%,5c039e
30055,26.58%, 35.24%, 61.83%, 0.73%,59019d
30057,3.59%, 47.82%, 51.41%, 0.77%,790183
30059,8.73%, 44.94%, 53.67%, 1.38%,720388
30061,22.75%, 37.64%, 60.39%, 1.97%,5f0599
30063,15.56%, 41.66%, 57.23%, 1.11%,6a0291
30065,24.42%, 36.79%, 61.21%, 2.00%,5d059c
30067,7.52%, 45.74%, 53.26%, 1.00%,740287
30069,0.48%, 49.60%, 50.08%, 0.32%,7e007f
30071,33.13%, 32.98%, 66.10%, 0.92%,5402a8
30073,28.89%, 34.83%, 63.72%, 1.44%,5803a2
30075,5.94%, 52.23%, 46.29%, 1.49%,850376
30077,22.36%, 38.46%, 60.82%, 0.72%,62019b
30079,3.70%, 51.42%, 47.72%, 0.86%,830279
30081,5.46%, 46.73%, 52.19%, 1.07%,770285
30083,16.41%, 41.07%, 57.48%, 1.45%,680392
30085,22.98%, 37.74%, 60.72%, 1.53%,60039a
30087,5.49%, 46.77%, 52.26%, 0.97%,770285
30089,19.54%, 38.94%, 58.48%, 2.58%,630695
30091,39.84%, 29.23%, 69.07%, 1.70%,4a04b0
30093,37.05%, 30.82%, 67.88%, 1.30%,4e03ad
30095,2.18%, 50.71%, 48.53%, 0.77%,81017b
30097,7.45%, 53.45%, 46.00%, 0.56%,880175
30099,20.84%, 39.12%, 59.95%, 0.93%,630298
30101,23.13%, 38.28%, 61.41%, 0.31%,61009c
30103,5.57%, 47.05%, 52.62%, 0.33%,770086
30105,36.73%, 30.94%, 67.67%, 1.39%,4e03ac
30107,9.30%, 45.12%, 54.42%, 0.46%,73018a
30109,11.03%, 44.20%, 55.23%, 0.58%,70018c
30111,3.15%, 48.03%, 51.18%, 0.79%,7a0282
31001,21.20%, 60.60%, 39.40%,-,9a0064
31003,33.55%, 66.77%, 33.23%,-,aa0054
31005,28.41%, 64.21%, 35.79%,-,a3005b
31007,33.14%, 66.57%, 33.43%,-,a90055
31009,18.69%, 59.35%, 40.65%,-,970067
31011,24.68%, 62.34%, 37.66%,-,9e0060
31013,14.54%, 57.27%, 42.73%,-,92006c
31015,24.26%, 62.13%, 37.87%,-,9e0060
31017,29.30%, 64.65%, 35.35%,-,a4005a
31019,22.27%, 61.14%, 38.86%,-,9b0063
31021,14.16%, 57.08%, 42.92%,-,91006d
31023,4.51%, 47.75%, 52.25%,-,790085
31025,12.93%, 56.46%, 43.54%,-,8f006f
31027,25.34%, 62.67%, 37.33%,-,9f005f
31029,26.53%, 63.27%, 36.73%,-,a1005d
31031,20.60%, 60.30%, 39.70%,-,990065
31033,10.40%, 55.20%, 44.80%,-,8c0072
31035,33.96%, 66.98%, 33.02%,-,aa0054
31037,4.57%, 52.28%, 47.72%,-,850079
31039,46.64%, 73.32%, 26.68%,-,ba0044
31041,19.33%, 59.66%, 40.34%,-,980066
31043,6.18%, 46.91%, 53.09%,-,770087
31045,28.52%, 64.26%, 35.74%,-,a3005b
31047,32.03%, 66.02%, 33.98%,-,a80056
31049,34.34%, 67.17%, 32.83%,-,ab0053
31051,22.75%, 61.37%, 38.63%,-,9c0062
31053,25.03%, 62.51%, 37.49%,-,9f005f
31055,11.25%, 44.38%, 55.62%,-,71008d
31057,28.43%, 64.22%, 35.78%,-,a3005b
31059,30.25%, 65.13%, 34.87%,-,a60058
31061,26.15%, 63.08%, 36.92%,-,a0005e
31063,32.16%, 66.08%, 33.92%,-,a80056
31065,29.71%, 64.85%, 35.15%,-,a50059
31067,23.09%, 61.55%, 38.45%,-,9c0062
31069,29.47%, 64.73%, 35.27%,-,a50059
31071,32.79%, 66.39%, 33.61%,-,a90055
31073,22.90%, 61.45%, 38.55%,-,9c0062
31075,27.03%, 63.51%, 36.49%,-,a1005d
31077,0.92%, 50.46%, 49.54%,-,80007e
31079,22.52%, 61.26%, 38.74%,-,9c0062
31081,32.71%, 66.36%, 33.64%,-,a90055
31083,23.45%, 61.73%, 38.27%,-,9d0061
31085,11.86%, 55.93%, 44.07%,-,8e0070
31087,16.66%, 58.33%, 41.67%,-,94006a
31089,23.22%, 61.61%, 38.39%,-,9d0061
31091,46.55%, 73.27%, 26.73%,-,ba0044
31093,13.78%, 43.11%, 56.89%,-,6d0091
31095,28.70%, 64.35%, 35.65%,-,a4005a
31097,36.53%, 68.26%, 31.74%,-,ae0050
31099,6.89%, 53.44%, 46.56%,-,880076
31101,6.96%, 53.48%, 46.52%,-,880076
31103,33.33%, 66.67%, 33.33%,-,aa0054
31105,23.64%, 61.82%, 38.18%,-,9d0061
31107,15.58%, 57.79%, 42.21%,-,93006b
31109,17.26%, 58.63%, 41.37%,-,950069
31111,8.72%, 54.36%, 45.64%,-,8a0074
31113,21.02%, 60.51%, 39.49%,-,9a0064
31115,30.19%, 65.10%, 34.90%,-,a60058
31117,43.25%, 71.63%, 28.37%,-,b60048
31119,29.74%, 64.87%, 35.13%,-,a50059
31121,32.63%, 66.31%, 33.69%,-,a90055
31123,20.16%, 60.08%, 39.92%,-,990065
31125,15.54%, 57.77%, 42.23%,-,93006b
31127,19.92%, 59.96%, 40.04%,-,980066
31129,23.39%, 61.70%, 38.30%,-,9d0061
31131,32.91%, 66.46%, 33.54%,-,a90055
31133,24.70%, 62.35%, 37.65%,-,9e0060
31135,14.55%, 57.28%, 42.72%,-,92006c
31137,15.26%, 57.63%, 42.37%,-,92006c
31139,38.60%, 69.30%, 30.70%,-,b0004e
31141,12.14%, 56.07%, 43.93%,-,8e0070
31143,23.74%, 61.87%, 38.13%,-,9d0061
31145,11.39%, 55.70%, 44.30%,-,8e0070
31147,8.14%, 54.07%, 45.93%,-,890075
31149,29.58%, 64.79%, 35.21%,-,a50059
31151,7.04%, 46.48%, 53.52%,-,760088
31153,7.91%, 46.04%, 53.96%,-,750089
31155,8.32%, 54.16%, 45.84%,-,8a0074
31157,28.40%, 64.20%, 35.80%,-,a3005b
31159,23.89%, 61.95%, 38.05%,-,9d0061
31161,33.74%, 66.87%, 33.13%,-,aa0054
31163,11.65%, 44.18%, 55.82%,-,70008e
31165,26.86%, 63.43%, 36.57%,-,a1005d
31167,31.47%, 65.74%, 34.26%,-,a70057
31169,30.42%, 65.21%, 34.79%,-,a60058
31171,27.39%, 63.70%, 36.30%,-,a2005c
31173,1.65%, 49.18%, 50.82%,-,7d0081
31175,21.27%, 60.63%, 39.37%,-,9a0064
31177,5.15%, 52.57%, 47.43%,-,860078
31179,39.40%, 69.70%, 30.30%,-,b1004d
31181,36.35%, 68.18%, 31.82%,-,ad0051
31183,7.38%, 53.69%, 46.31%,-,880076
31185,41.50%, 70.75%, 29.25%,-,b4004a
32001,3.94%, 48.03%, 51.97%,-,7a0084
32003,40.74%, 29.63%, 70.37%,-,4b00b3
32005,28.42%, 64.21%, 35.79%,-,a3005b
32007,25.69%, 37.15%, 62.85%,-,5e00a0
32009,37.27%, 31.36%, 68.64%,-,4f00af
32011,10.83%, 44.58%, 55.42%,-,71008d
32013,26.81%, 36.60%, 63.40%,-,5d00a1
32015,9.45%, 45.28%, 54.72%,-,73008b
32017,55.29%, 22.36%, 77.64%,-,3900c5
32019,5.12%, 47.44%, 52.56%,-,780086
32021,26.11%, 36.94%, 63.06%,-,5e00a0
32023,24.65%, 37.67%, 62.33%,-,60009e
32027,7.91%, 46.05%, 53.95%,-,750089
32029,26.07%, 36.96%, 63.04%,-,5e00a0
32031,6.82%, 46.59%, 53.41%,-,760088
32033,40.14%, 29.93%, 70.07%,-,4c00b2
32510,2.41%, 48.79%, 51.21%,-,7c0082
33001,3.93%, 51.96%, 48.04%,-,84007a
33003,32.68%, 66.34%, 33.66%,-,a90055
33005,9.11%, 54.55%, 45.45%,-,8b0073
33007,20.60%, 39.70%, 60.30%,-,650099
33009,8.08%, 54.04%, 45.96%,-,890075
33011,23.81%, 38.09%, 61.91%,-,61009d
33013,0.78%, 50.39%, 49.61%,-,80007e
33015,7.35%, 53.68%, 46.32%,-,880076
33017,17.63%, 41.18%, 58.82%,-,690095
33019,2.52%, 48.74%, 51.26%,-,7c0082
34001,8.39%, 45.74%, 54.13%, 0.14%,74008a
34003,26.36%, 63.01%, 36.65%, 0.33%,a0005d
34005,11.31%, 44.20%, 55.50%, 0.30%,70008d
34007,32.08%, 33.73%, 65.81%, 0.47%,5601a7
34009,5.26%, 52.55%, 47.29%, 0.17%,860078
34011,8.21%, 45.75%, 53.95%, 0.30%,740089
34013,8.07%, 52.94%, 44.87%, 2.19%,860572
34015,6.85%, 46.38%, 53.22%, 0.40%,760187
34017,31.87%, 33.98%, 65.85%, 0.17%,5600a7
34019,13.25%, 56.50%, 43.25%, 0.26%,90006e
34021,14.77%, 42.49%, 57.26%, 0.25%,6c0092
34023,23.33%, 38.26%, 61.59%, 0.15%,61009d
34025,15.55%, 57.73%, 42.18%, 0.09%,93006b
34027,23.25%, 61.47%, 38.23%, 0.30%,9c0061
34029,20.88%, 60.38%, 39.50%, 0.12%,990064
34031,3.21%, 48.21%, 51.42%, 0.37%,7a0083
34033,20.12%, 39.80%, 59.92%, 0.28%,650098
34035,10.01%, 54.87%, 44.86%, 0.26%,8b0072
34037,15.54%, 57.67%, 42.14%, 0.19%,93006b
34039,6.06%, 52.50%, 46.45%, 1.05%,850276
34041,1.55%, 49.15%, 50.70%, 0.14%,7d0081
35001,9.18%, 45.35%, 54.53%, 0.13%,73008b
35003,4.53%, 47.74%, 52.26%,-,790085
35005,18.13%, 40.84%, 58.97%, 0.19%,680096
35006,0%,-,-,-,000000
35007,10.17%, 44.89%, 55.06%, 0.05%,72008c
35009,48.12%, 25.78%, 73.90%, 0.32%,4100bc
35011,33.89%, 33.06%, 66.94%,-,5400aa
35013,16.65%, 41.63%, 58.28%, 0.09%,6a0094
35015,50.62%, 24.61%, 75.23%, 0.17%,3e00bf
35017,32.02%, 33.98%, 66.00%, 0.02%,5600a8
35019,7.07%, 46.46%, 53.54%,-,760088
35021,0.30%, 49.63%, 49.93%, 0.45%,7e017f
35023,34.06%, 32.97%, 67.03%,-,5400aa
35025,53.81%, 23.00%, 76.81%, 0.20%,3a00c3
35027,0.87%, 50.25%, 49.38%, 0.36%,80007d
35028,0%,-,-,-,000000
35029,13.09%, 43.33%, 56.42%, 0.24%,6e008f
35031,19.47%, 40.19%, 59.66%, 0.14%,660098
35033,10.91%, 55.44%, 44.54%, 0.02%,8d0071
35035,5.67%, 47.09%, 52.76%, 0.15%,780086
35037,38.75%, 30.39%, 69.14%, 0.47%,4d01b0
35039,7.17%, 46.38%, 53.55%, 0.06%,760088
35041,39.35%, 30.15%, 69.50%, 0.35%,4c00b1
35043,1.73%, 49.12%, 50.85%, 0.02%,7d0081
35045,9.73%, 54.79%, 45.06%, 0.16%,8b0072
35047,10.71%, 44.61%, 55.32%, 0.06%,71008d
35049,1.54%, 49.22%, 50.76%, 0.02%,7d0081
35051,5.57%, 47.15%, 52.71%, 0.14%,780086
35053,4.12%, 52.01%, 47.89%, 0.10%,84007a
35055,1.78%, 49.07%, 50.85%, 0.07%,7d0081
35057,13.25%, 56.52%, 43.28%, 0.20%,90006e
35059,2.23%, 48.73%, 50.96%, 0.31%,7c0081
35061,1.75%, 50.83%, 49.08%, 0.09%,81007d
36001,13.32%, 43.26%, 56.58%, 0.15%,6e0090
36003,50.72%, 75.17%, 24.45%, 0.38%,bf003e
36005,35.35%, 31.77%, 67.11%, 1.12%,5102ab
36007,15.63%, 57.70%, 42.07%, 0.23%,93006b
36009,31.56%, 65.57%, 34.02%, 0.41%,a70156
36011,20.04%, 59.80%, 39.76%, 0.44%,980165
36013,24.45%, 62.00%, 37.55%, 0.45%,9e015f
36015,18.54%, 59.08%, 40.54%, 0.37%,960067
36017,45.89%, 72.84%, 26.94%, 0.22%,b90044
36019,4.63%, 47.56%, 52.19%, 0.24%,790085
36021,22.27%, 61.04%, 38.76%, 0.20%,9b0062
36023,40.70%, 70.26%, 29.56%, 0.18%,b3004b
36025,44.77%, 72.28%, 27.50%, 0.22%,b80046
36027,11.60%, 55.69%, 44.10%, 0.21%,8e0070
36029,1.63%, 49.05%, 50.68%, 0.26%,7d0081
36031,36.23%, 68.01%, 31.77%, 0.22%,ad0051
36033,9.39%, 54.61%, 45.23%, 0.16%,8b0073
36035,24.38%, 62.03%, 37.64%, 0.33%,9e005f
36037,36.93%, 68.32%, 31.39%, 0.29%,ae0050
36039,22.44%, 61.10%, 38.67%, 0.23%,9b0062
36041,41.39%, 70.62%, 29.24%, 0.14%,b4004a
36043,14.93%, 57.38%, 42.45%, 0.18%,92006c
36045,27.33%, 63.54%, 36.22%, 0.24%,a2005c
36047,30.39%, 34.44%, 64.83%, 0.73%,5701a5
36049,39.74%, 69.80%, 30.06%, 0.15%,b1004c
36051,32.66%, 66.18%, 33.52%, 0.30%,a80055
36053,41.37%, 70.46%, 29.09%, 0.46%,b3014a
36055,2.64%, 48.45%, 51.09%, 0.47%,7b0182
36057,1.52%, 50.71%, 49.18%, 0.11%,81007d
36059,32.45%, 66.12%, 33.67%, 0.21%,a80055
36061,23.86%, 37.59%, 61.45%, 0.96%,5f029c
36063,5.02%, 52.39%, 47.37%, 0.24%,850078
36065,3.20%, 51.47%, 48.27%, 0.27%,83007b
36067,14.82%, 57.26%, 42.44%, 0.30%,92006c
36069,34.88%, 67.23%, 32.35%, 0.43%,ab0152
36071,16.92%, 58.35%, 41.43%, 0.22%,940069
36073,41.45%, 70.61%, 29.16%, 0.23%,b4004a
36075,25.47%, 62.62%, 37.15%, 0.23%,9f005e
36077,36.41%, 68.04%, 31.64%, 0.32%,ad0050
36079,19.75%, 59.71%, 39.96%, 0.33%,980065
36081,5.76%, 52.68%, 46.91%, 0.41%,860177
36083,10.07%, 54.97%, 44.90%, 0.13%,8c0072
36085,0.78%, 50.23%, 49.45%, 0.32%,80007e
36087,14.57%, 56.77%, 42.20%, 1.03%,90026b
36089,21.93%, 60.86%, 38.93%, 0.21%,9b0063
36091,17.18%, 58.46%, 41.27%, 0.27%,950069
36093,3.10%, 51.30%, 48.20%, 0.50%,82017a
36095,28.41%, 64.10%, 35.68%, 0.22%,a3005a
36097,38.00%, 68.83%, 30.83%, 0.33%,af004e
36099,33.03%, 66.39%, 33.36%, 0.25%,a90055
36101,30.53%, 65.12%, 34.58%, 0.30%,a60058
36103,30.52%, 65.12%, 34.60%, 0.28%,a60058
36105,9.62%, 54.64%, 45.01%, 0.35%,8b0072
36107,40.25%, 69.91%, 29.66%, 0.43%,b2014b
36109,33.22%, 66.04%, 32.81%, 1.15%,a80253
36111,14.22%, 57.00%, 42.78%, 0.22%,91006d
36113,30.74%, 65.27%, 34.54%, 0.19%,a60058
36115,33.30%, 66.57%, 33.27%, 0.16%,a90054
36117,44.48%, 72.12%, 27.65%, 0.23%,b70046
36119,24.78%, 62.27%, 37.49%, 0.24%,9e005f
36121,43.99%, 71.87%, 27.88%, 0.25%,b70047
36123,52.98%, 76.38%, 23.40%, 0.23%,c2003b
37001,54.33%, 22.83%, 77.17%,-,3a00c4
37003,10.53%, 44.73%, 55.27%,-,72008c
37005,23.19%, 38.40%, 61.60%,-,61009d
37007,84.93%, 7.54%, 92.46%,-,1300eb
37009,6.08%, 46.96%, 53.04%,-,770087
