id,margin,bush,dukakis,paul,other
39169,24.16%, 61.64%, 37.48%,-, 0.88%
39171,39.24%, 69.18%, 29.94%,-, 0.88%
39173,16.54%, 57.89%, 41.35%,-, 0.76%
39175,35.09%, 66.87%, 31.78%,-, 1.35%
40001,14.97%, 57.02%, 42.05%,-, 0.93%
40003,26.92%, 62.58%, 35.66%,-, 1.76%
40005,13.00%, 43.13%, 56.13%,-, 0.74%
40007,43.61%, 71.03%, 27.42%,-, 1.55%
40009,1.08%, 50.08%, 48.99%,-, 0.93%
40011,23.53%, 61.03%, 37.49%,-, 1.48%
40013,19.42%, 40.13%, 59.55%,-, 0.32%
40015,6.86%, 46.07%, 52.93%,-, 0.99%
40017,40.81%, 70.00%, 29.19%,-, 0.80%
40019,2.67%, 50.98%, 48.31%,-, 0.71%
40021,5.19%, 46.99%, 52.18%,-, 0.83%
40023,20.45%, 39.60%, 60.05%,-, 0.36%
40025,41.47%, 70.01%, 28.54%,-, 1.46%
40027,24.17%, 61.62%, 37.44%,-, 0.94%
40029,20.88%, 39.25%, 60.13%,-, 0.62%
40031,20.70%, 60.02%, 39.32%,-, 0.67%
40033,7.78%, 45.62%, 53.41%,-, 0.97%
40035,8.76%, 45.23%, 53.98%,-, 0.79%
40037,8.56%, 53.89%, 45.33%,-, 0.77%
40039,28.86%, 63.98%, 35.12%,-, 0.90%
40041,3.52%, 51.39%, 47.88%,-, 0.73%
40043,22.74%, 60.49%, 37.75%,-, 1.76%
40045,28.34%, 63.37%, 35.03%,-, 1.60%
40047,30.51%, 64.78%, 34.27%,-, 0.95%
40049,3.09%, 47.94%, 51.03%,-, 1.02%
40051,8.79%, 53.84%, 45.05%,-, 1.11%
40053,14.80%, 56.71%, 41.91%,-, 1.38%
40055,1.24%, 48.94%, 50.18%,-, 0.88%
40057,18.55%, 40.63%, 59.18%,-, 0.20%
40059,36.21%, 67.42%, 31.21%,-, 1.37%
40061,23.63%, 37.73%, 61.36%,-, 0.91%
40063,22.94%, 38.24%, 61.18%,-, 0.58%
40065,11.01%, 55.28%, 44.27%,-, 0.45%
40067,24.74%, 37.35%, 62.09%,-, 0.56%
40069,14.63%, 42.39%, 57.02%,-, 0.59%
40071,23.80%, 61.50%, 37.69%,-, 0.81%
40073,38.17%, 68.54%, 30.37%,-, 1.09%
40075,6.10%, 46.58%, 52.68%,-, 0.73%
40077,12.64%, 43.23%, 55.87%,-, 0.90%
40079,2.71%, 51.05%, 48.34%,-, 0.61%
40081,20.34%, 59.67%, 39.34%,-, 0.99%
40083,20.03%, 59.36%, 39.33%,-, 1.32%
40085,16.16%, 41.66%, 57.82%,-, 0.52%
40087,13.92%, 56.44%, 42.52%,-, 1.04%
40089,0.08%, 49.64%, 49.72%,-, 0.64%
40091,20.41%, 39.53%, 59.94%,-, 0.53%
40093,45.11%, 71.86%, 26.75%,-, 1.39%
40095,17.54%, 40.93%, 58.47%,-, 0.60%
40097,4.46%, 47.40%, 51.86%,-, 0.74%
40099,13.37%, 42.89%, 56.26%,-, 0.86%
40101,10.42%, 44.47%, 54.89%,-, 0.64%
40103,28.65%, 63.80%, 35.15%,-, 1.06%
40105,4.79%, 47.24%, 52.03%,-, 0.73%
40107,8.74%, 45.17%, 53.90%,-, 0.93%
40109,27.98%, 63.59%, 35.61%,-, 0.80%
40111,18.48%, 40.52%, 59.00%,-, 0.49%
40113,4.09%, 47.57%, 51.66%,-, 0.76%
40115,13.91%, 42.85%, 56.77%,-, 0.38%
40117,8.81%, 53.94%, 45.13%,-, 0.93%
40119,20.29%, 59.57%, 39.28%,-, 1.15%
40121,6.30%, 46.47%, 52.77%,-, 0.76%
40123,0.94%, 49.92%, 48.98%,-, 1.10%
40125,15.24%, 57.15%, 41.92%,-, 0.93%
40127,13.69%, 42.80%, 56.50%,-, 0.70%
40129,13.22%, 56.26%, 43.04%,-, 0.70%
40131,19.08%, 59.22%, 40.14%,-, 0.64%
40133,9.18%, 44.95%, 54.13%,-, 0.93%
40135,7.07%, 53.22%, 46.15%,-, 0.63%
40137,11.30%, 55.32%, 44.02%,-, 0.66%
40139,48.19%, 73.62%, 25.43%,-, 0.95%
40141,10.03%, 44.65%, 54.68%,-, 0.66%
40143,29.56%, 64.48%, 34.91%,-, 0.61%
40145,16.03%, 57.68%, 41.64%,-, 0.68%
40147,35.20%, 67.30%, 32.11%,-, 0.59%
40149,2.36%, 50.62%, 48.26%,-, 1.12%
40151,23.65%, 60.95%, 37.30%,-, 1.74%
40153,34.54%, 66.68%, 32.14%,-, 1.19%
41001,11.72%, 54.15%, 42.43%, 2.20%, 1.23%
41003,9.26%, 44.30%, 53.56%,-, 2.14%
41005,1.28%, 49.76%, 48.48%,-, 1.76%
41007,14.79%, 41.60%, 56.40%,-, 2.00%
41009,16.19%, 40.64%, 56.83%,-, 2.52%
41011,15.47%, 40.88%, 56.35%,-, 2.77%
41013,5.61%, 51.84%, 46.23%,-, 1.94%
41015,8.28%, 52.83%, 44.55%,-, 2.62%
41017,6.89%, 52.37%, 45.48%,-, 2.16%
41019,7.46%, 52.38%, 44.92%,-, 2.71%
41021,5.91%, 52.40%, 46.49%,-, 1.11%
41023,21.51%, 58.90%, 37.38%, 2.60%, 1.12%
41025,13.63%, 55.05%, 41.41%, 2.19%, 1.35%
41027,0.27%, 48.69%, 48.96%,-, 2.35%
41029,7.25%, 52.52%, 45.27%,-, 2.21%
41031,3.26%, 50.23%, 46.97%,-, 2.80%
41033,19.18%, 58.21%, 39.04%,-, 2.75%
41035,22.50%, 60.01%, 37.51%,-, 2.48%
41037,26.68%, 62.40%, 35.72%,-, 1.88%
41039,18.65%, 39.73%, 58.38%,-, 1.88%
41041,12.81%, 42.22%, 55.02%,-, 2.76%
41043,3.61%, 50.69%, 47.08%,-, 2.22%
41045,35.16%, 66.56%, 31.40%,-, 2.04%
41047,4.63%, 51.18%, 46.55%,-, 2.27%
41049,5.19%, 51.48%, 46.30%,-, 2.22%
41051,25.13%, 36.50%, 61.63%,-, 1.88%
41053,4.50%, 51.18%, 46.68%,-, 2.14%
41055,11.81%, 54.63%, 42.81%,-, 2.56%
41057,12.23%, 42.67%, 54.91%,-, 2.42%
41059,10.15%, 54.02%, 43.87%,-, 2.11%
41061,3.76%, 50.16%, 46.40%, 2.67%, 0.77%
41063,16.21%, 56.89%, 40.68%,-, 2.43%
41065,6.90%, 45.37%, 52.28%,-, 2.35%
41067,5.56%, 51.87%, 46.31%,-, 1.82%
41069,13.82%, 54.53%, 40.71%, 3.27%, 1.49%
41071,7.48%, 52.47%, 44.99%,-, 2.54%
42001,30.50%, 64.92%, 34.43%,-, 0.65%
42003,20.08%, 39.43%, 59.51%,-, 1.06%
42005,9.28%, 44.81%, 54.09%,-, 1.10%
42007,32.12%, 33.69%, 65.81%,-, 0.49%
42009,31.64%, 65.55%, 33.91%,-, 0.54%
42011,25.89%, 62.39%, 36.50%,-, 1.11%
42013,24.09%, 61.50%, 37.42%,-, 1.08%
42015,34.09%, 66.72%, 32.63%,-, 0.66%
42017,21.21%, 59.99%, 38.78%,-, 1.23%
42019,10.73%, 54.82%, 44.09%,-, 1.08%
42021,19.97%, 39.70%, 59.67%,-, 0.63%
42023,31.26%, 65.20%, 33.94%,-, 0.87%
42025,5.77%, 52.35%, 46.57%,-, 1.08%
42027,12.98%, 56.14%, 43.17%,-, 0.69%
42029,34.87%, 67.00%, 32.13%,-, 0.87%
42031,17.53%, 58.37%, 40.84%,-, 0.79%
42033,7.72%, 53.52%, 45.80%,-, 0.68%
42035,0.21%, 49.38%, 49.59%,-, 1.02%
42037,21.71%, 60.51%, 38.79%,-, 0.70%
42039,13.80%, 56.32%, 42.51%,-, 1.17%
42041,31.31%, 65.29%, 33.98%,-, 0.73%
42043,16.34%, 57.77%, 41.43%,-, 0.80%
42045,20.91%, 59.95%, 39.03%,-, 1.02%
42047,6.73%, 52.86%, 46.13%,-, 1.00%
42049,5.43%, 46.76%, 52.19%,-, 1.05%
42051,32.14%, 33.60%, 65.74%,-, 0.67%
42053,12.78%, 56.13%, 43.34%,-, 0.53%
42055,37.13%, 68.32%, 31.20%,-, 0.48%
42057,33.45%, 66.42%, 32.97%,-, 0.60%
42059,30.13%, 34.62%, 64.75%,-, 0.64%
42061,29.70%, 64.56%, 34.86%,-, 0.58%
42063,4.82%, 47.21%, 52.03%,-, 0.76%
42065,21.78%, 60.48%, 38.71%,-, 0.81%
42067,26.37%, 62.87%, 36.50%,-, 0.63%
42069,3.95%, 47.42%, 51.38%,-, 1.20%
42071,42.32%, 70.77%, 28.45%,-, 0.78%
42073,15.97%, 41.76%, 57.74%,-, 0.50%
42075,34.15%, 66.69%, 32.54%,-, 0.77%
42077,13.55%, 56.30%, 42.76%,-, 0.94%
42079,0.43%, 50.01%, 49.58%,-, 0.41%
42081,29.08%, 64.00%, 34.92%,-, 1.07%
42083,27.28%, 63.22%, 35.94%,-, 0.84%
42085,6.49%, 46.43%, 52.92%,-, 0.66%
42087,25.85%, 62.49%, 36.63%,-, 0.88%
42089,26.77%, 62.79%, 36.02%,-, 1.19%
42091,21.37%, 60.20%, 38.83%,-, 0.97%
42093,27.84%, 63.50%, 35.66%,-, 0.84%
42095,4.20%, 51.52%, 47.32%,-, 1.16%
42097,17.10%, 58.07%, 40.96%,-, 0.97%
42099,36.98%, 68.18%, 31.20%,-, 0.62%
42101,34.15%, 32.45%, 66.60%,-, 0.94%
42103,35.92%, 67.15%, 31.23%,-, 1.62%
42105,35.09%, 67.23%, 32.15%,-, 0.62%
42107,13.60%, 56.47%, 42.87%,-, 0.66%
42109,54.30%, 76.87%, 22.57%,-, 0.57%
42111,9.73%, 54.63%, 44.90%,-, 0.47%
42113,24.54%, 61.88%, 37.34%,-, 0.79%
42115,29.92%, 64.58%, 34.65%,-, 0.77%
42117,32.50%, 66.00%, 33.50%,-, 0.50%
42119,42.65%, 71.05%, 28.40%,-, 0.55%
42121,14.04%, 56.60%, 42.56%,-, 0.84%
42123,13.76%, 56.21%, 42.45%,-, 1.34%
42125,24.66%, 37.43%, 62.08%,-, 0.49%
42127,44.37%, 71.61%, 27.23%,-, 1.16%
42129,10.94%, 44.13%, 55.07%,-, 0.80%
42131,40.33%, 69.94%, 29.61%,-, 0.46%
42133,31.24%, 65.16%, 33.92%,-, 0.92%
44001,2.48%, 48.56%, 51.04%,-, 0.41%
44003,4.05%, 47.79%, 51.84%,-, 0.37%
44005,1.94%, 48.82%, 50.76%,-, 0.42%
44007,18.03%, 40.77%, 58.80%,-, 0.43%
44009,3.46%, 48.04%, 51.51%,-, 0.45%
45001,1.47%, 50.51%, 49.03%,-, 0.46%
45003,44.32%, 71.84%, 27.52%,-, 0.63%
45005,16.09%, 41.59%, 57.68%,-, 0.74%
45007,35.58%, 67.58%, 32.00%,-, 0.42%
45009,8.13%, 45.73%, 53.85%,-, 0.42%
45011,26.90%, 63.14%, 36.24%,-, 0.62%
45013,29.95%, 64.68%, 34.73%,-, 0.58%
45015,28.39%, 63.81%, 35.41%,-, 0.78%
45017,8.56%, 54.00%, 45.44%,-, 0.56%
45019,19.50%, 59.28%, 39.77%,-, 0.95%
45021,28.32%, 63.89%, 35.57%,-, 0.54%
45023,2.98%, 51.21%, 48.23%,-, 0.55%
45025,3.08%, 51.35%, 48.27%,-, 0.38%
45027,7.37%, 46.15%, 53.53%,-, 0.32%
45029,4.76%, 51.97%, 47.22%,-, 0.81%
45031,12.49%, 55.23%, 42.73%,-, 2.04%
45033,7.67%, 53.66%, 45.99%,-, 0.35%
45035,33.22%, 66.37%, 33.15%,-, 0.47%
45037,11.57%, 55.57%, 44.00%,-, 0.42%
45039,16.91%, 41.23%, 58.13%,-, 0.64%
45041,21.60%, 60.50%, 38.90%,-, 0.60%
45043,13.03%, 56.23%, 43.20%,-, 0.58%
45045,42.24%, 70.82%, 28.58%,-, 0.60%
45047,16.46%, 57.92%, 41.46%,-, 0.62%
45049,9.66%, 44.81%, 54.47%,-, 0.71%
45051,30.01%, 64.68%, 34.67%,-, 0.65%
45053,18.06%, 40.66%, 58.71%,-, 0.63%
45055,32.53%, 65.89%, 33.36%,-, 0.76%
45057,19.30%, 59.46%, 40.15%,-, 0.39%
45059,24.21%, 61.97%, 37.77%,-, 0.26%
45061,7.66%, 46.17%, 53.83%,-,-
45063,56.54%, 77.89%, 21.35%,-, 0.76%
45065,18.87%, 40.22%, 59.09%,-, 0.69%
45067,6.38%, 46.42%, 52.79%,-, 0.79%
45069,14.79%, 42.52%, 57.31%,-, 0.17%
45071,25.25%, 62.37%, 37.12%,-, 0.51%
45073,40.35%, 69.83%, 29.48%,-, 0.70%
45075,4.90%, 47.35%, 52.25%,-, 0.40%
45077,47.88%, 73.63%, 25.76%,-, 0.61%
45079,8.93%, 52.74%, 43.81%,-, 3.44%
45081,23.72%, 61.64%, 37.92%,-, 0.44%
45083,27.63%, 63.19%, 35.57%,-, 1.24%
45085,16.05%, 57.72%, 41.67%,-, 0.61%
45087,15.28%, 57.52%, 42.24%,-, 0.25%
45089,10.73%, 44.39%, 55.11%,-, 0.50%
45091,30.62%, 65.02%, 34.40%,-, 0.58%
46003,7.07%, 46.17%, 53.24%,-, 0.59%
46005,0.96%, 50.23%, 49.27%,-, 0.50%
46007,6.66%, 52.54%, 45.88%,-, 1.58%
46009,7.37%, 53.44%, 46.06%,-, 0.50%
46011,5.18%, 52.34%, 47.16%,-, 0.49%
46013,0.79%, 49.34%, 50.13%,-, 0.53%
46015,1.01%, 49.19%, 50.20%,-, 0.61%
46017,37.35%, 30.82%, 68.16%,-, 1.02%
46019,28.89%, 63.96%, 35.06%,-, 0.98%
46021,45.93%, 72.60%, 26.68%,-, 0.72%
46023,5.71%, 46.99%, 52.70%,-, 0.31%
46025,3.42%, 51.44%, 48.02%,-, 0.54%
46027,10.62%, 44.37%, 54.98%,-, 0.65%
46029,4.94%, 51.99%, 47.05%,-, 0.97%
46031,0.83%, 49.03%, 49.86%,-, 1.10%
46033,20.62%, 59.49%, 38.87%,-, 1.65%
46035,4.10%, 51.68%, 47.59%,-, 0.73%
46037,13.80%, 42.82%, 56.62%,-, 0.56%
46039,0.20%, 49.49%, 49.29%,-, 1.23%
46041,13.53%, 42.76%, 56.29%,-, 0.95%
46043,34.74%, 67.23%, 32.49%,-, 0.28%
46045,2.62%, 51.06%, 48.44%,-, 0.50%
46047,18.20%, 58.59%, 40.39%,-, 1.02%
46049,8.20%, 53.94%, 45.74%,-, 0.32%
46051,3.84%, 51.49%, 47.65%,-, 0.86%
46053,15.72%, 57.53%, 41.81%,-, 0.66%
46055,42.86%, 70.91%, 28.05%,-, 1.04%
46057,4.60%, 52.06%, 47.45%,-, 0.49%
46059,13.96%, 56.67%, 42.71%,-, 0.62%
46061,0.64%, 50.00%, 49.36%,-, 0.64%
46063,41.56%, 70.33%, 28.78%,-, 0.89%
46065,22.74%, 61.07%, 38.34%,-, 0.59%
46067,25.63%, 62.56%, 36.93%,-, 0.51%
46069,10.79%, 53.58%, 42.79%, 2.85%, 0.79%
46071,19.37%, 58.81%, 39.44%,-, 1.75%
46073,1.69%, 50.65%, 48.96%,-, 0.39%
46075,33.08%, 66.28%, 33.21%,-, 0.51%
46077,3.89%, 51.57%, 47.68%,-, 0.75%
46079,4.37%, 47.62%, 51.99%,-, 0.39%
46081,19.88%, 59.39%, 39.50%,-, 1.11%
46083,5.14%, 52.35%, 47.21%,-, 0.44%
46085,14.32%, 56.96%, 42.64%,-, 0.41%
46087,0.30%, 50.00%, 49.70%,-, 0.30%
46089,40.65%, 70.14%, 29.49%,-, 0.36%
46091,9.11%, 45.23%, 54.34%,-, 0.44%
46093,23.33%, 61.24%, 37.91%,-, 0.85%
46095,8.80%, 53.99%, 45.19%,-, 0.82%
46097,9.12%, 45.30%, 54.42%,-, 0.28%
46099,4.22%, 47.71%, 51.94%,-, 0.35%
46101,19.18%, 40.19%, 59.36%,-, 0.45%
46103,23.43%, 61.44%, 38.00%,-, 0.56%
46105,21.62%, 60.36%, 38.73%,-, 0.91%
46107,25.04%, 62.07%, 37.03%,-, 0.90%
46109,5.92%, 46.67%, 52.59%,-, 0.74%
46111,2.82%, 51.10%, 48.28%,-, 0.63%
46113,64.23%, 17.31%, 81.54%,-, 1.15%
46115,2.51%, 48.47%, 50.98%,-, 0.54%
46117,15.34%, 57.26%, 41.92%,-, 0.82%
46119,17.69%, 56.76%, 39.07%, 4.08%, 0.10%
46121,34.73%, 31.92%, 66.65%,-, 1.43%
46123,26.64%, 62.96%, 36.32%,-, 0.72%
46125,15.48%, 57.47%, 41.99%,-, 0.54%
46127,15.49%, 41.91%, 57.41%,-, 0.68%
46129,27.65%, 63.40%, 35.75%,-, 0.85%
46135,5.09%, 52.05%, 46.96%,-, 0.99%
46137,8.18%, 45.53%, 53.71%,-, 0.75%
47001,22.06%, 60.74%, 38.68%,-, 0.58%
47003,9.06%, 54.32%, 45.26%,-, 0.41%
47005,13.16%, 43.26%, 56.42%,-, 0.32%
47007,18.56%, 59.04%, 40.48%,-, 0.48%
47009,35.01%, 67.26%, 32.25%,-, 0.49%
47011,44.06%, 71.85%, 27.79%,-, 0.36%
47013,10.72%, 55.19%, 44.48%,-, 0.33%
47015,3.64%, 47.91%, 51.55%,-, 0.54%
47017,15.10%, 57.32%, 42.23%,-, 0.45%
47019,44.12%, 71.74%, 27.62%,-, 0.64%
47021,14.69%, 56.99%, 42.30%,-, 0.70%
47023,22.48%, 61.05%, 38.57%,-, 0.37%
47025,15.45%, 57.48%, 42.04%,-, 0.48%
47027,4.33%, 51.78%, 47.45%,-, 0.76%
47029,43.74%, 71.65%, 27.91%,-, 0.45%
47031,15.80%, 57.56%, 41.76%,-, 0.68%
47033,11.89%, 55.77%, 43.88%,-, 0.35%
47035,30.99%, 65.18%, 34.19%,-, 0.63%
47037,4.94%, 52.18%, 47.25%,-, 0.57%
47039,9.69%, 54.55%, 44.86%,-, 0.60%
47041,7.73%, 45.80%, 53.53%,-, 0.68%
47043,2.03%, 50.71%, 48.68%,-, 0.61%
47045,27.51%, 63.54%, 36.02%,-, 0.44%
47047,4.06%, 51.63%, 47.57%,-, 0.81%
47049,24.98%, 62.16%, 37.18%,-, 0.66%
47051,0.56%, 49.43%, 49.99%,-, 0.58%
47053,5.44%, 52.47%, 47.03%,-, 0.51%
47055,5.35%, 47.04%, 52.39%,-, 0.56%
47057,31.41%, 65.50%, 34.09%,-, 0.41%
47059,40.10%, 69.73%, 29.63%,-, 0.63%
47061,25.56%, 37.05%, 62.61%,-, 0.34%
47063,34.42%, 66.93%, 32.52%,-, 0.55%
47065,24.72%, 62.08%, 37.36%,-, 0.55%
47067,27.19%, 62.58%, 35.40%,-, 2.02%
47069,0.29%, 49.69%, 49.40%,-, 0.91%
47071,20.37%, 59.98%, 39.61%,-, 0.41%
47073,28.29%, 63.88%, 35.59%,-, 0.53%
47075,4.18%, 47.64%, 51.83%,-, 0.53%
47077,39.93%, 69.29%, 29.36%,-, 1.34%
47079,3.55%, 47.96%, 51.51%,-, 0.53%
47081,8.07%, 45.67%, 53.74%,-, 0.59%
47083,24.71%, 37.26%, 61.98%,-, 0.76%
47085,17.44%, 41.09%, 58.54%,-, 0.37%
47087,25.25%, 37.15%, 62.40%,-, 0.45%
47089,36.39%, 67.85%, 31.46%,-, 0.69%
47091,46.98%, 73.14%, 26.17%,-, 0.69%
47093,27.06%, 63.27%, 36.21%,-, 0.52%
47095,7.37%, 46.06%, 53.43%,-, 0.51%
47097,0.18%, 49.83%, 49.65%,-, 0.53%
47099,12.25%, 56.09%, 43.84%,-, 0.06%
47101,3.44%, 47.95%, 51.39%,-, 0.65%
47103,7.68%, 53.49%, 45.80%,-, 0.71%
47105,34.10%, 66.69%, 32.59%,-, 0.72%
47107,29.78%, 64.70%, 34.93%,-, 0.37%
47109,13.61%, 56.46%, 42.85%,-, 0.68%
47111,31.43%, 65.37%, 33.94%,-, 0.68%
47113,21.22%, 60.46%, 39.23%,-, 0.31%
47115,2.69%, 51.14%, 48.45%,-, 0.42%
47117,3.11%, 51.37%, 48.26%,-, 0.36%
47119,14.32%, 56.78%, 42.47%,-, 0.75%
47121,17.87%, 58.68%, 40.81%,-, 0.51%
47123,22.66%, 61.15%, 38.49%,-, 0.37%
47125,15.80%, 57.65%, 41.84%,-, 0.51%
47127,3.59%, 51.37%, 47.78%,-, 0.85%
47129,13.97%, 56.67%, 42.70%,-, 0.64%
47131,11.53%, 55.60%, 44.07%,-, 0.33%
47133,14.51%, 42.60%, 57.11%,-, 0.30%
47135,17.05%, 41.14%, 58.19%,-, 0.67%
47137,27.56%, 63.67%, 36.10%,-, 0.23%
47139,5.10%, 52.31%, 47.21%,-, 0.48%
47141,18.06%, 58.62%, 40.56%,-, 0.81%
47143,32.78%, 66.15%, 33.37%,-, 0.48%
47145,24.84%, 62.19%, 37.35%,-, 0.46%
47147,1.46%, 48.95%, 50.41%,-, 0.63%
47149,24.85%, 62.18%, 37.33%,-, 0.48%
47151,22.68%, 61.10%, 38.42%,-, 0.48%
47153,16.14%, 57.83%, 41.69%,-, 0.49%
47155,52.95%, 76.26%, 23.31%,-, 0.44%
47157,2.49%, 50.96%, 48.47%,-, 0.57%
47159,8.19%, 45.63%, 53.82%,-, 0.55%
47161,20.54%, 39.50%, 60.04%,-, 0.46%
47163,30.60%, 64.73%, 34.13%,-, 1.15%
47165,24.92%, 62.20%, 37.28%,-, 0.52%
47167,22.46%, 61.02%, 38.56%,-, 0.42%
47169,10.31%, 44.59%, 54.90%,-, 0.51%
47171,34.09%, 66.79%, 32.70%,-, 0.51%
47173,19.05%, 59.20%, 40.15%,-, 0.65%
47175,1.01%, 49.37%, 50.38%,-, 0.25%
47177,1.27%, 49.13%, 50.40%,-, 0.47%
47179,31.88%, 65.63%, 33.75%,-, 0.62%
47181,38.15%, 68.77%, 30.62%,-, 0.61%
47183,14.64%, 57.07%, 42.44%,-, 0.49%
47185,1.60%, 50.41%, 48.81%,-, 0.78%
47187,45.04%, 72.33%, 27.28%,-, 0.39%
47189,22.75%, 61.11%, 38.36%,-, 0.53%
48001,12.32%, 55.95%, 43.63%,-, 0.42%
48003,46.05%, 72.82%, 26.77%,-, 0.41%
48005,7.92%, 53.40%, 45.48%,-, 1.11%
48007,25.06%, 62.27%, 37.20%,-, 0.53%
48009,10.50%, 55.13%, 44.62%,-, 0.25%
48011,39.04%, 69.23%, 30.19%,-, 0.58%
48013,1.26%, 50.26%, 49.00%,-, 0.74%
48015,26.97%, 63.18%, 36.22%,-, 0.60%
48017,24.88%, 62.27%, 37.39%,-, 0.34%
48019,45.87%, 72.15%, 26.28%,-, 1.58%
48021,14.28%, 42.51%, 56.80%,-, 0.69%
48023,11.55%, 44.15%, 55.70%,-, 0.14%
48025,0.04%, 49.78%, 49.74%,-, 0.48%
48027,24.46%, 61.79%, 37.33%,-, 0.88%
48029,5.18%, 52.25%, 47.07%,-, 0.68%
48031,24.57%, 61.79%, 37.22%,-, 0.99%
48033,25.11%, 62.33%, 37.22%,-, 0.44%
48035,12.82%, 56.26%, 43.44%,-, 0.31%
48037,11.18%, 55.31%, 44.13%,-, 0.56%
48039,17.93%, 57.60%, 39.67%, 2.62%, 0.12%
48041,32.41%, 65.72%, 33.31%,-, 0.98%
48043,4.20%, 51.55%, 47.36%,-, 1.09%
48045,10.50%, 44.27%, 54.77%,-, 0.95%
48047,64.52%, 17.43%, 81.94%,-, 0.63%
48049,17.64%, 58.68%, 41.04%,-, 0.28%
48051,15.79%, 41.99%, 57.78%,-, 0.22%
48053,8.17%, 53.85%, 45.68%,-, 0.47%
48055,13.27%, 43.00%, 56.27%,-, 0.73%
48057,2.01%, 48.79%, 50.80%,-, 0.41%
48059,17.68%, 58.67%, 40.99%,-, 0.35%
48061,12.08%, 43.68%, 55.75%,-, 0.57%
48063,5.27%, 47.20%, 52.47%,-, 0.32%
48065,33.86%, 66.71%, 32.85%,-, 0.44%
48067,5.65%, 47.11%, 52.75%,-, 0.14%
48069,5.51%, 52.61%, 47.10%,-, 0.30%
48071,9.72%, 54.48%, 44.76%,-, 0.77%
48073,14.55%, 57.12%, 42.57%,-, 0.31%
48075,6.22%, 52.98%, 46.76%,-, 0.26%
48077,5.65%, 47.07%, 52.72%,-, 0.21%
48079,6.16%, 52.74%, 46.58%,-, 0.68%
48081,12.26%, 55.97%, 43.71%,-, 0.32%
48083,8.38%, 54.15%, 45.78%,-, 0.07%
48085,49.15%, 74.29%, 25.14%,-, 0.57%
48087,3.74%, 51.81%, 48.07%,-, 0.12%
48089,13.27%, 56.41%, 43.14%,-, 0.45%
48091,41.43%, 70.04%, 28.61%,-, 1.35%
48093,10.54%, 44.53%, 55.07%,-, 0.40%
48095,2.06%, 48.85%, 50.91%,-, 0.24%
48097,26.01%, 62.84%, 36.82%,-, 0.34%
48099,29.54%, 64.17%, 34.63%,-, 1.20%
48101,28.72%, 35.00%, 63.71%,-, 1.29%
48103,34.27%, 67.05%, 32.78%,-, 0.17%
48105,2.80%, 51.24%, 48.43%,-, 0.33%
48107,12.26%, 43.75%, 56.01%,-, 0.23%
48109,14.26%, 42.46%, 56.72%,-, 0.81%
48111,30.08%, 64.72%, 34.64%,-, 0.64%
48113,17.48%, 58.38%, 40.91%,-, 0.71%
48115,18.79%, 59.32%, 40.53%,-, 0.15%
48117,31.68%, 65.39%, 33.71%,-, 0.91%
48119,18.80%, 40.41%, 59.21%,-, 0.38%
48121,37.10%, 68.22%, 31.12%,-, 0.67%
48123,16.77%, 58.00%, 41.23%,-, 0.77%
48125,22.87%, 38.12%, 61.00%,-, 0.88%
48127,50.26%, 24.65%, 74.91%,-, 0.44%
48129,22.30%, 60.89%, 38.59%,-, 0.53%
48131,64.16%, 17.79%, 81.95%,-, 0.26%
48133,9.96%, 54.83%, 44.86%,-, 0.31%
48135,36.10%, 67.80%, 31.70%,-, 0.50%
48137,20.22%, 59.78%, 39.57%,-, 0.65%
48139,18.93%, 59.18%, 40.25%,-, 0.57%
48141,5.93%, 46.79%, 52.72%,-, 0.49%
48143,13.73%, 56.71%, 42.98%,-, 0.31%
48145,10.18%, 44.76%, 54.94%,-, 0.31%
48147,12.36%, 43.67%, 56.03%,-, 0.29%
48149,14.57%, 57.09%, 42.53%,-, 0.38%
48151,35.49%, 32.19%, 67.68%,-, 0.13%
48153,11.15%, 55.48%, 44.33%,-, 0.19%
48155,25.24%, 37.32%, 62.56%,-, 0.12%
48157,25.82%, 62.43%, 36.61%,-, 0.96%
48159,0.48%, 49.69%, 50.17%,-, 0.14%
48161,3.99%, 51.85%, 47.87%,-, 0.28%
48163,33.30%, 33.16%, 66.46%,-, 0.37%
48165,26.48%, 62.81%, 36.33%,-, 0.86%
48167,5.02%, 47.15%, 52.18%,-, 0.67%
48169,8.86%, 54.02%, 45.16%,-, 0.82%
48171,55.71%, 77.42%, 21.71%,-, 0.86%
48173,45.64%, 72.73%, 27.08%,-, 0.19%
48175,2.47%, 51.11%, 48.64%,-, 0.25%
48177,1.45%, 50.42%, 48.97%,-, 0.61%
48179,49.06%, 74.22%, 25.15%,-, 0.63%
48181,13.45%, 56.55%, 43.10%,-, 0.35%
48183,35.49%, 67.19%, 31.70%,-, 1.11%
48185,1.52%, 50.52%, 49.00%,-, 0.48%
48187,29.86%, 64.37%, 34.50%,-, 1.13%
48189,28.36%, 64.05%, 35.69%,-, 0.25%
48191,18.07%, 40.96%, 59.04%,-,-
48193,11.76%, 55.67%, 43.91%,-, 0.42%
48195,62.95%, 81.25%, 18.30%,-, 0.45%
48197,14.39%, 42.73%, 57.12%,-, 0.15%
48199,8.88%, 45.46%, 54.34%,-, 0.20%
48201,14.90%, 57.02%, 42.12%,-, 0.86%
48203,14.01%, 56.18%, 42.16%,-, 1.66%
