id,margin,reagan,carter,other,anderson,hex_color
30049,25.05%, 57.18%, 32.13%, 8.45%,8.45%,911551
30051,46.89%, 69.43%, 22.53%, 5.65%,5.65%,b10e39
30053,24.22%, 57.19%, 32.96%, 6.60%,6.6%,911054
30055,44.26%, 67.98%, 23.73%, 5.85%,5.85%,ad0e3c
30057,49.09%, 70.59%, 21.49%, 5.53%,5.53%,b40e36
30059,44.65%, 69.60%, 24.95%, 4.14%,5.449999999999999%,b10d3f
30061,8.45%, 48.28%, 39.83%, 8.33%,8.33%,7b1565
30063,8.80%, 46.72%, 37.91%, 11.12%,11.12%,771c60
30065,22.46%, 58.03%, 35.57%, 4.81%,6.3999999999999995%,93105a
30067,36.58%, 63.42%, 26.84%, 7.41%,7.41%,a11244
30069,39.59%, 65.98%, 26.39%, 4.40%,4.4%,a80b43
30071,36.86%, 64.95%, 28.08%, 5.50%,6.97%,a51147
30073,40.01%, 66.14%, 26.14%, 6.03%,7.720000000000001%,a81342
30075,44.98%, 68.26%, 23.28%, 6.51%,8.45%,ae153b
30077,29.64%, 59.14%, 29.50%, 6.62%,6.62%,96104b
30079,32.04%, 62.57%, 30.53%, 6.15%,6.91%,9f114d
30081,36.87%, 63.73%, 26.86%, 6.52%,6.52%,a21044
30083,41.60%, 66.45%, 24.85%, 6.81%,8.7%,a9163f
30085,19.09%, 55.24%, 36.15%, 7.31%,8.61%,8c155c
30087,20.56%, 54.46%, 33.89%, 7.70%,7.7%,8a1356
30089,19.98%, 54.86%, 34.88%, 7.28%,7.28%,8b1258
30091,24.14%, 56.94%, 32.80%, 8.48%,10.27%,911a53
30093,12.49%, 37.68%, 50.17%, 9.04%,9.04%,60177f
30095,30.46%, 61.26%, 30.80%, 6.07%,7.95%,9c144e
30097,41.92%, 67.22%, 25.30%, 5.64%,7.4799999999999995%,ab1340
30099,42.45%, 67.76%, 25.31%, 5.22%,6.93%,ac1140
30101,47.93%, 70.18%, 22.25%, 5.40%,5.4%,b20d38
30103,25.27%, 57.94%, 32.67%, 6.14%,6.14%,930f53
30105,32.27%, 62.47%, 30.19%, 5.09%,5.09%,9f0c4c
30107,29.35%, 60.33%, 30.98%, 7.15%,8.690000000000001%,99164e
30109,31.60%, 61.56%, 29.96%, 6.16%,6.16%,9c0f4c
30111,24.96%, 56.57%, 31.61%, 9.50%,9.5%,901850
31001,39.53%, 65.52%, 25.99%, 6.82%,8.48%,a71542
31003,62.44%, 78.68%, 16.24%, 3.70%,5.08%,c80c29
31005,58.93%, 76.80%, 17.87%, 2.82%,2.82%,c3072d
31007,84.21%, 90.41%, 6.20%, 2.63%,3.38%,e6080f
31009,67.42%, 81.67%, 14.25%, 3.39%,4.07%,d00a24
31011,50.76%, 72.11%, 21.34%, 4.88%,6.55%,b71036
31013,48.88%, 70.72%, 21.84%, 5.55%,7.449999999999999%,b41237
31015,51.07%, 72.76%, 21.70%, 3.58%,5.54%,b90e37
31017,61.04%, 77.38%, 16.34%, 5.03%,6.28%,c51029
31019,46.35%, 68.59%, 22.24%, 7.22%,9.18%,ae1738
31021,51.17%, 72.08%, 20.91%, 5.96%,7.01%,b71135
31023,37.77%, 66.07%, 28.30%, 4.05%,5.63%,a80e48
31025,40.75%, 66.42%, 25.67%, 6.23%,7.91%,a91441
31027,41.05%, 67.09%, 26.04%, 5.62%,6.88%,ab1142
31029,60.34%, 75.75%, 15.41%, 4.33%,4.33%,c10b27
31031,64.28%, 79.78%, 15.50%, 3.33%,4.72%,cb0c27
31033,55.92%, 74.81%, 18.89%, 4.77%,6.3%,be1030
31035,49.66%, 71.63%, 21.97%, 4.97%,6.41%,b61038
31037,53.12%, 73.17%, 20.05%, 5.16%,6.78%,ba1133
31039,62.42%, 78.07%, 15.65%, 5.20%,6.2700000000000005%,c70f27
31041,59.86%, 76.90%, 17.04%, 4.82%,6.07%,c40f2b
31043,22.50%, 57.67%, 35.17%, 5.78%,7.16%,931259
31045,59.87%, 76.24%, 16.37%, 5.29%,5.29%,c20d29
31047,60.70%, 77.70%, 16.99%, 4.15%,5.3100000000000005%,c60d2b
31049,61.80%, 77.54%, 15.74%, 5.16%,6.720000000000001%,c51128
31051,44.49%, 68.77%, 24.28%, 5.91%,6.94%,af113d
31053,41.81%, 66.82%, 25.01%, 6.93%,8.17%,aa143f
31055,27.60%, 59.12%, 31.52%, 8.07%,9.36%,961750
31057,67.04%, 80.65%, 13.61%, 3.90%,5.74%,cd0e22
31059,37.64%, 65.00%, 27.36%, 5.90%,7.640000000000001%,a51345
31061,54.48%, 73.95%, 19.47%, 4.81%,6.58%,bc1031
31063,64.02%, 79.27%, 15.25%, 4.95%,5.48%,ca0d26
31065,61.38%, 78.28%, 16.90%, 3.56%,4.82%,c70c2b
31067,41.63%, 66.18%, 24.55%, 7.86%,9.27%,a8173e
31069,69.30%, 82.09%, 12.78%, 3.99%,5.13%,d10d20
31071,51.71%, 73.19%, 21.48%, 3.88%,5.32%,ba0d36
31073,58.50%, 76.09%, 17.59%, 4.57%,6.32%,c2102c
31075,63.87%, 80.22%, 16.34%, 2.80%,3.4499999999999997%,cc0829
31077,32.80%, 63.26%, 30.46%, 4.80%,6.279999999999999%,a1104d
31079,43.37%, 68.13%, 24.76%, 5.53%,7.11%,ad123f
31081,56.71%, 74.92%, 18.22%, 5.74%,6.86%,bf112e
31083,51.96%, 72.94%, 20.98%, 4.70%,6.08%,b90f35
31085,73.29%, 84.52%, 11.23%, 2.88%,4.25%,d70a1c
31087,58.33%, 75.09%, 16.76%, 5.86%,5.86%,bf0e2a
31089,59.59%, 77.00%, 17.40%, 4.20%,5.6%,c40e2c
31091,68.43%, 81.78%, 13.35%, 3.81%,4.87%,d00c22
31093,39.80%, 66.36%, 26.57%, 5.72%,7.07%,a91243
31095,42.98%, 67.59%, 24.61%, 6.50%,7.8100000000000005%,ac133e
31097,42.61%, 67.02%, 24.41%, 7.10%,8.58%,aa153e
31099,50.59%, 71.16%, 20.57%, 6.43%,8.27%,b51534
31101,61.35%, 77.65%, 16.31%, 4.57%,6.04%,c60f29
31103,57.56%, 76.45%, 18.90%, 3.92%,4.65%,c20b30
31105,57.58%, 75.61%, 18.02%, 4.54%,6.37%,c0102d
31107,49.01%, 71.08%, 22.07%, 5.12%,6.85%,b51138
31109,15.24%, 50.87%, 35.63%, 12.17%,13.49%,81225a
31111,40.58%, 66.60%, 26.02%, 5.82%,7.37%,a91242
31113,69.22%, 82.46%, 13.25%, 3.17%,4.29%,d20a21
31115,62.55%, 78.30%, 15.74%, 4.47%,5.96%,c70f28
31117,68.80%, 83.09%, 14.29%,-,2.62%,d30624
31119,63.20%, 78.82%, 15.62%, 4.50%,5.55%,c80e27
31121,54.09%, 73.36%, 19.27%, 5.74%,7.36%,bb1231
31123,54.37%, 74.53%, 20.16%, 3.78%,5.32%,be0d33
31125,41.11%, 67.29%, 26.18%, 4.67%,6.54%,ab1042
31127,45.13%, 68.91%, 23.78%, 5.65%,7.3100000000000005%,af123c
31129,39.03%, 66.42%, 27.39%, 4.84%,6.18%,a90f45
31131,47.87%, 70.30%, 22.43%, 5.96%,7.27%,b31239
31133,49.52%, 71.15%, 21.63%, 6.12%,7.220000000000001%,b51237
31135,58.40%, 76.16%, 17.76%, 4.71%,6.07%,c20f2d
31137,61.44%, 77.95%, 16.51%, 4.32%,5.53%,c60e2a
31139,66.53%, 80.74%, 14.21%, 4.26%,5.06%,cd0c24
31141,53.56%, 73.51%, 19.95%, 4.57%,6.54%,bb1032
31143,56.81%, 75.14%, 18.32%, 5.07%,6.53%,bf102e
31145,59.70%, 76.73%, 17.03%, 4.85%,6.2299999999999995%,c30f2b
31147,42.74%, 68.00%, 25.26%, 4.94%,6.74%,ad1140
31149,66.95%, 80.74%, 13.79%, 3.68%,5.470000000000001%,cd0d23
31151,18.94%, 54.17%, 35.23%, 8.86%,10.6%,8a1b59
31153,42.51%, 67.03%, 24.52%, 7.27%,8.459999999999999%,aa153e
31155,40.34%, 66.06%, 25.73%, 6.53%,8.21%,a81441
31157,50.19%, 71.73%, 21.54%, 5.14%,6.7299999999999995%,b61136
31159,28.90%, 59.13%, 30.23%, 8.94%,10.649999999999999%,961b4d
31161,72.73%, 84.04%, 11.31%, 3.70%,4.65%,d60b1c
31163,34.31%, 63.65%, 29.34%, 5.89%,7.01%,a2114a
31165,68.67%, 81.55%, 12.88%, 3.54%,3.54%,cf0920
31167,64.19%, 78.87%, 14.68%, 4.79%,6.45%,c91025
31169,43.51%, 68.88%, 25.37%, 4.88%,5.76%,af0e40
31171,59.95%, 76.12%, 16.17%, 6.47%,7.71%,c21329
31173,30.90%, 61.71%, 30.81%, 5.94%,7.470000000000001%,9d134e
31175,49.37%, 71.73%, 22.36%, 4.23%,5.9%,b60f39
31177,48.21%, 70.71%, 22.50%, 5.54%,6.79%,b41139
31179,53.84%, 72.53%, 18.69%, 7.68%,8.78%,b8162f
31181,46.98%, 69.75%, 22.76%, 5.74%,7.49%,b1133a
31183,56.09%, 74.65%, 18.56%, 4.39%,4.39%,be0b2f
31185,59.66%, 76.71%, 17.05%, 4.88%,6.24%,c30f2b
32001,52.84%, 72.84%, 20.01%, 4.87%,7.15%,b91233
32003,29.73%, 59.80%, 30.07%, 6.83%,10.14%,98194c
32005,53.14%, 71.55%, 18.41%, 6.96%,10.04%,b6192e
32007,49.98%, 70.89%, 20.91%, 4.86%,8.2%,b41435
32009,42.86%, 66.31%, 23.45%, 6.18%,7.89%,a9143b
32011,57.98%, 76.24%, 18.26%, 2.30%,5.49%,c20d2e
32013,44.53%, 68.59%, 24.06%, 4.50%,7.35%,ae123d
32015,40.28%, 65.61%, 25.33%, 4.49%,4.49%,a70b40
32017,43.57%, 68.54%, 24.97%, 2.40%,4.29%,ae0a3f
32019,44.37%, 67.98%, 23.61%, 4.97%,6.31%,ad103c
32021,39.16%, 63.94%, 24.78%, 5.77%,5.77%,a30e3f
32023,38.01%, 64.17%, 26.16%, 5.48%,5.48%,a30d42
32027,44.15%, 68.41%, 24.26%, 4.68%,7.33%,ae123d
32029,30.40%, 58.75%, 28.35%, 7.92%,9.71%,951848
32031,39.50%, 63.54%, 24.05%, 8.78%,12.399999999999999%,a21f3d
32033,20.65%, 54.77%, 34.11%, 5.63%,5.63%,8b0e56
32510,44.76%, 66.81%, 22.05%, 7.68%,11.14%,aa1c38
33001,41.58%, 65.12%, 23.54%, 10.76%,11.34%,a61c3c
33003,46.23%, 67.25%, 21.02%, 10.67%,11.73%,ab1d35
33005,21.23%, 52.00%, 30.77%, 16.06%,17.24%,842b4e
33007,27.38%, 60.08%, 32.71%, 6.48%,7.210000000000001%,991253
33009,29.43%, 56.25%, 26.82%, 15.76%,16.93%,8f2b44
33011,32.27%, 59.84%, 27.57%, 11.81%,12.600000000000001%,982046
33013,27.41%, 56.21%, 28.80%, 14.05%,15.0%,8f2649
33015,30.51%, 57.83%, 27.32%, 13.81%,14.850000000000001%,932545
33017,16.47%, 50.41%, 33.94%, 14.45%,15.649999999999999%,802756
33019,18.27%, 52.85%, 34.58%, 11.47%,12.56%,862058
34001,8.78%, 49.83%, 41.06%, 7.33%,9.120000000000001%,7f1768
34003,22.30%, 55.89%, 33.60%, 9.21%,10.510000000000002%,8e1a55
34005,13.92%, 51.94%, 38.03%, 8.59%,10.03%,841960
34007,4.23%, 47.07%, 42.84%, 8.63%,10.08%,78196d
34009,26.05%, 59.08%, 33.03%, 6.63%,7.89%,961454
34011,8.37%, 50.09%, 41.71%, 7.01%,8.2%,7f146a
34013,9.77%, 40.82%, 50.59%, 7.41%,8.59%,681581
34015,13.31%, 51.08%, 37.77%, 9.55%,11.15%,821c60
34017,2.22%, 45.90%, 48.13%, 4.50%,5.97%,750f7a
34019,31.22%, 58.75%, 27.53%, 9.91%,13.72%,952246
34021,5.78%, 41.57%, 47.35%, 9.42%,11.07%,6a1c78
34023,10.39%, 50.73%, 40.34%, 7.24%,8.93%,811666
34025,23.04%, 56.69%, 33.65%, 8.23%,9.66%,901855
34027,32.43%, 60.63%, 28.20%, 9.90%,11.17%,9a1c47
34029,32.69%, 62.47%, 29.78%, 6.39%,7.75%,9f134b
34031,13.24%, 51.92%, 38.68%, 5.90%,9.39%,841762
34033,10.96%, 51.03%, 40.08%, 7.07%,8.9%,821666
34035,25.15%, 57.21%, 32.06%, 9.08%,10.73%,911b51
34037,39.06%, 63.94%, 24.88%, 9.42%,11.18%,a31c3f
34039,12.06%, 51.66%, 39.60%, 7.17%,8.73%,831664
34041,20.86%, 54.99%, 34.13%, 9.18%,10.879999999999999%,8c1b57
35001,18.54%, 53.45%, 34.92%, 9.63%,11.63%,881d59
35003,30.47%, 62.74%, 32.27%, 2.77%,4.99%,9f0c52
35005,38.46%, 67.24%, 28.77%, 2.92%,3.99%,ab0a49
35006,0%,-,-,-,0.0%,000000
35007,5.33%, 49.88%, 44.55%, 3.91%,5.5600000000000005%,7f0e71
35009,37.37%, 67.37%, 30.01%,-,2.62%,ab064c
35011,14.67%, 56.17%, 41.51%,-,2.32%,8f0569
35013,16.31%, 53.92%, 37.61%, 6.46%,8.469999999999999%,89155f
35015,16.07%, 56.55%, 40.49%,-,2.96%,900767
35017,0.29%, 47.41%, 47.13%, 3.58%,5.47%,780d78
35019,3.96%, 49.65%, 45.69%, 2.70%,4.66%,7e0b74
35021,21.80%, 59.23%, 37.44%, 2.33%,3.33%,97085f
35023,11.00%, 53.19%, 42.19%, 2.96%,4.62%,870b6b
35025,35.35%, 66.28%, 30.93%,-,2.79%,a9074e
35027,43.03%, 68.79%, 25.77%, 3.93%,5.44%,af0d41
35028,32.95%, 58.19%, 25.24%, 14.79%,16.57%,942a40
35029,18.80%, 57.30%, 38.50%, 2.47%,4.2%,920a62
35031,19.02%, 56.66%, 37.64%, 3.85%,5.69%,900e5f
35033,9.94%, 43.48%, 53.42%,-,3.1%,6e0788
35035,25.90%, 60.26%, 34.36%, 3.99%,5.38%,990d57
35037,26.76%, 62.09%, 35.33%,-,2.58%,9e065a
35039,23.14%, 35.82%, 58.97%, 3.58%,5.21%,5b0d96
35041,26.37%, 60.92%, 34.55%, 3.21%,4.54%,9b0b58
35043,16.07%, 53.74%, 37.67%, 6.27%,8.58%,891560
35045,37.76%, 66.30%, 28.53%, 3.15%,5.17%,a90d48
35047,14.60%, 39.34%, 53.94%, 4.97%,6.7299999999999995%,641189
35049,1.03%, 42.86%, 43.89%, 10.83%,13.24%,6d216f
35051,29.62%, 62.50%, 32.88%, 3.29%,4.61%,9f0b53
35053,8.47%, 49.52%, 41.05%, 7.14%,9.43%,7e1868
35055,8.86%, 41.67%, 50.53%, 5.60%,7.8%,6a1380
35057,19.45%, 57.42%, 37.97%, 3.04%,4.61%,920b60
35059,34.27%, 65.87%, 31.60%,-,2.53%,a70650
35061,22.42%, 58.39%, 35.97%, 4.31%,5.64%,940e5b
36001,15.29%, 36.27%, 51.56%, 10.09%,12.18%,5c1f83
36003,25.76%, 59.09%, 33.33%, 5.52%,7.59%,961354
36005,33.32%, 30.70%, 64.02%, 3.99%,5.2700000000000005%,4e0da3
36007,2.53%, 43.99%, 41.46%, 12.76%,14.56%,702569
36009,13.16%, 52.65%, 39.49%, 5.65%,7.86%,861464
36011,19.04%, 54.78%, 35.74%, 7.75%,9.47%,8b185b
36013,12.27%, 51.20%, 38.93%, 8.00%,9.879999999999999%,821963
36015,13.73%, 52.87%, 39.14%, 6.62%,7.98%,861463
36017,17.78%, 53.08%, 35.31%, 9.74%,11.61%,871d5a
36019,6.03%, 48.79%, 42.76%, 7.08%,8.45%,7c156d
36021,16.92%, 53.08%, 36.16%, 8.39%,10.760000000000002%,871b5c
36023,20.55%, 54.77%, 34.22%, 8.88%,11.010000000000002%,8b1c57
36025,22.31%, 55.36%, 33.05%, 9.73%,11.59%,8d1d54
36027,26.88%, 57.65%, 30.77%, 9.49%,11.59%,931d4e
36029,10.96%, 40.24%, 51.20%, 7.03%,8.55%,661582
36031,15.21%, 53.16%, 37.95%, 7.14%,8.89%,871660
36033,2.08%, 46.77%, 44.69%, 7.26%,8.54%,771571
36035,15.53%, 53.19%, 37.66%, 7.28%,9.15%,871760
36037,3.97%, 47.57%, 43.60%, 6.74%,8.83%,79166f
36039,24.61%, 57.88%, 33.28%, 6.86%,8.84%,931654
36041,34.46%, 63.10%, 28.64%, 5.45%,8.27%,a01549
36043,9.35%, 50.58%, 41.23%, 6.56%,8.2%,801469
36045,9.61%, 49.67%, 40.06%, 8.55%,10.260000000000002%,7e1a66
36047,17.00%, 38.44%, 55.44%, 4.67%,6.12%,620f8d
36049,9.81%, 50.26%, 40.45%, 7.29%,9.29%,801767
36051,9.63%, 49.85%, 40.22%, 7.54%,9.93%,7f1966
36053,23.09%, 55.85%, 32.77%, 8.86%,11.379999999999999%,8e1d53
36055,4.50%, 41.93%, 46.43%, 9.49%,11.63%,6a1d76
36057,9.43%, 49.48%, 40.04%, 8.64%,10.48%,7e1a66
36059,21.13%, 55.97%, 34.83%, 7.51%,9.2%,8e1758
36061,36.17%, 26.23%, 62.40%, 8.73%,11.370000000000001%,421c9f
36063,1.90%, 44.86%, 46.77%, 6.96%,8.37%,721577
36065,7.32%, 49.59%, 42.26%, 6.61%,8.15%,7e146b
36067,12.64%, 50.65%, 38.00%, 9.73%,11.350000000000001%,811c60
36069,7.21%, 47.98%, 40.77%, 8.86%,11.239999999999998%,7a1c67
36071,23.48%, 56.67%, 33.18%, 8.46%,10.14%,901954
36073,12.11%, 51.58%, 39.47%, 6.69%,8.96%,831664
36075,17.57%, 53.63%, 36.07%, 7.83%,10.3%,881a5b
36077,12.63%, 49.42%, 36.79%, 12.02%,13.79%,7e235d
36079,36.15%, 63.46%, 27.31%, 7.35%,9.219999999999999%,a11745
36081,3.18%, 44.81%, 47.98%, 5.81%,7.209999999999999%,72127a
36083,3.05%, 45.89%, 42.84%, 9.24%,11.27%,751c6d
36085,24.93%, 58.64%, 33.72%, 6.38%,7.65%,951355
36087,22.66%, 56.26%, 33.60%, 8.29%,10.139999999999999%,8f1955
36089,3.61%, 46.53%, 42.92%, 8.94%,10.549999999999999%,761a6d
36091,16.13%, 52.30%, 36.17%, 9.49%,11.530000000000001%,851d5c
36093,2.94%, 45.37%, 42.44%, 10.13%,12.190000000000001%,731f6c
36095,13.59%, 52.05%, 38.45%, 7.67%,9.5%,841862
36097,19.03%, 55.17%, 36.14%, 6.84%,8.69%,8c165c
36099,15.81%, 52.40%, 36.60%, 8.80%,11.0%,851c5d
36101,25.13%, 58.73%, 33.60%, 5.91%,7.66%,951355
36103,23.65%, 57.00%, 33.35%, 7.73%,9.66%,911855
36105,20.34%, 55.44%, 35.10%, 7.70%,9.47%,8d1859
36107,18.74%, 53.56%, 34.82%, 9.63%,11.620000000000001%,881d58
36109,1.61%, 41.96%, 40.35%, 13.76%,15.129999999999999%,6a2666
36111,21.78%, 55.01%, 33.24%, 8.98%,11.74%,8c1d54
36113,28.12%, 59.28%, 31.15%, 7.89%,9.57%,97184f
36115,25.98%, 58.59%, 32.61%, 6.85%,8.79%,951653
36117,12.02%, 50.74%, 38.72%, 8.07%,10.530000000000001%,811a62
36119,18.74%, 54.38%, 35.64%, 8.25%,9.99%,8a195a
36121,19.75%, 55.72%, 35.97%, 5.88%,8.32%,8e155b
36123,22.26%, 55.99%, 33.73%, 8.23%,10.280000000000001%,8e1a56
37001,8.91%, 53.06%, 44.16%, 2.23%,2.7800000000000002%,870770
37003,16.47%, 57.39%, 40.92%,-,1.68%,920468
37005,4.71%, 46.29%, 51.00%, 2.11%,2.71%,760682
37007,42.40%, 27.77%, 70.17%,-,2.06%,4605b2
37009,11.46%, 54.72%, 43.26%,-,2.02%,8b056e
37011,37.69%, 67.16%, 29.47%, 2.84%,3.38%,ab084b
37013,5.75%, 51.95%, 46.21%,-,1.84%,840475
37015,38.49%, 30.10%, 68.59%,-,1.31%,4c03ae
37017,37.57%, 30.70%, 68.27%,-,1.03%,4e02ae
37019,6.64%, 45.35%, 52.00%, 2.04%,2.66%,730684
37021,2.40%, 48.80%, 46.40%, 4.02%,4.8%,7c0c76
37023,5.02%, 50.97%, 45.95%, 2.20%,3.08%,810775
37025,21.01%, 59.19%, 38.18%, 2.20%,2.64%,960661
37027,18.95%, 58.11%, 39.17%,-,2.72%,940663
37029,19.11%, 38.94%, 58.05%, 2.16%,3.02%,630794
37031,8.45%, 52.37%, 43.92%, 3.12%,3.72%,85096f
37033,23.77%, 37.32%, 61.09%,-,1.59%,5f049b
37035,23.76%, 60.39%, 36.63%, 2.29%,2.99%,99075d
37037,13.10%, 41.00%, 54.10%, 3.64%,4.9%,680c89
37039,10.38%, 54.37%, 43.99%,-,1.64%,8a0470
37041,19.73%, 38.91%, 58.63%,-,2.46%,630695
37043,22.89%, 60.22%, 37.33%,-,2.45%,99065f
37045,5.92%, 46.08%, 52.00%,-,1.92%,750484
37047,29.42%, 34.64%, 64.07%,-,1.29%,5803a3
37049,4.61%, 50.97%, 46.36%, 2.12%,2.67%,810676
37051,1.18%, 47.63%, 48.80%, 2.79%,3.5700000000000003%,79097c
37053,8.24%, 44.06%, 52.30%, 2.56%,3.64%,700985
37055,5.29%, 49.76%, 44.47%, 4.63%,5.77%,7e0e71
37057,21.47%, 59.56%, 38.10%,-,2.34%,970561
37059,30.50%, 63.79%, 33.29%, 2.26%,2.9299999999999997%,a20754
37061,16.23%, 41.34%, 57.57%,-,1.09%,690292
37063,11.88%, 40.24%, 52.13%, 6.37%,7.63%,661384
37065,14.44%, 42.09%, 56.52%,-,1.39%,6b0390
37067,4.15%, 49.99%, 45.84%, 3.42%,4.18%,7f0a74
37069,21.13%, 38.63%, 59.76%,-,1.61%,620498
37071,13.55%, 55.61%, 42.07%,-,2.32%,8d056b
37073,42.63%, 27.60%, 70.23%,-,2.16%,4605b3
37075,9.76%, 54.25%, 44.48%,-,1.27%,8a0371
37077,22.10%, 37.99%, 60.09%,-,1.91%,600499
37079,12.01%, 43.44%, 55.45%,-,1.11%,6e028d
37081,8.55%, 51.93%, 43.38%, 3.92%,4.7%,840b6e
37083,15.91%, 41.19%, 57.10%,-,1.71%,690491
37085,9.25%, 44.70%, 53.95%,-,1.35%,710389
37087,14.87%, 41.33%, 56.20%,-,2.47%,69068f
37089,27.03%, 61.19%, 34.16%, 4.06%,4.64%,9c0b57
37091,37.10%, 30.59%, 67.69%,-,1.72%,4e04ac
37093,47.71%, 25.24%, 72.95%,-,1.82%,4004ba
37095,19.98%, 38.95%, 58.93%,-,2.12%,630596
37097,10.29%, 53.70%, 43.42%, 2.25%,2.89%,88076e
37099,7.70%, 44.47%, 52.17%, 2.64%,3.3600000000000003%,710885
37101,4.14%, 51.26%, 47.12%,-,1.62%,820478
37103,21.96%, 38.60%, 60.55%,-,0.85%,62029a
37105,5.48%, 45.84%, 51.31%, 2.37%,2.84%,740782
37107,12.91%, 55.50%, 42.60%,-,1.9%,8d046c
37109,7.05%, 52.39%, 45.34%,-,2.27%,850573
37111,9.21%, 53.55%, 44.34%,-,2.1%,880571
37113,6.89%, 52.34%, 45.45%,-,2.2%,850573
37115,9.59%, 44.02%, 53.62%,-,2.36%,700688
37117,29.49%, 34.59%, 64.09%,-,1.32%,5803a3
37119,0.97%, 47.80%, 46.83%, 4.59%,5.37%,790d77
37121,40.78%, 68.93%, 28.15%, 2.33%,2.92%,af0747
37123,6.91%, 45.74%, 52.65%,-,1.61%,740486
37125,10.97%, 53.71%, 42.75%, 2.98%,3.54%,88096d
37127,14.59%, 56.34%, 41.75%,-,1.91%,8f046a
37129,11.08%, 53.48%, 42.40%, 3.45%,4.12%,880a6c
37131,44.98%, 26.92%, 71.90%,-,1.18%,4403b7
37133,8.90%, 52.95%, 44.04%, 2.39%,3.0100000000000002%,870770
37135,20.86%, 32.39%, 53.26%, 11.77%,14.35%,522487
37137,18.93%, 39.55%, 58.48%,-,1.97%,640595
37139,10.24%, 43.39%, 53.62%, 2.33%,2.99%,6e0788
37141,18.10%, 40.05%, 58.15%,-,1.8%,660494
37143,12.26%, 42.40%, 54.66%, 2.21%,2.95%,6c078b
37145,11.02%, 43.55%, 54.57%,-,1.88%,6f048b
37147,0.86%, 48.60%, 47.74%, 3.14%,3.66%,7b0979
37149,11.52%, 53.86%, 42.34%, 2.85%,3.79%,89096b
37151,31.82%, 64.72%, 32.90%,-,2.37%,a50653
37153,30.19%, 33.69%, 63.88%,-,2.43%,5506a2
37155,42.49%, 27.89%, 70.39%,-,1.72%,4704b3
37157,2.14%, 47.64%, 49.77%,-,2.59%,79067e
37159,22.16%, 59.68%, 37.52%, 2.27%,2.8%,98075f
37161,0.28%, 49.29%, 49.01%,-,1.7%,7d047c
37163,5.65%, 46.06%, 51.71%,-,2.22%,750583
37165,34.10%, 31.45%, 65.56%, 2.29%,3.0%,5007a7
37167,10.93%, 54.54%, 43.62%,-,1.84%,8b046f
37169,11.41%, 54.93%, 43.52%,-,1.56%,8c036e
37171,5.55%, 51.86%, 46.31%,-,1.83%,840476
37173,15.06%, 41.39%, 56.45%,-,2.16%,69058f
37175,8.92%, 52.60%, 43.68%, 2.99%,3.72%,86096f
37177,30.73%, 34.01%, 64.74%,-,1.24%,5603a5
37179,5.39%, 45.77%, 51.16%, 2.47%,3.06%,740782
37181,12.26%, 43.15%, 55.40%,-,1.45%,6e038d
37183,0.73%, 47.31%, 46.58%, 5.19%,6.11%,780f76
37185,39.93%, 29.13%, 69.06%,-,1.8%,4a04b0
37187,21.14%, 38.57%, 59.72%,-,1.71%,620498
37189,9.42%, 51.42%, 42.00%, 5.39%,6.58%,83106b
37191,14.34%, 56.31%, 41.98%,-,1.71%,8f046b
37193,27.24%, 62.74%, 35.51%,-,1.75%,9f045a
37195,1.72%, 49.86%, 48.14%,-,1.99%,7f057a
37197,31.81%, 65.08%, 33.28%,-,1.64%,a50454
37199,8.57%, 44.57%, 53.14%,-,2.29%,710587
38001,44.51%, 68.73%, 24.21%, 5.51%,7.06%,af123d
38003,30.82%, 59.79%, 28.97%, 9.60%,11.25%,981c49
38005,28.71%, 59.91%, 31.20%, 7.30%,8.89%,98164f
38007,58.35%, 76.05%, 17.71%, 4.79%,6.24%,c10f2d
38009,47.72%, 70.30%, 22.58%, 5.53%,7.12%,b31239
38011,49.25%, 70.49%, 21.23%, 6.64%,8.28%,b31536
38013,52.03%, 73.27%, 21.24%, 4.17%,5.49%,ba0d36
38015,45.36%, 67.94%, 22.59%, 7.77%,9.469999999999999%,ad1839
38017,23.67%, 54.76%, 31.09%, 12.43%,14.15%,8b244f
38019,37.14%, 64.92%, 27.78%, 5.98%,7.290000000000001%,a51246
38021,43.03%, 68.69%, 25.66%, 4.50%,5.65%,af0e41
38023,39.52%, 66.06%, 26.54%, 5.68%,7.3999999999999995%,a81243
38025,49.20%, 71.50%, 22.30%, 4.82%,6.2%,b60f38
38027,32.61%, 61.23%, 28.62%, 7.70%,10.14%,9c1948
38029,61.13%, 77.57%, 16.44%, 4.32%,5.99%,c50f29
38031,41.16%, 66.61%, 25.45%, 6.60%,7.949999999999999%,a91440
38033,55.37%, 74.57%, 19.20%, 4.60%,6.2299999999999995%,be0f30
38035,29.36%, 57.65%, 28.29%, 11.86%,14.059999999999999%,932348
38037,67.29%, 80.85%, 13.55%, 4.70%,5.6000000000000005%,ce0e22
38039,32.53%, 61.84%, 29.31%, 7.28%,8.85%,9d164a
38041,56.05%, 75.28%, 19.23%, 4.61%,5.5%,bf0e31
38043,60.01%, 77.05%, 17.04%, 4.44%,5.9%,c40f2b
38045,39.06%, 64.88%, 25.82%, 7.72%,9.3%,a51741
38047,63.86%, 79.03%, 15.17%, 3.70%,5.79%,c90e26
38049,48.32%, 71.20%, 22.88%, 4.63%,5.92%,b50f3a
