id,margin,hoover,roosevelt,other,hex_color
45083,95.18%, 2.40%, 97.59%, 0.01%,0600f8
45085,93.28%, 3.14%, 96.43%, 0.43%,0801f5
45087,99.05%,-, 99.49%, 0.51%,0001fd
45089,98.56%,-, 99.28%, 0.72%,0001fd
45091,92.84%, 3.58%, 96.42%,-,0900f5
46003,44.86%, 26.72%, 71.58%, 1.71%,4404b6
46005,34.78%, 32.05%, 66.83%, 1.12%,5102aa
46007,50.16%, 23.74%, 73.90%, 2.36%,3c06bc
46009,44.00%, 27.71%, 71.72%, 0.57%,4601b6
46011,0.24%, 48.96%, 49.20%, 1.83%,7c047d
46013,29.63%, 34.11%, 63.74%, 2.15%,5605a2
46015,50.32%, 24.04%, 74.36%, 1.60%,3d04bd
46017,39.96%, 29.64%, 69.59%, 0.77%,4b01b1
46019,2.70%, 47.77%, 50.46%, 1.77%,790480
46021,18.17%, 40.44%, 58.61%, 0.95%,670295
46023,58.46%, 20.41%, 78.86%, 0.73%,3401c9
46025,25.05%, 36.56%, 61.60%, 1.84%,5d049d
46027,33.00%, 32.74%, 65.74%, 1.51%,5303a7
46029,30.67%, 34.32%, 64.98%, 0.70%,5701a5
46031,41.82%, 27.15%, 68.97%, 0.69%,4501af
46033,22.24%, 38.05%, 60.28%, 1.67%,610499
46035,41.26%, 28.70%, 69.96%, 1.34%,4903b2
46037,31.13%, 32.03%, 63.16%, 1.45%,5103a1
46039,18.74%, 40.22%, 58.96%, 0.82%,660296
46041,37.86%, 30.51%, 68.37%, 1.12%,4d02ae
46043,31.31%, 34.08%, 65.39%, 0.52%,5601a6
46045,36.63%, 30.84%, 67.47%, 1.69%,4e04ac
46047,31.07%, 33.53%, 64.61%, 1.86%,5504a4
46049,20.55%, 38.94%, 59.49%, 1.57%,630497
46051,30.68%, 33.88%, 64.56%, 1.57%,5604a4
46053,47.16%, 26.14%, 73.30%, 0.56%,4201ba
46055,20.05%, 35.68%, 55.73%, 0.76%,5a018e
46057,20.22%, 39.23%, 59.44%, 1.33%,640397
46059,30.79%, 33.96%, 64.75%, 1.29%,5603a5
46061,35.40%, 31.89%, 67.28%, 0.83%,5102ab
46063,6.23%, 43.28%, 49.52%, 1.94%,6e047e
46065,14.62%, 42.02%, 56.64%, 1.35%,6b0390
46067,40.95%, 28.97%, 69.92%, 1.12%,4902b2
46069,13.60%, 42.48%, 56.08%, 1.44%,6c038f
46071,23.29%, 37.13%, 60.42%, 2.46%,5e069a
46073,35.05%, 31.28%, 66.33%, 2.39%,4f06a9
46075,31.41%, 32.44%, 63.85%, 3.71%,5209a2
46077,13.37%, 42.42%, 55.79%, 1.79%,6c048e
46079,16.05%, 41.09%, 57.15%, 1.76%,680491
46081,8.77%, 53.99%, 45.22%, 0.79%,890273
46083,20.50%, 38.85%, 59.35%, 1.80%,630497
46085,39.12%, 29.71%, 68.83%, 1.47%,4b03af
46087,32.75%, 32.47%, 65.22%, 0.29%,5200a6
46089,61.90%, 18.35%, 80.25%, 1.39%,2e03cc
46091,34.88%, 27.13%, 62.01%, 0.73%,45019e
46093,20.66%, 37.65%, 58.31%, 1.30%,600394
46095,41.06%, 29.14%, 70.20%, 0.67%,4a01b3
46097,39.70%, 28.57%, 68.27%, 0.67%,4801ae
46099,10.13%, 44.21%, 54.34%, 1.46%,70038a
46101,32.21%, 33.00%, 65.21%, 1.79%,5404a6
46103,17.35%, 40.99%, 58.34%, 0.66%,680194
46105,12.97%, 40.90%, 53.87%, 1.34%,680389
46107,42.89%, 28.09%, 70.98%, 0.94%,4702b4
46109,48.04%, 21.69%, 69.72%, 0.97%,3702b1
46111,46.88%, 26.21%, 73.09%, 0.70%,4201ba
46113,26.55%, 36.69%, 63.23%, 0.08%,5d00a1
46115,24.31%, 36.67%, 60.98%, 2.35%,5d059b
46117,15.27%, 41.39%, 56.66%, 1.95%,690490
46119,25.62%, 35.63%, 61.25%, 3.12%,5a079c
46121,46.80%, 26.20%, 73.01%, 0.79%,4202ba
46123,51.59%, 23.67%, 75.26%, 1.07%,3c02bf
46125,18.46%, 40.19%, 58.65%, 1.17%,660295
46127,43.35%, 27.86%, 71.21%, 0.93%,4702b5
46129,35.30%, 31.60%, 66.90%, 1.51%,5003aa
46135,48.10%, 25.16%, 73.25%, 1.59%,4004ba
46137,35.30%, 31.36%, 66.67%, 1.97%,4f05aa
47001,19.43%, 59.51%, 40.08%, 0.41%,970166
47003,56.38%, 21.74%, 78.12%, 0.14%,3700c7
47005,53.69%, 22.51%, 76.20%, 1.29%,3903c2
47007,3.71%, 48.14%, 51.86%,-,7a0084
47009,36.16%, 67.29%, 31.13%, 1.58%,ab044f
47011,9.48%, 54.10%, 44.62%, 1.27%,890371
47013,19.55%, 59.34%, 39.79%, 0.87%,970265
47015,53.78%, 22.86%, 76.63%, 0.51%,3a01c3
47017,1.90%, 48.58%, 50.48%, 0.93%,7b0280
47019,52.51%, 76.26%, 23.74%,-,c2003c
47021,76.18%, 11.52%, 87.71%, 0.77%,1d01df
47023,46.35%, 26.23%, 72.59%, 1.18%,4203b9
47025,34.06%, 32.76%, 66.82%, 0.42%,5301aa
47027,38.29%, 30.18%, 68.48%, 1.34%,4c03ae
47029,19.59%, 59.36%, 39.77%, 0.87%,970265
47031,63.33%, 17.92%, 81.25%, 0.83%,2d02cf
47033,57.60%, 20.79%, 78.39%, 0.81%,3502c7
47035,1.99%, 48.73%, 50.71%, 0.56%,7c0181
47037,49.64%, 24.43%, 74.07%, 1.50%,3e03bc
47039,25.50%, 36.58%, 62.08%, 1.34%,5d039e
47041,20.58%, 39.71%, 60.29%,-,650099
47043,68.82%, 15.50%, 84.33%, 0.17%,2700d7
47045,80.91%, 9.21%, 90.12%, 0.66%,1701e5
47047,92.50%, 3.12%, 95.62%, 1.26%,0703f3
47049,17.18%, 56.31%, 39.13%, 0.37%,8f0063
47051,78.11%, 10.54%, 88.65%, 0.82%,1a02e2
47053,69.46%, 14.96%, 84.42%, 0.62%,2601d7
47055,63.04%, 18.12%, 81.15%, 0.73%,2e01ce
47057,14.02%, 56.31%, 42.29%, 1.40%,8f036b
47059,13.82%, 42.79%, 56.61%, 0.60%,6d0190
47061,65.49%, 16.62%, 82.12%, 1.26%,2a03d1
47063,16.30%, 41.40%, 57.69%, 0.91%,690293
47065,23.12%, 37.44%, 60.56%, 2.00%,5f059a
47067,32.80%, 66.40%, 33.60%,-,a90055
47069,78.21%, 10.49%, 88.69%, 0.82%,1a02e2
47071,12.43%, 55.97%, 43.54%, 0.49%,8e016f
47073,9.41%, 54.51%, 45.10%, 0.40%,8b0173
47075,90.91%, 4.09%, 95.01%, 0.90%,0a02f2
47077,4.93%, 52.14%, 47.22%, 0.64%,840178
47079,77.63%, 10.45%, 88.08%, 1.47%,1a03e0
47081,64.72%, 17.46%, 82.18%, 0.36%,2c00d1
47083,73.59%, 12.92%, 86.51%, 0.58%,2001dc
47085,71.87%, 13.56%, 85.44%, 1.00%,2202d9
47087,74.02%, 12.89%, 86.91%, 0.20%,2000dd
47089,39.19%, 68.59%, 29.39%, 2.02%,ae054a
47091,69.54%, 84.51%, 14.96%, 0.53%,d70126
47093,4.69%, 46.71%, 51.39%, 1.90%,770483
47095,91.80%, 4.10%, 95.90%,-,0a00f4
47097,83.53%, 7.40%, 90.94%, 1.66%,1204e7
47099,31.45%, 34.03%, 65.48%, 0.49%,5601a6
47101,70.73%, 14.64%, 85.36%,-,2500d9
47103,81.86%, 8.40%, 90.26%, 1.34%,1503e6
47105,5.37%, 51.87%, 46.50%, 1.63%,840476
47107,2.91%, 50.77%, 47.86%, 1.36%,81037a
47109,18.39%, 40.63%, 59.01%, 0.36%,670096
47111,11.79%, 55.65%, 43.86%, 0.50%,8d016f
47113,61.19%, 18.64%, 79.83%, 1.53%,2f03cb
47115,22.28%, 38.86%, 61.14%,-,63009b
47117,76.28%, 11.46%, 87.73%, 0.81%,1d02df
47119,72.29%, 13.54%, 85.83%, 0.63%,2201da
47121,19.60%, 40.06%, 59.66%, 0.28%,660098
47123,32.38%, 33.59%, 65.97%, 0.45%,5501a8
47125,54.94%, 22.53%, 77.47%,-,3900c5
47127,86.14%, 6.53%, 92.67%, 0.80%,1002ec
47129,9.20%, 54.19%, 44.99%, 0.82%,8a0272
47131,79.83%, 9.36%, 89.18%, 1.46%,1703e3
47133,54.04%, 22.75%, 76.80%, 0.45%,3a01c3
47135,58.57%, 20.38%, 78.95%, 0.67%,3301c9
47137,2.19%, 48.09%, 50.28%, 1.62%,7a0480
47139,21.47%, 39.26%, 60.74%,-,64009a
47141,38.68%, 30.40%, 69.08%, 0.52%,4d01b0
47143,3.36%, 47.69%, 51.05%, 1.25%,790382
47145,11.08%, 54.89%, 43.81%, 1.29%,8b036f
47147,82.40%, 8.31%, 90.71%, 0.99%,1502e7
47149,72.92%, 13.32%, 86.24%, 0.44%,2101db
47151,29.42%, 64.29%, 34.86%, 0.85%,a30258
47153,45.35%, 26.86%, 72.21%, 0.93%,4402b8
47155,54.80%, 77.01%, 22.21%, 0.78%,c40138
47157,70.76%, 14.01%, 84.76%, 1.23%,2303d8
47159,54.80%, 22.30%, 77.10%, 0.60%,3801c4
47161,78.21%, 10.55%, 88.76%, 0.69%,1a01e2
47163,27.52%, 35.52%, 63.04%, 1.43%,5a03a0
47165,81.59%, 8.88%, 90.47%, 0.65%,1601e6
47167,89.21%, 5.02%, 94.23%, 0.75%,0c01f0
47169,85.67%, 7.11%, 92.78%, 0.11%,1200ec
47171,33.75%, 66.87%, 33.13%,-,aa0054
47173,18.51%, 58.95%, 40.44%, 0.61%,960167
47175,50.06%, 23.53%, 73.59%, 0.48%,3c01bb
47177,69.26%, 14.83%, 84.09%, 1.08%,2502d6
47179,4.85%, 51.71%, 46.86%, 1.43%,830377
47181,32.89%, 66.02%, 33.13%, 0.85%,a80254
47183,65.41%, 17.11%, 82.52%, 0.37%,2b00d2
47185,66.13%, 16.66%, 82.79%, 0.56%,2a01d3
47187,81.50%, 8.45%, 89.96%, 1.59%,1504e5
47189,65.07%, 17.19%, 82.26%, 0.55%,2b01d1
48001,88.50%, 5.60%, 94.10%, 0.30%,0e00ef
48003,93.26%, 3.11%, 96.37%, 0.52%,0701f5
48005,89.00%, 5.46%, 94.46%, 0.08%,0d00f0
48007,74.35%, 12.66%, 87.01%, 0.32%,2000dd
48009,88.15%, 5.86%, 94.01%, 0.12%,0e00ef
48011,85.52%, 7.18%, 92.70%, 0.11%,1200ec
48013,82.75%, 8.32%, 91.07%, 0.61%,1501e8
48015,90.15%, 4.81%, 94.96%, 0.24%,0c00f2
48017,77.97%, 10.86%, 88.83%, 0.31%,1b00e2
48019,41.95%, 28.74%, 70.70%, 0.56%,4901b4
48021,88.89%, 5.52%, 94.42%, 0.06%,0e00f0
48023,92.57%, 3.68%, 96.25%, 0.07%,0900f5
48025,60.43%, 19.60%, 80.03%, 0.37%,3100cc
48027,82.39%, 8.67%, 91.06%, 0.28%,1600e8
48029,66.45%, 16.37%, 82.83%, 0.80%,2902d3
48031,80.91%, 9.29%, 90.20%, 0.51%,1701e6
48033,94.38%, 2.81%, 97.19%,-,0700f7
48035,84.32%, 7.80%, 92.12%, 0.09%,1300ea
48037,81.11%, 9.28%, 90.39%, 0.33%,1700e6
48039,65.18%, 17.25%, 82.44%, 0.31%,2b00d2
48041,85.43%, 6.96%, 92.40%, 0.64%,1101eb
48043,73.76%, 12.87%, 86.63%, 0.50%,2001dc
48045,91.40%, 4.11%, 95.50%, 0.39%,0a00f3
48047,74.89%, 12.34%, 87.23%, 0.43%,1f01de
48049,84.43%, 7.54%, 91.98%, 0.48%,1301ea
48051,90.53%, 4.68%, 95.21%, 0.12%,0b00f2
48053,85.85%, 7.02%, 92.88%, 0.10%,1100ec
48055,83.82%, 8.06%, 91.88%, 0.06%,1400ea
48057,77.75%, 10.59%, 88.35%, 1.06%,1b02e1
48059,86.70%, 6.65%, 93.35%,-,1000ee
48061,59.67%, 19.87%, 79.53%, 0.60%,3201ca
48063,90.07%, 4.90%, 94.97%, 0.13%,0c00f2
48065,73.55%, 13.23%, 86.77%,-,2100dd
48067,86.66%, 6.67%, 93.33%,-,1100ed
48069,86.31%, 6.45%, 92.77%, 0.78%,1001ec
48071,80.09%, 9.69%, 89.78%, 0.53%,1801e4
48073,89.10%, 5.33%, 94.44%, 0.23%,0d00f0
48075,85.75%, 6.84%, 92.58%, 0.58%,1101ec
48077,87.75%, 5.98%, 93.74%, 0.28%,0f00ef
48079,80.93%, 7.99%, 88.92%,-,1400e2
48081,88.44%, 5.44%, 93.89%, 0.67%,0d01ef
48083,84.59%, 7.51%, 92.10%, 0.38%,1300ea
48085,81.67%, 8.79%, 90.46%, 0.75%,1601e6
48087,87.17%, 6.12%, 93.29%, 0.59%,0f01ed
48089,77.68%, 10.79%, 88.47%, 0.75%,1b01e1
48091,84.72%, 7.33%, 92.05%, 0.62%,1201ea
48093,88.11%, 5.75%, 93.86%, 0.39%,0e00ef
48095,92.16%, 3.75%, 95.91%, 0.34%,0900f4
48097,77.49%, 11.02%, 88.51%, 0.47%,1c01e1
48099,89.13%, 5.39%, 94.52%, 0.08%,0d00f1
48101,93.84%, 3.08%, 96.92%,-,0700f7
48103,83.48%, 8.15%, 91.63%, 0.22%,1400e9
48105,32.39%, 33.80%, 66.20%,-,5600a8
48107,87.28%, 6.36%, 93.64%,-,1000ee
48109,87.83%, 5.92%, 93.75%, 0.33%,0f00ef
48111,69.30%, 14.83%, 84.13%, 1.04%,2502d6
48113,60.97%, 19.12%, 80.09%, 0.80%,3002cc
48115,83.07%, 8.44%, 91.51%, 0.06%,1500e9
48117,73.69%, 13.16%, 86.84%,-,2100dd
48119,91.67%, 4.14%, 95.81%, 0.05%,0a00f4
48121,80.94%, 9.16%, 90.10%, 0.74%,1701e5
48123,82.28%, 8.78%, 91.05%, 0.17%,1600e8
48125,91.42%, 4.03%, 95.45%, 0.51%,0a01f3
48127,55.23%, 22.11%, 77.34%, 0.55%,3801c5
48129,83.76%, 7.95%, 91.71%, 0.34%,1400e9
48131,96.24%,-, 98.12%, 1.88%,0004fa
48133,78.47%, 10.76%, 89.24%,-,1b00e3
48135,82.86%, 6.22%, 89.08%,-,0f00e3
48137,43.66%, 27.86%, 71.52%, 0.62%,4701b6
48139,85.56%, 6.93%, 92.49%, 0.58%,1101eb
48141,59.03%, 19.74%, 78.77%, 1.49%,3203c8
48143,83.63%, 7.83%, 91.46%, 0.72%,1301e9
48145,90.96%, 4.43%, 95.40%, 0.17%,0b00f3
48147,83.89%, 7.91%, 91.80%, 0.29%,1400ea
48149,90.58%, 4.68%, 95.26%, 0.06%,0b00f2
48151,85.66%, 6.97%, 92.63%, 0.40%,1101ec
48153,86.12%, 6.82%, 92.94%, 0.24%,1100ec
48155,87.45%, 5.59%, 93.04%, 1.37%,0e03ed
48157,90.69%, 4.53%, 95.22%, 0.25%,0b00f2
48159,91.70%, 4.11%, 95.81%, 0.07%,0a00f4
48161,87.01%, 6.40%, 93.41%, 0.19%,1000ee
48163,75.09%, 12.46%, 87.54%,-,1f00df
48165,82.92%, 7.83%, 90.75%, 1.42%,1303e7
48167,67.40%, 15.98%, 83.38%, 0.64%,2801d4
48169,80.20%, 9.62%, 89.82%, 0.55%,1801e5
48171,59.69%, 19.96%, 79.65%, 0.39%,3200cb
48173,66.93%, 16.54%, 83.46%,-,2a00d4
48175,79.86%, 9.90%, 89.76%, 0.35%,1900e4
48177,81.73%, 9.04%, 90.77%, 0.19%,1700e7
48179,73.99%, 12.70%, 86.69%, 0.60%,2001dd
48181,75.64%, 11.98%, 87.62%, 0.40%,1e01df
48183,87.39%, 6.13%, 93.51%, 0.36%,0f00ee
48185,86.01%, 6.88%, 92.89%, 0.22%,1100ec
48187,68.75%, 15.52%, 84.27%, 0.20%,2700d6
48189,77.39%, 10.74%, 88.13%, 1.13%,1b02e0
48191,91.21%, 4.10%, 95.31%, 0.59%,0a01f3
48193,87.43%, 6.21%, 93.64%, 0.15%,0f00ee
48195,81.69%, 7.44%, 89.12%,-,1200e3
48197,86.18%, 6.79%, 92.97%, 0.23%,1100ed
48199,89.06%, 5.47%, 94.53%,-,0d00f1
48201,68.40%, 15.37%, 83.77%, 0.86%,2702d5
48203,76.65%, 11.47%, 88.12%, 0.41%,1d01e0
48205,77.58%, 11.21%, 88.79%,-,1c00e2
48207,87.04%, 6.16%, 93.20%, 0.64%,0f01ed
48209,78.15%, 10.73%, 88.88%, 0.39%,1b00e2
48211,74.62%, 12.64%, 87.26%, 0.10%,2000de
48213,87.85%, 5.82%, 93.67%, 0.51%,0e01ee
48215,52.61%, 23.22%, 75.84%, 0.94%,3b02c1
48217,87.20%, 6.36%, 93.55%, 0.09%,1000ee
48219,88.54%, 4.68%, 93.22%,-,0b00ed
48221,82.36%, 8.62%, 90.98%, 0.41%,1501e7
48223,89.75%, 5.06%, 94.81%, 0.14%,0c00f1
48225,89.77%, 5.07%, 94.84%, 0.09%,0c00f1
48227,89.26%, 5.15%, 94.40%, 0.45%,0d01f0
48229,83.11%, 8.31%, 91.42%, 0.27%,1500e9
48231,87.07%, 6.34%, 93.41%, 0.26%,1000ee
48233,58.65%, 20.14%, 78.79%, 1.08%,3302c8
48235,76.97%, 10.31%, 87.28%,-,1a00de
48237,75.89%, 11.57%, 87.45%, 0.98%,1d02de
48239,69.85%, 14.99%, 84.84%, 0.16%,2600d8
48241,91.03%, 4.46%, 95.49%, 0.05%,0b00f3
48243,68.21%, 15.23%, 83.44%, 1.32%,2603d4
48245,64.92%, 17.18%, 82.09%, 0.73%,2b01d1
48247,78.71%, 10.65%, 89.35%,-,1b00e3
48249,79.40%, 9.99%, 89.39%, 0.62%,1901e3
48251,80.07%, 9.81%, 89.88%, 0.31%,1900e5
48253,85.01%, 7.03%, 92.03%, 0.94%,1102ea
48255,85.74%, 7.02%, 92.75%, 0.23%,1100ec
48257,87.67%, 6.11%, 93.78%, 0.11%,0f00ef
48259,47.79%, 25.85%, 73.65%, 0.50%,4101bb
48261,91.47%, 3.88%, 95.35%, 0.78%,0901f3
48263,91.65%, 3.92%, 95.57%, 0.51%,0901f3
48265,54.99%, 22.22%, 77.21%, 0.57%,3801c4
48267,75.84%, 11.93%, 87.77%, 0.30%,1e00df
48269,96.49%,-, 98.25%, 1.75%,0004fa
48271,76.69%, 11.59%, 88.28%, 0.13%,1d00e1
48273,78.41%, 10.15%, 88.56%, 1.28%,1903e1
48275,87.81%, 5.98%, 93.79%, 0.23%,0f00ef
48277,87.78%, 5.95%, 93.72%, 0.33%,0f00ee
48279,82.33%, 8.24%, 90.57%, 1.19%,1503e6
48281,87.65%, 6.17%, 93.83%,-,0f00ef
48283,79.34%, 10.17%, 89.50%, 0.33%,1900e4
48285,90.05%, 4.86%, 94.91%, 0.24%,0c00f2
48287,88.67%, 5.67%, 94.33%,-,0e00f0
48289,89.11%, 5.20%, 94.32%, 0.48%,0d01f0
48291,81.55%, 8.83%, 90.38%, 0.79%,1602e6
48293,90.64%, 4.64%, 95.28%, 0.09%,0b00f2
48295,40.60%, 27.46%, 68.06%,-,4600ad
48297,80.20%, 9.56%, 89.77%, 0.67%,1801e4
48299,83.84%, 8.08%, 91.92%,-,1400ea
48301,74.42%, 12.56%, 86.98%, 0.47%,2001dd
48303,79.62%, 9.91%, 89.53%, 0.55%,1901e4
48305,88.87%, 5.37%, 94.24%, 0.39%,0d00f0
48307,76.46%, 11.64%, 88.10%, 0.26%,1d00e0
48309,82.40%, 8.40%, 90.80%, 0.80%,1502e7
48311,91.11%, 4.44%, 95.56%,-,0b00f3
48313,97.07%,-, 98.53%, 1.47%,0003fb
48315,81.70%, 8.83%, 90.54%, 0.63%,1601e6
48317,87.37%, 5.91%, 93.28%, 0.81%,0f02ed
48319,45.49%, 27.08%, 72.57%, 0.35%,4500b9
48321,66.27%, 16.58%, 82.85%, 0.57%,2a01d3
48323,61.36%, 18.84%, 80.21%, 0.95%,3002cc
48325,65.91%, 16.96%, 82.87%, 0.16%,2b00d3
48327,71.32%, 14.25%, 85.57%, 0.19%,2400da
48329,79.10%, 9.70%, 88.80%, 1.50%,1803e2
48331,88.90%, 5.32%, 94.22%, 0.46%,0d01f0
48333,83.02%, 8.49%, 91.51%,-,1500e9
48335,81.83%, 9.02%, 90.85%, 0.12%,1700e7
48337,83.64%, 7.75%, 91.39%, 0.86%,1302e9
48339,87.90%, 6.00%, 93.90%, 0.10%,0f00ef
48341,81.22%, 9.23%, 90.44%, 0.33%,1700e6
48343,94.11%, 2.94%, 97.06%,-,0700f7
48345,92.52%, 3.63%, 96.15%, 0.21%,0900f5
48347,93.56%, 3.14%, 96.70%, 0.16%,0800f6
48349,85.03%, 7.40%, 92.44%, 0.16%,1200eb
48351,94.19%, 2.81%, 97.00%, 0.18%,0700f7
48353,83.51%, 8.19%, 91.70%, 0.11%,1400e9
48355,74.29%, 12.62%, 86.91%, 0.47%,2001dd
48357,70.80%, 14.18%, 84.97%, 0.85%,2402d8
48359,75.25%, 12.37%, 87.63%,-,1f00df
48361,84.02%, 7.93%, 91.94%, 0.13%,1400ea
48363,74.49%, 12.53%, 87.02%, 0.45%,1f01dd
48365,95.24%,-, 97.08%, 2.92%,0007f7
48367,77.60%, 10.68%, 88.28%, 1.03%,1b02e1
48369,76.27%, 11.22%, 87.49%, 1.29%,1c03df
48371,74.65%, 12.43%, 87.09%, 0.48%,1f01de
48373,90.04%, 4.93%, 94.98%, 0.09%,0c00f2
48375,67.16%, 16.13%, 83.29%, 0.58%,2901d4
48377,76.87%, 11.46%, 88.33%, 0.20%,1d00e1
48379,90.96%, 4.16%, 95.13%, 0.71%,0a01f2
48381,71.00%, 14.10%, 85.10%, 0.79%,2302d9
48383,68.94%, 15.35%, 84.28%, 0.37%,2700d6
48385,58.02%, 20.99%, 79.01%,-,3500c9
48387,91.09%, 4.35%, 95.44%, 0.21%,0b00f3
48389,79.52%, 10.07%, 89.60%, 0.33%,1900e4
48391,73.82%, 12.34%, 86.15%, 1.51%,1f03db
48393,84.52%, 7.33%, 91.85%, 0.81%,1202ea
48395,88.36%, 5.82%, 94.18%,-,0e00f0
48397,90.45%, 4.77%, 95.23%,-,0c00f2
48399,85.09%, 7.30%, 92.39%, 0.31%,1200eb
48401,82.48%, 8.68%, 91.16%, 0.16%,1600e8
48403,93.67%, 3.08%, 96.76%, 0.16%,0700f6
48405,97.91%,-, 98.96%, 1.04%,0002fc
48407,95.75%,-, 97.64%, 2.36%,0006f8
48409,67.61%, 15.86%, 83.48%, 0.66%,2801d4
48411,87.87%, 6.02%, 93.89%, 0.10%,0f00ef
48413,74.32%, 12.84%, 87.16%,-,2000de
48415,87.61%, 6.14%, 93.75%, 0.12%,0f00ef
48417,83.38%, 8.14%, 91.52%, 0.35%,1400e9
48419,93.04%, 3.21%, 96.25%, 0.54%,0801f5
48421,69.62%, 14.94%, 84.56%, 0.49%,2601d7
48423,81.38%, 9.15%, 90.53%, 0.33%,1700e6
48425,83.01%, 6.89%, 89.90%,-,1100e5
48427,91.86%, 4.07%, 95.93%,-,0a00f4
48429,81.78%, 8.62%, 90.40%, 0.98%,1502e6
48431,92.92%, 3.54%, 96.46%,-,0900f5
48433,90.25%, 4.87%, 95.13%,-,0c00f2
48435,53.40%, 23.30%, 76.70%,-,3b00c3
48437,78.60%, 10.18%, 88.78%, 1.04%,1902e2
48439,67.39%, 15.67%, 83.06%, 1.27%,2703d3
48441,78.10%, 10.86%, 88.95%, 0.19%,1b00e2
48443,56.44%, 21.70%, 78.14%, 0.16%,3700c7
48445,88.20%, 5.64%, 93.84%, 0.52%,0e01ef
48447,81.34%, 9.23%, 90.57%, 0.19%,1700e6
48449,94.08%, 2.88%, 96.96%, 0.15%,0700f7
48451,73.82%, 12.93%, 86.75%, 0.32%,2000dd
48453,76.15%, 11.45%, 87.60%, 0.94%,1d02df
48455,91.59%, 4.11%, 95.70%, 0.19%,0a00f4
48457,94.05%, 2.94%, 96.99%, 0.07%,0700f7
48459,91.15%, 4.24%, 95.39%, 0.36%,0a00f3
48461,82.88%, 8.29%, 91.17%, 0.54%,1501e8
48463,61.16%, 19.30%, 80.47%, 0.23%,3100cd
48465,54.01%, 22.94%, 76.95%, 0.11%,3a00c4
48467,90.63%, 4.29%, 94.92%, 0.79%,0a02f2
48469,87.05%, 6.39%, 93.44%, 0.17%,1000ee
48471,90.80%, 4.36%, 95.17%, 0.47%,0b01f2
48473,85.97%, 6.94%, 92.91%, 0.16%,1100ec
48475,80.53%, 9.27%, 89.80%, 0.93%,1702e4
48477,94.33%, 2.79%, 97.12%, 0.08%,0700f7
48479,73.29%, 13.22%, 86.52%, 0.26%,2100dc
48481,77.85%, 10.68%, 88.53%, 0.79%,1b02e1
48483,85.81%, 6.75%, 92.56%, 0.70%,1101ec
48485,71.16%, 14.20%, 85.36%, 0.43%,2401d9
48487,88.61%, 5.51%, 94.13%, 0.36%,0e00f0
48489,60.14%, 19.89%, 80.03%, 0.08%,3200cc
48491,88.23%, 5.79%, 94.03%, 0.18%,0e00ef
48493,86.56%, 6.66%, 93.22%, 0.11%,1000ed
48495,77.47%, 10.71%, 88.19%, 1.10%,1b02e0
48497,80.37%, 9.60%, 89.97%, 0.44%,1801e5
48499,88.71%, 5.38%, 94.08%, 0.54%,0d01ef
48501,91.05%, 4.28%, 95.33%, 0.39%,0a00f3
48503,81.45%, 9.19%, 90.64%, 0.17%,1700e7
48505,83.73%, 8.14%, 91.86%,-,1400ea
48507,64.74%, 17.42%, 82.16%, 0.42%,2c01d1
49001,11.31%, 44.03%, 55.34%, 0.64%,70018d
49003,9.48%, 44.65%, 54.12%, 1.23%,71038a
49005,14.79%, 42.20%, 56.99%, 0.81%,6b0291
49007,42.22%, 27.04%, 69.26%, 0.18%,4400b0
49009,6.47%, 52.94%, 46.47%, 0.59%,860176
49011,7.90%, 45.60%, 53.51%, 0.89%,740288
49013,8.37%, 43.39%, 51.76%, 0.13%,6e0083
49015,17.59%, 39.04%, 56.64%, 0.11%,630090
49017,38.44%, 68.43%, 29.99%, 1.58%,ae044c
49019,28.32%, 34.53%, 62.86%,-,5800a0
49021,7.62%, 50.55%, 42.93%,-,80006d
49023,23.08%, 37.60%, 60.68%, 1.73%,5f049a
49025,45.23%, 71.86%, 26.63%, 1.51%,b70343
49027,0.91%, 49.70%, 48.79%, 1.50%,7e037c
49029,2.89%, 48.34%, 51.23%, 0.43%,7b0182
49031,3.51%, 50.70%, 47.19%,-,810078
49033,8.19%, 45.91%, 54.09%,-,750089
49035,19.19%, 39.16%, 58.34%, 2.50%,630694
49037,0.11%, 48.94%, 48.83%, 0.21%,7c007c
49039,6.63%, 46.06%, 52.69%, 1.26%,750386
49041,1.70%, 48.44%, 50.14%, 1.42%,7b037f
49043,16.80%, 40.55%, 57.35%, 0.06%,670092
49045,13.78%, 42.34%, 56.12%, 1.53%,6b038f
49047,13.26%, 42.48%, 55.74%, 1.79%,6c048e
49049,20.39%, 38.73%, 59.12%, 2.16%,620596
49051,2.82%, 48.17%, 50.99%, 0.83%,7a0282
49053,8.86%, 45.22%, 54.09%, 0.69%,730189
49055,0.37%, 49.26%, 49.63%, 1.11%,7d027e
49057,17.14%, 39.02%, 56.16%, 0.30%,63008f
50001,26.86%, 62.83%, 35.96%, 1.21%,a0035b
50003,13.66%, 55.76%, 42.10%, 2.15%,8e056b
50005,25.10%, 62.27%, 37.17%, 0.55%,9e015e
50007,11.54%, 43.86%, 55.39%, 0.75%,6f018d
50009,5.70%, 52.58%, 46.88%, 0.54%,860177
50011,10.46%, 44.29%, 54.75%, 0.96%,70028b
50013,10.97%, 43.94%, 54.91%, 1.15%,70028c
50015,40.31%, 69.70%, 29.39%, 0.91%,b1024a
