id,margin,bush,kerry,trash1,trash2,trash1,other,hex_color
37001,23.29%, 61.47%, 38.18%,-,-, 0.35%,0.3499999999999943%,9c0061
37003,40.45%, 70.05%, 29.60%,-,-, 0.35%,0.3499999999999943%,b2004b
37005,19.91%, 59.73%, 39.82%,-,-, 0.46%,0.45000000000000284%,980165
37007,17.53%, 41.15%, 58.68%,-,-, 0.17%,0.1700000000000017%,680095
37009,23.81%, 61.68%, 37.87%,-,-, 0.46%,0.45000000000000284%,9d0160
37011,51.48%, 75.47%, 23.99%,-,-, 0.54%,0.5400000000000063%,c0013d
37013,27.70%, 63.68%, 35.99%,-,-, 0.33%,0.3299999999999983%,a2005b
37015,23.42%, 38.06%, 61.48%,-,-, 0.46%,0.46000000000000796%,61019c
37017,0.53%, 50.14%, 49.61%,-,-, 0.24%,0.25%,7f007e
37019,21.12%, 60.37%, 39.24%,-,-, 0.39%,0.39000000000000057%,990064
37021,0.59%, 49.99%, 49.39%,-,-, 0.62%,0.6200000000000045%,7f017d
37023,23.39%, 61.51%, 38.12%,-,-, 0.36%,0.37000000000000455%,9c0061
37025,34.49%, 67.05%, 32.56%,-,-, 0.40%,0.39000000000000057%,aa0053
37027,35.69%, 67.58%, 31.90%,-,-, 0.52%,0.5200000000000102%,ac0151
37029,29.79%, 64.75%, 34.96%,-,-, 0.29%,0.28999999999999204%,a50059
37031,39.04%, 69.27%, 30.23%,-,-, 0.50%,0.5%,b0014d
37033,3.49%, 51.58%, 48.10%,-,-, 0.32%,0.3199999999999932%,83007a
37035,35.35%, 67.48%, 32.13%,-,-, 0.39%,0.38999999999998636%,ac0051
37037,0.02%, 49.73%, 49.75%,-,-, 0.51%,0.5200000000000102%,7e017e
37039,34.66%, 67.12%, 32.46%,-,-, 0.42%,0.4199999999999875%,ab0152
37041,10.42%, 55.09%, 44.67%,-,-, 0.24%,0.23999999999999488%,8c0071
37043,32.49%, 65.95%, 33.46%,-,-, 0.60%,0.5900000000000034%,a80155
37045,23.02%, 61.36%, 38.34%,-,-, 0.31%,0.29999999999999716%,9c0061
37047,2.03%, 50.84%, 48.81%,-,-, 0.35%,0.3499999999999943%,81007c
37049,25.31%, 62.44%, 37.13%,-,-, 0.43%,0.4300000000000068%,9f015e
37051,3.52%, 51.60%, 48.08%,-,-, 0.31%,0.3199999999999932%,83007a
37053,34.58%, 66.99%, 32.41%,-,-, 0.60%,0.6000000000000085%,aa0152
37055,20.64%, 60.10%, 39.46%,-,-, 0.43%,0.4399999999999977%,990164
37057,41.82%, 70.72%, 28.89%,-,-, 0.39%,0.39000000000000057%,b40049
37059,48.79%, 74.17%, 25.38%,-,-, 0.45%,0.45000000000000284%,bd0140
37061,16.21%, 57.96%, 41.75%,-,-, 0.30%,0.28999999999999204%,93006a
37063,36.40%, 31.57%, 67.96%,-,-, 0.47%,0.46999999999999886%,5001ad
37065,22.36%, 38.73%, 61.09%,-,-, 0.19%,0.18000000000000682%,62009b
37067,8.59%, 54.12%, 45.53%,-,-, 0.35%,0.3499999999999943%,8a0074
37069,10.78%, 55.17%, 44.39%,-,-, 0.44%,0.4399999999999977%,8c0171
37071,36.07%, 67.84%, 31.77%,-,-, 0.39%,0.39000000000000057%,ac0051
37073,4.86%, 47.47%, 52.33%,-,-, 0.20%,0.20000000000000284%,790085
37075,35.64%, 67.54%, 31.90%,-,-, 0.55%,0.5600000000000023%,ac0151
37077,2.33%, 51.02%, 48.69%,-,-, 0.28%,0.28999999999999204%,82007c
37079,17.54%, 58.71%, 41.18%,-,-, 0.11%,0.10999999999999943%,950069
37081,0.90%, 49.30%, 50.19%,-,-, 0.51%,0.5100000000000051%,7d017f
37083,17.51%, 41.17%, 58.68%,-,-, 0.16%,0.15000000000000568%,680095
37085,28.73%, 64.24%, 35.50%,-,-, 0.26%,0.2600000000000051%,a3005a
37087,12.76%, 56.09%, 43.33%,-,-, 0.58%,0.5799999999999983%,8f016e
37089,30.12%, 64.82%, 34.70%,-,-, 0.48%,0.480000000000004%,a50158
37091,27.04%, 36.18%, 63.22%,-,-, 0.60%,0.5999999999999943%,5c01a1
37093,4.84%, 47.41%, 52.25%,-,-, 0.33%,0.3400000000000034%,780085
37095,8.16%, 53.86%, 45.70%,-,-, 0.44%,0.4399999999999977%,890174
37097,36.18%, 67.88%, 31.71%,-,-, 0.41%,0.4099999999999966%,ad0150
37099,4.33%, 51.86%, 47.53%,-,-, 0.61%,0.6099999999999994%,840179
37101,36.13%, 67.89%, 31.76%,-,-, 0.35%,0.3499999999999943%,ad0050
37103,15.82%, 57.77%, 41.95%,-,-, 0.29%,0.28000000000000114%,93006a
37105,21.37%, 60.55%, 39.18%,-,-, 0.27%,0.27000000000001023%,9a0063
37107,11.79%, 55.82%, 44.04%,-,-, 0.14%,0.14000000000000057%,8e0070
37109,35.90%, 67.79%, 31.89%,-,-, 0.31%,0.3199999999999932%,ac0051
37111,32.87%, 66.18%, 33.31%,-,-, 0.51%,0.5099999999999909%,a80154
37113,26.35%, 62.89%, 36.53%,-,-, 0.58%,0.5799999999999983%,a0015d
37115,9.94%, 54.69%, 44.74%,-,-, 0.57%,0.5699999999999932%,8b0172
37117,2.22%, 51.03%, 48.81%,-,-, 0.15%,0.1599999999999966%,82007c
37119,3.63%, 48.00%, 51.63%,-,-, 0.37%,0.37000000000000455%,7a0083
37121,46.24%, 72.92%, 26.67%,-,-, 0.41%,0.4099999999999966%,b90144
37123,14.21%, 56.99%, 42.79%,-,-, 0.22%,0.21999999999999886%,91006d
37125,29.07%, 64.39%, 35.32%,-,-, 0.29%,0.28999999999999204%,a4005a
37127,16.48%, 58.14%, 41.66%,-,-, 0.21%,0.20000000000000284%,94006a
37129,12.04%, 55.82%, 43.78%,-,-, 0.40%,0.4000000000000057%,8e016f
37131,27.46%, 36.21%, 63.67%,-,-, 0.11%,0.12000000000000455%,5c00a2
37133,39.27%, 69.45%, 30.18%,-,-, 0.37%,0.37000000000000455%,b1004c
37135,34.51%, 32.38%, 66.89%,-,-, 0.74%,0.7299999999999898%,5201aa
37137,22.26%, 60.93%, 38.67%,-,-, 0.40%,0.4000000000000057%,9b0162
37139,2.75%, 48.42%, 51.17%,-,-, 0.40%,0.4099999999999966%,7b0182
37141,17.78%, 58.75%, 40.97%,-,-, 0.29%,0.28000000000000114%,950068
37143,20.05%, 59.80%, 39.75%,-,-, 0.44%,0.45000000000000284%,980165
37145,18.24%, 58.98%, 40.74%,-,-, 0.28%,0.28000000000000114%,960067
37147,6.83%, 53.30%, 46.46%,-,-, 0.24%,0.2400000000000091%,870076
37149,15.00%, 56.98%, 41.98%,-,-, 1.04%,1.0400000000000063%,91026b
37151,48.72%, 74.19%, 25.47%,-,-, 0.34%,0.3400000000000034%,bd0040
37153,4.17%, 47.75%, 51.92%,-,-, 0.33%,0.3299999999999983%,790084
37155,5.78%, 46.97%, 52.75%,-,-, 0.28%,0.28000000000000114%,770086
37157,22.49%, 61.09%, 38.60%,-,-, 0.32%,0.3100000000000023%,9b0062
37159,35.05%, 67.32%, 32.27%,-,-, 0.42%,0.4099999999999966%,ab0152
37161,33.09%, 66.28%, 33.19%,-,-, 0.53%,0.5300000000000011%,a90154
37163,13.24%, 56.53%, 43.29%,-,-, 0.17%,0.18000000000000682%,90006e
37165,10.78%, 44.52%, 55.30%,-,-, 0.17%,0.18000000000000682%,71008d
37167,39.78%, 69.71%, 29.94%,-,-, 0.35%,0.3500000000000085%,b1004c
37169,40.26%, 69.96%, 29.71%,-,-, 0.33%,0.3300000000000125%,b2004b
37171,35.71%, 67.66%, 31.95%,-,-, 0.39%,0.39000000000000057%,ac0051
37173,3.45%, 51.41%, 47.96%,-,-, 0.63%,0.6299999999999955%,83017a
37175,21.10%, 60.21%, 39.11%,-,-, 0.67%,0.6800000000000068%,990163
37177,7.80%, 53.77%, 45.97%,-,-, 0.25%,0.2599999999999909%,890075
37179,40.73%, 70.20%, 29.47%,-,-, 0.34%,0.3299999999999983%,b3004b
37181,11.98%, 43.91%, 55.89%,-,-, 0.20%,0.20000000000000284%,6f008e
37183,2.13%, 50.83%, 48.71%,-,-, 0.46%,0.46000000000000796%,81017c
37185,29.04%, 35.38%, 64.42%,-,-, 0.20%,0.19999999999998863%,5a00a4
37187,8.86%, 45.40%, 54.27%,-,-, 0.33%,0.3299999999999983%,73008a
37189,5.93%, 52.64%, 46.70%,-,-, 0.66%,0.6599999999999966%,860177
37191,24.49%, 62.14%, 37.65%,-,-, 0.22%,0.21000000000000796%,9e0060
37193,41.74%, 70.70%, 28.95%,-,-, 0.35%,0.3499999999999943%,b40049
37195,6.74%, 53.26%, 46.52%,-,-, 0.21%,0.21999999999999886%,870076
37197,54.63%, 77.16%, 22.54%,-,-, 0.30%,0.30000000000001137%,c40039
37199,5.37%, 52.38%, 47.02%,-,-, 0.60%,0.5999999999999943%,850177
38001,43.53%, 70.88%, 27.34%,-,-, 1.78%,1.7800000000000011%,b40445
38003,23.31%, 60.92%, 37.61%,-,-, 1.48%,1.4699999999999989%,9b035f
38005,8.64%, 44.61%, 53.25%,-,-, 2.14%,2.1400000000000006%,710587
38007,62.06%, 79.61%, 17.55%,-,-, 2.84%,2.8400000000000034%,cb072c
38009,35.38%, 67.17%, 31.79%,-,-, 1.03%,1.039999999999992%,ab0251
38011,51.46%, 74.59%, 23.14%,-,-, 2.27%,2.269999999999996%,be053b
38013,40.52%, 69.36%, 28.84%,-,-, 1.80%,1.7999999999999972%,b00449
38015,38.53%, 68.47%, 29.94%,-,-, 1.59%,1.5900000000000034%,ae044c
38017,20.40%, 59.39%, 38.99%,-,-, 1.62%,1.6200000000000045%,970463
38019,25.98%, 62.27%, 36.29%,-,-, 1.43%,1.4399999999999977%,9e035c
38021,35.70%, 67.00%, 31.30%,-,-, 1.70%,1.7000000000000028%,aa044f
38023,20.82%, 59.23%, 38.41%,-, 2.05%, 0.32%,2.3600000000000136%,970661
38025,34.22%, 66.40%, 32.19%,-,-, 1.41%,1.4099999999999966%,a90352
38027,9.98%, 54.00%, 44.02%,-,-, 1.98%,1.9799999999999898%,890570
38029,39.66%, 68.58%, 28.92%,-, 2.04%, 0.47%,2.5%,ae0649
38031,39.69%, 69.03%, 29.33%,-,-, 1.64%,1.6400000000000006%,b0044a
38033,56.53%, 77.56%, 21.04%,-,-, 1.40%,1.4000000000000057%,c50335
38035,15.27%, 56.77%, 41.50%,-,-, 1.73%,1.7299999999999898%,900469
38037,55.39%, 76.65%, 21.26%,-,-, 2.09%,2.089999999999989%,c30536
38039,27.94%, 63.03%, 35.09%,-,-, 1.88%,1.8799999999999955%,a00459
38041,42.77%, 69.88%, 27.11%,-, 2.34%, 0.67%,3.010000000000005%,b20745
38043,34.26%, 65.89%, 31.63%,-,-, 2.48%,2.480000000000004%,a80650
38045,37.69%, 68.18%, 30.49%,-,-, 1.33%,1.3299999999999983%,ad034d
38047,51.24%, 74.69%, 23.45%,-,-, 1.86%,1.8599999999999994%,be043b
38049,25.32%, 61.84%, 36.52%,-,-, 1.63%,1.6399999999999864%,9d045d
38051,47.50%, 72.82%, 25.32%,-,-, 1.86%,1.8600000000000136%,b90440
38053,38.02%, 68.68%, 30.67%,-,-, 0.65%,0.6499999999999915%,af014e
38055,28.42%, 63.45%, 35.03%,-,-, 1.52%,1.519999999999996%,a10359
38057,44.18%, 71.15%, 26.97%,-,-, 1.88%,1.8799999999999955%,b50444
38059,33.66%, 65.90%, 32.24%,-,-, 1.86%,1.8599999999999852%,a80452
38061,2.05%, 50.40%, 48.35%,-,-, 1.25%,1.25%,80037b
38063,17.12%, 57.60%, 40.48%,-,-, 1.93%,1.9200000000000017%,920467
38065,42.90%, 70.60%, 27.70%,-,-, 1.70%,1.7000000000000028%,b40446
38067,29.69%, 63.95%, 34.26%,-,-, 1.79%,1.789999999999992%,a30457
38069,35.95%, 67.20%, 31.25%,-,-, 1.55%,1.5499999999999972%,ab034f
38071,21.59%, 60.06%, 38.47%,-,-, 1.47%,1.4699999999999989%,990362
38073,5.88%, 51.96%, 46.08%,-,-, 1.96%,1.960000000000008%,840475
38075,31.04%, 64.87%, 33.83%,-,-, 1.29%,1.2999999999999972%,a50356
38077,29.74%, 64.08%, 34.34%,-,-, 1.58%,1.5799999999999983%,a30457
38079,28.98%, 34.42%, 63.40%,-,-, 2.18%,2.180000000000007%,5705a1
38081,5.73%, 52.14%, 46.41%,-,-, 1.45%,1.4500000000000028%,840376
38083,55.83%, 77.01%, 21.19%,-,-, 1.80%,1.7999999999999972%,c40436
38085,42.54%, 27.98%, 70.53%,-,-, 1.49%,1.4899999999999949%,4703b3
38087,56.94%, 77.55%, 20.60%,-,-, 1.85%,1.8499999999999943%,c50434
38089,40.45%, 69.42%, 28.97%,-,-, 1.61%,1.6099999999999994%,b10449
38091,2.47%, 48.31%, 50.78%,-,-, 0.91%,0.9099999999999966%,7b0281
38093,30.42%, 64.38%, 33.97%,-,-, 1.65%,1.6500000000000057%,a40456
38095,10.64%, 54.21%, 43.57%,-,-, 2.23%,2.219999999999999%,8a056f
38097,21.00%, 59.86%, 38.87%,-,-, 1.27%,1.2700000000000102%,980363
38099,24.86%, 61.59%, 36.73%,-,-, 1.68%,1.6800000000000068%,9d045d
38101,34.25%, 66.41%, 32.16%,-,-, 1.44%,1.4300000000000068%,a90352
38103,31.08%, 64.58%, 33.50%,-,-, 1.91%,1.9200000000000017%,a40455
38105,42.18%, 70.31%, 28.13%,-,-, 1.56%,1.5600000000000023%,b30347
39001,28.10%, 63.78%, 35.68%,-,-, 0.55%,0.539999999999992%,a2015a
39003,32.71%, 66.14%, 33.44%,-,-, 0.42%,0.4200000000000017%,a80155
39005,30.56%, 64.89%, 34.33%,-,-, 0.78%,0.7800000000000011%,a50157
39007,6.66%, 46.33%, 52.99%,-,-, 0.68%,0.6800000000000068%,760187
39009,27.13%, 36.10%, 63.23%,-,-, 0.67%,0.6700000000000017%,5c01a1
39011,48.25%, 73.87%, 25.63%,-,-, 0.50%,0.5%,bc0141
39013,5.96%, 46.78%, 52.75%,-,-, 0.47%,0.46999999999999886%,770186
39015,27.68%, 63.58%, 35.89%,-,-, 0.53%,0.5300000000000011%,a2015b
39017,32.15%, 65.86%, 33.71%,-,-, 0.42%,0.4300000000000068%,a70155
39019,9.89%, 54.53%, 44.64%,-,-, 0.83%,0.8299999999999983%,8b0271
39021,25.30%, 62.41%, 37.11%,-,-, 0.48%,0.480000000000004%,9f015e
39023,2.04%, 50.78%, 48.74%,-,-, 0.48%,0.47999999999998977%,81017c
39025,41.61%, 70.67%, 29.06%,-,-, 0.27%,0.269999999999996%,b4004a
39027,40.84%, 70.26%, 29.42%,-,-, 0.32%,0.3199999999999932%,b3004b
39029,4.70%, 52.06%, 47.36%,-,-, 0.57%,0.5799999999999983%,840178
39031,14.22%, 56.86%, 42.64%,-,-, 0.50%,0.5%,90016c
39033,28.04%, 63.69%, 35.65%,-,-, 0.66%,0.6599999999999966%,a2015a
39035,33.68%, 32.89%, 66.57%,-,-, 0.55%,0.5400000000000063%,5301a9
39037,39.75%, 69.57%, 29.82%,-,-, 0.61%,0.6100000000000136%,b1014c
39039,23.88%, 61.55%, 37.67%,-,-, 0.78%,0.7800000000000011%,9c0160
39041,32.43%, 66.05%, 33.62%,-,-, 0.33%,0.3300000000000125%,a80055
39043,7.05%, 46.39%, 53.44%,-,-, 0.17%,0.1700000000000017%,760088
39045,26.42%, 62.93%, 36.51%,-,-, 0.57%,0.5600000000000023%,a0015d
39047,25.87%, 62.74%, 36.86%,-,-, 0.40%,0.4000000000000057%,9f015d
39049,9.23%, 45.12%, 54.35%,-,-, 0.53%,0.5300000000000011%,73018a
39051,24.67%, 62.13%, 37.46%,-,-, 0.41%,0.4099999999999966%,9e015f
39053,22.94%, 61.29%, 38.35%,-,-, 0.36%,0.35999999999999943%,9c0061
39055,20.86%, 60.21%, 39.35%,-,-, 0.44%,0.4399999999999977%,990164
39057,22.52%, 61.03%, 38.51%,-,-, 0.46%,0.46000000000000796%,9b0162
39059,12.30%, 55.84%, 43.54%,-,-, 0.62%,0.6200000000000045%,8e016f
39061,5.41%, 52.50%, 47.09%,-,-, 0.41%,0.4099999999999966%,850178
39063,41.42%, 70.48%, 29.06%,-,-, 0.45%,0.45999999999999375%,b3014a
39065,26.51%, 63.03%, 36.52%,-,-, 0.45%,0.44999999999998863%,a0015d
39067,6.09%, 52.71%, 46.61%,-,-, 0.68%,0.6800000000000068%,860176
39069,31.72%, 65.55%, 33.84%,-,-, 0.61%,0.6099999999999994%,a70156
39071,32.56%, 66.07%, 33.52%,-,-, 0.41%,0.4099999999999966%,a80155
39073,5.77%, 52.55%, 46.78%,-,-, 0.67%,0.6700000000000017%,860177
39075,51.43%, 75.47%, 24.04%,-,-, 0.49%,0.4900000000000091%,c0013d
39077,16.62%, 57.97%, 41.35%,-,-, 0.68%,0.6800000000000068%,930169
39079,20.13%, 59.89%, 39.77%,-,-, 0.34%,0.3400000000000034%,980065
39081,5.06%, 47.25%, 52.30%,-,-, 0.45%,0.45000000000000284%,780185
39083,26.80%, 63.11%, 36.31%,-,-, 0.58%,0.5799999999999983%,a0015c
39085,2.58%, 51.05%, 48.47%,-,-, 0.48%,0.480000000000004%,82017b
39087,12.04%, 55.77%, 43.74%,-,-, 0.49%,0.4899999999999949%,8e016f
39089,23.88%, 61.72%, 37.84%,-,-, 0.44%,0.4399999999999977%,9d0160
39091,35.73%, 67.63%, 31.90%,-,-, 0.48%,0.46999999999999886%,ac0151
39093,12.62%, 43.49%, 56.11%,-,-, 0.40%,0.4000000000000057%,6e018f
39095,20.67%, 39.54%, 60.21%,-,-, 0.25%,0.25%,640099
39097,28.24%, 63.90%, 35.65%,-,-, 0.45%,0.45000000000000284%,a2015a
39099,25.91%, 36.69%, 62.60%,-,-, 0.71%,0.710000000000008%,5d019f
39101,17.91%, 58.69%, 40.78%,-,-, 0.54%,0.5300000000000011%,950167
39103,14.05%, 56.78%, 42.73%,-,-, 0.48%,0.4900000000000091%,90016c
39105,17.03%, 58.23%, 41.20%,-,-, 0.57%,0.5699999999999932%,940169
39107,50.42%, 74.92%, 24.50%,-,-, 0.58%,0.5799999999999983%,bf013e
39109,31.66%, 65.67%, 34.01%,-,-, 0.31%,0.3199999999999932%,a70056
39111,10.60%, 44.30%, 54.90%,-,-, 0.80%,0.8000000000000114%,70028b
39113,1.64%, 48.97%, 50.60%,-,-, 0.43%,0.4300000000000068%,7c0181
39115,13.17%, 56.06%, 42.89%,-,-, 1.04%,1.0499999999999972%,8e026d
39117,28.78%, 64.15%, 35.37%,-,-, 0.48%,0.47999999999998977%,a3015a
39119,15.01%, 57.26%, 42.25%,-,-, 0.49%,0.4900000000000091%,92016b
39121,18.15%, 58.73%, 40.58%,-,-, 0.69%,0.6899999999999977%,950167
39123,4.11%, 51.91%, 47.80%,-,-, 0.29%,0.29000000000000625%,840079
39125,26.28%, 62.82%, 36.54%,-,-, 0.64%,0.6400000000000006%,a0015d
39127,3.94%, 51.72%, 47.78%,-,-, 0.50%,0.5%,830179
39129,24.43%, 61.97%, 37.54%,-,-, 0.49%,0.4900000000000091%,9e015f
39131,4.22%, 51.84%, 47.62%,-,-, 0.53%,0.539999999999992%,840179
39133,6.64%, 46.42%, 53.07%,-,-, 0.51%,0.5099999999999909%,760187
39135,30.58%, 65.01%, 34.43%,-,-, 0.56%,0.5600000000000023%,a50157
39137,52.94%, 76.24%, 23.30%,-,-, 0.46%,0.46000000000000796%,c2013b
39139,19.78%, 59.62%, 39.84%,-,-, 0.53%,0.539999999999992%,980165
39141,10.27%, 54.41%, 44.14%,-,-, 1.46%,1.4500000000000028%,8a0370
39143,12.19%, 55.92%, 43.72%,-,-, 0.36%,0.35999999999999943%,8e006f
39145,4.07%, 51.87%, 47.80%,-,-, 0.33%,0.3300000000000125%,840079
39147,18.26%, 58.86%, 40.60%,-,-, 0.55%,0.539999999999992%,960167
39149,42.31%, 70.90%, 28.59%,-,-, 0.51%,0.5099999999999909%,b40148
39151,1.66%, 48.93%, 50.59%,-,-, 0.48%,0.47999999999998977%,7c0181
39153,13.76%, 42.91%, 56.67%,-,-, 0.43%,0.4200000000000017%,6d0190
39155,23.76%, 37.89%, 61.65%,-,-, 0.46%,0.46000000000000796%,60019d
39157,11.60%, 55.54%, 43.94%,-,-, 0.52%,0.5200000000000102%,8d0170
39159,40.67%, 70.13%, 29.45%,-,-, 0.42%,0.4200000000000017%,b2014b
39161,44.40%, 72.02%, 27.62%,-,-, 0.36%,0.35999999999999943%,b70046
39163,10.09%, 54.81%, 44.72%,-,-, 0.47%,0.46999999999999886%,8b0172
39165,44.47%, 72.06%, 27.58%,-,-, 0.36%,0.35999999999999943%,b70046
39167,16.53%, 58.02%, 41.49%,-,-, 0.48%,0.4899999999999949%,930169
39169,23.32%, 61.49%, 38.16%,-,-, 0.35%,0.3499999999999943%,9c0061
39171,29.82%, 64.60%, 34.77%,-,-, 0.63%,0.6299999999999955%,a40158
39173,6.62%, 53.03%, 46.41%,-,-, 0.56%,0.5600000000000023%,870176
39175,32.11%, 65.69%, 33.58%,-,-, 0.73%,0.730000000000004%,a70155
40001,31.98%, 65.99%, 34.01%,-,-,-,0.0%,a80056
40003,64.81%, 82.40%, 17.60%,-,-,-,0.0%,d2002c
40005,23.51%, 61.75%, 38.25%,-,-,-,0.0%,9d0061
40007,76.88%, 88.44%, 11.56%,-,-,-,0.0%,e1001d
40009,47.70%, 73.85%, 26.15%,-,-,-,0.0%,bc0042
40011,44.72%, 72.36%, 27.64%,-,-,-,0.0%,b80046
40013,19.99%, 59.99%, 40.01%,-,-,-,0.0%,980066
40015,24.74%, 62.37%, 37.63%,-,-,-,0.0%,9f005f
40017,54.84%, 77.42%, 22.58%,-,-,-,0.0%,c50039
40019,30.64%, 65.32%, 34.68%,-,-,-,0.0%,a60058
40021,5.20%, 52.60%, 47.40%,-,-,-,0.0%,860078
40023,9.11%, 54.55%, 45.45%,-,-,-,0.0%,8b0073
40025,74.19%, 87.10%, 12.90%,-,-,-,0.0%,de0020
40027,31.80%, 65.90%, 34.10%,-,-,-,0.0%,a80056
40029,7.43%, 53.71%, 46.29%,-,-,-,0.0%,880076
40031,27.56%, 63.78%, 36.22%,-,-,-,0.0%,a2005c
40033,31.97%, 65.98%, 34.02%,-,-,-,0.0%,a80056
40035,21.73%, 60.86%, 39.14%,-,-,-,0.0%,9b0063
40037,30.99%, 65.50%, 34.50%,-,-,-,0.0%,a70057
40039,47.35%, 73.67%, 26.33%,-,-,-,0.0%,bb0043
40041,28.36%, 64.18%, 35.82%,-,-,-,0.0%,a3005b
40043,63.75%, 81.87%, 18.13%,-,-,-,0.0%,d0002e
40045,62.02%, 81.01%, 18.99%,-,-,-,0.0%,ce0030
40047,51.99%, 76.00%, 24.00%,-,-,-,0.0%,c1003d
40049,34.49%, 67.24%, 32.76%,-,-,-,0.0%,ab0053
40051,40.61%, 70.31%, 29.69%,-,-,-,0.0%,b3004b
40053,54.70%, 77.35%, 22.65%,-,-,-,0.0%,c50039
40055,36.03%, 68.02%, 31.98%,-,-,-,0.0%,ad0051
40057,40.60%, 70.30%, 29.70%,-,-,-,0.0%,b3004b
40059,67.81%, 83.90%, 16.10%,-,-,-,0.0%,d50029
40061,10.67%, 55.33%, 44.67%,-,-,-,0.0%,8d0071
40063,14.64%, 57.32%, 42.68%,-,-,-,0.0%,92006c
40065,51.77%, 75.89%, 24.11%,-,-,-,0.0%,c1003d
40067,18.79%, 59.39%, 40.61%,-,-,-,0.0%,970067
40069,21.21%, 60.60%, 39.40%,-,-,-,0.0%,9a0064
40071,40.66%, 70.33%, 29.67%,-,-,-,0.0%,b3004b
40073,69.27%, 84.64%, 15.36%,-,-,-,0.0%,d70027
40075,29.75%, 64.88%, 35.12%,-,-,-,0.0%,a50059
40077,13.17%, 56.58%, 43.42%,-,-,-,0.0%,90006e
40079,22.62%, 61.31%, 38.69%,-,-,-,0.0%,9c0062
40081,43.04%, 71.52%, 28.48%,-,-,-,0.0%,b60048
40083,40.41%, 70.21%, 29.79%,-,-,-,0.0%,b3004b
40085,19.75%, 59.87%, 40.13%,-,-,-,0.0%,980066
40087,45.70%, 72.85%, 27.15%,-,-,-,0.0%,b90045
40089,33.95%, 66.98%, 33.02%,-,-,-,0.0%,aa0054
40091,2.22%, 51.11%, 48.89%,-,-,-,0.0%,82007c
40093,70.65%, 85.32%, 14.68%,-,-,-,0.0%,d90025
40095,23.39%, 61.70%, 38.30%,-,-,-,0.0%,9d0061
40097,17.85%, 58.93%, 41.07%,-,-,-,0.0%,960068
40099,26.49%, 63.24%, 36.76%,-,-,-,0.0%,a1005d
40101,9.16%, 54.58%, 45.42%,-,-,-,0.0%,8b0073
40103,49.89%, 74.94%, 25.06%,-,-,-,0.0%,bf003f
40105,25.64%, 62.82%, 37.18%,-,-,-,0.0%,a0005e
40107,18.65%, 59.32%, 40.68%,-,-,-,0.0%,970067
40109,28.47%, 64.23%, 35.77%,-,-,-,0.0%,a3005b
40111,6.33%, 53.17%, 46.83%,-,-,-,0.0%,870077
40113,17.40%, 58.70%, 41.30%,-,-,-,0.0%,950069
40115,18.81%, 59.41%, 40.59%,-,-,-,0.0%,970067
40117,26.49%, 63.25%, 36.75%,-,-,-,0.0%,a1005d
40119,31.89%, 65.95%, 34.05%,-,-,-,0.0%,a80056
40121,19.81%, 59.91%, 40.09%,-,-,-,0.0%,980066
40123,30.26%, 65.13%, 34.87%,-,-,-,0.0%,a60058
40125,33.18%, 66.59%, 33.41%,-,-,-,0.0%,a90055
40127,19.37%, 59.68%, 40.32%,-,-,-,0.0%,980066
40129,56.84%, 78.42%, 21.58%,-,-,-,0.0%,c70037
40131,35.39%, 67.70%, 32.30%,-,-,-,0.0%,ac0052
40133,21.31%, 60.66%, 39.34%,-,-,-,0.0%,9a0064
40135,20.00%, 60.00%, 40.00%,-,-,-,0.0%,990066
40137,42.44%, 71.22%, 28.78%,-,-,-,0.0%,b50049
40139,68.57%, 84.29%, 15.71%,-,-,-,0.0%,d60028
40141,31.84%, 65.92%, 34.08%,-,-,-,0.0%,a80056
40143,28.87%, 64.43%, 35.57%,-,-,-,0.0%,a4005a
40145,35.14%, 67.57%, 32.43%,-,-,-,0.0%,ac0052
40147,41.38%, 70.69%, 29.31%,-,-,-,0.0%,b4004a
40149,46.88%, 73.44%, 26.56%,-,-,-,0.0%,bb0043
40151,54.51%, 77.26%, 22.74%,-,-,-,0.0%,c50039
40153,61.89%, 80.94%, 19.06%,-,-,-,0.0%,ce0030
41001,40.26%, 69.22%, 28.96%,-,-, 1.83%,1.8199999999999932%,b00449
41003,17.61%, 40.36%, 57.98%,-,-, 1.66%,1.6599999999999966%,660493
41005,1.31%, 50.10%, 48.78%,-,-, 1.12%,1.1200000000000045%,7f027c
41007,10.14%, 44.04%, 54.18%,-,-, 1.79%,1.7800000000000011%,70048a
41009,2.79%, 47.63%, 50.42%,-,-, 1.95%,1.9499999999999886%,790480
41011,11.68%, 54.83%, 43.14%,-,-, 2.03%,2.030000000000001%,8b056e
41013,37.87%, 67.95%, 30.09%,-,-, 1.96%,1.9599999999999937%,ad044c
41015,16.50%, 57.29%, 40.78%,-,-, 1.93%,1.9300000000000068%,920467
41017,14.29%, 56.39%, 42.11%,-,-, 1.50%,1.5%,8f036b
41019,32.49%, 65.39%, 32.90%,-,-, 1.71%,1.710000000000008%,a60453
41021,33.83%, 66.34%, 32.51%,-,-, 1.14%,1.1500000000000057%,a90252
41023,59.69%, 78.90%, 19.21%,-,-, 1.90%,1.8899999999999864%,c90430
41025,53.38%, 76.04%, 22.66%,-,-, 1.30%,1.2999999999999972%,c10339
41027,14.84%, 41.83%, 56.67%,-,-, 1.50%,1.5%,6a0390
