id,margin,reagan,mondale,hall,other,hex_color
34029,41.43%, 70.23%, 28.80%,-,0.97%,b30249
34031,18.50%, 58.28%, 39.78%,-,1.94%,940465
34033,31.88%, 65.66%, 33.78%,-,0.56%,a70156
34035,34.62%, 66.77%, 32.15%,-,1.08%,aa0251
34037,51.07%, 75.36%, 24.29%,-,0.34%,c0003d
34039,18.94%, 59.11%, 40.17%,-,0.71%,960166
34041,34.52%, 67.07%, 32.55%,-,0.37%,ab0053
35001,21.18%, 60.08%, 38.90%,-,1.02%,990263
35003,39.01%, 68.55%, 29.54%,-,1.91%,ae044b
35005,47.71%, 73.37%, 25.66%,-,0.97%,bb0241
35006,6.50%, 53.09%, 46.59%,-,0.33%,870076
35007,10.19%, 54.59%, 44.39%,-,1.02%,8b0271
35009,48.97%, 74.01%, 25.03%,-,0.96%,bc023f
35011,31.92%, 65.23%, 33.30%,-,1.47%,a60354
35013,22.74%, 60.87%, 38.13%,-,0.99%,9b0261
35015,22.96%, 60.99%, 38.03%,-,0.99%,9b0260
35017,7.16%, 45.93%, 53.09%,-,0.98%,750287
35019,2.24%, 50.36%, 48.12%,-,1.53%,80037a
35021,28.05%, 63.55%, 35.50%,-,0.95%,a2025a
35023,19.53%, 59.32%, 39.80%,-,0.88%,970265
35025,51.72%, 75.26%, 23.55%,-,1.19%,bf033c
35027,55.15%, 77.04%, 21.88%,-,1.08%,c40237
35028,40.69%, 69.60%, 28.91%,-,1.49%,b10349
35029,23.44%, 61.17%, 37.74%,-,1.09%,9b0260
35031,9.27%, 44.78%, 54.05%,-,1.17%,720289
35033,9.53%, 44.47%, 54.00%,-,1.53%,710389
35035,39.64%, 69.22%, 29.58%,-,1.2%,b0034b
35037,34.66%, 66.82%, 32.17%,-,1.01%,aa0252
35039,25.32%, 36.93%, 62.25%,-,0.83%,5e029e
35041,45.61%, 72.26%, 26.65%,-,1.08%,b80243
35043,11.85%, 55.43%, 43.58%,-,0.99%,8d026f
35045,34.85%, 66.97%, 32.11%,-,0.92%,aa0251
35047,19.68%, 39.38%, 59.06%,-,1.56%,640396
35049,6.88%, 45.98%, 52.85%,-,1.17%,750286
35051,32.91%, 66.00%, 33.09%,-,0.92%,a80254
35053,14.25%, 56.27%, 42.01%,-,1.72%,8f046b
35055,10.50%, 44.04%, 54.54%,-,1.42%,70038b
35057,28.96%, 64.02%, 35.07%,-,0.91%,a30259
35059,50.27%, 74.44%, 24.17%,-,1.39%,bd033d
35061,21.93%, 60.32%, 38.39%,-,1.3%,990361
36001,0.60%, 49.50%, 50.10%,-,0.4%,7e017f
36003,50.80%, 75.25%, 24.45%,-,0.3%,bf003e
36005,34.11%, 32.76%, 66.86%,-,0.38%,5300aa
36007,21.28%, 60.47%, 39.19%,-,0.34%,9a0063
36009,40.52%, 70.10%, 29.58%,-,0.32%,b2004b
36011,27.37%, 63.50%, 36.14%,-,0.36%,a1005c
36013,26.48%, 63.13%, 36.65%,-,0.22%,a0005d
36015,25.91%, 62.83%, 36.92%,-,0.25%,a0005e
36017,38.31%, 69.03%, 30.72%,-,0.25%,b0004e
36019,28.73%, 64.22%, 35.49%,-,0.3%,a3005a
36021,35.33%, 67.46%, 32.13%,-,0.42%,ac0151
36023,35.86%, 67.70%, 31.83%,-,0.47%,ac0151
36025,41.64%, 70.61%, 28.97%,-,0.42%,b40149
36027,36.16%, 67.89%, 31.73%,-,0.38%,ad0050
36029,3.19%, 48.28%, 51.47%,-,0.25%,7b0083
36031,40.39%, 69.94%, 29.56%,-,0.5%,b2014b
36033,24.71%, 62.22%, 37.51%,-,0.28%,9e005f
36035,32.02%, 65.82%, 33.80%,-,0.38%,a70056
36037,31.86%, 65.78%, 33.91%,-,0.31%,a70056
36039,41.32%, 70.50%, 29.19%,-,0.31%,b3004a
36041,56.18%, 77.97%, 21.79%,-,0.24%,c60037
36043,28.99%, 64.35%, 35.36%,-,0.29%,a4005a
36045,36.19%, 67.96%, 31.77%,-,0.26%,ad0051
36047,23.05%, 38.29%, 61.34%,-,0.36%,61009c
36049,43.73%, 71.69%, 27.96%,-,0.34%,b60047
36051,37.63%, 68.60%, 30.97%,-,0.44%,ae014e
36053,35.73%, 67.67%, 31.93%,-,0.4%,ac0151
36055,15.99%, 57.76%, 41.77%,-,0.47%,93016a
36057,22.76%, 61.22%, 38.45%,-,0.33%,9c0062
36059,23.87%, 61.83%, 37.96%,-,0.21%,9d0060
36061,44.67%, 27.39%, 72.06%,-,0.54%,4501b7
36063,10.68%, 55.23%, 44.55%,-,0.22%,8c0071
36065,21.03%, 60.38%, 39.35%,-,0.27%,990064
36067,19.62%, 59.64%, 40.03%,-,0.33%,980066
36069,31.11%, 65.36%, 34.26%,-,0.38%,a60057
36071,35.88%, 67.78%, 31.89%,-,0.33%,ac0051
36073,40.69%, 70.17%, 29.48%,-,0.35%,b2004b
36075,37.22%, 68.39%, 31.17%,-,0.45%,ae014f
36077,27.14%, 63.28%, 36.14%,-,0.57%,a1015c
36079,46.02%, 72.87%, 26.85%,-,0.27%,b90044
36081,6.97%, 46.38%, 53.34%,-,0.28%,760088
36083,24.18%, 61.94%, 37.76%,-,0.31%,9d0060
36085,30.39%, 65.08%, 34.69%,-,0.23%,a50058
36087,22.03%, 60.88%, 38.85%,-,0.27%,9b0063
36089,23.96%, 61.83%, 37.87%,-,0.29%,9d0060
36091,36.15%, 67.91%, 31.76%,-,0.33%,ad0050
36093,16.55%, 58.09%, 41.54%,-,0.38%,940069
36095,36.72%, 67.97%, 31.25%,-,0.78%,ad014f
36097,36.36%, 67.98%, 31.62%,-,0.4%,ad0150
36099,32.12%, 65.84%, 33.72%,-,0.43%,a70155
36101,46.62%, 73.19%, 26.56%,-,0.25%,ba0043
36103,32.32%, 66.03%, 33.72%,-,0.25%,a80055
36105,26.45%, 63.09%, 36.64%,-,0.27%,a0005d
36107,43.21%, 71.36%, 28.15%,-,0.49%,b50147
36109,2.92%, 48.32%, 51.24%,-,0.44%,7b0182
36111,28.24%, 63.93%, 35.69%,-,0.38%,a3005b
36113,49.77%, 74.75%, 24.97%,-,0.28%,be003f
36115,47.29%, 73.48%, 26.19%,-,0.33%,bb0042
36117,42.50%, 70.98%, 28.49%,-,0.53%,b40148
36119,17.62%, 58.67%, 41.05%,-,0.28%,950068
36121,43.64%, 71.69%, 28.04%,-,0.27%,b60047
36123,40.80%, 70.26%, 29.46%,-,0.28%,b3004b
37001,39.69%, 69.74%, 30.05%,-,0.21%,b1004c
37003,40.65%, 70.22%, 29.58%,-,0.2%,b3004b
37005,12.48%, 56.08%, 43.60%,-,0.32%,8f006f
37007,14.79%, 42.45%, 57.25%,-,0.3%,6c0091
37009,24.44%, 62.10%, 37.66%,-,0.23%,9e0060
37011,60.19%, 79.88%, 19.69%,-,0.42%,cb0132
37013,21.54%, 60.66%, 39.12%,-,0.22%,9a0063
37015,15.63%, 41.91%, 57.54%,-,0.55%,6a0192
37017,3.71%, 48.07%, 51.78%,-,0.14%,7a0084
37019,17.58%, 58.67%, 41.08%,-,0.25%,950068
37021,23.47%, 61.62%, 38.14%,-,0.24%,9d0061
37023,28.83%, 64.32%, 35.48%,-,0.2%,a4005a
37025,45.24%, 72.54%, 27.29%,-,0.17%,b80045
37027,39.82%, 69.79%, 29.97%,-,0.24%,b1004c
37029,8.76%, 54.25%, 45.49%,-,0.25%,8a0073
37031,32.78%, 66.28%, 33.50%,-,0.22%,a90055
37033,2.02%, 48.84%, 50.86%,-,0.31%,7c0081
37035,45.72%, 72.78%, 27.05%,-,0.17%,b90044
37037,7.06%, 53.39%, 46.33%,-,0.29%,880076
37039,27.58%, 63.73%, 36.15%,-,0.12%,a2005c
37041,11.10%, 55.41%, 44.31%,-,0.28%,8d0070
37043,25.39%, 62.42%, 37.03%,-,0.55%,9f015e
37045,24.78%, 62.23%, 37.45%,-,0.32%,9e005f
37047,2.36%, 51.11%, 48.75%,-,0.15%,82007c
37049,28.35%, 64.04%, 35.69%,-,0.27%,a3005b
37051,16.55%, 58.18%, 41.63%,-,0.19%,94006a
37053,26.68%, 63.24%, 36.56%,-,0.2%,a1005d
37055,43.95%, 71.83%, 27.88%,-,0.29%,b70047
37057,45.24%, 72.55%, 27.31%,-,0.15%,b90045
37059,47.55%, 73.72%, 26.17%,-,0.12%,bb0042
37061,6.03%, 52.96%, 46.93%,-,0.12%,870077
37063,4.97%, 47.39%, 52.36%,-,0.25%,780085
37065,4.50%, 47.66%, 52.16%,-,0.18%,790085
37067,23.28%, 61.54%, 38.26%,-,0.2%,9c0061
37069,11.31%, 55.57%, 44.26%,-,0.17%,8d0070
37071,46.87%, 73.36%, 26.49%,-,0.16%,bb0043
37073,13.51%, 43.10%, 56.62%,-,0.28%,6d0090
37075,25.41%, 62.63%, 37.22%,-,0.15%,9f005e
37077,9.37%, 54.42%, 45.05%,-,0.53%,8a0172
37079,7.08%, 53.47%, 46.39%,-,0.13%,880076
37081,22.68%, 61.25%, 38.57%,-,0.18%,9c0062
37083,2.46%, 48.65%, 51.11%,-,0.24%,7c0082
37085,22.33%, 61.11%, 38.78%,-,0.1%,9b0062
37087,12.07%, 55.96%, 43.89%,-,0.15%,8e006f
37089,45.50%, 72.55%, 27.05%,-,0.4%,b90144
37091,17.18%, 41.27%, 58.45%,-,0.27%,690095
37093,13.48%, 43.14%, 56.61%,-,0.25%,6e0090
37095,8.67%, 54.27%, 45.59%,-,0.14%,8a0074
37097,40.48%, 70.14%, 29.67%,-,0.19%,b2004b
37099,12.18%, 55.97%, 43.78%,-,0.25%,8e006f
37101,34.79%, 67.32%, 32.53%,-,0.15%,ab0052
37103,0.90%, 50.30%, 49.40%,-,0.29%,80007d
37105,35.17%, 67.47%, 32.30%,-,0.23%,ac0052
37107,21.74%, 60.79%, 39.04%,-,0.17%,9b0063
37109,35.51%, 67.64%, 32.13%,-,0.23%,ac0051
37111,30.36%, 65.09%, 34.73%,-,0.18%,a50058
37113,30.14%, 64.95%, 34.81%,-,0.24%,a50058
37115,10.14%, 54.81%, 44.67%,-,0.52%,8b0171
37117,4.86%, 52.32%, 47.47%,-,0.21%,850079
37119,25.58%, 62.67%, 37.10%,-,0.23%,9f005e
37121,57.19%, 78.51%, 21.31%,-,0.18%,c80036
37123,14.28%, 57.07%, 42.79%,-,0.13%,91006d
37125,34.97%, 67.40%, 32.43%,-,0.17%,ab0052
37127,33.60%, 66.73%, 33.14%,-,0.13%,aa0054
37129,30.67%, 65.21%, 34.54%,-,0.25%,a60058
37131,22.76%, 38.39%, 61.15%,-,0.46%,61019b
37133,41.73%, 70.75%, 29.02%,-,0.23%,b4004a
37135,13.72%, 42.96%, 56.69%,-,0.35%,6d0090
37137,8.52%, 54.14%, 45.62%,-,0.23%,8a0074
37139,9.30%, 54.58%, 45.27%,-,0.15%,8b0073
37141,7.67%, 53.73%, 46.06%,-,0.21%,890075
37143,14.71%, 57.28%, 42.57%,-,0.15%,92006c
37145,24.75%, 62.30%, 37.54%,-,0.16%,9e005f
37147,16.92%, 58.36%, 41.45%,-,0.19%,940069
37149,30.03%, 64.73%, 34.70%,-,0.58%,a50158
37151,54.80%, 77.36%, 22.56%,-,0.09%,c50039
37153,4.79%, 47.50%, 52.30%,-,0.2%,790085
37155,8.17%, 45.76%, 53.93%,-,0.31%,740089
37157,25.54%, 62.70%, 37.16%,-,0.14%,9f005e
37159,40.56%, 70.20%, 29.64%,-,0.16%,b3004b
37161,24.67%, 62.23%, 37.56%,-,0.2%,9e005f
37163,7.83%, 53.87%, 46.04%,-,0.08%,890075
37165,0.60%, 50.23%, 49.62%,-,0.15%,80007e
37167,36.18%, 68.00%, 31.82%,-,0.18%,ad0051
37169,31.49%, 65.63%, 34.14%,-,0.23%,a70057
37171,29.92%, 64.88%, 34.96%,-,0.17%,a50059
37173,0.30%, 50.02%, 49.73%,-,0.25%,7f007e
37175,30.07%, 64.91%, 34.83%,-,0.26%,a50058
37177,2.08%, 48.89%, 50.98%,-,0.13%,7c0081
37179,41.04%, 70.45%, 29.41%,-,0.15%,b3004a
37181,7.51%, 53.68%, 46.18%,-,0.14%,880075
37183,23.45%, 61.61%, 38.16%,-,0.23%,9d0061
37185,19.37%, 40.25%, 59.63%,-,0.12%,660098
37187,6.54%, 46.67%, 53.21%,-,0.12%,770087
37189,28.86%, 64.27%, 35.41%,-,0.32%,a3005a
37191,28.38%, 64.13%, 35.74%,-,0.13%,a3005b
37193,46.23%, 73.03%, 26.80%,-,0.16%,ba0044
37195,18.89%, 59.31%, 40.42%,-,0.28%,970067
37197,48.89%, 74.37%, 25.48%,-,0.16%,bd0040
37199,8.10%, 53.96%, 45.86%,-,0.18%,890074
38001,42.79%, 70.68%, 27.89%,-,1.42%,b40347
38003,26.58%, 62.79%, 36.20%,-,1.01%,a0025c
38005,3.87%, 51.41%, 47.55%,-,1.04%,830279
38007,56.97%, 77.34%, 20.37%,-,2.3%,c50533
38009,44.30%, 71.59%, 27.28%,-,1.13%,b60245
38011,46.39%, 72.55%, 26.15%,-,1.3%,b90342
38013,40.40%, 69.45%, 29.05%,-,1.5%,b1034a
38015,38.15%, 68.25%, 30.10%,-,1.65%,ae044c
38017,23.45%, 61.35%, 37.91%,-,0.74%,9c0160
38019,40.77%, 69.95%, 29.18%,-,0.87%,b2024a
38021,39.73%, 69.37%, 29.64%,-,0.99%,b0024b
38023,29.29%, 63.32%, 34.02%,-,0.54%,a10156
38025,37.31%, 68.12%, 30.81%,-,1.08%,ad024e
38027,13.60%, 56.40%, 42.80%,-,0.81%,8f026d
38029,49.30%, 73.46%, 24.16%,-,2.38%,bb063d
38031,29.67%, 64.23%, 34.55%,-,1.22%,a30358
38033,48.45%, 73.09%, 24.64%,-,2.27%,ba053e
38035,22.33%, 60.70%, 38.37%,-,0.93%,9a0261
38037,51.28%, 74.92%, 23.64%,-,1.45%,bf033c
38039,20.34%, 59.89%, 39.54%,-,0.57%,980164
38041,50.95%, 74.75%, 23.80%,-,1.45%,be033c
38043,40.62%, 68.62%, 28.00%,-,1.22%,ae0347
38045,28.70%, 63.64%, 34.94%,-,1.42%,a20359
38047,48.99%, 72.91%, 23.93%,-,0.72%,b9013d
38049,31.62%, 65.38%, 33.75%,-,0.87%,a60256
38051,64.46%, 81.46%, 16.99%,-,1.55%,cf032b
38053,45.11%, 71.96%, 26.85%,-,1.19%,b70344
38055,27.55%, 62.82%, 35.27%,-,1.92%,a00459
38057,35.86%, 67.24%, 31.38%,-,1.38%,ab0350
38059,27.74%, 62.93%, 35.19%,-,1.88%,a00459
38061,11.08%, 55.11%, 44.02%,-,0.87%,8c0270
38063,16.67%, 57.50%, 40.83%,-,1.67%,920468
38065,36.55%, 67.43%, 30.88%,-,1.69%,ab044e
38067,34.83%, 65.99%, 31.16%,-,2.85%,a8074f
38069,45.39%, 71.71%, 26.31%,-,1.98%,b60543
38071,28.17%, 63.33%, 35.16%,-,1.51%,a10359
38073,16.28%, 57.38%, 41.10%,-,1.51%,920368
38075,32.19%, 65.56%, 33.37%,-,1.07%,a70255
38077,32.11%, 65.48%, 33.36%,-,1.16%,a60255
38079,18.66%, 39.43%, 58.09%,-,2.48%,640694
38081,3.30%, 50.83%, 47.52%,-,1.65%,810479
38083,55.09%, 77.01%, 21.92%,-,1.07%,c40237
38085,19.05%, 39.53%, 58.59%,-,1.88%,640495
38087,40.50%, 69.26%, 28.76%,-,1.98%,b00549
38089,45.46%, 71.15%, 25.69%,-,3.17%,b50841
38091,9.20%, 54.08%, 44.89%,-,1.03%,890272
38093,30.33%, 64.57%, 34.24%,-,1.2%,a40357
38095,21.94%, 60.15%, 38.21%,-,1.65%,990461
38097,31.04%, 64.70%, 33.66%,-,1.64%,a40455
38099,31.07%, 64.84%, 33.77%,-,1.39%,a50356
38101,37.00%, 68.06%, 31.05%,-,0.89%,ad024f
38103,39.65%, 69.20%, 29.55%,-,1.25%,b0034b
38105,43.30%, 70.87%, 27.57%,-,1.56%,b40346
39001,26.51%, 62.83%, 36.32%,-,0.84%,a0025c
39003,46.46%, 72.98%, 26.52%,-,0.5%,ba0143
39005,49.57%, 74.40%, 24.83%,-,0.76%,bd013f
39007,5.62%, 52.34%, 46.73%,-,0.93%,850277
39009,6.13%, 52.59%, 46.46%,-,0.95%,860276
39011,56.13%, 77.72%, 21.59%,-,0.69%,c60137
39013,12.30%, 43.52%, 55.82%,-,0.65%,6e018e
39015,33.49%, 66.28%, 32.79%,-,0.94%,a90253
39017,46.42%, 72.92%, 26.50%,-,0.57%,b90143
39019,27.70%, 63.33%, 35.63%,-,1.04%,a1025a
39021,46.99%, 73.05%, 26.06%,-,0.89%,ba0242
39023,25.42%, 62.05%, 36.63%,-,1.31%,9e035d
39025,49.88%, 74.63%, 24.75%,-,0.61%,be013f
39027,48.17%, 73.77%, 25.60%,-,0.64%,bc0141
39029,9.75%, 54.43%, 44.68%,-,0.89%,8a0271
39031,38.05%, 68.71%, 30.66%,-,0.62%,af014e
39033,49.19%, 74.08%, 24.88%,-,1.04%,bc023f
39035,12.05%, 43.60%, 55.65%,-,0.75%,6f018d
39037,46.57%, 72.81%, 26.25%,-,0.94%,b90242
39039,36.87%, 67.89%, 31.02%,-,1.08%,ad024f
39041,53.13%, 76.23%, 23.10%,-,0.66%,c2013a
39043,17.09%, 57.83%, 40.74%,-,1.42%,930367
39045,51.24%, 75.17%, 23.92%,-,0.91%,bf023c
39047,52.23%, 75.80%, 23.57%,-,0.63%,c1013c
39049,30.43%, 64.12%, 33.68%,-,2.2%,a30555
39051,45.74%, 72.55%, 26.81%,-,0.64%,b90144
39053,31.41%, 65.27%, 33.86%,-,0.87%,a60256
39055,37.90%, 68.29%, 30.39%,-,1.32%,ae034d
39057,33.14%, 66.27%, 33.12%,-,0.61%,a80154
39059,34.44%, 66.81%, 32.37%,-,0.81%,aa0252
39061,27.25%, 63.34%, 36.10%,-,0.56%,a1015c
39063,58.00%, 78.34%, 20.35%,-,1.31%,c70333
39065,38.90%, 69.11%, 30.21%,-,0.67%,b0014d
39067,11.75%, 55.45%, 43.70%,-,0.86%,8d026f
39069,53.71%, 76.54%, 22.83%,-,0.63%,c3013a
39071,40.51%, 69.90%, 29.39%,-,0.71%,b2014a
39073,29.49%, 64.16%, 34.66%,-,1.18%,a30358
39075,49.09%, 74.11%, 25.01%,-,0.88%,bc023f
39077,36.74%, 67.96%, 31.22%,-,0.82%,ad024f
39079,25.55%, 62.24%, 36.69%,-,1.07%,9e025d
39081,14.22%, 42.47%, 56.69%,-,0.84%,6c0290
39083,41.87%, 70.66%, 28.79%,-,0.55%,b40149
39085,19.36%, 59.12%, 39.76%,-,1.11%,960265
39087,12.72%, 55.96%, 43.24%,-,0.81%,8e026e
39089,45.34%, 72.26%, 26.93%,-,0.81%,b80244
39091,53.73%, 76.54%, 22.81%,-,0.65%,c3013a
39093,3.90%, 50.77%, 46.87%,-,2.36%,810677
39095,1.50%, 50.25%, 48.76%,-,0.99%,80027c
39097,50.48%, 74.91%, 24.43%,-,0.67%,bf013e
39099,17.57%, 40.65%, 58.21%,-,1.14%,670294
39101,32.39%, 65.77%, 33.38%,-,0.85%,a70255
39103,31.51%, 65.38%, 33.86%,-,0.76%,a60156
39105,27.78%, 63.52%, 35.74%,-,0.74%,a1015b
39107,44.10%, 71.49%, 27.39%,-,1.11%,b60245
39109,45.72%, 72.42%, 26.70%,-,0.88%,b80244
39111,4.43%, 47.32%, 51.75%,-,0.93%,780283
39113,18.52%, 58.97%, 40.45%,-,0.57%,960167
39115,36.02%, 67.66%, 31.64%,-,0.69%,ac0150
39117,47.79%, 73.50%, 25.71%,-,0.79%,bb0241
39119,36.71%, 67.98%, 31.27%,-,0.76%,ad014f
39121,36.48%, 67.70%, 31.22%,-,1.07%,ac024f
39123,21.39%, 60.41%, 39.02%,-,0.56%,9a0163
39125,32.40%, 65.71%, 33.31%,-,0.98%,a70254
39127,30.93%, 65.09%, 34.16%,-,0.76%,a50157
39129,48.47%, 73.90%, 25.43%,-,0.67%,bc0140
39131,12.59%, 55.90%, 43.31%,-,0.79%,8e026e
39133,15.12%, 57.14%, 42.02%,-,0.84%,91026b
39135,44.58%, 71.84%, 27.25%,-,0.91%,b70245
39137,57.32%, 78.26%, 20.94%,-,0.79%,c70235
39139,36.96%, 68.10%, 31.14%,-,0.76%,ad014f
39141,35.21%, 66.60%, 31.39%,-,2.01%,a90550
39143,33.24%, 66.16%, 32.91%,-,0.93%,a80253
39145,14.14%, 56.65%, 42.51%,-,0.85%,90026c
39147,34.96%, 67.04%, 32.08%,-,0.88%,aa0251
39149,51.13%, 75.12%, 23.99%,-,0.88%,bf023d
39151,20.18%, 59.69%, 39.51%,-,0.8%,980264
39153,2.68%, 50.99%, 48.32%,-,0.69%,82017b
39155,10.92%, 44.18%, 55.11%,-,0.71%,70018c
39157,18.98%, 59.13%, 40.14%,-,0.73%,960166
39159,56.30%, 77.79%, 21.49%,-,0.72%,c60136
39161,47.98%, 73.68%, 25.70%,-,0.62%,bb0141
39163,20.67%, 59.80%, 39.13%,-,1.06%,980263
39165,53.28%, 76.40%, 23.11%,-,0.49%,c2013a
39167,34.45%, 66.13%, 31.69%,-,2.18%,a80550
39169,36.43%, 67.79%, 31.36%,-,0.84%,ac024f
39171,49.25%, 74.11%, 24.86%,-,1.03%,bc023f
39173,30.12%, 64.74%, 34.62%,-,0.65%,a50158
39175,50.49%, 74.81%, 24.32%,-,0.87%,be023e
40001,31.98%, 65.57%, 33.60%,-,0.83%,a70255
40003,51.25%, 75.25%, 24.00%,-,0.75%,bf013d
40005,7.07%, 53.13%, 46.06%,-,0.81%,870275
40007,66.21%, 82.69%, 16.48%,-,0.83%,d2022a
40009,31.41%, 65.39%, 33.98%,-,0.63%,a60156
40011,45.97%, 72.69%, 26.72%,-,0.59%,b90144
40013,6.55%, 53.07%, 46.52%,-,0.41%,870176
40015,20.70%, 60.06%, 39.35%,-,0.59%,990164
40017,59.59%, 79.52%, 19.93%,-,0.55%,ca0132
40019,30.40%, 64.96%, 34.57%,-,0.47%,a50158
40021,17.73%, 58.50%, 40.78%,-,0.72%,950167
40023,5.91%, 52.70%, 46.78%,-,0.52%,860177
40025,59.14%, 79.15%, 20.01%,-,0.84%,c90233
40027,44.04%, 71.70%, 27.66%,-,0.65%,b60146
40029,0.98%, 49.10%, 50.08%,-,0.82%,7d027f
40031,41.10%, 70.35%, 29.25%,-,0.4%,b3014a
40033,17.27%, 58.31%, 41.04%,-,0.65%,940168
40035,18.00%, 58.63%, 40.63%,-,0.74%,950167
40037,33.35%, 66.34%, 32.99%,-,0.67%,a90154
40039,50.19%, 74.87%, 24.68%,-,0.45%,be013e
40041,27.52%, 63.46%, 35.94%,-,0.6%,a1015b
40043,51.64%, 75.55%, 23.91%,-,0.54%,c0013c
40045,53.62%, 76.46%, 22.85%,-,0.69%,c2013a
40047,54.48%, 76.92%, 22.44%,-,0.63%,c40139
40049,27.86%, 63.54%, 35.69%,-,0.77%,a2015b
40051,38.82%, 69.19%, 30.36%,-,0.45%,b0014d
40053,49.49%, 74.31%, 24.82%,-,0.87%,bd023f
40055,15.31%, 57.36%, 42.05%,-,0.59%,92016b
40057,12.41%, 55.90%, 43.49%,-,0.61%,8e016e
40059,64.07%, 81.45%, 17.38%,-,1.16%,cf022c
40061,2.37%, 48.52%, 50.89%,-,0.58%,7b0181
40063,4.25%, 47.57%, 51.82%,-,0.61%,790184
40065,31.57%, 65.64%, 34.06%,-,0.3%,a70056
40067,5.03%, 52.09%, 47.06%,-,0.85%,840278
40069,9.29%, 54.36%, 45.07%,-,0.57%,8a0172
40071,46.65%, 73.03%, 26.38%,-,0.59%,ba0143
40073,65.85%, 82.68%, 16.83%,-,0.49%,d2012a
40075,18.72%, 59.08%, 40.36%,-,0.56%,960166
40077,8.59%, 53.90%, 45.32%,-,0.78%,890173
40079,17.78%, 58.54%, 40.75%,-,0.71%,950167
40081,45.29%, 72.29%, 26.99%,-,0.72%,b80144
40083,40.12%, 69.76%, 29.65%,-,0.59%,b1014b
40085,14.77%, 57.12%, 42.35%,-,0.53%,91016b
40087,40.44%, 69.83%, 29.39%,-,0.77%,b2014a
40089,22.92%, 61.26%, 38.34%,-,0.39%,9c0061
40091,2.33%, 50.89%, 48.56%,-,0.56%,81017b
40093,68.55%, 83.89%, 15.34%,-,0.77%,d50127
40095,9.85%, 54.56%, 44.71%,-,0.72%,8b0172
40097,24.79%, 62.04%, 37.25%,-,0.72%,9e015e
40099,15.78%, 57.47%, 41.69%,-,0.84%,92026a
40101,8.49%, 53.90%, 45.41%,-,0.69%,890173
40103,52.66%, 76.11%, 23.45%,-,0.44%,c2013b
40105,28.21%, 63.64%, 35.43%,-,0.92%,a2025a
40107,18.31%, 58.94%, 40.63%,-,0.43%,960167
40109,44.67%, 71.65%, 26.98%,-,1.37%,b60344
40111,8.18%, 53.76%, 45.59%,-,0.65%,890174
40113,24.53%, 62.02%, 37.49%,-,0.49%,9e015f
40115,13.96%, 56.76%, 42.81%,-,0.43%,90016d
40117,36.58%, 67.83%, 31.25%,-,0.92%,ac024f
40119,45.93%, 72.64%, 26.71%,-,0.64%,b90144
40121,17.41%, 58.34%, 40.93%,-,0.73%,940168
40123,19.95%, 59.69%, 39.74%,-,0.58%,980165
40125,39.45%, 69.40%, 29.95%,-,0.65%,b0014c
40127,9.10%, 54.16%, 45.06%,-,0.78%,8a0172
40129,38.79%, 69.10%, 30.32%,-,0.58%,b0014d
40131,45.42%, 72.40%, 26.98%,-,0.62%,b80144
40133,20.46%, 59.91%, 39.45%,-,0.64%,980164
40135,25.13%, 62.32%, 37.19%,-,0.5%,9e015e
40137,33.68%, 66.58%, 32.89%,-,0.53%,a90153
40139,70.11%, 84.78%, 14.68%,-,0.54%,d80125
40141,22.26%, 60.96%, 38.70%,-,0.35%,9b0062
40143,46.27%, 72.90%, 26.62%,-,0.48%,b90143
40145,40.55%, 69.97%, 29.43%,-,0.6%,b2014b
40147,55.00%, 77.20%, 22.20%,-,0.6%,c40138
40149,42.36%, 70.85%, 28.49%,-,0.66%,b40148
40151,50.02%, 74.55%, 24.53%,-,0.92%,be023e
40153,58.65%, 79.08%, 20.43%,-,0.5%,c90134
41001,33.45%, 66.62%, 33.17%,-,0.22%,a90054
41003,5.18%, 52.36%, 47.19%,-,0.45%,850178
41005,18.40%, 59.08%, 40.68%,-,0.25%,960067
41007,0.02%, 49.86%, 49.88%,-,0.25%,7f007f
41009,2.53%, 48.50%, 51.03%,-,0.47%,7b0182
41011,0.20%, 49.88%, 49.68%,-,0.44%,7f017e
41013,24.82%, 62.22%, 37.40%,-,0.38%,9e005f
41015,22.01%, 60.84%, 38.83%,-,0.33%,9b0063
41017,24.63%, 62.20%, 37.57%,-,0.23%,9e005f
41019,26.59%, 63.11%, 36.53%,-,0.36%,a0005d
41021,30.85%, 65.24%, 34.39%,-,0.37%,a60057
41023,33.43%, 66.69%, 33.26%,-,0.05%,aa0054
41025,25.83%, 62.56%, 36.73%,-,0.71%,9f015d
41027,19.93%, 59.85%, 39.92%,-,0.24%,980065
41029,23.90%, 61.76%, 37.86%,-,0.38%,9d0060
41031,26.13%, 62.94%, 36.81%,-,0.25%,a0005d
41033,38.95%, 69.38%, 30.43%,-,0.19%,b0004d
41035,39.91%, 69.81%, 29.90%,-,0.29%,b2004c
41037,35.09%, 67.51%, 32.41%,-,0.08%,ac0052
41039,1.99%, 48.86%, 50.85%,-,0.29%,7c0081
41041,2.66%, 51.17%, 48.51%,-,0.32%,82007b
41043,18.39%, 59.10%, 40.71%,-,0.19%,960067
41045,52.66%, 76.24%, 23.58%,-,0.17%,c2003c
41047,19.84%, 59.79%, 39.95%,-,0.26%,980065
41049,25.79%, 62.70%, 36.91%,-,0.38%,9f005e
