id,margin,dole,clinton,perot,nader,other,hex_color
48491,19.03%, 55.37%, 36.34%, 7.41%,-,8.289999999999992%,8d155c
48493,9.01%, 49.96%, 40.95%, 8.38%,-,9.090000000000003%,7f1768
48495,6.51%, 47.98%, 41.46%, 10.37%,-,10.560000000000002%,7a1a69
48497,9.82%, 48.81%, 38.99%, 11.69%,-,12.199999999999989%,7c1f63
48499,12.47%, 51.21%, 38.74%, 9.74%,-,10.049999999999997%,821962
48501,30.44%, 60.51%, 30.07%, 8.88%,-,9.420000000000002%,9a184c
48503,18.71%, 54.46%, 35.75%, 9.54%,-,9.789999999999992%,8a185b
48505,51.63%, 21.27%, 72.90%, 5.35%,-,5.829999999999998%,360eb9
48507,67.84%, 14.50%, 82.34%, 2.85%,-,3.1599999999999966%,2408d1
49001,22.78%, 55.59%, 32.81%, 10.36%,-,11.599999999999994%,8d1d53
49003,38.93%, 62.65%, 23.72%, 11.81%,-,13.629999999999995%,9f223c
49005,38.79%, 63.77%, 24.99%, 9.09%,-,11.239999999999995%,a21c3f
49007,24.12%, 30.90%, 55.03%, 12.56%,-,14.069999999999993%,4e238c
49009,24.88%, 55.63%, 30.75%, 12.91%,-,13.620000000000005%,8d224e
49011,33.06%, 60.25%, 27.19%, 10.56%,-,12.560000000000002%,992045
49013,42.22%, 63.67%, 21.45%, 13.61%,-,14.879999999999995%,a22536
49015,16.06%, 49.32%, 33.26%, 16.08%,-,17.42%,7d2c54
49017,56.69%, 72.01%, 15.32%, 12.02%,-,12.669999999999987%,b72027
49019,5.69%, 42.57%, 36.88%, 13.29%, 5.26%,20.549999999999997%,6c345e
49021,49.65%, 69.75%, 20.09%, 7.62%,-,10.159999999999997%,b11933
49023,13.79%, 49.12%, 35.34%, 13.44%,-,15.539999999999992%,7d275a
49025,59.50%, 72.63%, 13.13%, 12.52%,-,14.240000000000009%,b92421
49027,40.98%, 63.29%, 22.31%, 11.92%,-,14.400000000000006%,a12438
49029,27.51%, 57.05%, 29.54%, 11.59%,-,13.409999999999997%,91224b
49031,41.70%, 66.25%, 24.55%, 8.23%,-,9.200000000000003%,a8173e
49033,43.22%, 65.70%, 22.49%, 11.06%,-,11.810000000000002%,a71e39
49035,3.56%, 45.51%, 41.95%, 9.82%,-,12.539999999999992%,741f6a
49037,11.14%, 51.36%, 40.22%, 6.51%,-,8.420000000000002%,821566
49039,33.40%, 58.78%, 25.38%, 12.97%,-,15.840000000000003%,952840
49041,44.13%, 65.79%, 21.66%, 10.94%,-,12.549999999999997%,a72037
49043,3.33%, 41.50%, 44.82%, 10.42%,-,13.680000000000007%,692272
49045,1.19%, 41.68%, 42.87%, 13.36%,-,15.450000000000003%,6a276d
49047,40.58%, 63.55%, 22.96%, 12.04%,-,13.490000000000009%,a2223a
49049,52.39%, 71.05%, 18.66%, 8.27%,-,10.290000000000006%,b51a2f
49051,19.99%, 52.38%, 32.39%, 13.15%,-,15.22999999999999%,852652
49053,51.24%, 70.49%, 19.25%, 8.27%,-,10.260000000000005%,b31a31
49055,41.68%, 64.89%, 23.20%, 10.60%,-,11.909999999999997%,a51e3b
49057,10.74%, 48.79%, 38.06%, 11.03%,-,13.150000000000006%,7c2161
50001,21.78%, 31.05%, 52.83%, 11.70%, 2.60%,16.120000000000005%,4f2986
50003,18.02%, 32.37%, 50.39%, 14.10%, 2.21%,17.24000000000001%,522b80
50005,12.75%, 34.66%, 47.40%, 15.10%,-,17.939999999999998%,582d78
50007,27.06%, 29.78%, 56.84%, 9.68%, 2.18%,13.379999999999995%,4b2290
50009,12.29%, 33.44%, 45.73%, 18.05%,-,20.830000000000013%,553574
50011,25.75%, 28.49%, 54.24%, 15.35%,-,17.269999999999996%,482c8a
50013,19.63%, 31.50%, 51.13%, 14.50%,-,17.370000000000005%,502c82
50015,24.95%, 29.45%, 54.40%, 13.24%,-,16.150000000000006%,4b298a
50017,16.83%, 32.96%, 49.79%, 13.02%, 2.27%,17.25%,542b7e
50019,20.26%, 31.18%, 51.44%, 15.10%,-,17.379999999999995%,4f2c83
50021,12.10%, 36.48%, 48.59%, 12.52%,-,14.930000000000007%,5d267b
50023,25.18%, 29.94%, 55.12%, 10.77%, 2.86%,14.939999999999998%,4c268c
50025,27.31%, 27.81%, 55.12%, 10.75%, 4.69%,17.070000000000007%,462b8c
50027,23.27%, 30.80%, 54.07%, 11.74%,-,15.129999999999995%,4e2689
51001,1.78%, 43.02%, 44.79%, 10.45%,-,12.189999999999998%,6d1f72
51003,3.70%, 48.81%, 45.12%, 4.91%,-,6.069999999999993%,7c0f73
51005,7.55%, 39.71%, 47.26%, 11.96%,-,13.030000000000001%,652178
51007,11.92%, 51.13%, 39.21%, 7.79%,-,9.659999999999997%,821863
51009,2.11%, 46.63%, 44.53%, 7.64%,-,8.840000000000003%,761671
51011,7.05%, 47.93%, 40.88%, 9.31%,-,11.189999999999998%,7a1c68
51013,25.83%, 34.63%, 60.46%, 3.69%,-,4.909999999999997%,580c9a
51015,33.90%, 60.89%, 26.99%, 8.67%,-,12.120000000000005%,9b1e44
51017,3.66%, 41.30%, 44.95%, 12.04%,-,13.75%,692372
51019,18.86%, 54.07%, 35.22%, 8.94%,-,10.710000000000008%,891b59
51021,8.99%, 46.00%, 37.01%, 15.18%,-,16.99000000000001%,752b5e
51023,14.77%, 51.73%, 36.96%, 9.19%,-,11.310000000000002%,831c5e
51025,23.37%, 34.79%, 58.16%, 5.75%,-,7.050000000000011%,581194
51027,36.45%, 26.96%, 63.40%, 8.30%,-,9.64%,4418a1
51029,8.25%, 40.70%, 48.95%, 8.08%,-,10.349999999999994%,671a7c
51031,18.44%, 54.35%, 35.91%, 7.96%,-,9.740000000000009%,8a185b
51033,14.84%, 38.65%, 53.49%, 7.15%,-,7.859999999999999%,621488
51035,14.82%, 51.04%, 36.22%, 11.62%,-,12.740000000000009%,82205c
51036,39.94%, 26.16%, 66.09%, 6.39%,-,7.75%,4213a8
51037,2.08%, 45.58%, 43.50%, 9.34%,-,10.920000000000002%,741b6e
51041,28.33%, 60.71%, 32.39%, 6.43%,-,6.900000000000006%,9a1152
51043,6.46%, 48.17%, 41.72%, 8.30%,-,10.11%,7a196a
51045,3.89%, 45.35%, 41.45%, 12.14%,-,13.199999999999989%,732169
51047,16.88%, 53.90%, 37.02%, 7.46%,-,9.079999999999998%,89175e
51049,7.55%, 48.40%, 40.85%, 8.62%,-,10.75%,7b1b68
51051,24.52%, 32.45%, 56.97%, 9.61%,-,10.579999999999998%,521a91
51053,4.51%, 42.90%, 47.40%, 8.16%,-,9.700000000000003%,6d1878
51057,1.16%, 46.05%, 47.21%, 5.32%,-,6.740000000000009%,751178
51059,1.61%, 48.19%, 46.58%, 4.42%,-,5.230000000000004%,7a0d76
51061,22.35%, 57.45%, 35.10%, 6.68%,-,7.449999999999989%,921259
51063,9.41%, 48.07%, 38.65%, 11.03%,-,13.280000000000001%,7a2162
51065,11.50%, 51.66%, 40.16%, 6.86%,-,8.180000000000007%,831466
51067,0.48%, 43.46%, 42.97%, 11.86%,-,13.569999999999993%,6e226d
51069,25.16%, 57.61%, 32.46%, 8.68%,-,9.930000000000007%,921952
51071,9.37%, 38.15%, 47.52%, 12.50%,-,14.329999999999998%,612479
51073,13.79%, 51.20%, 37.40%, 10.05%,-,11.400000000000006%,821d5f
51075,17.98%, 55.47%, 37.49%, 5.71%,-,7.039999999999992%,8d115f
51077,5.36%, 46.92%, 41.56%, 10.54%,-,11.519999999999996%,771d69
51079,21.43%, 55.29%, 33.87%, 8.14%,-,10.840000000000003%,8c1b56
51081,31.36%, 30.60%, 61.96%, 6.84%,-,7.439999999999998%,4e129d
51083,6.74%, 49.07%, 42.33%, 6.62%,-,8.599999999999994%,7d156b
51085,35.15%, 63.60%, 28.45%, 7.05%,-,7.950000000000003%,a21448
51087,13.05%, 53.37%, 40.32%, 5.80%,-,6.310000000000002%,881066
51089,0.23%, 43.64%, 43.41%, 11.35%,-,12.950000000000003%,6f216e
51091,15.15%, 51.68%, 36.53%, 10.97%,-,11.789999999999992%,831e5d
51093,4.08%, 47.64%, 43.56%, 7.85%,-,8.799999999999997%,79166f
51095,15.46%, 54.45%, 38.99%, 6.00%,-,6.560000000000002%,8a1063
51097,11.61%, 38.93%, 50.54%, 7.73%,-,10.530000000000001%,631a80
51099,14.91%, 53.62%, 38.72%, 7.04%,-,7.659999999999997%,881362
51101,13.00%, 52.49%, 39.49%, 7.59%,-,8.019999999999996%,851464
51103,17.68%, 55.36%, 37.69%, 6.62%,-,6.950000000000003%,8d1160
51105,14.17%, 37.48%, 51.65%, 9.55%,-,10.870000000000005%,5f1b83
51107,11.70%, 52.13%, 40.43%, 6.25%,-,7.439999999999998%,841267
51109,0.08%, 45.27%, 45.19%, 8.33%,-,9.539999999999992%,731873
51111,1.52%, 46.26%, 44.73%, 6.70%,-,9.010000000000005%,751672
51113,12.46%, 50.91%, 38.45%, 7.98%,-,10.64%,811b62
51115,14.18%, 51.78%, 37.61%, 9.46%,-,10.61%,841b5f
51117,5.11%, 48.00%, 42.89%, 7.68%,-,9.11%,7a176d
51119,10.17%, 49.83%, 39.66%, 8.15%,-,10.510000000000005%,7f1a65
51121,1.44%, 43.28%, 44.72%, 10.68%,-,12.0%,6e1e72
51125,15.08%, 37.77%, 52.85%, 7.81%,-,9.379999999999995%,601786
51127,18.85%, 54.15%, 35.30%, 9.87%,-,10.550000000000011%,8a1a5a
51131,16.29%, 35.63%, 51.92%, 10.55%,-,12.449999999999989%,5a1f84
51133,12.89%, 51.81%, 38.92%, 7.46%,-,9.269999999999996%,841763
51135,1.71%, 46.34%, 44.63%, 6.64%,-,9.030000000000001%,761771
51137,9.49%, 49.79%, 40.30%, 8.42%,-,9.909999999999997%,7e1966
51139,13.48%, 51.83%, 38.35%, 8.56%,-,9.819999999999993%,841961
51141,18.40%, 52.39%, 33.98%, 10.62%,-,13.629999999999995%,852256
51143,20.48%, 55.85%, 35.37%, 6.77%,-,8.780000000000001%,8e165a
51145,31.73%, 61.22%, 29.49%, 8.19%,-,9.290000000000006%,9c174b
51147,2.61%, 44.56%, 47.16%, 7.10%,-,8.280000000000001%,711578
51149,18.07%, 54.86%, 36.79%, 7.34%,-,8.349999999999994%,8b155d
51153,7.43%, 50.09%, 42.66%, 6.22%,-,7.25%,7f126c
51155,0.44%, 43.78%, 43.34%, 11.37%,-,12.879999999999995%,6f206e
51157,3.14%, 47.31%, 44.17%, 6.70%,-,8.519999999999996%,781570
51159,11.55%, 50.91%, 39.36%, 7.19%,-,9.730000000000004%,811864
51161,13.48%, 52.51%, 39.03%, 7.44%,-,8.460000000000008%,851563
51163,2.17%, 44.98%, 42.81%, 10.44%,-,12.210000000000008%,721f6d
51165,37.63%, 64.66%, 27.03%, 6.07%,-,8.310000000000002%,a41544
51167,17.09%, 36.59%, 53.68%, 8.51%,-,9.72999999999999%,5d1888
51169,7.43%, 47.66%, 40.23%, 9.31%,-,12.110000000000014%,791e66
51171,24.22%, 56.02%, 31.81%, 10.19%,-,12.170000000000002%,8e1f51
51173,0.21%, 42.74%, 42.95%, 12.11%,-,14.310000000000002%,6c246d
51175,17.56%, 33.88%, 51.44%, 8.40%,-,14.680000000000007%,562583
51177,13.15%, 52.62%, 39.48%, 7.10%,-,7.900000000000006%,861464
51179,16.08%, 54.04%, 37.95%, 7.11%,-,8.009999999999991%,891460
51181,27.54%, 32.13%, 59.67%, 6.16%,-,8.199999999999989%,511498
51183,18.75%, 36.34%, 55.09%, 6.75%,-,8.569999999999993%,5c158c
51185,8.87%, 39.71%, 48.58%, 10.06%,-,11.710000000000008%,651d7b
51187,8.73%, 48.25%, 39.52%, 9.37%,-,12.22999999999999%,7b1f64
51191,11.88%, 50.07%, 38.19%, 9.10%,-,11.740000000000009%,7f1d61
51193,10.64%, 40.31%, 50.95%, 7.38%,-,8.739999999999995%,661681
51195,15.67%, 35.59%, 51.27%, 11.29%,-,13.139999999999986%,5a2182
51197,11.69%, 49.99%, 38.31%, 11.17%,-,11.699999999999989%,7f1d61
51199,17.67%, 54.95%, 37.28%, 7.08%,-,7.769999999999996%,8c135f
51510,27.34%, 34.26%, 61.60%, 3.24%,-,4.140000000000001%,570a9d
51515,3.25%, 42.84%, 46.08%, 9.17%,-,11.079999999999998%,6d1c75
51520,6.59%, 49.50%, 42.91%, 7.12%,-,7.590000000000003%,7e136d
51530,18.33%, 34.66%, 52.99%, 10.50%,-,12.349999999999994%,581f87
51540,29.91%, 31.99%, 61.90%, 4.42%,-,6.109999999999999%,510f9d
51550,0.86%, 46.66%, 45.80%, 7.11%,-,7.540000000000006%,761374
51570,40.99%, 66.62%, 25.63%, 7.45%,-,7.75%,a91341
51580,25.72%, 31.10%, 56.83%, 10.40%,-,12.069999999999993%,4f1e90
51590,5.86%, 49.97%, 44.11%, 4.11%,-,5.920000000000002%,7f0f70
51595,13.05%, 40.65%, 53.70%, 4.77%,-,5.650000000000006%,670e88
51600,4.69%, 49.39%, 44.70%, 4.83%,-,5.909999999999997%,7d0f71
51610,17.06%, 38.38%, 55.44%, 4.72%,-,6.180000000000007%,610f8d
51620,22.51%, 35.45%, 57.96%, 5.94%,-,6.590000000000003%,5a1093
51630,10.32%, 41.84%, 52.16%, 4.87%,-,6.0%,6a0f85
51640,5.64%, 41.72%, 47.36%, 10.13%,-,10.920000000000002%,6a1b78
51650,17.74%, 37.29%, 55.03%, 6.25%,-,7.680000000000007%,5f138c
51660,17.89%, 55.33%, 37.44%, 4.86%,-,7.230000000000004%,8d125f
51670,8.85%, 49.46%, 40.61%, 7.79%,-,9.930000000000007%,7e1967
51678,10.22%, 41.56%, 51.78%, 5.48%,-,6.659999999999997%,691084
51680,5.04%, 49.72%, 44.68%, 5.02%,-,5.599999999999994%,7e0e71
51683,12.97%, 52.91%, 39.95%, 6.11%,-,7.140000000000001%,861265
51685,9.14%, 49.84%, 40.70%, 8.22%,-,9.459999999999994%,7f1867
51690,8.47%, 41.87%, 50.34%, 6.62%,-,7.789999999999992%,6a1380
51700,8.48%, 42.50%, 50.98%, 5.69%,-,6.52000000000001%,6c1081
51710,31.54%, 31.09%, 62.63%, 5.71%,-,6.280000000000001%,4f109f
51720,27.93%, 30.10%, 58.03%, 9.99%,-,11.870000000000005%,4c1e93
51730,53.66%, 20.76%, 74.43%, 3.88%,-,4.809999999999988%,340cbd
51735,38.15%, 64.86%, 26.71%, 7.58%,-,8.430000000000007%,a51544
51740,32.38%, 30.18%, 62.55%, 6.32%,-,7.27000000000001%,4c129f
51750,8.66%, 40.67%, 49.33%, 8.90%,-,10.0%,67197d
51760,31.72%, 31.30%, 63.02%, 4.12%,-,5.679999999999993%,4f0ea0
51770,15.61%, 38.37%, 53.98%, 6.77%,-,7.650000000000006%,611389
51775,6.49%, 48.97%, 42.48%, 7.90%,-,8.550000000000011%,7c156c
51790,16.17%, 53.66%, 37.49%, 7.17%,-,8.849999999999994%,88165f
51800,10.87%, 41.30%, 52.17%, 6.10%,-,6.530000000000001%,691085
51810,9.21%, 50.61%, 41.40%, 7.41%,-,7.990000000000009%,811469
51820,16.24%, 52.71%, 36.47%, 7.03%,-,10.819999999999993%,861b5c
51830,7.24%, 43.43%, 50.67%, 4.51%,-,5.900000000000006%,6e0f81
51840,9.06%, 50.97%, 41.91%, 6.01%,-,7.1200000000000045%,81126a
53001,13.35%, 51.06%, 37.71%, 9.71%,-,11.22999999999999%,821c60
53003,6.69%, 39.12%, 45.81%, 12.80%,-,15.069999999999993%,632674
53005,10.93%, 49.56%, 38.63%, 9.87%,-,11.810000000000002%,7e1e62
53007,15.79%, 51.79%, 36.01%, 9.77%,-,12.200000000000003%,841f5b
53009,0.52%, 42.12%, 42.64%, 10.80%, 2.69%,15.240000000000009%,6b266c
53011,4.84%, 41.51%, 46.35%, 8.57%, 2.42%,12.14%,691e76
53013,10.49%, 48.49%, 38.01%, 11.66%,-,13.5%,7b2260
53015,20.39%, 33.48%, 53.87%, 10.27%,-,12.650000000000006%,552089
53017,16.19%, 52.01%, 35.82%, 10.36%,-,12.170000000000002%,841f5b
53019,3.76%, 38.73%, 42.49%, 14.48%,-,18.78%,622f6c
53021,8.14%, 49.16%, 41.01%, 8.20%,-,9.830000000000013%,7d1968
53023,10.04%, 49.64%, 39.60%, 9.32%,-,10.759999999999991%,7e1b64
53025,12.94%, 49.83%, 36.88%, 11.41%,-,13.289999999999992%,7f215e
53027,24.56%, 29.09%, 53.65%, 14.31%,-,17.260000000000005%,4a2c88
53029,0.81%, 43.52%, 42.71%, 9.79%, 2.70%,13.769999999999996%,6e236c
53031,17.98%, 32.63%, 50.61%, 9.81%, 5.20%,16.75999999999999%,532a81
53033,24.97%, 31.41%, 56.38%, 6.92%, 3.96%,12.209999999999994%,501f8f
53035,9.69%, 38.59%, 48.28%, 9.58%, 2.42%,13.129999999999995%,62217b
53037,3.84%, 41.58%, 45.42%, 9.66%, 2.19%,13.0%,6a2173
53039,7.81%, 37.68%, 45.49%, 12.38%, 2.62%,16.83%,602a73
53041,10.52%, 47.89%, 37.37%, 12.20%,-,14.740000000000009%,7a255f
53043,15.52%, 51.40%, 35.88%, 10.29%,-,12.719999999999999%,83205b
53045,14.16%, 34.45%, 48.62%, 13.57%,-,16.930000000000007%,572b7b
53047,8.26%, 45.05%, 36.79%, 13.74%, 2.13%,18.159999999999997%,722e5d
53049,27.41%, 28.51%, 55.92%, 12.41%, 2.27%,15.569999999999993%,48278e
53051,2.28%, 40.27%, 42.55%, 14.19%,-,17.180000000000007%,662b6c
53053,13.22%, 37.35%, 50.57%, 9.22%,-,12.079999999999998%,5f1e80
53055,15.50%, 34.31%, 49.81%, 6.91%, 6.72%,15.879999999999995%,57287f
53057,4.62%, 39.88%, 44.49%, 11.72%, 2.40%,15.629999999999995%,652771
53059,8.89%, 36.61%, 45.50%, 11.88%, 3.96%,17.89%,5d2d74
53061,12.51%, 36.94%, 49.45%, 10.25%,-,13.61%,5e227e
53063,3.20%, 41.84%, 45.05%, 10.38%,-,13.11%,6a2172
53065,12.06%, 46.96%, 34.90%, 13.47%, 2.12%,18.14%,772e58
53067,17.97%, 34.18%, 52.16%, 8.73%, 3.61%,13.659999999999997%,572285
53069,16.61%, 33.71%, 50.33%, 11.71%, 2.34%,15.960000000000008%,552880
53071,5.37%, 46.62%, 41.25%, 9.72%,-,12.129999999999995%,761e69
53073,2.98%, 42.09%, 45.07%, 7.52%, 3.68%,12.840000000000003%,6b2072
53075,3.32%, 42.37%, 45.69%, 8.27%,-,11.939999999999998%,6c1e74
53077,3.36%, 46.61%, 43.25%, 7.96%,-,10.14%,76196e
54001,15.23%, 35.64%, 50.87%, 12.97%,-,13.490000000000009%,5a2281
54003,7.47%, 47.92%, 40.44%, 11.13%,-,11.64%,7a1d67
54005,46.30%, 21.49%, 67.79%, 10.39%,-,10.719999999999999%,361bac
54007,31.22%, 28.84%, 60.07%, 10.55%,-,11.090000000000003%,491c99
54009,27.34%, 28.85%, 56.19%, 14.47%,-,14.960000000000008%,49268f
54011,9.51%, 40.48%, 49.99%, 9.12%,-,9.530000000000001%,67187f
54013,14.75%, 36.70%, 51.45%, 11.27%,-,11.849999999999994%,5d1e83
54015,26.20%, 31.79%, 57.98%, 9.92%,-,10.230000000000004%,511a93
54017,18.11%, 51.45%, 33.33%, 14.72%,-,15.219999999999999%,832654
54019,39.31%, 24.86%, 64.18%, 10.52%,-,10.959999999999994%,3f1ba3
54021,17.25%, 35.22%, 52.47%, 11.93%,-,12.310000000000002%,591f85
54023,32.42%, 60.48%, 28.07%, 11.19%,-,11.450000000000003%,9a1d47
54025,15.19%, 36.36%, 51.55%, 11.63%,-,12.090000000000003%,5c1e83
54027,8.29%, 48.68%, 40.39%, 10.47%,-,10.930000000000007%,7c1b66
54029,23.20%, 30.44%, 53.64%, 15.39%,-,15.920000000000002%,4d2888
54031,0.38%, 44.49%, 44.87%, 10.28%,-,10.64%,711b72
54033,21.94%, 33.00%, 54.93%, 11.68%,-,12.069999999999993%,541e8c
54035,6.19%, 40.54%, 46.73%, 12.40%,-,12.730000000000004%,672077
54037,8.22%, 40.46%, 48.68%, 10.00%,-,10.86%,671b7c
54039,14.44%, 38.32%, 52.76%, 8.38%,-,8.920000000000002%,611686
54041,9.44%, 37.02%, 46.46%, 15.78%,-,16.519999999999996%,5e2a76
54043,29.92%, 30.72%, 60.64%, 8.45%,-,8.64%,4e169a
54045,54.55%, 17.45%, 72.00%, 10.18%,-,10.549999999999997%,2c1ab7
54047,54.08%, 18.88%, 72.97%, 7.98%,-,8.150000000000006%,3014ba
54049,30.91%, 27.86%, 58.78%, 13.03%,-,13.36%,472295
54051,18.75%, 32.35%, 51.11%, 15.97%,-,16.539999999999992%,522a82
54053,16.32%, 34.32%, 50.65%, 14.69%,-,15.030000000000001%,572681
54055,5.10%, 41.54%, 46.64%, 11.45%,-,11.819999999999993%,691e76
54057,9.84%, 48.26%, 38.42%, 12.89%,-,13.319999999999993%,7b2161
54059,49.24%, 20.50%, 69.74%, 9.38%,-,9.760000000000005%,3418b1
54061,11.99%, 37.99%, 49.99%, 11.33%,-,12.019999999999996%,601e7f
54063,4.93%, 41.85%, 46.78%, 10.98%,-,11.370000000000005%,6a1c77
54065,13.19%, 51.16%, 37.97%, 10.10%,-,10.870000000000005%,821b60
54067,24.84%, 31.03%, 55.87%, 12.55%,-,13.099999999999994%,4f218e
54069,8.32%, 39.92%, 48.23%, 11.34%,-,11.849999999999994%,651e7a
54071,4.84%, 43.26%, 48.10%, 8.34%,-,8.64%,6e167a
54073,6.72%, 39.89%, 46.61%, 13.12%,-,13.5%,652276
54075,15.91%, 35.68%, 51.59%, 12.24%,-,12.72999999999999%,5a2083
54077,0.19%, 41.31%, 41.11%, 17.08%,-,17.58%,692c68
54079,4.12%, 46.80%, 42.69%, 10.11%,-,10.510000000000005%,771a6c
54081,16.59%, 36.53%, 53.12%, 9.97%,-,10.349999999999994%,5d1a87
54083,21.02%, 33.18%, 54.21%, 11.74%,-,12.61%,54208a
54085,13.60%, 49.75%, 36.15%, 13.63%,-,14.099999999999994%,7e235c
54087,9.53%, 39.19%, 48.71%, 11.78%,-,12.099999999999994%,631e7c
54089,20.44%, 34.49%, 54.94%, 10.04%,-,10.569999999999993%,571a8c
54091,12.92%, 35.73%, 48.65%, 15.25%,-,15.620000000000005%,5b277c
54093,13.04%, 36.75%, 49.79%, 12.80%,-,13.460000000000008%,5d227e
54095,26.08%, 26.40%, 52.48%, 20.25%,-,21.120000000000005%,433585
54097,3.67%, 44.65%, 40.98%, 13.84%,-,14.370000000000005%,712468
54099,18.14%, 35.49%, 53.63%, 10.55%,-,10.879999999999995%,5a1b88
54101,49.17%, 19.63%, 68.81%, 11.08%,-,11.560000000000002%,321daf
54103,18.67%, 32.45%, 51.12%, 15.99%,-,16.430000000000007%,522982
54105,1.03%, 43.55%, 42.52%, 13.14%,-,13.930000000000007%,6f236c
54107,6.86%, 47.45%, 40.59%, 11.31%,-,11.959999999999994%,781e67
54109,39.71%, 25.21%, 64.92%, 9.50%,-,9.870000000000005%,4019a5
55001,21.33%, 31.31%, 52.65%, 14.34%,-,16.040000000000006%,4f2886
55003,28.61%, 27.41%, 56.02%, 12.67%, 2.19%,16.569999999999993%,452a8e
55005,10.86%, 35.82%, 46.68%, 15.66%,-,17.5%,5b2c77
55007,22.41%, 30.65%, 53.07%, 12.25%, 3.17%,16.28%,4e2987
55009,4.69%, 42.45%, 47.14%, 8.85%,-,10.409999999999997%,6c1a78
55011,15.85%, 32.39%, 48.25%, 17.49%,-,19.36%,52317b
55013,16.36%, 34.20%, 50.56%, 13.42%,-,15.239999999999995%,572680
55015,0.67%, 43.25%, 42.58%, 12.96%,-,14.170000000000002%,6e246c
55017,10.07%, 35.59%, 45.65%, 16.88%,-,18.75999999999999%,5a2f74
55019,7.14%, 35.94%, 43.08%, 19.33%,-,20.980000000000004%,5b356d
55021,9.10%, 38.92%, 48.03%, 11.05%,-,13.049999999999997%,63217a
55023,21.37%, 30.44%, 51.81%, 15.01%,-,17.75%,4d2d84
55025,25.93%, 30.93%, 56.86%, 6.47%, 4.47%,12.210000000000008%,4e1f90
55027,0.90%, 43.81%, 42.91%, 11.29%,-,13.280000000000001%,6f216d
55029,5.24%, 40.39%, 45.63%, 12.04%,-,13.97999999999999%,662374
55031,31.25%, 27.79%, 59.04%, 10.76%,-,13.170000000000002%,462196
55033,16.99%, 31.90%, 48.89%, 16.57%,-,19.210000000000008%,51307c
55035,15.84%, 34.41%, 50.26%, 12.78%,-,15.330000000000013%,572780
55037,2.71%, 43.28%, 40.57%, 14.75%,-,16.150000000000006%,6e2967
55039,2.56%, 44.65%, 42.08%, 11.38%,-,13.27000000000001%,71216b
55041,23.35%, 29.41%, 52.76%, 17.10%,-,17.83%,4a2d86
55043,11.36%, 36.54%, 47.89%, 13.78%,-,15.569999999999993%,5d277a
55045,11.41%, 37.23%, 48.64%, 12.16%,-,14.129999999999995%,5e247c
55047,5.24%, 45.23%, 39.99%, 13.00%,-,14.780000000000001%,732565
55049,20.46%, 32.14%, 52.60%, 12.01%, 2.24%,15.259999999999991%,512686
55051,13.17%, 35.68%, 48.85%, 13.28%,-,15.469999999999999%,5a277c
55053,19.82%, 31.08%, 50.90%, 15.98%,-,18.02000000000001%,4f2d81
55055,1.70%, 42.59%, 44.29%, 10.67%,-,13.120000000000005%,6c2170
55057,12.03%, 35.13%, 47.17%, 15.17%,-,17.69999999999999%,592d78
55059,18.00%, 34.06%, 52.06%, 12.11%,-,13.879999999999995%,562384
55061,9.73%, 37.93%, 47.66%, 12.83%,-,14.409999999999997%,602479
55063,15.58%, 35.83%, 51.41%, 10.53%,-,12.760000000000005%,5b2083
55065,16.86%, 33.62%, 50.48%, 14.61%,-,15.900000000000006%,552880
55067,10.06%, 37.15%, 47.20%, 14.47%,-,15.650000000000006%,5e2778
55069,17.07%, 33.28%, 50.35%, 14.70%,-,16.370000000000005%,542980
55071,10.19%, 38.44%, 48.63%, 11.44%,-,12.930000000000007%,62207c
55073,8.04%, 38.63%, 46.67%, 13.12%,-,14.699999999999989%,622577
55075,6.49%, 39.70%, 46.18%, 12.99%,-,14.120000000000005%,652475
55077,10.64%, 36.08%, 46.72%, 14.95%,-,17.200000000000003%,5c2b77
55078,56.44%, 17.04%, 73.48%, 7.93%,-,9.47999999999999%,2b18bb
55079,26.18%, 32.15%, 58.33%, 7.01%,-,9.52000000000001%,511894
55081,11.13%, 36.29%, 47.42%, 14.25%,-,16.289999999999992%,5c2978
55083,9.61%, 38.81%, 48.42%, 11.92%,-,12.769999999999996%,62207b
55085,7.57%, 37.47%, 45.04%, 15.39%,-,17.49000000000001%,5f2c72
55087,1.63%, 42.78%, 44.41%, 11.15%,-,12.810000000000002%,6d2071
55089,22.61%, 56.67%, 34.06%, 7.12%,-,9.269999999999996%,901756
55091,18.69%, 32.56%, 51.24%, 14.74%,-,16.19999999999999%,532982
55093,22.47%, 30.66%, 53.13%, 13.83%,-,16.209999999999994%,4e2987
55095,17.96%, 32.82%, 50.78%, 14.43%,-,16.400000000000006%,532981
55097,20.95%, 32.18%, 53.13%, 11.39%, 2.04%,14.689999999999998%,522587
55099,13.23%, 34.44%, 47.67%, 16.48%,-,17.89%,572d79
55101,10.91%, 38.81%, 49.72%, 9.81%,-,11.469999999999999%,621d7e
55103,11.91%, 36.58%, 48.49%, 12.48%,-,14.930000000000007%,5d267b
55105,20.48%, 33.32%, 53.80%, 11.27%,-,12.879999999999995%,542089
55107,10.87%, 33.40%, 44.27%, 20.04%,-,22.33%,553870
55109,13.49%, 35.55%, 49.04%, 13.70%,-,15.409999999999997%,5a277d
55111,12.03%, 36.72%, 48.75%, 12.07%,-,14.530000000000001%,5d257c
