id,margin,goldwater,johnson,other,hex_color
48241,30.36%, 34.66%, 65.02%,-,5800a5
48243,27.14%, 36.33%, 63.47%,-,5c00a1
48245,21.49%, 39.09%, 60.58%,-,63009a
48247,79.93%, 9.93%, 89.87%,-,1900e5
48249,55.01%, 22.50%, 77.50%,-,3900c5
48251,32.46%, 33.72%, 66.18%,-,5500a8
48253,47.30%, 26.32%, 73.62%,-,4300bb
48255,52.31%, 23.77%, 76.08%,-,3c00c2
48257,42.49%, 28.71%, 71.20%,-,4900b5
48259,10.58%, 55.22%, 44.64%,-,8c0071
48261,58.22%, 20.55%, 78.77%,-,3400c8
48263,66.08%, 16.96%, 83.04%,-,2b00d3
48265,3.35%, 48.25%, 51.60%,-,7b0083
48267,24.73%, 37.60%, 62.33%,-,5f009e
48269,68.22%, 15.89%, 84.11%,-,2800d6
48271,47.81%, 26.09%, 73.91%,-,4200bc
48273,46.81%, 26.52%, 73.32%,-,4300ba
48275,60.20%, 19.81%, 80.01%,-,3200cc
48277,41.65%, 29.13%, 70.78%,-,4a00b4
48279,36.16%, 31.85%, 68.01%,-,5100ad
48281,49.83%, 25.05%, 74.88%,-,3f00be
48283,63.12%, 18.40%, 81.52%,-,2e00cf
48285,46.24%, 26.83%, 73.07%,-,4400ba
48287,34.21%, 32.86%, 67.07%,-,5300ab
48289,57.28%, 21.24%, 78.52%,-,3600c8
48291,29.95%, 34.93%, 64.88%,-,5900a5
48293,43.68%, 28.08%, 71.77%,-,4700b7
48295,12.87%, 56.43%, 43.57%,-,8f006f
48297,28.21%, 35.71%, 63.93%,-,5b00a3
48299,44.97%, 27.47%, 72.44%,-,4600b8
48301,17.72%, 40.51%, 58.23%,-,670094
48303,11.87%, 44.02%, 55.89%,-,70008e
48305,50.69%, 24.59%, 75.28%,-,3e00bf
48307,52.34%, 23.72%, 76.06%,-,3c00c1
48309,44.57%, 27.68%, 72.25%,-,4600b8
48311,20.77%, 39.50%, 60.27%,-,640099
48313,33.62%, 33.11%, 66.74%,-,5400aa
48315,19.32%, 40.25%, 59.57%,-,660097
48317,37.78%, 30.99%, 68.77%,-,4f00af
48319,22.87%, 38.44%, 61.30%,-,62009c
48321,26.48%, 36.72%, 63.20%,-,5d00a1
48323,58.93%, 20.48%, 79.41%,-,3400ca
48325,36.56%, 31.71%, 68.27%,-,5000ae
48327,19.39%, 40.30%, 59.70%,-,660098
48329,15.82%, 57.78%, 41.96%,-,93006a
48331,53.14%, 23.37%, 76.51%,-,3b00c3
48333,42.54%, 28.73%, 71.27%,-,4900b5
48335,53.28%, 23.33%, 76.61%,-,3b00c3
48337,54.37%, 22.78%, 77.14%,-,3a00c4
48339,22.23%, 38.64%, 60.87%,-,62009b
48341,15.17%, 42.37%, 57.54%,-,6c0092
48343,31.94%, 33.89%, 65.83%,-,5600a7
48345,35.26%, 32.27%, 67.53%,-,5200ac
48347,20.59%, 39.58%, 60.17%,-,640099
48349,52.18%, 23.89%, 76.08%,-,3c00c2
48351,49.85%, 24.97%, 74.82%,-,3f00be
48353,37.39%, 31.19%, 68.58%,-,4f00ae
48355,48.35%, 25.75%, 74.10%,-,4100bc
48357,32.66%, 66.28%, 33.61%,-,a90055
48359,19.10%, 40.15%, 59.25%,-,660097
48361,20.29%, 39.73%, 60.02%,-,650099
48363,36.87%, 31.55%, 68.42%,-,5000ae
48365,3.86%, 51.83%, 47.97%,-,84007a
48367,41.50%, 29.16%, 70.66%,-,4a00b4
48369,12.23%, 43.76%, 55.99%,-,6f008e
48371,19.44%, 40.11%, 59.55%,-,660097
48373,34.95%, 32.41%, 67.35%,-,5200ab
48375,5.51%, 47.11%, 52.62%,-,780086
48377,45.65%, 27.14%, 72.80%,-,4500b9
48379,53.17%, 23.29%, 76.46%,-,3b00c2
48381,13.16%, 56.50%, 43.34%,-,90006e
48383,20.35%, 39.73%, 60.08%,-,650099
48385,31.22%, 34.32%, 65.55%,-,5700a7
48387,45.85%, 27.01%, 72.86%,-,4400b9
48389,30.29%, 34.80%, 65.09%,-,5800a5
48391,50.05%, 24.98%, 75.02%,-,3f00bf
48393,20.00%, 60.00%, 40.00%,-,990066
48395,57.81%, 21.07%, 78.88%,-,3500c9
48397,49.00%, 25.36%, 74.36%,-,4000bd
48399,28.19%, 35.82%, 64.01%,-,5b00a3
48401,8.64%, 45.61%, 54.25%,-,74008a
48403,61.57%, 19.19%, 80.76%,-,3000cd
48405,21.29%, 39.18%, 60.46%,-,63009a
48407,65.99%, 16.93%, 82.92%,-,2b00d3
48409,53.15%, 23.32%, 76.47%,-,3b00c2
48411,63.29%, 18.36%, 81.64%,-,2e00d0
48413,13.95%, 42.97%, 56.92%,-,6d0091
48415,31.93%, 33.89%, 65.82%,-,5600a7
48417,31.39%, 34.20%, 65.59%,-,5700a7
48419,22.19%, 38.87%, 61.06%,-,63009b
48421,15.29%, 57.60%, 42.31%,-,92006b
48423,1.91%, 50.88%, 48.97%,-,81007c
48425,50.47%, 24.59%, 75.06%,-,3e00bf
48427,71.24%, 14.30%, 85.53%,-,2400da
48429,22.06%, 38.94%, 61.00%,-,63009b
48431,26.82%, 36.46%, 63.28%,-,5c00a1
48433,63.30%, 18.27%, 81.57%,-,2e00d0
48435,32.06%, 33.97%, 66.03%,-,5600a8
48437,49.38%, 25.23%, 74.61%,-,4000be
48439,26.27%, 36.71%, 62.98%,-,5d00a0
48441,18.33%, 40.76%, 59.09%,-,670096
48443,10.64%, 44.68%, 55.32%,-,71008d
48445,31.13%, 34.37%, 65.50%,-,5700a7
48447,56.28%, 21.86%, 78.14%,-,3700c7
48449,35.27%, 32.32%, 67.60%,-,5200ac
48451,18.87%, 40.53%, 59.40%,-,670097
48453,37.87%, 31.02%, 68.89%,-,4f00af
48455,36.70%, 31.43%, 68.12%,-,5000ad
48457,19.82%, 40.04%, 59.86%,-,660098
48459,28.82%, 35.48%, 64.31%,-,5a00a3
48461,20.07%, 39.65%, 59.73%,-,650098
48463,9.13%, 45.38%, 54.51%,-,73008b
48465,45.06%, 27.46%, 72.52%,-,4600b8
48467,42.86%, 28.44%, 71.30%,-,4800b5
48469,31.86%, 33.97%, 65.83%,-,5600a7
48471,29.76%, 35.10%, 64.86%,-,5900a5
48473,37.69%, 31.12%, 68.82%,-,4f00af
48475,12.42%, 43.75%, 56.17%,-,6f008f
48477,18.52%, 40.69%, 59.21%,-,670096
48479,80.30%, 9.78%, 90.08%,-,1800e5
48481,38.35%, 30.76%, 69.11%,-,4e00b0
48483,11.71%, 44.11%, 55.81%,-,70008e
48485,38.03%, 30.96%, 68.99%,-,4e00af
48487,35.03%, 32.45%, 67.48%,-,5200ac
48489,27.21%, 36.30%, 63.52%,-,5c00a1
48491,61.55%, 19.19%, 80.74%,-,3000cd
48493,65.65%, 17.12%, 82.77%,-,2b00d3
48495,12.01%, 43.95%, 55.97%,-,70008e
48497,47.05%, 26.45%, 73.50%,-,4300bb
48499,26.04%, 36.89%, 62.93%,-,5e00a0
48501,24.39%, 37.68%, 62.06%,-,60009e
48503,35.93%, 32.03%, 67.95%,-,5100ad
48505,76.20%, 11.77%, 87.97%,-,1e00e0
48507,49.73%, 25.07%, 74.80%,-,3f00be
49001,20.04%, 39.98%, 60.02%,-,650099
49003,14.53%, 57.26%, 42.74%,-,92006c
49005,16.92%, 58.46%, 41.54%,-,950069
49007,45.40%, 27.30%, 72.70%,-,4500b9
49009,20.57%, 39.72%, 60.28%,-,650099
49011,1.05%, 50.52%, 49.48%,-,80007e
49013,2.68%, 48.66%, 51.34%,-,7c0082
49015,13.05%, 43.48%, 56.52%,-,6e0090
49017,11.02%, 55.51%, 44.49%,-,8d0071
49019,0.66%, 49.67%, 50.33%,-,7e0080
49021,10.25%, 55.13%, 44.87%,-,8c0072
49023,17.51%, 41.25%, 58.75%,-,690095
49025,39.50%, 69.75%, 30.25%,-,b1004d
49027,14.88%, 57.44%, 42.56%,-,92006c
49029,18.69%, 40.65%, 59.35%,-,670097
49031,13.88%, 56.94%, 43.06%,-,91006d
49033,14.32%, 57.16%, 42.84%,-,91006d
49035,14.18%, 42.91%, 57.09%,-,6d0091
49037,15.99%, 57.99%, 42.01%,-,93006b
49039,1.41%, 50.71%, 49.29%,-,81007d
49041,14.65%, 57.33%, 42.67%,-,92006c
49043,5.72%, 47.14%, 52.86%,-,780086
49045,35.20%, 32.40%, 67.60%,-,5200ac
49047,6.44%, 53.22%, 46.78%,-,870077
49049,6.74%, 46.63%, 53.37%,-,760088
49051,10.16%, 44.92%, 55.08%,-,72008c
49053,17.23%, 58.62%, 41.38%,-,950069
49055,1.48%, 49.26%, 50.74%,-,7d0081
49057,18.97%, 40.52%, 59.48%,-,670097
50001,15.23%, 42.38%, 57.62%,-,6c0092
50003,30.78%, 34.61%, 65.39%,-,5800a6
50005,27.52%, 36.24%, 63.76%,-,5c00a2
50007,41.36%, 29.32%, 70.68%,-,4a00b4
50009,38.09%, 30.95%, 69.05%,-,4e00b0
50011,46.02%, 26.98%, 73.00%,-,4400ba
50013,32.60%, 33.67%, 66.27%,-,5500a8
50015,7.71%, 46.15%, 53.85%,-,750089
50017,17.99%, 41.00%, 58.99%,-,680096
50019,23.89%, 38.05%, 61.95%,-,61009d
50021,29.78%, 35.11%, 64.89%,-,5900a5
50023,35.20%, 32.37%, 67.57%,-,5200ac
50025,33.38%, 33.29%, 66.67%,-,5400aa
50027,34.98%, 32.51%, 67.49%,-,5200ac
51001,5.73%, 47.06%, 52.79%,-,780086
51003,2.99%, 51.48%, 48.49%,-,83007b
51005,17.73%, 41.12%, 58.85%,-,680096
51007,20.72%, 60.21%, 39.48%,-,990064
51009,1.02%, 49.45%, 50.46%,-,7e0080
51011,29.15%, 64.47%, 35.32%,-,a4005a
51013,24.06%, 37.68%, 61.75%,-,60009d
51015,3.44%, 51.68%, 48.24%,-,83007b
51017,19.75%, 40.12%, 59.88%,-,660098
51019,3.41%, 48.09%, 51.50%,-,7a0083
51021,8.54%, 45.67%, 54.20%,-,74008a
51023,6.23%, 46.87%, 53.11%,-,770087
51025,15.23%, 57.58%, 42.35%,-,92006b
51027,33.79%, 32.97%, 66.76%,-,5400aa
51029,13.36%, 56.60%, 43.25%,-,90006e
51031,25.28%, 62.47%, 37.19%,-,9f005e
51033,27.69%, 35.95%, 63.64%,-,5b00a2
51035,17.90%, 58.85%, 40.95%,-,960068
51036,51.93%, 23.96%, 75.89%,-,3d00c1
51037,24.64%, 62.11%, 37.48%,-,9e005f
51041,35.21%, 67.59%, 32.38%,-,ac0052
51043,3.08%, 48.41%, 51.50%,-,7b0083
51045,23.31%, 38.34%, 61.66%,-,61009d
51047,3.03%, 48.43%, 51.46%,-,7b0083
51049,11.53%, 55.59%, 44.06%,-,8d0070
51051,23.80%, 38.00%, 61.80%,-,60009d
51053,2.01%, 48.91%, 50.92%,-,7c0081
51057,1.87%, 50.90%, 49.03%,-,81007d
51059,22.54%, 38.68%, 61.22%,-,62009c
51061,25.03%, 37.43%, 62.46%,-,5f009f
51063,23.18%, 61.51%, 38.32%,-,9c0061
51065,10.09%, 44.87%, 54.96%,-,72008c
51067,20.36%, 39.72%, 60.08%,-,650099
51069,5.39%, 47.22%, 52.61%,-,780086
51071,22.86%, 37.78%, 60.63%,-,60009a
51073,8.88%, 45.52%, 54.40%,-,74008a
51075,7.82%, 46.01%, 53.84%,-,750089
51077,2.09%, 48.88%, 50.98%,-,7c0081
51079,16.39%, 58.06%, 41.67%,-,94006a
51081,0.38%, 49.68%, 50.06%,-,7e007f
51083,28.16%, 63.93%, 35.77%,-,a3005b
51085,26.00%, 62.95%, 36.95%,-,a0005e
51087,39.23%, 69.59%, 30.37%,-,b1004d
51089,29.95%, 34.75%, 64.70%,-,5800a4
51091,3.54%, 51.67%, 48.13%,-,83007a
51093,20.89%, 39.49%, 60.38%,-,640099
51095,22.97%, 38.46%, 61.43%,-,62009c
51097,5.84%, 46.94%, 52.79%,-,770086
51099,25.51%, 37.25%, 62.75%,-,5e00a0
51101,8.15%, 53.92%, 45.77%,-,890074
51103,14.36%, 57.13%, 42.77%,-,91006d
51105,19.57%, 40.15%, 59.71%,-,660098
51107,24.49%, 37.72%, 62.21%,-,60009e
51109,11.67%, 44.12%, 55.78%,-,70008e
51111,24.15%, 62.04%, 37.89%,-,9e0060
51113,10.30%, 55.12%, 44.83%,-,8c0072
51115,0.52%, 50.26%, 49.74%,-,80007e
51117,21.13%, 60.48%, 39.36%,-,9a0064
51119,2.31%, 51.08%, 48.77%,-,82007c
51121,8.62%, 54.23%, 45.61%,-,8a0074
51125,29.28%, 35.24%, 64.52%,-,5900a4
51127,0.51%, 49.60%, 50.11%,-,7e007f
51131,2.26%, 51.11%, 48.86%,-,82007c
51133,17.99%, 58.85%, 40.86%,-,960068
51135,4.78%, 52.30%, 47.52%,-,850079
51137,2.80%, 51.34%, 48.54%,-,82007b
51139,3.65%, 51.74%, 48.09%,-,83007a
51141,22.19%, 38.88%, 61.07%,-,63009b
51143,15.29%, 57.54%, 42.25%,-,92006b
51145,9.90%, 54.93%, 45.03%,-,8c0072
51147,25.42%, 62.62%, 37.20%,-,9f005e
51149,8.74%, 54.32%, 45.58%,-,8a0074
51153,25.30%, 37.30%, 62.60%,-,5f009f
51155,7.72%, 46.10%, 53.82%,-,750089
51157,20.05%, 39.84%, 59.89%,-,650098
51159,17.21%, 58.51%, 41.30%,-,950069
51161,9.76%, 54.84%, 45.09%,-,8b0072
51163,8.30%, 45.78%, 54.08%,-,740089
51165,0.60%, 49.68%, 50.28%,-,7e0080
51167,17.89%, 40.89%, 58.78%,-,680095
51169,2.02%, 48.90%, 50.92%,-,7c0081
51171,11.12%, 55.54%, 44.42%,-,8d0071
51173,3.56%, 48.16%, 51.72%,-,7a0083
51175,25.57%, 37.16%, 62.74%,-,5e009f
51177,24.83%, 37.45%, 62.28%,-,5f009e
51179,13.31%, 43.26%, 56.58%,-,6e0090
51181,5.93%, 46.92%, 52.85%,-,770086
51183,10.92%, 55.39%, 44.47%,-,8d0071
51185,30.26%, 34.31%, 64.57%,-,5700a4
51187,13.85%, 42.96%, 56.81%,-,6d0090
51191,10.02%, 44.94%, 54.95%,-,72008c
51193,5.24%, 47.26%, 52.50%,-,780085
51195,37.11%, 31.40%, 68.51%,-,5000ae
51197,1.35%, 50.45%, 49.10%,-,80007d
51199,6.15%, 46.83%, 52.98%,-,770087
51510,31.16%, 34.36%, 65.52%,-,5700a7
51515,0%,-,-,-,000000
51520,30.62%, 34.62%, 65.24%,-,5800a6
51530,20.12%, 39.81%, 59.93%,-,650098
51540,8.14%, 45.50%, 53.64%,-,740088
51550,2.65%, 48.54%, 51.19%,-,7b0082
51570,33.76%, 66.85%, 33.09%,-,aa0054
51580,28.26%, 35.84%, 64.10%,-,5b00a3
51590,26.41%, 62.09%, 35.67%,-,9e005a
51595,0%,-,-,-,000000
51600,19.11%, 40.37%, 59.48%,-,660097
51610,28.11%, 35.85%, 63.96%,-,5b00a3
51620,23.22%, 38.36%, 61.59%,-,61009d
51630,22.89%, 38.47%, 61.35%,-,62009c
51640,1.41%, 49.22%, 50.64%,-,7d0081
51650,21.59%, 39.17%, 60.76%,-,63009a
51660,1.53%, 50.70%, 49.16%,-,81007d
51670,12.04%, 55.93%, 43.89%,-,8e006f
51678,0%,-,-,-,000000
51680,19.52%, 59.66%, 40.14%,-,980066
51683,0%,-,-,-,000000
51685,0%,-,-,-,000000
51690,23.59%, 37.42%, 61.01%,-,5f009b
51700,18.20%, 40.87%, 59.07%,-,680096
51710,27.08%, 35.75%, 62.83%,-,5b00a0
51720,37.79%, 31.10%, 68.90%,-,4f00af
51730,16.31%, 41.84%, 58.15%,-,6a0094
51735,0%,-,-,-,000000
51740,31.18%, 34.31%, 65.49%,-,5700a6
51750,10.27%, 44.82%, 55.09%,-,72008c
51760,13.46%, 43.24%, 56.71%,-,6e0090
51770,7.54%, 46.20%, 53.74%,-,750089
51775,0%,-,-,-,000000
51790,4.65%, 52.27%, 47.62%,-,850079
51800,3.81%, 48.06%, 51.87%,-,7a0084
51810,10.08%, 44.92%, 55.00%,-,72008c
51820,5.78%, 46.50%, 52.28%,-,760085
51830,12.66%, 43.29%, 55.95%,-,6e008e
51840,1.67%, 49.13%, 50.80%,-,7d0081
53001,5.01%, 52.45%, 47.44%,-,850078
53003,34.58%, 32.69%, 67.27%,-,5300ab
53005,17.42%, 41.27%, 58.68%,-,690095
53007,16.21%, 41.56%, 57.77%,-,690093
53009,37.83%, 31.03%, 68.86%,-,4f00af
53011,40.78%, 29.43%, 70.21%,-,4b00b3
53013,4.12%, 47.92%, 52.03%,-,7a0084
53015,44.48%, 27.38%, 71.85%,-,4500b7
53017,17.02%, 41.45%, 58.47%,-,690095
53019,27.76%, 36.05%, 63.81%,-,5b00a2
53021,27.44%, 35.94%, 63.38%,-,5b00a1
53023,1.96%, 49.02%, 50.98%,-,7d0081
53025,15.85%, 42.04%, 57.89%,-,6b0093
53027,49.51%, 24.94%, 74.46%,-,3f00bd
53029,12.89%, 43.49%, 56.38%,-,6e008f
53031,35.46%, 32.14%, 67.59%,-,5100ac
53033,20.11%, 39.41%, 59.52%,-,640097
53035,42.96%, 28.38%, 71.34%,-,4800b5
53037,25.41%, 37.24%, 62.65%,-,5e009f
53039,34.70%, 32.60%, 67.31%,-,5300ab
53041,27.01%, 36.45%, 63.45%,-,5c00a1
53043,11.74%, 55.84%, 44.10%,-,8e0070
53045,36.74%, 31.58%, 68.32%,-,5000ae
53047,24.99%, 37.46%, 62.45%,-,5f009f
53049,47.62%, 26.08%, 73.70%,-,4200bb
53051,33.49%, 33.22%, 66.71%,-,5400aa
53053,35.25%, 31.88%, 67.13%,-,5100ab
53055,3.83%, 47.94%, 51.77%,-,7a0084
53057,27.57%, 36.15%, 63.72%,-,5c00a2
53059,45.77%, 27.05%, 72.83%,-,4400b9
53061,35.76%, 31.82%, 67.58%,-,5100ac
53063,11.39%, 44.26%, 55.65%,-,70008d
53065,12.72%, 43.57%, 56.29%,-,6f008f
53067,30.45%, 34.61%, 65.05%,-,5800a5
53069,44.89%, 27.46%, 72.35%,-,4600b8
53071,7.84%, 46.05%, 53.89%,-,750089
53073,29.91%, 34.69%, 64.59%,-,5800a4
53075,0.04%, 49.97%, 49.93%,-,7f007f
53077,12.93%, 43.21%, 56.14%,-,6e008f
54001,30.52%, 34.74%, 65.26%,-,5800a6
54003,22.51%, 38.74%, 61.26%,-,62009c
54005,55.45%, 22.27%, 77.73%,-,3800c6
54007,43.88%, 28.06%, 71.94%,-,4700b7
54009,49.02%, 25.49%, 74.51%,-,4000be
54011,25.29%, 37.36%, 62.64%,-,5f009f
54013,34.63%, 32.68%, 67.32%,-,5300ab
54015,39.93%, 30.04%, 69.96%,-,4c00b2
54017,0.19%, 49.91%, 50.09%,-,7f007f
54019,66.30%, 16.85%, 83.15%,-,2a00d4
54021,43.47%, 28.27%, 71.73%,-,4800b6
54023,24.51%, 62.25%, 37.75%,-,9e0060
54025,37.94%, 31.03%, 68.97%,-,4f00af
54027,39.31%, 30.35%, 69.65%,-,4d00b1
54029,47.30%, 26.35%, 73.65%,-,4300bb
54031,39.22%, 30.39%, 69.61%,-,4d00b1
54033,44.01%, 28.00%, 72.00%,-,4700b7
54035,7.07%, 46.47%, 53.53%,-,760088
54037,44.03%, 27.98%, 72.02%,-,4700b7
54039,29.50%, 35.25%, 64.75%,-,5900a5
54041,27.58%, 36.21%, 63.79%,-,5c00a2
54043,26.01%, 36.99%, 63.01%,-,5e00a0
54045,63.65%, 18.18%, 81.82%,-,2e00d0
54047,66.09%, 16.95%, 83.05%,-,2b00d3
54049,48.20%, 25.90%, 74.10%,-,4200bc
54051,31.13%, 34.44%, 65.56%,-,5700a7
54053,18.62%, 40.69%, 59.31%,-,670097
54055,34.53%, 32.74%, 67.26%,-,5300ab
54057,25.07%, 37.47%, 62.53%,-,5f009f
54059,59.09%, 20.45%, 79.55%,-,3400ca
54061,45.68%, 27.16%, 72.84%,-,4500b9
54063,17.07%, 41.46%, 58.54%,-,690095
54065,1.25%, 50.62%, 49.38%,-,81007d
54067,44.71%, 27.65%, 72.35%,-,4600b8
54069,27.64%, 36.18%, 63.82%,-,5c00a2
54071,31.68%, 34.16%, 65.84%,-,5700a7
54073,26.14%, 36.93%, 63.07%,-,5e00a0
54075,31.81%, 34.09%, 65.91%,-,5600a8
54077,21.88%, 39.06%, 60.94%,-,63009b
54079,24.79%, 37.61%, 62.39%,-,5f009f
54081,54.50%, 22.75%, 77.25%,-,3a00c4
54083,45.73%, 27.14%, 72.86%,-,4500b9
54085,9.53%, 54.77%, 45.23%,-,8b0073
54087,5.07%, 47.46%, 52.54%,-,790085
54089,43.93%, 28.03%, 71.97%,-,4700b7
54091,31.93%, 34.04%, 65.96%,-,5600a8
54093,33.94%, 33.03%, 66.97%,-,5400aa
54095,5.15%, 52.57%, 47.43%,-,860078
54097,2.28%, 48.86%, 51.14%,-,7c0082
54099,36.87%, 31.56%, 68.44%,-,5000ae
54101,60.09%, 19.95%, 80.05%,-,3200cc
54103,31.99%, 34.01%, 65.99%,-,5600a8
54105,17.71%, 41.14%, 58.86%,-,680096
54107,18.11%, 40.94%, 59.06%,-,680096
54109,46.25%, 26.88%, 73.12%,-,4400ba
55001,29.89%, 34.94%, 64.83%,-,5900a5
55003,41.96%, 28.96%, 70.91%,-,4900b4
55005,18.72%, 40.56%, 59.28%,-,670097
55007,34.43%, 32.65%, 67.08%,-,5300ab
55009,18.66%, 40.59%, 59.26%,-,670097
55011,27.30%, 36.31%, 63.60%,-,5c00a2
55013,31.03%, 34.42%, 65.45%,-,5700a6
55015,15.65%, 42.11%, 57.75%,-,6b0093
55017,26.92%, 36.46%, 63.38%,-,5c00a1
55019,22.70%, 38.55%, 61.25%,-,62009c
55021,23.46%, 38.20%, 61.66%,-,61009d
55023,18.07%, 40.91%, 58.98%,-,680096
55025,42.96%, 28.42%, 71.38%,-,4800b6
55027,17.96%, 40.95%, 58.91%,-,680096
55029,1.46%, 49.22%, 50.68%,-,7d0081
55031,53.72%, 23.08%, 76.80%,-,3a00c3
55033,24.01%, 37.90%, 61.91%,-,60009d
55035,28.85%, 35.48%, 64.33%,-,5a00a4
55037,26.61%, 36.63%, 63.25%,-,5d00a1
55039,17.32%, 41.29%, 58.61%,-,690095
55041,39.70%, 30.10%, 69.79%,-,4c00b1
55043,8.35%, 45.74%, 54.09%,-,740089
55045,1.68%, 49.08%, 50.76%,-,7d0081
55047,0.28%, 49.83%, 50.12%,-,7f007f
55049,17.01%, 41.42%, 58.43%,-,690094
55051,44.57%, 27.67%, 72.24%,-,4600b8
55053,20.23%, 39.83%, 60.06%,-,650099
55055,20.62%, 39.58%, 60.20%,-,640099
55057,21.24%, 39.33%, 60.57%,-,64009a
55059,34.74%, 32.55%, 67.29%,-,5300ab
55061,23.29%, 38.30%, 61.59%,-,61009d
55063,11.71%, 44.07%, 55.78%,-,70008e
55065,16.65%, 41.64%, 58.28%,-,6a0094
55067,25.78%, 37.05%, 62.83%,-,5e00a0
55069,20.30%, 39.75%, 60.06%,-,650099
55071,37.96%, 30.96%, 68.92%,-,4e00af
55073,31.63%, 34.11%, 65.74%,-,5600a7
55075,28.81%, 35.52%, 64.32%,-,5a00a4
55077,1.21%, 49.29%, 50.50%,-,7d0080
55078,78.37%, 10.74%, 89.12%,-,1b00e3
55079,31.54%, 34.12%, 65.67%,-,5700a7
55081,10.93%, 44.48%, 55.41%,-,71008d
55083,17.97%, 40.94%, 58.92%,-,680096
55085,24.36%, 37.75%, 62.11%,-,60009e
55087,7.37%, 46.26%, 53.62%,-,750088
55089,5.16%, 47.35%, 52.51%,-,780085
55091,33.60%, 33.11%, 66.71%,-,5400aa
55093,31.66%, 34.05%, 65.70%,-,5600a7
55095,31.46%, 34.12%, 65.57%,-,5700a7
55097,44.30%, 27.75%, 72.05%,-,4600b7
55099,28.08%, 35.88%, 63.97%,-,5b00a3
55101,27.57%, 36.14%, 63.71%,-,5c00a2
55103,14.45%, 42.71%, 57.17%,-,6c0091
55105,16.20%, 41.85%, 58.04%,-,6a0094
55107,30.63%, 34.57%, 65.20%,-,5800a6
55109,31.94%, 33.92%, 65.86%,-,5600a7
55111,18.80%, 40.53%, 59.33%,-,670097
55113,12.55%, 43.62%, 56.17%,-,6f008f
55115,0.31%, 49.74%, 50.06%,-,7e007f
55117,34.08%, 32.88%, 66.95%,-,5300aa
55119,34.26%, 32.78%, 67.03%,-,5300aa
55121,31.87%, 34.04%, 65.91%,-,5600a8
55123,14.70%, 42.58%, 57.28%,-,6c0092
55125,0.25%, 49.78%, 50.03%,-,7e007f
55127,2.00%, 50.92%, 48.92%,-,81007c
55129,26.00%, 36.84%, 62.84%,-,5d00a0
55131,11.41%, 44.21%, 55.62%,-,70008d
55133,5.69%, 47.07%, 52.76%,-,780086
55135,9.04%, 54.46%, 45.42%,-,8a0073
55137,6.72%, 53.36%, 46.64%,-,880076
55139,5.69%, 47.03%, 52.72%,-,770086
55141,29.39%, 35.26%, 64.65%,-,5900a4
56001,34.62%, 32.69%, 67.31%,-,5300ab
56003,0.41%, 49.79%, 50.21%,-,7e0080
56005,14.63%, 57.32%, 42.68%,-,92006c
56007,33.35%, 33.32%, 66.68%,-,5400aa
56009,11.00%, 55.50%, 44.50%,-,8d0071
56011,21.77%, 60.88%, 39.12%,-,9b0063
56013,10.89%, 44.55%, 55.45%,-,71008d
56015,2.71%, 48.65%, 51.35%,-,7c0082
56017,5.83%, 47.09%, 52.91%,-,780086
56019,31.62%, 65.81%, 34.19%,-,a70057
56021,30.44%, 34.78%, 65.22%,-,5800a6
56023,11.31%, 44.34%, 55.66%,-,71008d
56025,4.84%, 47.58%, 52.42%,-,790085
56027,14.20%, 57.10%, 42.90%,-,91006d
56029,0.63%, 49.68%, 50.32%,-,7e0080
56031,12.50%, 43.75%, 56.25%,-,6f008f
56033,2.77%, 48.61%, 51.39%,-,7b0083
56035,6.45%, 53.22%, 46.78%,-,870077
56037,50.87%, 24.57%, 75.43%,-,3e00c0
56039,5.51%, 52.76%, 47.24%,-,860078
56041,23.85%, 38.07%, 61.93%,-,61009d
56043,0.53%, 50.26%, 49.74%,-,80007e
56045,1.87%, 50.93%, 49.07%,-,81007d
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
