id,margin,reagan,carter,anderson,other
48483,19.54%, 59.28%, 39.74%,-, 0.98%
48485,12.56%, 54.98%, 42.42%, 2.03%, 0.57%
48487,12.52%, 55.48%, 42.96%,-, 1.56%
48489,20.60%, 39.06%, 59.65%,-, 1.29%
48491,17.35%, 56.39%, 39.04%, 3.55%, 1.02%
48493,5.22%, 51.91%, 46.70%,-, 1.39%
48495,35.24%, 66.83%, 31.59%,-, 1.58%
48497,3.52%, 47.26%, 50.78%,-, 1.97%
48499,5.56%, 52.07%, 46.51%,-, 1.42%
48501,45.36%, 71.90%, 26.54%,-, 1.56%
48503,20.12%, 59.14%, 39.02%,-, 1.84%
48505,16.14%, 41.01%, 57.16%,-, 1.83%
48507,50.59%, 23.49%, 74.08%,-, 2.43%
49001,39.68%, 68.47%, 28.79%,-, 2.74%
49003,68.55%, 82.72%, 14.18%, 2.03%, 1.08%
49005,64.55%, 78.69%, 14.14%, 5.81%, 1.36%
49007,0.03%, 47.67%, 47.63%, 3.41%, 1.29%
49009,43.61%, 69.88%, 26.27%, 2.41%, 1.45%
49011,63.31%, 78.98%, 15.67%, 3.89%, 1.46%
49013,61.69%, 79.41%, 17.72%,-, 2.86%
49015,38.46%, 67.18%, 28.72%,-, 4.11%
49017,59.70%, 78.31%, 18.61%, 2.48%, 0.60%
49019,49.46%, 70.42%, 20.96%, 6.11%, 2.50%
49021,63.62%, 79.54%, 15.91%, 3.08%, 1.47%
49023,42.65%, 69.31%, 26.66%,-, 4.04%
49025,67.39%, 81.35%, 13.96%, 3.22%, 1.47%
49027,62.27%, 79.79%, 17.52%,-, 2.69%
49029,66.20%, 81.52%, 15.32%,-, 3.16%
49031,54.80%, 76.63%, 21.84%,-, 1.53%
49033,65.92%, 81.15%, 15.23%,-, 3.62%
49035,43.88%, 67.00%, 23.13%, 7.73%, 2.14%
49037,55.10%, 76.00%, 20.90%,-, 3.10%
49039,58.71%, 77.76%, 19.05%,-, 3.19%
49041,64.79%, 80.79%, 16.00%,-, 3.21%
49043,42.14%, 65.38%, 23.25%, 9.42%, 1.94%
49045,29.78%, 62.03%, 32.25%, 4.03%, 1.70%
49047,68.14%, 82.45%, 14.31%, 2.11%, 1.13%
49049,69.31%, 83.44%, 14.13%,-, 2.43%
49051,45.74%, 70.93%, 25.19%, 2.86%, 1.01%
49053,69.71%, 83.47%, 13.76%,-, 2.77%
49055,55.46%, 76.05%, 20.58%,-, 3.37%
49057,45.37%, 69.98%, 24.61%, 4.00%, 1.42%
50001,7.44%, 44.85%, 37.41%, 15.06%, 2.68%
50003,5.32%, 44.39%, 39.07%, 14.42%, 2.12%
50005,25.68%, 56.88%, 31.21%, 10.15%, 1.76%
50007,1.40%, 39.00%, 40.40%, 17.91%, 2.68%
50009,21.62%, 55.77%, 34.15%, 6.32%, 0.47%
50011,0.62%, 44.61%, 43.99%, 10.04%, 1.36%
50013,2.32%, 42.28%, 44.60%, 11.61%, 1.52%
50015,11.81%, 46.85%, 35.04%, 15.21%, 2.90%
50017,16.77%, 49.52%, 32.75%, 14.58%, 3.15%
50019,8.73%, 48.69%, 39.96%, 9.42%, 1.94%
50021,6.38%, 45.98%, 39.60%, 13.10%, 1.33%
50023,0.67%, 41.96%, 41.29%, 14.06%, 2.69%
50025,7.42%, 42.55%, 35.12%, 19.08%, 3.25%
50027,10.49%, 45.71%, 35.22%, 17.09%, 1.97%
51001,4.66%, 50.21%, 45.54%, 2.73%, 1.52%
51003,15.99%, 53.23%, 37.24%, 7.33%, 2.20%
51005,4.75%, 45.94%, 50.69%, 2.44%, 0.93%
51007,8.81%, 53.20%, 44.39%,-, 2.40%
51009,18.24%, 57.56%, 39.32%, 2.35%, 0.77%
51011,25.04%, 60.42%, 35.38%, 2.02%, 2.18%
51013,6.51%, 46.15%, 39.64%, 12.03%, 2.19%
51015,33.93%, 64.32%, 30.39%, 3.15%, 2.15%
51017,3.89%, 45.89%, 49.78%, 3.49%, 0.85%
51019,15.94%, 55.81%, 39.87%, 2.84%, 1.48%
51021,11.77%, 54.50%, 42.73%,-, 2.77%
51023,8.25%, 51.24%, 42.99%, 3.82%, 1.94%
51025,19.10%, 39.39%, 58.49%,-, 2.11%
51027,11.42%, 42.85%, 54.27%,-, 2.89%
51029,1.76%, 47.51%, 49.27%,-, 3.21%
51031,34.77%, 65.16%, 30.39%, 2.69%, 1.77%
51033,16.55%, 40.18%, 56.73%, 2.25%, 0.83%
51035,25.62%, 61.29%, 35.68%,-, 3.03%
51036,49.65%, 23.74%, 73.39%,-, 2.86%
51037,4.72%, 51.26%, 46.53%,-, 2.21%
51041,46.35%, 70.71%, 24.36%, 4.07%, 0.86%
51043,22.05%, 57.44%, 35.39%, 5.42%, 1.75%
51045,10.01%, 43.17%, 53.18%, 2.30%, 1.35%
51047,24.71%, 59.43%, 34.72%, 3.18%, 2.66%
51049,5.29%, 50.10%, 44.81%,-, 2.65%
51051,6.13%, 46.12%, 52.25%,-, 1.64%
51053,1.51%, 48.01%, 49.52%,-, 2.48%
51057,10.08%, 52.93%, 42.85%, 2.54%, 1.67%
51059,26.65%, 57.41%, 30.76%, 10.26%, 1.56%
51061,22.82%, 58.11%, 35.30%, 4.70%, 1.89%
51063,18.62%, 56.60%, 37.98%, 3.03%, 2.38%
51065,5.68%, 50.41%, 44.72%, 3.39%, 1.48%
51067,6.24%, 45.02%, 51.26%, 2.74%, 0.97%
51069,40.28%, 67.61%, 27.33%, 4.22%, 0.84%
51071,9.35%, 42.91%, 52.26%, 3.04%, 1.79%
51073,14.22%, 53.96%, 39.74%, 4.48%, 1.82%
51075,2.73%, 49.68%, 46.96%, 2.32%, 1.05%
51077,9.45%, 53.37%, 43.91%,-, 2.72%
51079,27.64%, 60.55%, 32.91%, 3.74%, 2.81%
51081,14.71%, 41.66%, 56.37%,-, 1.97%
51083,5.69%, 51.73%, 46.03%,-, 2.24%
51085,43.59%, 70.02%, 26.43%, 2.89%, 0.66%
51087,39.02%, 66.85%, 27.83%, 3.91%, 1.41%
51089,3.05%, 46.44%, 49.49%,-, 4.08%
51091,20.66%, 58.76%, 38.11%,-, 3.13%
51093,5.46%, 45.30%, 50.76%, 2.53%, 1.41%
51095,15.17%, 53.29%, 38.12%, 6.85%, 1.74%
51097,8.33%, 44.14%, 52.47%,-, 3.40%
51099,13.99%, 53.54%, 39.56%, 5.55%, 1.35%
51101,16.38%, 56.54%, 40.16%, 2.22%, 1.08%
51103,26.62%, 61.01%, 34.39%, 2.33%, 2.28%
51105,3.64%, 47.10%, 50.74%,-, 2.15%
51107,26.26%, 58.93%, 32.67%, 6.40%, 2.00%
51109,3.08%, 46.14%, 49.23%, 2.80%, 1.82%
51111,2.10%, 49.44%, 47.34%,-, 3.22%
51113,17.27%, 55.64%, 38.37%, 4.43%, 1.56%
51115,24.33%, 59.31%, 34.98%, 3.98%, 1.72%
51117,11.93%, 54.45%, 42.52%,-, 3.03%
51119,12.41%, 54.13%, 41.72%, 2.69%, 1.47%
51121,4.42%, 47.41%, 42.98%, 8.07%, 1.54%
51125,12.10%, 41.50%, 53.60%, 3.18%, 1.71%
51127,17.63%, 57.30%, 39.67%, 2.24%, 0.79%
51131,4.17%, 45.65%, 49.82%, 2.40%, 2.13%
51133,24.18%, 60.00%, 35.82%, 2.52%, 1.66%
51135,3.92%, 50.13%, 46.21%, 2.01%, 1.64%
51137,15.61%, 54.90%, 39.30%, 3.91%, 1.88%
51139,23.68%, 60.20%, 36.52%, 2.26%, 1.02%
51141,17.21%, 56.12%, 38.90%,-, 2.47%
51143,21.54%, 59.28%, 37.74%,-, 2.98%
51145,31.71%, 64.18%, 32.47%, 2.14%, 1.20%
51147,3.95%, 49.55%, 45.61%, 2.45%, 2.39%
51149,18.33%, 57.56%, 39.23%, 2.21%, 1.00%
51153,26.26%, 58.95%, 32.69%, 6.84%, 1.52%
51155,0.18%, 47.73%, 47.92%, 2.85%, 1.50%
51157,5.24%, 49.81%, 44.57%, 4.18%, 1.44%
51159,28.58%, 62.81%, 34.23%,-, 2.97%
51161,16.45%, 55.76%, 39.31%, 4.17%, 0.75%
51163,5.44%, 49.04%, 43.60%, 5.21%, 2.15%
51165,34.17%, 63.82%, 29.64%, 4.32%, 2.22%
51167,9.07%, 43.94%, 53.01%,-, 3.05%
51169,4.58%, 50.54%, 45.96%,-, 3.50%
51171,39.10%, 67.10%, 28.00%, 3.44%, 1.46%
51173,5.88%, 50.86%, 44.98%,-, 4.16%
51175,5.31%, 45.50%, 50.81%, 2.47%, 1.21%
51177,13.45%, 53.82%, 40.37%, 4.64%, 1.17%
51179,23.98%, 58.85%, 34.87%, 5.16%, 1.12%
51181,28.15%, 34.10%, 62.25%, 2.23%, 1.42%
51183,18.32%, 38.94%, 57.27%, 2.01%, 1.78%
51185,0.12%, 48.67%, 48.55%,-, 2.78%
51187,18.27%, 55.79%, 37.53%, 4.29%, 2.38%
51191,12.90%, 53.87%, 40.97%, 2.45%, 0.66%
51193,4.79%, 50.31%, 45.52%, 2.67%, 1.50%
51195,7.70%, 43.89%, 51.59%,-, 2.50%
51197,12.33%, 54.28%, 41.95%,-, 3.78%
51199,18.23%, 55.58%, 37.35%, 5.96%, 1.10%
51510,1.81%, 44.23%, 42.42%, 11.26%, 2.09%
51515,0.17%, 47.26%, 47.42%, 3.10%, 2.23%
51520,8.33%, 52.68%, 44.34%, 2.46%, 0.52%
51530,4.26%, 45.09%, 49.35%, 2.82%, 2.73%
51540,6.59%, 40.56%, 47.15%, 9.46%, 2.83%
51550,1.99%, 48.47%, 46.49%, 3.22%, 1.82%
51570,47.01%, 70.96%, 23.96%, 3.10%, 1.98%
51580,19.87%, 37.68%, 57.56%, 3.21%, 1.56%
51590,26.07%, 61.43%, 35.35%,-, 3.22%
51595,6.99%, 51.95%, 44.95%, 2.16%, 0.95%
51600,23.25%, 55.91%, 32.66%, 10.00%, 1.44%
51610,16.44%, 52.23%, 35.79%, 10.45%, 1.53%
51620,11.36%, 42.55%, 53.91%, 2.52%, 1.02%
51630,6.60%, 50.36%, 43.76%, 4.93%, 0.95%
51640,5.54%, 51.81%, 46.27%,-, 1.92%
51650,3.96%, 45.08%, 49.03%, 4.23%, 1.66%
51660,25.74%, 58.45%, 32.71%, 6.95%, 1.88%
51670,16.78%, 56.19%, 39.41%, 2.26%, 2.15%
51678,0.34%, 45.90%, 46.23%, 6.19%, 1.68%
51680,30.56%, 62.44%, 31.88%, 3.50%, 2.19%
51683,29.16%, 60.76%, 31.60%, 6.42%, 1.21%
51685,22.49%, 58.13%, 35.65%, 4.15%, 2.07%
51690,1.37%, 48.82%, 47.45%, 2.30%, 1.42%
51700,0.76%, 47.73%, 46.97%, 4.40%, 0.90%
51710,11.33%, 40.93%, 52.26%, 4.96%, 1.85%
51720,13.57%, 40.86%, 54.43%, 3.00%, 1.71%
51730,22.07%, 37.67%, 59.73%,-, 2.60%
51735,42.98%, 68.78%, 25.80%, 4.65%, 0.76%
51740,20.14%, 38.00%, 58.14%, 3.13%, 0.74%
51750,5.85%, 44.01%, 49.85%, 5.22%, 0.92%
51760,15.32%, 39.76%, 55.08%, 4.02%, 1.15%
51770,8.51%, 43.39%, 51.91%, 3.86%, 0.84%
51775,8.21%, 51.78%, 43.57%, 3.82%, 0.82%
51790,27.26%, 60.79%, 33.53%, 3.92%, 1.75%
51800,11.24%, 42.82%, 54.07%, 2.15%, 0.97%
51810,29.08%, 60.50%, 31.42%, 6.10%, 1.99%
51820,29.63%, 61.84%, 32.22%, 4.27%, 1.67%
51830,4.91%, 45.51%, 40.60%, 11.51%, 2.37%
51840,33.73%, 64.02%, 30.29%, 4.83%, 0.86%
53001,42.40%, 68.01%, 25.61%, 5.34%, 1.05%
53003,8.27%, 49.18%, 40.91%, 8.09%, 1.82%
53005,38.65%, 64.68%, 26.03%, 7.43%, 1.85%
53007,24.26%, 56.92%, 32.66%, 8.10%, 2.32%
53009,15.64%, 51.65%, 36.01%, 9.74%, 2.60%
53011,3.66%, 46.10%, 42.43%, 8.94%, 0.31%
53013,36.53%, 64.67%, 28.14%, 5.70%, 1.49%
53015,2.07%, 45.93%, 43.86%, 8.16%, 2.06%
53017,26.85%, 59.38%, 32.53%, 6.48%, 1.62%
53019,14.57%, 52.76%, 38.19%, 6.05%, 3.00%
53021,30.16%, 61.26%, 31.09%, 5.84%, 1.81%
53023,24.09%, 57.60%, 33.51%, 8.03%, 0.86%
53025,30.11%, 61.29%, 31.18%, 6.00%, 1.54%
53027,4.18%, 40.19%, 44.37%, 12.84%, 0.50%
53029,29.66%, 58.87%, 29.21%, 9.70%, 2.21%
53031,4.48%, 44.61%, 40.13%, 10.72%, 2.14%
53033,6.25%, 45.42%, 39.16%, 12.68%, 2.74%
53035,14.14%, 48.79%, 34.65%, 14.14%, 2.42%
53037,11.95%, 49.86%, 37.91%, 9.92%, 2.31%
53039,8.23%, 49.54%, 41.31%, 6.73%, 0.37%
53041,29.34%, 59.94%, 30.60%, 7.05%, 2.41%
53043,32.36%, 62.28%, 29.92%, 6.69%, 1.11%
53045,10.95%, 49.10%, 38.15%, 9.85%, 0.58%
53047,14.62%, 51.71%, 37.09%, 8.24%, 0.84%
53049,7.43%, 39.09%, 46.52%, 11.79%, 0.44%
53051,19.22%, 55.70%, 36.48%, 5.76%, 2.06%
53053,14.62%, 51.13%, 36.51%, 10.39%, 1.97%
53055,13.85%, 46.97%, 33.11%, 14.47%, 0.20%
53057,13.78%, 50.68%, 36.90%, 9.32%, 0.68%
53059,1.39%, 45.75%, 44.36%, 7.04%, 0.84%
53061,10.41%, 48.68%, 38.26%, 10.64%, 2.42%
53063,20.49%, 55.51%, 35.02%, 8.00%, 1.47%
53065,30.44%, 61.53%, 31.08%, 5.21%, 2.18%
53067,10.69%, 48.10%, 37.41%, 10.93%, 3.56%
53069,4.33%, 46.57%, 42.24%, 8.32%, 0.62%
53071,28.44%, 59.14%, 30.70%, 8.38%, 1.78%
53073,6.39%, 46.40%, 40.02%, 10.65%, 2.93%
53075,17.09%, 50.73%, 33.63%, 13.69%, 1.94%
53077,19.50%, 55.21%, 35.71%, 7.63%, 1.46%
54001,1.98%, 46.73%, 48.70%, 4.12%, 0.45%
54003,18.17%, 57.04%, 38.86%, 3.58%, 0.52%
54005,27.93%, 34.70%, 62.63%, 2.23%, 0.44%
54007,21.72%, 37.50%, 59.22%, 2.70%, 0.58%
54009,15.33%, 39.19%, 54.51%, 5.38%, 0.92%
54011,4.42%, 49.21%, 44.79%, 5.42%, 0.58%
54013,3.23%, 46.67%, 49.90%, 2.67%, 0.76%
54015,19.48%, 38.60%, 58.08%, 2.71%, 0.61%
54017,27.70%, 61.88%, 34.19%, 3.93%,-
54019,37.38%, 29.25%, 66.63%, 3.67%, 0.46%
54021,11.53%, 41.65%, 53.18%, 4.39%, 0.77%
54023,52.52%, 75.19%, 22.67%,-, 2.13%
54025,6.48%, 44.42%, 50.90%, 3.90%, 0.78%
54027,6.39%, 51.55%, 45.16%, 2.81%, 0.48%
54029,13.20%, 40.12%, 53.32%, 5.57%, 1.00%
54031,6.20%, 51.77%, 45.57%, 2.20%, 0.47%
54033,13.18%, 41.19%, 54.37%, 3.87%, 0.58%
54035,18.16%, 57.09%, 38.94%, 3.33%, 0.64%
54037,2.29%, 45.37%, 47.66%, 5.83%, 1.15%
54039,0.25%, 46.43%, 46.68%, 6.36%, 0.53%
54041,3.84%, 49.23%, 45.39%, 4.72%, 0.66%
54043,13.78%, 42.24%, 56.03%,-, 1.73%
54045,40.62%, 28.37%, 68.99%, 2.19%, 0.45%
54047,42.75%, 27.70%, 70.44%,-, 1.86%
54049,12.23%, 41.37%, 53.60%, 4.42%, 0.60%
54051,3.64%, 45.56%, 49.21%, 4.56%, 0.67%
54053,2.95%, 49.88%, 46.94%, 2.58%, 0.60%
54055,1.90%, 49.61%, 47.71%, 2.28%, 0.41%
54057,12.90%, 54.33%, 41.43%, 3.42%, 0.82%
54059,42.26%, 27.98%, 70.24%,-, 1.78%
54061,3.27%, 43.02%, 46.30%, 9.86%, 0.81%
54063,2.01%, 49.39%, 47.38%, 2.73%, 0.49%
54065,26.78%, 61.23%, 34.45%, 3.72%, 0.61%
54067,14.50%, 40.83%, 55.33%, 3.38%, 0.46%
54069,1.85%, 47.81%, 45.96%, 5.59%, 0.64%
54071,1.34%, 47.86%, 49.20%, 2.28%, 0.66%
54073,10.39%, 53.73%, 43.34%, 2.44%, 0.49%
54075,3.65%, 46.18%, 49.83%, 3.44%, 0.55%
54077,14.06%, 54.23%, 40.17%, 4.79%, 0.80%
54079,7.84%, 51.48%, 43.64%, 4.30%, 0.57%
54081,21.65%, 37.16%, 58.81%, 3.63%, 0.41%
54083,14.31%, 40.05%, 54.36%, 4.74%, 0.84%
54085,34.77%, 65.68%, 30.91%, 2.73%, 0.68%
54087,12.11%, 54.07%, 41.96%, 3.09%, 0.87%
54089,11.35%, 42.37%, 53.72%, 3.47%, 0.45%
54091,3.18%, 46.40%, 49.58%, 3.59%, 0.43%
54093,1.66%, 46.64%, 48.30%, 3.97%, 1.09%
54095,27.96%, 61.78%, 33.82%, 3.72%, 0.68%
54097,23.26%, 58.66%, 35.40%, 5.12%, 0.81%
54099,6.85%, 45.10%, 51.96%, 2.64%, 0.30%
54101,33.12%, 31.76%, 64.87%, 2.94%, 0.43%
54103,5.58%, 44.77%, 50.34%, 4.08%, 0.81%
54105,5.15%, 51.29%, 46.14%,-, 2.57%
54107,18.19%, 56.54%, 38.36%, 4.33%, 0.77%
54109,18.13%, 39.41%, 57.54%, 2.60%, 0.45%
55001,8.15%, 50.69%, 42.54%, 4.88%, 1.89%
55003,13.90%, 37.56%, 51.46%, 7.89%, 3.10%
55005,0.73%, 47.05%, 46.32%, 4.73%, 1.91%
55007,5.48%, 42.08%, 47.57%, 7.11%, 3.24%
55009,20.81%, 56.72%, 35.91%, 5.64%, 1.73%
55011,3.95%, 48.11%, 44.16%, 5.45%, 2.28%
55013,2.56%, 44.81%, 47.37%, 5.82%, 2.00%
55015,19.93%, 55.17%, 35.23%, 7.44%, 2.15%
55017,3.17%, 48.06%, 44.89%, 5.29%, 1.76%
55019,12.18%, 52.73%, 40.54%, 4.52%, 2.21%
55021,8.40%, 49.90%, 41.51%, 6.54%, 2.05%
55023,6.90%, 50.08%, 43.18%, 4.72%, 2.02%
55025,16.66%, 34.17%, 50.84%, 11.74%, 3.25%
55027,22.18%, 57.70%, 35.53%, 5.07%, 1.70%
55029,17.02%, 55.23%, 38.21%, 5.05%, 1.51%
55031,20.97%, 34.24%, 55.21%, 8.15%, 2.41%
55033,1.84%, 43.47%, 45.31%, 9.16%, 2.06%
55035,0.77%, 44.46%, 45.22%, 8.96%, 1.36%
55037,10.80%, 52.52%, 41.73%, 3.81%, 1.95%
55039,20.96%, 56.97%, 36.01%, 5.16%, 1.86%
55041,7.10%, 44.29%, 51.39%, 3.02%, 1.31%
55043,20.53%, 55.82%, 35.28%, 7.09%, 1.80%
55045,16.66%, 54.03%, 37.37%, 6.63%, 1.96%
55047,32.61%, 63.42%, 30.81%, 3.98%, 1.78%
55049,0.96%, 45.24%, 46.20%, 6.07%, 2.49%
55051,3.23%, 45.04%, 48.27%, 5.45%, 1.24%
55053,8.20%, 50.80%, 42.61%, 4.85%, 1.74%
55055,16.13%, 53.91%, 37.78%, 6.42%, 1.89%
55057,16.83%, 55.14%, 38.30%, 4.57%, 1.99%
55059,4.04%, 43.82%, 47.86%, 6.81%, 1.51%
55061,19.14%, 57.05%, 37.91%, 3.25%, 1.78%
55063,13.52%, 51.73%, 38.21%, 8.06%, 1.99%
55065,9.58%, 51.46%, 41.88%, 5.24%, 1.42%
55067,3.73%, 49.30%, 45.57%, 3.74%, 1.40%
55069,8.11%, 50.75%, 42.63%, 4.94%, 1.68%
55071,3.26%, 48.00%, 44.74%, 5.20%, 2.06%
55073,4.83%, 48.34%, 43.50%, 6.09%, 2.07%
55075,14.22%, 54.49%, 40.27%, 3.56%, 1.68%
55077,17.06%, 54.78%, 37.72%, 4.67%, 0.64%
55078,25.85%, 32.26%, 58.12%, 6.09%, 3.53%
55079,12.22%, 39.54%, 51.76%, 7.39%, 1.32%
55081,10.30%, 51.87%, 41.58%, 4.97%, 1.57%
55083,20.57%, 58.01%, 37.44%, 3.08%, 1.46%
55085,9.49%, 51.19%, 41.70%, 4.95%, 2.16%
55087,17.19%, 52.99%, 35.81%, 9.65%, 1.55%
55089,30.23%, 61.00%, 30.77%, 7.03%, 1.20%
55091,3.80%, 44.40%, 48.20%, 5.27%, 2.13%
55093,7.05%, 39.68%, 46.73%, 11.20%, 2.38%
55095,2.45%, 44.23%, 46.68%, 6.76%, 0.32%
55097,19.47%, 34.09%, 53.56%, 9.29%, 3.07%
55099,5.30%, 49.30%, 44.00%, 4.82%, 1.88%
55101,7.67%, 49.76%, 42.09%, 6.48%, 1.66%
55103,13.83%, 53.57%, 39.74%, 4.81%, 1.87%
55105,10.17%, 50.60%, 40.44%, 7.20%, 1.76%
55107,1.54%, 47.52%, 45.98%, 4.36%, 2.14%
55109,4.31%, 42.56%, 46.87%, 8.58%, 1.98%
55111,7.61%, 49.48%, 41.87%, 6.96%, 1.69%
55113,6.82%, 50.07%, 43.25%, 4.56%, 2.12%
55115,27.72%, 60.96%, 33.24%, 4.01%, 1.79%
55117,4.24%, 47.42%, 43.18%, 7.94%, 1.45%
55119,9.57%, 51.31%, 41.74%, 4.50%, 0.28%
55121,4.97%, 49.52%, 44.54%, 4.61%, 1.33%
55123,8.04%, 51.11%, 43.07%, 3.87%, 1.96%
55125,27.62%, 60.80%, 33.18%, 4.24%, 1.77%
55127,23.27%, 56.90%, 33.63%, 7.65%, 1.81%
55129,0.31%, 46.41%, 46.10%, 5.16%, 2.33%
55131,26.02%, 58.81%, 32.79%, 6.72%, 1.67%
55133,24.76%, 58.25%, 33.50%, 7.03%, 1.22%
55135,30.28%, 61.71%, 31.43%, 5.26%, 1.60%
55137,28.52%, 61.43%, 32.91%, 3.69%, 1.97%
55139,15.67%, 53.28%, 37.61%, 7.43%, 1.69%
55141,12.14%, 52.19%, 40.05%, 5.83%, 1.93%
56001,17.85%, 50.58%, 32.72%, 14.14%,-
56003,47.81%, 71.01%, 23.21%, 4.00%, 1.78%
56005,54.94%, 73.19%, 18.26%, 6.00%,-
56007,28.35%, 59.55%, 31.20%, 6.77%,-
56009,48.83%, 70.63%, 21.80%, 5.08%,-
56011,61.92%, 79.01%, 17.09%, 2.90%, 0.99%
56013,43.05%, 67.72%, 24.67%, 5.45%,-
56015,41.37%, 67.21%, 25.83%, 5.06%, 1.90%
56017,33.54%, 62.70%, 29.16%, 5.32%,-
56019,52.60%, 72.78%, 20.17%, 4.42%,-
56021,21.11%, 55.43%, 34.32%, 8.03%,-
56023,50.04%, 72.69%, 22.65%, 2.56%,-
56025,36.33%, 62.99%, 26.66%, 6.63%,-
56027,57.01%, 76.13%, 19.12%, 2.69%,-
56029,53.54%, 73.03%, 19.50%, 5.63%, 1.84%
56031,23.54%, 57.21%, 33.67%, 5.67%,-
56033,27.11%, 58.56%, 31.45%, 6.65%,-
56035,56.72%, 73.87%, 17.15%, 6.68%,-
56037,12.74%, 51.92%, 39.18%, 6.85%,-
56039,31.52%, 57.64%, 26.11%, 12.74%,-
56041,38.54%, 65.96%, 27.42%, 4.55%,-
56043,43.34%, 67.59%, 24.25%, 5.90%,-
56045,55.05%, 74.71%, 19.66%, 4.11%, 1.52%
60010,0%,-,-,-,-
60020,0%,-,-,-,-
60030,0%,-,-,-,-
60040,0%,-,-,-,-
60050,0%,-,-,-,-
66010,0%,-,-,-,-
69085,0%,-,-,-,-
69100,0%,-,-,-,-
69110,0%,-,-,-,-
69120,0%,-,-,-,-
72001,0%,-,-,-,-
72003,0%,-,-,-,-
72005,0%,-,-,-,-
72007,0%,-,-,-,-
72009,0%,-,-,-,-
72011,0%,-,-,-,-
72013,0%,-,-,-,-
72015,0%,-,-,-,-
72017,0%,-,-,-,-
72019,0%,-,-,-,-
72021,0%,-,-,-,-
72023,0%,-,-,-,-
72025,0%,-,-,-,-
72027,0%,-,-,-,-
72029,0%,-,-,-,-
72031,0%,-,-,-,-
72033,0%,-,-,-,-
72035,0%,-,-,-,-
72037,0%,-,-,-,-
72039,0%,-,-,-,-
72041,0%,-,-,-,-
72043,0%,-,-,-,-
72045,0%,-,-,-,-
72047,0%,-,-,-,-
72049,0%,-,-,-,-
72051,0%,-,-,-,-
72053,0%,-,-,-,-
72054,0%,-,-,-,-
72055,0%,-,-,-,-
72057,0%,-,-,-,-
72059,0%,-,-,-,-
72061,0%,-,-,-,-
72063,0%,-,-,-,-
72065,0%,-,-,-,-
72067,0%,-,-,-,-
72069,0%,-,-,-,-
72071,0%,-,-,-,-
72073,0%,-,-,-,-
72075,0%,-,-,-,-
72077,0%,-,-,-,-
72079,0%,-,-,-,-
72081,0%,-,-,-,-
72083,0%,-,-,-,-
72085,0%,-,-,-,-
72087,0%,-,-,-,-
72089,0%,-,-,-,-
72091,0%,-,-,-,-
72093,0%,-,-,-,-
72095,0%,-,-,-,-
72097,0%,-,-,-,-
72099,0%,-,-,-,-
72101,0%,-,-,-,-
72103,0%,-,-,-,-
72105,0%,-,-,-,-
72107,0%,-,-,-,-
72109,0%,-,-,-,-
72111,0%,-,-,-,-
72113,0%,-,-,-,-
72115,0%,-,-,-,-
72117,0%,-,-,-,-
72119,0%,-,-,-,-
72121,0%,-,-,-,-
72123,0%,-,-,-,-
72125,0%,-,-,-,-
72127,0%,-,-,-,-
72129,0%,-,-,-,-
72131,0%,-,-,-,-
72133,0%,-,-,-,-
72135,0%,-,-,-,-
72137,0%,-,-,-,-
72139,0%,-,-,-,-
72141,0%,-,-,-,-
72143,0%,-,-,-,-
72145,0%,-,-,-,-
72147,0%,-,-,-,-
72149,0%,-,-,-,-
72151,0%,-,-,-,-
72153,0%,-,-,-,-
74300,0%,-,-,-,-
78010,0%,-,-,-,-
78020,0%,-,-,-,-
78030,0%,-,-,-,-
