id,margin,romney,obama,other,hex_color
36083,12.19%, 42.77%, 54.96%, 2.26%,6d058c
36085,2.57%, 48.14%, 50.71%, 1.15%,7a0281
36087,6.71%, 46.07%, 52.78%, 1.14%,750286
36089,16.71%, 40.70%, 57.41%, 1.88%,670492
36091,2.44%, 47.75%, 50.19%, 2.06%,79057f
36093,15.83%, 40.92%, 56.74%, 2.34%,680590
36095,15.45%, 56.54%, 41.09%, 2.37%,900668
36097,7.45%, 52.55%, 45.10%, 2.34%,860573
36099,9.08%, 44.39%, 53.48%, 2.13%,710588
36101,16.01%, 56.98%, 40.97%, 2.05%,910568
36103,3.69%, 47.48%, 51.17%, 1.36%,790382
36105,9.02%, 44.71%, 53.73%, 1.56%,720389
36107,14.76%, 56.13%, 41.36%, 2.51%,8f0669
36109,40.56%, 27.92%, 68.48%, 1.50%,4703ae
36111,22.60%, 37.37%, 59.97%, 2.66%,5f0698
36113,2.32%, 47.73%, 50.06%, 2.21%,79057f
36115,1.90%, 48.00%, 49.89%, 2.11%,7a057f
36117,9.12%, 53.43%, 44.30%, 2.27%,880570
36119,25.14%, 36.84%, 61.99%, 1.17%,5d029e
36121,28.69%, 63.35%, 34.66%, 2.00%,a10558
36123,3.28%, 50.82%, 47.53%, 1.65%,810479
37001,13.71%, 56.32%, 42.60%, 1.08%,8f026c
37003,44.44%, 71.25%, 26.81%, 1.93%,b50444
37005,35.66%, 66.90%, 31.24%, 1.86%,aa044f
37007,25.35%, 37.01%, 62.36%, 0.63%,5e019f
37009,32.72%, 65.36%, 32.64%, 2.00%,a60553
37011,50.06%, 74.31%, 24.26%, 1.43%,bd033d
37013,19.23%, 59.17%, 39.94%, 0.88%,960265
37015,32.68%, 33.46%, 66.14%, 0.41%,5501a8
37017,1.97%, 48.56%, 50.52%, 0.92%,7b0280
37019,22.15%, 60.57%, 38.42%, 1.01%,9a0261
37021,12.47%, 42.84%, 55.31%, 1.86%,6d048d
37023,23.44%, 60.93%, 37.49%, 1.58%,9b045f
37025,19.99%, 59.30%, 39.31%, 1.39%,970364
37027,35.50%, 66.88%, 31.38%, 1.74%,aa0450
37029,34.03%, 66.09%, 32.06%, 1.85%,a80451
37031,40.75%, 69.76%, 29.00%, 1.24%,b10349
37033,2.23%, 50.67%, 48.45%, 0.88%,81027b
37035,29.41%, 63.99%, 34.58%, 1.43%,a30358
37037,4.79%, 47.03%, 51.82%, 1.15%,770284
37039,45.85%, 72.11%, 26.25%, 1.64%,b70442
37041,4.46%, 51.85%, 47.38%, 0.77%,840178
37043,42.43%, 70.42%, 27.99%, 1.60%,b30447
37045,20.15%, 59.51%, 39.37%, 1.12%,970264
37047,7.80%, 53.38%, 45.58%, 1.04%,880274
37049,17.68%, 58.32%, 40.64%, 1.04%,940267
37051,19.68%, 39.69%, 59.38%, 0.93%,650297
37053,34.80%, 66.31%, 31.51%, 2.18%,a90550
37055,15.88%, 57.02%, 41.13%, 1.85%,910468
37057,40.54%, 69.62%, 29.07%, 1.31%,b1034a
37059,43.31%, 71.05%, 27.75%, 1.20%,b50346
37061,11.57%, 55.44%, 43.87%, 0.69%,8d016f
37063,52.79%, 23.01%, 75.80%, 1.19%,3a03c1
37065,36.20%, 31.68%, 67.89%, 0.43%,5001ad
37067,7.21%, 45.83%, 53.04%, 1.14%,740287
37069,4.11%, 51.44%, 47.33%, 1.23%,830378
37071,25.38%, 62.04%, 36.66%, 1.30%,9e035d
37073,4.11%, 47.52%, 51.63%, 0.85%,790283
37075,41.32%, 69.67%, 28.35%, 1.98%,b10548
37077,4.54%, 47.21%, 51.75%, 1.04%,780283
37079,7.69%, 53.56%, 45.87%, 0.57%,880174
37081,16.38%, 41.28%, 57.66%, 1.06%,690293
37083,32.26%, 33.60%, 65.86%, 0.54%,5501a7
37085,18.97%, 58.89%, 39.92%, 1.20%,960365
37087,13.58%, 55.88%, 42.30%, 1.82%,8e046b
37089,27.39%, 62.98%, 35.58%, 1.44%,a0035a
37091,44.29%, 27.54%, 71.84%, 0.62%,4601b7
37093,19.06%, 39.90%, 58.96%, 1.14%,650296
37095,1.26%, 50.06%, 48.80%, 1.13%,7f027c
37097,30.41%, 64.56%, 34.15%, 1.30%,a40357
37099,0.95%, 49.42%, 48.47%, 2.11%,7e057b
37101,27.56%, 63.15%, 35.58%, 1.27%,a1035a
37103,9.27%, 54.24%, 44.97%, 0.78%,8a0172
37105,9.72%, 54.28%, 44.56%, 1.16%,8a0271
37107,0.11%, 49.78%, 49.66%, 0.56%,7e017e
37109,38.73%, 68.71%, 29.98%, 1.32%,af034c
37111,31.74%, 65.06%, 33.32%, 1.62%,a50454
37113,30.38%, 64.26%, 33.88%, 1.86%,a30456
37115,9.10%, 53.44%, 44.34%, 2.22%,880571
37117,4.65%, 47.38%, 52.03%, 0.58%,780184
37119,22.41%, 38.24%, 60.65%, 1.11%,61029a
37121,51.10%, 74.77%, 23.67%, 1.56%,be033c
37123,15.12%, 57.02%, 41.90%, 1.08%,91026a
37125,27.99%, 63.55%, 35.56%, 0.89%,a2025a
37127,0.97%, 49.17%, 50.14%, 0.69%,7d017f
37129,4.55%, 51.52%, 46.96%, 1.52%,830377
37131,34.85%, 32.38%, 67.24%, 0.38%,5200ab
37133,26.74%, 62.69%, 35.95%, 1.36%,9f035b
37135,42.16%, 28.06%, 70.22%, 1.72%,4704b3
37137,20.76%, 59.91%, 39.15%, 0.95%,980263
37139,14.63%, 42.15%, 56.78%, 1.06%,6b0290
37141,20.32%, 59.60%, 39.27%, 1.13%,970264
37143,15.98%, 57.46%, 41.48%, 1.07%,920269
37145,10.88%, 54.94%, 44.06%, 1.00%,8c0270
37147,7.14%, 45.92%, 53.06%, 1.01%,750287
37149,21.40%, 60.03%, 38.63%, 1.35%,990362
37151,50.05%, 74.38%, 24.33%, 1.29%,bd033e
37153,2.95%, 48.06%, 51.01%, 0.93%,7a0282
37155,17.41%, 40.77%, 58.18%, 1.04%,670294
37157,21.12%, 60.04%, 38.91%, 1.05%,990263
37159,25.88%, 62.23%, 36.35%, 1.42%,9e035c
37161,33.38%, 66.04%, 32.66%, 1.30%,a80353
37163,10.91%, 55.10%, 44.19%, 0.71%,8c0170
37165,16.84%, 41.19%, 58.03%, 0.78%,690193
37167,39.95%, 69.31%, 29.36%, 1.33%,b0034a
37169,42.64%, 70.48%, 27.84%, 1.68%,b30446
37171,36.68%, 67.60%, 30.92%, 1.48%,ac034e
37173,6.25%, 51.96%, 45.71%, 2.34%,840574
37175,16.75%, 57.47%, 40.72%, 1.81%,920467
37177,5.22%, 52.16%, 46.94%, 0.90%,850277
37179,30.23%, 64.51%, 34.28%, 1.21%,a40357
37181,28.26%, 35.62%, 63.89%, 0.49%,5a01a2
37183,11.44%, 43.50%, 54.94%, 1.56%,6e038c
37185,37.77%, 30.90%, 68.67%, 0.43%,4e01af
37187,18.63%, 40.34%, 58.98%, 0.68%,660196
37189,3.10%, 50.09%, 46.98%, 0.68%,7f0177
37191,8.43%, 53.83%, 45.40%, 0.77%,890173
37193,42.43%, 70.39%, 27.96%, 1.65%,b30447
37195,7.47%, 45.91%, 53.38%, 0.72%,750188
37197,51.28%, 74.81%, 23.54%, 1.65%,be043c
37199,13.72%, 55.85%, 42.12%, 2.03%,8e056b
38001,45.88%, 71.38%, 25.51%, 3.11%,b60741
38003,10.32%, 53.68%, 43.35%, 2.97%,88076e
38005,17.01%, 40.24%, 57.26%, 2.50%,660692
38007,66.26%, 81.66%, 15.40%, 0.87%,d00227
38009,30.86%, 64.14%, 33.28%, 2.59%,a30654
38011,49.86%, 73.69%, 23.83%, 2.48%,bb063c
38013,52.69%, 75.17%, 22.48%, 2.35%,bf0539
38015,31.87%, 64.42%, 32.55%, 3.03%,a40753
38017,2.90%, 49.90%, 47.00%, 3.10%,7f0777
38019,18.22%, 57.76%, 39.54%, 2.71%,930664
38021,29.86%, 63.51%, 33.65%, 2.84%,a10755
38023,29.95%, 63.08%, 33.13%, 3.79%,a00954
38025,49.07%, 74.04%, 24.98%, 0.98%,bc023f
38027,12.79%, 54.80%, 42.01%, 1.12%,8b026b
38029,55.84%, 76.17%, 20.33%, 3.50%,c20833
38031,25.15%, 61.24%, 36.09%, 2.68%,9c065c
38033,62.50%, 79.96%, 17.46%, 2.59%,cb062c
38035,3.42%, 50.15%, 46.73%, 3.12%,7f0777
38037,48.90%, 72.54%, 23.64%, 3.82%,b8093c
38039,17.50%, 57.41%, 39.91%, 2.68%,920665
38041,50.44%, 73.42%, 22.98%, 1.54%,bb033a
38043,35.92%, 65.51%, 29.59%, 4.89%,a70c4b
38045,29.03%, 62.76%, 33.73%, 3.51%,a00856
38047,53.87%, 75.49%, 21.62%, 2.89%,c00737
38049,27.10%, 61.87%, 34.77%, 1.18%,9d0358
38051,37.65%, 67.65%, 30.00%, 2.35%,ac054c
38053,44.36%, 71.23%, 26.86%, 1.91%,b50444
38055,29.79%, 63.61%, 33.82%, 2.57%,a20656
38057,44.58%, 70.75%, 26.17%, 3.08%,b40742
38059,30.93%, 63.76%, 32.83%, 3.41%,a20853
38061,16.17%, 56.75%, 40.58%, 2.66%,900667
38063,5.84%, 51.55%, 45.71%, 2.74%,830674
38065,40.67%, 68.41%, 27.74%, 1.58%,ae0446
38067,19.85%, 58.34%, 38.49%, 3.16%,940862
38069,36.96%, 67.26%, 30.30%, 2.43%,ab064d
38071,10.02%, 53.31%, 43.29%, 3.40%,87086e
38073,13.77%, 41.61%, 55.38%, 3.01%,6a078d
38075,35.45%, 66.59%, 31.14%, 2.27%,a9054f
38077,13.54%, 55.55%, 42.01%, 2.44%,8d066b
38079,49.67%, 23.99%, 73.66%, 2.35%,3d05bb
38081,9.77%, 43.80%, 53.56%, 2.64%,6f0688
38083,58.27%, 78.10%, 19.83%, 2.07%,c70532
38085,59.00%, 19.67%, 78.67%, 1.66%,3204c8
38087,59.04%, 78.03%, 18.99%, 2.97%,c60730
38089,49.08%, 73.25%, 24.17%, 2.58%,ba063d
38091,1.92%, 47.79%, 49.71%, 2.50%,79067e
38093,21.97%, 59.48%, 37.51%, 3.01%,97075f
38095,9.05%, 52.71%, 43.65%, 3.64%,86096f
38097,4.72%, 50.91%, 46.19%, 2.91%,810775
38099,14.01%, 55.44%, 41.43%, 1.13%,8d0269
38101,30.59%, 63.74%, 33.15%, 3.11%,a20754
38103,41.24%, 69.53%, 28.29%, 2.19%,b10548
38105,49.57%, 73.25%, 23.67%, 3.08%,ba073c
39001,25.98%, 61.75%, 35.76%, 2.49%,9d065b
39003,23.97%, 61.03%, 37.06%, 1.91%,9b045e
39005,29.74%, 63.76%, 34.02%, 2.22%,a20556
39007,12.74%, 42.36%, 55.10%, 2.54%,6c068c
39009,35.21%, 30.81%, 66.02%, 3.17%,4e08a8
39011,48.35%, 73.22%, 24.87%, 1.91%,ba043f
39013,8.21%, 52.88%, 44.67%, 2.44%,860671
39015,24.80%, 61.45%, 36.65%, 1.90%,9c045d
39017,25.09%, 61.68%, 36.58%, 1.74%,9d045d
39019,13.34%, 55.07%, 41.73%, 3.21%,8c086a
39021,21.66%, 59.81%, 38.14%, 2.05%,980561
39023,0.81%, 49.49%, 48.67%, 1.84%,7e047c
39025,34.97%, 66.52%, 31.55%, 1.93%,a90450
39027,34.20%, 66.05%, 31.85%, 2.11%,a80551
39029,11.75%, 54.66%, 42.90%, 2.44%,8b066d
39031,9.19%, 53.16%, 43.97%, 2.88%,870770
39033,21.89%, 59.72%, 37.82%, 2.46%,980660
39035,39.77%, 29.55%, 69.32%, 1.14%,4b02b0
39037,44.36%, 71.21%, 26.84%, 1.95%,b50444
39039,13.33%, 55.49%, 42.16%, 2.35%,8d056b
39041,23.16%, 60.86%, 37.71%, 1.43%,9b0360
39043,12.26%, 42.92%, 55.17%, 1.91%,6d048c
39045,15.43%, 56.82%, 41.39%, 1.79%,900469
39047,21.48%, 59.97%, 38.49%, 1.53%,980362
39049,22.79%, 37.75%, 60.53%, 1.72%,60049a
39051,12.51%, 55.08%, 42.58%, 2.34%,8c056c
39053,25.30%, 61.40%, 36.10%, 2.50%,9c065c
39055,21.38%, 59.85%, 38.46%, 1.69%,980462
39057,21.00%, 59.57%, 38.57%, 1.85%,970462
39059,9.16%, 53.37%, 44.22%, 2.41%,880670
39061,6.35%, 46.15%, 52.50%, 1.35%,750385
39063,27.61%, 62.72%, 35.11%, 2.17%,9f0559
39065,23.02%, 60.06%, 37.04%, 2.90%,99075e
39067,14.94%, 56.19%, 41.24%, 2.57%,8f0669
39069,18.23%, 57.92%, 39.69%, 2.40%,930665
39071,29.97%, 63.83%, 33.86%, 2.30%,a20556
39073,1.00%, 49.22%, 48.22%, 2.55%,7d067a
39075,52.68%, 75.23%, 22.55%, 2.22%,bf0539
39077,8.31%, 52.85%, 44.54%, 2.61%,860671
39079,20.43%, 58.97%, 38.54%, 2.49%,960662
39081,4.97%, 51.34%, 46.37%, 2.28%,820576
39083,23.88%, 60.66%, 36.78%, 2.55%,9a065d
39085,0.90%, 49.50%, 48.61%, 1.89%,7e047b
39087,15.07%, 56.50%, 41.43%, 2.07%,900569
39089,13.86%, 55.80%, 41.94%, 2.26%,8e056a
39091,31.00%, 64.31%, 33.31%, 2.38%,a30654
39093,15.40%, 41.47%, 56.87%, 1.66%,690491
39095,31.66%, 33.21%, 64.86%, 1.93%,5404a5
39097,19.92%, 58.91%, 38.99%, 2.11%,960563
39099,28.31%, 35.07%, 63.38%, 1.55%,5903a1
39101,6.42%, 52.03%, 45.61%, 2.37%,840674
39103,12.79%, 55.45%, 42.65%, 1.90%,8d046c
39105,18.28%, 57.69%, 39.41%, 2.90%,930764
39107,54.51%, 76.40%, 21.89%, 1.71%,c20437
39109,35.03%, 66.53%, 31.50%, 1.97%,a90550
39111,7.56%, 52.31%, 44.75%, 2.93%,850772
39113,4.61%, 46.81%, 51.42%, 1.77%,770483
39115,5.95%, 51.81%, 45.86%, 2.33%,840574
39117,24.25%, 60.83%, 36.59%, 2.58%,9b065d
39119,6.08%, 51.81%, 45.73%, 2.46%,840674
39121,24.31%, 60.48%, 36.17%, 3.34%,9a085c
39123,4.29%, 46.83%, 51.11%, 2.06%,770582
39125,19.85%, 58.51%, 38.67%, 2.82%,950762
39127,3.95%, 50.78%, 46.82%, 2.40%,810677
39129,18.02%, 58.11%, 40.09%, 1.79%,940466
39131,0.01%, 49.03%, 49.02%, 1.96%,7d047d
39133,5.51%, 46.14%, 51.65%, 2.21%,750583
39135,36.21%, 66.92%, 30.71%, 2.37%,aa064e
39137,51.10%, 74.57%, 23.47%, 1.96%,be043b
39139,19.34%, 58.59%, 39.25%, 2.17%,950564
39141,1.46%, 49.76%, 48.31%, 1.93%,7e047b
39143,2.70%, 47.28%, 49.98%, 2.75%,78077f
39145,1.33%, 49.56%, 48.23%, 2.22%,7e057a
39147,7.46%, 52.26%, 44.80%, 2.95%,850772
39149,45.18%, 71.71%, 26.54%, 1.75%,b60443
39151,0.47%, 48.74%, 49.21%, 2.05%,7c057d
39153,15.67%, 41.36%, 57.03%, 1.61%,690491
39155,22.94%, 37.54%, 60.48%, 1.97%,5f059a
39157,9.20%, 53.35%, 44.15%, 2.50%,880670
39159,29.21%, 63.57%, 34.36%, 2.06%,a20557
39161,39.98%, 68.97%, 28.99%, 2.04%,af0549
39163,7.65%, 52.02%, 44.37%, 3.61%,840971
39165,39.26%, 68.85%, 29.60%, 1.55%,af034b
39167,19.03%, 58.39%, 39.36%, 2.25%,940564
39169,20.41%, 59.12%, 38.71%, 2.16%,960562
39171,15.71%, 56.74%, 41.04%, 2.22%,900568
39173,4.84%, 46.37%, 51.21%, 2.42%,760682
39175,19.27%, 58.29%, 39.02%, 2.69%,940663
40001,34.63%, 67.32%, 32.68%,-,ab0053
40003,69.08%, 84.54%, 15.46%,-,d70027
40005,48.00%, 74.00%, 26.00%,-,bc0042
40007,78.84%, 89.42%, 10.58%,-,e4001a
40009,59.08%, 79.54%, 20.46%,-,ca0034
40011,48.01%, 74.00%, 26.00%,-,bc0042
40013,44.23%, 72.12%, 27.88%,-,b70047
40015,28.51%, 64.25%, 35.75%,-,a3005b
40017,54.35%, 77.17%, 22.83%,-,c4003a
40019,42.67%, 71.34%, 28.66%,-,b50049
40021,14.11%, 57.05%, 42.95%,-,91006d
40023,41.02%, 70.51%, 29.49%,-,b3004b
40025,80.79%, 90.39%, 9.61%,-,e60018
40027,25.93%, 62.97%, 37.03%,-,a0005e
40029,44.98%, 72.49%, 27.51%,-,b80046
40031,17.04%, 58.52%, 41.48%,-,950069
40033,46.43%, 73.22%, 26.78%,-,ba0044
40035,34.15%, 67.08%, 32.92%,-,ab0053
40037,45.41%, 72.70%, 27.30%,-,b90045
40039,51.88%, 75.94%, 24.06%,-,c1003d
40041,41.22%, 70.61%, 29.39%,-,b4004a
40043,71.24%, 85.62%, 14.38%,-,da0024
40045,74.90%, 87.45%, 12.55%,-,de0020
40047,52.46%, 76.23%, 23.77%,-,c2003c
40049,46.04%, 73.02%, 26.98%,-,ba0044
40051,51.21%, 75.61%, 24.39%,-,c0003e
40053,61.99%, 81.00%, 19.00%,-,ce0030
40055,46.72%, 73.36%, 26.64%,-,bb0043
40057,42.80%, 71.40%, 28.60%,-,b60048
40059,75.87%, 87.94%, 12.06%,-,e0001e
40061,44.63%, 72.31%, 27.69%,-,b80046
40063,34.89%, 67.44%, 32.56%,-,ab0053
40065,50.65%, 75.33%, 24.67%,-,c0003e
40067,45.96%, 72.98%, 27.02%,-,ba0044
40069,39.94%, 69.97%, 30.03%,-,b2004c
40071,42.61%, 71.31%, 28.69%,-,b50049
40073,68.86%, 84.43%, 15.57%,-,d70027
40075,35.36%, 67.68%, 32.32%,-,ac0052
40077,38.39%, 69.19%, 30.81%,-,b0004e
40079,41.13%, 70.57%, 29.43%,-,b3004b
40081,48.96%, 74.48%, 25.52%,-,bd0041
40083,44.55%, 72.27%, 27.73%,-,b80046
40085,40.40%, 70.20%, 29.80%,-,b3004b
40087,55.35%, 77.67%, 22.33%,-,c60038
40089,51.56%, 75.78%, 24.22%,-,c1003d
40091,23.74%, 61.87%, 38.13%,-,9d0061
40093,71.65%, 85.82%, 14.18%,-,da0024
40095,45.68%, 72.84%, 27.16%,-,b90045
40097,33.29%, 66.65%, 33.35%,-,a90055
40099,40.15%, 70.07%, 29.93%,-,b2004c
40101,14.78%, 57.39%, 42.61%,-,92006c
40103,50.64%, 75.32%, 24.68%,-,c0003e
40105,38.96%, 69.48%, 30.52%,-,b1004d
40107,30.05%, 65.02%, 34.98%,-,a50059
40109,16.65%, 58.33%, 41.67%,-,94006a
40111,17.47%, 58.73%, 41.27%,-,950069
40113,25.29%, 62.64%, 37.36%,-,9f005f
40115,29.64%, 64.82%, 35.18%,-,a50059
40117,40.02%, 70.01%, 29.99%,-,b2004c
40119,28.36%, 64.18%, 35.82%,-,a3005b
40121,38.35%, 69.17%, 30.83%,-,b0004e
40123,38.77%, 69.38%, 30.62%,-,b0004e
40125,38.66%, 69.33%, 30.67%,-,b0004e
40127,49.49%, 74.75%, 25.25%,-,be0040
40129,67.50%, 83.75%, 16.25%,-,d50029
40131,50.15%, 75.07%, 24.93%,-,bf003f
40133,30.26%, 65.13%, 34.87%,-,a60058
40135,39.10%, 69.55%, 30.45%,-,b1004d
40137,53.24%, 76.62%, 23.38%,-,c3003b
40139,70.23%, 85.12%, 14.88%,-,d90025
40141,33.41%, 66.70%, 33.30%,-,aa0054
40143,27.36%, 63.68%, 36.32%,-,a2005c
40145,45.69%, 72.85%, 27.15%,-,b90045
40147,47.81%, 73.91%, 26.09%,-,bc0042
40149,61.91%, 80.95%, 19.05%,-,ce0030
40151,60.51%, 80.25%, 19.75%,-,cc0032
40153,67.99%, 83.99%, 16.01%,-,d60028
41001,39.45%, 67.50%, 28.04%, 4.46%,ac0b47
41003,28.54%, 33.46%, 62.00%, 4.54%,550b9e
41005,3.64%, 46.79%, 50.44%, 2.77%,770780
41007,14.66%, 40.68%, 55.34%, 3.97%,670a8d
41009,5.16%, 45.12%, 50.28%, 4.60%,730b80
41011,6.37%, 51.15%, 44.78%, 4.07%,820a72
41013,36.03%, 66.37%, 30.34%, 3.28%,a9084d
41015,16.90%, 56.50%, 39.60%, 3.90%,900964
41017,6.72%, 51.85%, 45.13%, 3.02%,840773
41019,27.37%, 61.80%, 34.43%, 3.78%,9d0957
41021,25.26%, 60.23%, 34.97%, 4.81%,990c59
41023,53.00%, 74.81%, 21.81%, 3.38%,be0837
41025,49.54%, 72.76%, 23.22%, 4.02%,b90a3b
41027,26.72%, 34.85%, 61.58%, 3.57%,58099d
41029,4.69%, 50.47%, 45.78%, 3.75%,800974
41031,16.40%, 56.78%, 40.38%, 2.84%,900766
41033,21.67%, 58.83%, 37.16%, 4.01%,960a5e
41035,37.64%, 67.13%, 29.49%, 3.38%,ab084b
41037,54.93%, 75.69%, 20.75%, 3.56%,c10934
41039,23.36%, 36.37%, 59.73%, 3.89%,5c0998
41041,20.51%, 37.79%, 58.31%, 3.90%,600994
41043,16.66%, 56.28%, 39.63%, 4.09%,8f0a65
41045,41.10%, 68.81%, 27.71%, 3.48%,af0846
41047,3.17%, 50.00%, 46.83%, 3.17%,7f0877
41049,34.26%, 65.22%, 30.96%, 3.81%,a6094e
41051,54.72%, 20.65%, 75.37%, 3.98%,340ac0
41053,4.33%, 50.54%, 46.21%, 3.25%,800875
41055,34.99%, 66.08%, 31.09%, 2.83%,a8074f
41057,4.86%, 45.40%, 50.27%, 4.33%,730b80
41059,27.69%, 62.07%, 34.38%, 3.55%,9e0957
41061,30.35%, 63.26%, 32.92%, 3.82%,a10953
41063,36.88%, 66.68%, 29.80%, 3.52%,aa084b
41065,0.17%, 48.09%, 47.93%, 3.98%,7a0a7a
41067,17.43%, 39.65%, 57.08%, 3.27%,650891
41069,32.52%, 63.52%, 31.00%, 2.91%,a1074f
41071,6.49%, 51.38%, 44.89%, 3.73%,830972
42001,27.39%, 62.80%, 35.40%, 1.80%,a0045a
42003,14.53%, 42.01%, 56.54%, 1.46%,6b0390
42005,37.34%, 67.77%, 30.43%, 1.80%,ac044d
42007,6.55%, 52.41%, 45.86%, 1.73%,850474
42009,54.78%, 76.79%, 22.01%, 1.20%,c30338
42011,0.99%, 49.63%, 48.64%, 1.74%,7e047c
42013,33.84%, 66.16%, 32.32%, 1.53%,a80352
42015,24.58%, 61.21%, 36.64%, 2.15%,9c055d
42017,1.23%, 48.74%, 49.97%, 1.30%,7c037f
42019,34.80%, 66.62%, 31.83%, 1.55%,a90351
42021,18.03%, 58.10%, 40.06%, 1.84%,940466
42023,29.88%, 63.95%, 34.07%, 1.98%,a30556
42025,7.49%, 52.56%, 45.07%, 2.37%,860672
42027,0.25%, 48.65%, 48.90%, 2.45%,7c067c
42029,0.21%, 49.43%, 49.22%, 1.36%,7e037d
42031,35.48%, 66.55%, 31.08%, 2.37%,a9064f
42033,28.72%, 63.34%, 34.62%, 2.04%,a10558
42035,11.79%, 54.86%, 43.08%, 2.06%,8b056d
42037,12.81%, 55.30%, 42.48%, 2.22%,8d056c
42039,19.73%, 58.75%, 39.02%, 2.22%,950563
42041,18.38%, 58.29%, 39.90%, 1.81%,940465
42043,6.05%, 46.22%, 52.26%, 1.52%,750385
42045,21.34%, 38.82%, 60.16%, 1.02%,620299
42047,15.93%, 57.08%, 41.14%, 1.78%,910468
42049,15.96%, 41.16%, 57.12%, 1.72%,680491
42051,8.32%, 53.48%, 45.16%, 1.36%,880373
42053,20.96%, 59.51%, 38.55%, 1.94%,970462
42055,38.32%, 68.32%, 30.00%, 1.68%,ae044c
42057,56.33%, 77.38%, 21.06%, 1.56%,c50335
42059,17.71%, 57.94%, 40.23%, 1.83%,930466
42061,37.14%, 67.71%, 30.57%, 1.72%,ac044d
42063,18.61%, 58.33%, 39.71%, 1.96%,940465
42065,45.45%, 71.78%, 26.33%, 1.89%,b70443
42067,44.97%, 71.52%, 26.55%, 1.94%,b60443
42069,27.20%, 35.67%, 62.87%, 1.45%,5a03a0
42071,18.89%, 58.50%, 39.62%, 1.88%,950465
42073,9.02%, 53.71%, 44.69%, 1.61%,880471
42075,28.13%, 63.18%, 35.05%, 1.77%,a10459
42077,7.75%, 45.42%, 53.17%, 1.40%,730387
42079,4.79%, 46.72%, 51.51%, 1.77%,770483
42081,33.12%, 65.69%, 32.58%, 1.73%,a70453
42083,28.03%, 62.99%, 34.95%, 2.06%,a00559
42085,3.32%, 50.79%, 47.48%, 1.73%,810479
42087,46.70%, 72.73%, 26.03%, 1.24%,b90342
42089,13.26%, 42.63%, 55.89%, 1.48%,6c038e
42091,14.28%, 42.24%, 56.52%, 1.24%,6b0390
42093,20.35%, 59.19%, 38.85%, 1.96%,960463
42095,4.70%, 46.89%, 51.59%, 1.52%,770383
42097,19.32%, 58.51%, 39.19%, 2.30%,950563
42099,38.69%, 68.28%, 29.59%, 2.13%,ae054b
42101,71.27%, 13.97%, 85.24%, 0.80%,2302d9
42103,11.07%, 54.93%, 43.86%, 1.22%,8c036f
42105,45.80%, 71.86%, 26.06%, 2.07%,b70542
42107,13.32%, 55.61%, 42.29%, 2.11%,8d056b
42109,35.74%, 66.85%, 31.11%, 2.04%,aa054f
42111,42.69%, 70.38%, 27.69%, 1.93%,b30446
42113,28.28%, 63.34%, 35.06%, 1.59%,a10459
42115,21.33%, 59.62%, 38.28%, 2.10%,980561
42117,35.01%, 66.35%, 31.34%, 2.31%,a9054f
42119,23.18%, 60.57%, 37.39%, 2.03%,9a055f
42121,26.37%, 62.07%, 35.70%, 2.23%,9e055b
42123,17.43%, 57.86%, 40.44%, 1.70%,930467
42125,13.57%, 56.04%, 42.48%, 1.48%,8e036c
42127,20.76%, 59.50%, 38.74%, 1.76%,970462
42129,23.71%, 61.29%, 37.58%, 1.13%,9c025f
42131,12.80%, 55.26%, 42.45%, 2.29%,8c056c
42133,21.11%, 59.63%, 38.52%, 1.85%,980462
44001,23.27%, 37.41%, 60.68%, 1.91%,5f049a
44003,17.74%, 40.00%, 57.73%, 2.27%,660593
44005,20.94%, 38.53%, 59.47%, 1.99%,620597
44007,34.92%, 31.61%, 66.53%, 1.87%,5004a9
44009,16.73%, 40.34%, 57.07%, 2.58%,660691
45001,13.48%, 56.05%, 42.57%, 1.38%,8e036c
45003,26.60%, 62.59%, 35.99%, 1.42%,9f035b
45005,59.07%, 20.13%, 79.20%, 0.67%,3301c9
45007,36.43%, 67.45%, 31.03%, 1.52%,ab034f
45009,35.31%, 31.88%, 67.19%, 0.93%,5102ab
45011,5.33%, 46.95%, 52.28%, 0.77%,770185
45013,17.52%, 58.24%, 40.72%, 1.04%,940267
45015,14.57%, 56.42%, 41.85%, 1.73%,8f046a
45017,4.31%, 47.32%, 51.63%, 1.05%,780283
45019,2.39%, 48.01%, 50.39%, 1.60%,7a0480
45021,29.28%, 64.09%, 34.81%, 1.10%,a30258
45023,10.58%, 44.19%, 54.77%, 1.03%,70028b
45025,3.21%, 51.16%, 47.96%, 0.88%,82027a
45027,12.40%, 43.40%, 55.80%, 0.80%,6e028e
45029,0.19%, 49.41%, 49.60%, 0.98%,7d027e
45031,3.39%, 47.87%, 51.27%, 0.86%,7a0282
45033,16.08%, 41.63%, 57.71%, 0.65%,6a0193
45035,15.98%, 57.22%, 41.24%, 1.55%,910369
45037,13.34%, 56.21%, 42.87%, 0.92%,8f026d
45039,31.76%, 33.62%, 65.38%, 1.00%,5502a6
45041,0.60%, 49.83%, 49.23%, 0.94%,7f027d
45043,7.63%, 53.37%, 45.74%, 0.89%,880274
45045,27.75%, 62.99%, 35.23%, 1.78%,a00459
45047,15.26%, 57.02%, 41.76%, 1.23%,91036a
45049,27.40%, 35.98%, 63.37%, 0.65%,5b01a1
45051,29.58%, 64.17%, 34.60%, 1.23%,a30358
