id,margin,harding,cox,other,other2,hex_color
35005,8.13%, 45.54%, 53.66%,0.8%,-,740288
35006,0%,-,-,0.0%,-,000000
35007,10.51%, 54.87%, 44.36%,0.77%,-,8b0171
35009,39.60%, 27.81%, 67.41%,0.0%,-,4600ab
35011,25.07%, 36.75%, 61.82%,1.43%,-,5d039d
35013,33.02%, 66.27%, 33.25%,0.48%,-,a80154
35015,23.97%, 37.42%, 61.39%,1.18%,-,5f039c
35017,8.46%, 53.77%, 45.31%,0.92%,-,890273
35019,13.20%, 56.30%, 43.10%,0.6%,-,8f016d
35021,0%,-,-,0.0%,-,000000
35023,10.82%, 44.39%, 55.21%,0.4%,-,71018c
35025,47.28%, 25.22%, 72.50%,0.0%,-,4000b8
35027,16.10%, 57.32%, 41.22%,1.46%,-,920369
35028,0%,-,-,0.0%,-,000000
35029,8.89%, 44.65%, 53.53%,1.82%,-,710488
35031,21.09%, 60.02%, 38.92%,1.06%,-,990263
35033,6.38%, 52.89%, 46.51%,0.6%,-,860176
35035,5.60%, 51.36%, 45.76%,0.0%,-,820074
35037,19.37%, 39.15%, 58.52%,0.0%,-,630095
35039,31.94%, 65.97%, 34.03%,0.0%,-,a80056
35041,33.41%, 31.43%, 64.83%,0.0%,-,5000a5
35043,14.92%, 57.46%, 42.54%,0.0%,-,92006c
35045,8.35%, 53.42%, 45.07%,1.52%,-,880372
35047,16.22%, 58.11%, 41.89%,0.0%,-,94006a
35049,28.41%, 63.92%, 35.51%,0.56%,-,a2015a
35051,14.49%, 56.79%, 42.29%,0.92%,-,90026b
35053,26.93%, 63.16%, 36.23%,0.6%,-,a1015c
35055,29.87%, 64.86%, 34.99%,0.15%,-,a50059
35057,21.55%, 60.28%, 38.73%,1.0%,-,990262
35059,12.19%, 54.38%, 42.19%,0.0%,-,8a006b
35061,49.61%, 74.59%, 24.99%,0.42%,-,be013f
36001,25.79%, 61.72%, 35.92%,2.36%,-,9d065b
36003,55.11%, 74.15%, 19.04%,0.31%,-,bd0030
36005,32.19%, 56.61%, 24.42%,1.4%,-,90033e
36007,43.19%, 68.96%, 25.77%,2.15%,-,af0541
36009,39.08%, 66.93%, 27.85%,0.47%,-,aa0147
36011,39.50%, 67.68%, 28.18%,1.31%,-,ac0347
36013,54.00%, 71.57%, 17.57%,0.46%,-,b6012c
36015,41.45%, 68.53%, 27.08%,1.96%,-,ae0445
36017,44.86%, 71.12%, 26.26%,2.62%,-,b50642
36019,37.00%, 67.70%, 30.71%,1.59%,-,ac044e
36021,27.53%, 62.63%, 35.10%,2.27%,-,9f0559
36023,56.45%, 76.75%, 20.30%,2.95%,-,c30733
36025,43.06%, 70.17%, 27.11%,2.72%,-,b20645
36027,34.78%, 65.60%, 30.82%,0.85%,-,a7024e
36029,37.60%, 63.22%, 25.63%,1.58%,-,a10441
36031,56.11%, 77.48%, 21.37%,1.15%,-,c50236
36033,42.99%, 70.58%, 27.59%,1.83%,-,b30446
36035,49.90%, 70.44%, 20.54%,0.5%,-,b30134
36037,54.62%, 74.50%, 19.89%,1.44%,-,bd0332
36039,27.48%, 61.50%, 34.02%,1.92%,-,9c0456
36041,25.96%, 62.66%, 36.70%,0.64%,-,9f015d
36043,35.59%, 65.27%, 29.68%,1.43%,-,a6034b
36045,45.34%, 70.74%, 25.40%,3.86%,-,b40940
36047,37.44%, 63.32%, 25.88%,1.05%,-,a10241
36049,37.20%, 67.95%, 30.75%,1.3%,-,ad034e
36051,42.93%, 68.84%, 25.91%,1.65%,-,af0442
36053,47.54%, 72.28%, 24.74%,2.98%,-,b8073f
36055,39.13%, 63.78%, 24.65%,1.99%,-,a2053e
36057,35.64%, 66.07%, 30.43%,1.05%,-,a8024d
36059,56.55%, 76.39%, 19.84%,0.88%,-,c20232
36061,30.09%, 59.22%, 29.12%,1.75%,-,97044a
36063,44.40%, 68.29%, 23.90%,1.78%,-,ae043c
36065,37.87%, 66.27%, 28.40%,1.14%,-,a80248
36067,39.16%, 66.25%, 27.09%,1.19%,-,a80345
36069,38.06%, 66.20%, 28.13%,1.14%,-,a80247
36071,37.68%, 66.13%, 28.46%,1.18%,-,a80348
36073,52.93%, 72.79%, 19.86%,1.92%,-,b90432
36075,36.55%, 66.37%, 29.82%,3.81%,-,a9094c
36077,30.78%, 63.88%, 33.09%,0.97%,-,a20254
36079,41.58%, 70.19%, 28.61%,1.2%,-,b20348
36081,43.01%, 68.71%, 25.70%,1.11%,-,af0241
36083,16.71%, 56.08%, 39.37%,0.95%,-,8f0264
36085,29.98%, 63.15%, 33.17%,1.16%,-,a10254
36087,36.17%, 66.10%, 29.93%,1.02%,-,a8024c
36089,53.48%, 75.60%, 22.12%,2.28%,-,c00538
36091,39.05%, 67.99%, 28.94%,3.06%,-,ad0749
36093,31.17%, 57.20%, 26.03%,2.06%,-,910542
36095,19.66%, 58.43%, 38.76%,0.56%,-,940162
36097,48.36%, 71.29%, 22.93%,0.39%,-,b5003a
36099,33.38%, 64.56%, 31.18%,1.68%,-,a4044f
36101,39.23%, 65.79%, 26.56%,0.47%,-,a70143
36103,48.90%, 73.10%, 24.20%,2.69%,-,ba063d
36105,35.37%, 64.45%, 29.08%,1.08%,-,a4024a
36107,45.90%, 71.20%, 25.30%,1.16%,-,b50240
36109,44.36%, 70.05%, 25.69%,2.14%,-,b20541
36111,35.80%, 66.41%, 30.61%,2.98%,-,a9074e
36113,46.05%, 71.76%, 25.70%,2.54%,-,b60641
36115,52.63%, 75.43%, 22.79%,1.78%,-,c0043a
36117,49.68%, 73.24%, 23.56%,3.2%,-,ba083c
36119,43.08%, 68.28%, 25.20%,1.04%,-,ae0240
36121,55.30%, 75.48%, 20.18%,1.91%,-,c00433
36123,55.03%, 76.28%, 21.26%,2.46%,-,c20636
37001,6.44%, 46.78%, 53.22%,0.0%,-,770087
37003,12.76%, 56.38%, 43.62%,0.0%,-,8f006f
37005,7.97%, 46.02%, 53.98%,0.0%,-,750089
37007,76.00%, 12.00%, 88.00%,0.0%,-,1e00e0
37009,5.21%, 52.60%, 47.40%,0.0%,-,860078
37011,72.62%, 86.31%, 13.69%,0.0%,-,dc0022
37013,21.70%, 39.15%, 60.85%,0.0%,-,63009b
37015,79.34%, 10.33%, 89.67%,0.0%,-,1a00e4
37017,29.14%, 35.43%, 64.57%,0.0%,-,5a00a4
37019,4.17%, 52.08%, 47.92%,0.0%,-,84007a
37021,11.82%, 44.09%, 55.91%,0.0%,-,70008e
37023,4.81%, 52.41%, 47.59%,0.0%,-,850079
37025,7.63%, 53.82%, 46.18%,0.0%,-,890075
37027,5.89%, 52.95%, 47.05%,0.0%,-,870077
37029,58.36%, 20.82%, 79.18%,0.0%,-,3500c9
37031,5.59%, 52.79%, 47.21%,0.0%,-,860078
37033,42.09%, 28.96%, 71.04%,0.0%,-,4900b5
37035,4.68%, 52.34%, 47.66%,0.0%,-,850079
37037,4.60%, 47.70%, 52.30%,0.0%,-,790085
37039,17.46%, 58.73%, 41.27%,0.0%,-,950069
37041,67.85%, 16.08%, 83.92%,0.0%,-,2900d5
37043,9.36%, 54.68%, 45.32%,0.0%,-,8b0073
37045,27.39%, 36.30%, 63.70%,0.0%,-,5c00a2
37047,27.14%, 36.43%, 63.57%,0.0%,-,5c00a2
37049,64.72%, 17.64%, 82.36%,0.0%,-,2c00d2
37051,24.23%, 37.89%, 62.11%,0.0%,-,60009e
37053,84.16%, 7.92%, 92.08%,0.0%,-,1400ea
37055,13.25%, 43.38%, 56.62%,0.0%,-,6e0090
37057,10.81%, 55.41%, 44.59%,0.0%,-,8d0071
37059,22.94%, 61.47%, 38.53%,0.0%,-,9c0062
37061,11.50%, 44.25%, 55.75%,0.0%,-,70008e
37063,13.37%, 43.31%, 56.69%,0.0%,-,6e0090
37065,98.57%,-, 99.29%,0.71%,-,0001fd
37067,8.92%, 45.54%, 54.46%,0.0%,-,74008a
37069,64.64%, 17.68%, 82.32%,0.0%,-,2d00d1
37071,10.39%, 44.81%, 55.19%,0.0%,-,72008c
37073,41.76%, 29.12%, 70.88%,0.0%,-,4a00b4
37075,17.38%, 58.69%, 41.31%,0.0%,-,950069
37077,51.78%, 24.11%, 75.89%,0.0%,-,3d00c1
37079,57.95%, 21.02%, 78.98%,0.0%,-,3500c9
37081,9.67%, 45.17%, 54.83%,0.0%,-,73008b
37083,73.49%, 13.26%, 86.74%,0.0%,-,2100dd
37085,8.41%, 45.80%, 54.20%,0.0%,-,74008a
37087,17.00%, 41.50%, 58.50%,0.0%,-,690095
37089,14.42%, 57.21%, 42.79%,0.0%,-,91006d
37091,66.64%, 16.68%, 83.32%,0.0%,-,2a00d4
37093,76.82%, 11.59%, 88.41%,0.0%,-,1d00e1
37095,36.30%, 31.85%, 68.15%,0.0%,-,5100ad
37097,19.02%, 40.49%, 59.51%,0.0%,-,670097
37099,0.63%, 49.68%, 50.32%,0.0%,-,7e0080
37101,3.80%, 48.10%, 51.90%,0.0%,-,7a0084
37103,42.92%, 28.54%, 71.46%,0.0%,-,4800b6
37105,34.12%, 32.94%, 67.06%,0.0%,-,5300ab
37107,37.89%, 31.05%, 68.95%,0.0%,-,4f00af
37109,3.00%, 48.50%, 51.50%,0.0%,-,7b0083
37111,4.62%, 47.69%, 52.31%,0.0%,-,790085
37113,3.00%, 48.50%, 51.50%,0.0%,-,7b0083
37115,45.92%, 72.96%, 27.04%,0.0%,-,ba0044
37117,65.71%, 17.15%, 82.85%,0.0%,-,2b00d3
37119,53.56%, 23.22%, 76.78%,0.0%,-,3b00c3
37121,51.09%, 75.54%, 24.46%,0.0%,-,c0003e
37123,0.37%, 49.82%, 50.18%,0.0%,-,7f007f
37125,8.07%, 45.97%, 54.03%,0.0%,-,750089
37127,44.30%, 27.85%, 72.15%,0.0%,-,4700b7
37129,70.42%, 14.79%, 85.21%,0.0%,-,2500d9
37131,86.64%, 6.68%, 93.32%,0.0%,-,1100ed
37133,29.21%, 35.39%, 64.61%,0.0%,-,5a00a4
37135,6.86%, 46.57%, 53.43%,0.0%,-,760088
37137,12.12%, 43.94%, 56.06%,0.0%,-,70008e
37139,54.79%, 22.60%, 77.40%,0.0%,-,3900c5
37141,38.66%, 30.67%, 69.33%,0.0%,-,4e00b0
37143,36.30%, 31.85%, 68.15%,0.0%,-,5100ad
37145,2.49%, 48.75%, 51.25%,0.0%,-,7c0082
37147,65.85%, 17.08%, 82.92%,0.0%,-,2b00d3
37149,1.30%, 49.35%, 50.65%,0.0%,-,7d0081
37151,10.41%, 55.20%, 44.80%,0.0%,-,8c0072
37153,49.65%, 25.17%, 74.83%,0.0%,-,4000be
37155,47.16%, 26.42%, 73.58%,0.0%,-,4300bb
37157,11.12%, 44.44%, 55.56%,0.0%,-,71008d
37159,13.56%, 43.22%, 56.78%,0.0%,-,6e0090
37161,11.91%, 44.04%, 55.96%,0.0%,-,70008e
37163,37.63%, 68.81%, 31.19%,0.0%,-,af004f
37165,69.57%, 15.22%, 84.78%,0.0%,-,2600d8
37167,5.75%, 52.88%, 47.12%,0.0%,-,860078
37169,18.82%, 59.41%, 40.59%,0.0%,-,970067
37171,18.62%, 59.31%, 40.69%,0.0%,-,970067
37173,21.92%, 60.96%, 39.04%,0.0%,-,9b0063
37175,4.28%, 52.14%, 47.86%,0.0%,-,84007a
37177,14.88%, 42.56%, 57.44%,0.0%,-,6c0092
37179,49.61%, 25.20%, 74.80%,0.0%,-,4000be
37181,50.20%, 24.90%, 75.10%,0.0%,-,3f00bf
37183,37.41%, 31.29%, 68.71%,0.0%,-,4f00af
37185,72.69%, 13.66%, 86.34%,0.0%,-,2200dc
37187,6.95%, 46.53%, 53.47%,0.0%,-,760088
37189,20.91%, 60.45%, 39.55%,0.0%,-,9a0064
37191,25.89%, 37.05%, 62.95%,0.0%,-,5e00a0
37193,38.82%, 69.41%, 30.59%,0.0%,-,b0004e
37195,43.57%, 28.21%, 71.79%,0.0%,-,4700b7
37197,41.95%, 70.97%, 29.03%,0.0%,-,b4004a
37199,6.48%, 53.24%, 46.76%,0.0%,-,870077
38001,58.26%, 77.88%, 19.63%,0.0%,-,c60032
38003,63.11%, 80.27%, 17.16%,0.0%,-,cc002b
38005,65.52%, 81.10%, 15.58%,0.0%,-,ce0027
38007,84.42%, 91.51%, 7.09%,1.4%,-,e90312
38009,52.35%, 72.52%, 20.17%,0.0%,-,b80033
38011,51.00%, 69.79%, 18.79%,0.0%,-,b1002f
38013,54.01%, 70.94%, 16.93%,0.0%,-,b4002b
38015,60.33%, 77.28%, 16.95%,0.0%,-,c5002b
38017,56.81%, 77.02%, 20.21%,0.0%,-,c40033
38019,59.47%, 79.21%, 19.74%,1.05%,-,c90232
38021,55.68%, 75.79%, 20.11%,0.0%,-,c10033
38023,65.50%, 80.81%, 15.31%,0.0%,-,ce0027
38025,63.08%, 80.60%, 17.52%,1.88%,-,cd042c
38027,42.74%, 68.76%, 26.01%,0.0%,-,af0042
38029,84.24%, 91.77%, 7.53%,0.7%,-,ea0113
38031,60.48%, 78.99%, 18.51%,0.0%,-,c9002f
38033,58.35%, 77.08%, 18.73%,0.0%,-,c4002f
38035,49.55%, 74.00%, 24.46%,1.54%,-,bc033e
38037,71.90%, 83.17%, 11.27%,0.0%,-,d4001c
38039,51.34%, 73.84%, 22.51%,0.0%,-,bc0039
38041,68.68%, 83.44%, 14.76%,1.81%,-,d40425
38043,66.07%, 80.69%, 14.62%,0.0%,-,cd0025
38045,60.86%, 77.59%, 16.73%,0.0%,-,c5002a
38047,80.99%, 89.68%, 8.69%,1.64%,-,e40416
38049,56.31%, 74.09%, 17.78%,0.0%,-,bc002d
38051,90.15%, 94.34%, 4.18%,1.48%,-,f0030a
38053,63.80%, 79.50%, 15.70%,0.0%,-,ca0028
38055,59.32%, 74.23%, 14.91%,0.0%,-,bd0026
38057,78.85%, 87.25%, 8.40%,0.0%,-,de0015
38059,74.55%, 86.37%, 11.82%,1.81%,-,dc041e
38061,55.85%, 72.73%, 16.88%,0.0%,-,b9002b
38063,70.95%, 84.49%, 13.54%,1.97%,-,d70522
38065,77.23%, 85.86%, 8.62%,0.0%,-,da0015
38067,47.02%, 73.24%, 26.22%,0.54%,-,ba0142
38069,72.76%, 84.59%, 11.83%,0.0%,-,d7001e
38071,60.73%, 79.33%, 18.60%,0.0%,-,ca002f
38073,56.70%, 77.30%, 20.60%,0.0%,-,c50034
38075,52.11%, 73.65%, 21.53%,0.0%,-,bb0036
38077,60.06%, 79.46%, 19.41%,1.13%,-,ca0231
38079,56.28%, 75.05%, 18.77%,0.0%,-,bf002f
38081,59.30%, 78.18%, 18.88%,0.0%,-,c70030
38083,85.17%, 92.12%, 6.95%,0.93%,-,ea0211
38085,63.79%, 80.75%, 16.96%,0.0%,-,cd002b
38087,60.82%, 76.56%, 15.74%,0.0%,-,c30028
38089,73.22%, 86.23%, 13.01%,0.76%,-,db0121
38091,72.25%, 85.17%, 12.92%,1.92%,-,d90420
38093,57.90%, 77.41%, 19.51%,0.0%,-,c50031
38095,62.11%, 79.33%, 17.23%,0.0%,-,ca002b
38097,73.73%, 86.00%, 12.27%,1.74%,-,db041f
38099,37.13%, 67.13%, 30.00%,0.0%,-,ab004c
38101,42.36%, 67.41%, 25.05%,0.0%,-,ab003f
38103,73.50%, 85.71%, 12.21%,0.0%,-,da001f
38105,42.26%, 65.31%, 23.05%,0.0%,-,a6003a
39001,8.48%, 54.07%, 45.59%,0.34%,-,890074
39003,8.90%, 53.59%, 44.70%,1.71%,-,880471
39005,2.09%, 50.62%, 48.52%,0.86%,-,81027b
39007,42.94%, 69.70%, 26.76%,0.16%,-,b10044
39009,25.10%, 61.54%, 36.44%,2.02%,-,9c055c
39011,16.68%, 57.45%, 40.78%,1.77%,-,920467
39013,4.84%, 50.55%, 45.71%,0.05%,-,800074
39015,13.96%, 42.79%, 56.74%,0.47%,-,6d0190
39017,4.31%, 44.91%, 49.22%,0.11%,-,72007d
39019,42.14%, 70.18%, 28.04%,1.77%,-,b20447
39021,20.70%, 60.07%, 39.37%,0.56%,-,990164
39023,16.71%, 57.52%, 40.81%,1.66%,-,920468
39025,4.63%, 51.91%, 47.27%,0.82%,-,840278
39027,31.63%, 65.61%, 33.98%,0.41%,-,a70156
39029,25.24%, 60.11%, 34.88%,0.98%,-,990258
39031,4.46%, 51.07%, 46.61%,0.1%,-,820076
39033,8.75%, 44.74%, 53.49%,1.77%,-,720488
39035,33.87%, 64.36%, 30.49%,0.38%,-,a4004d
39037,6.02%, 52.59%, 46.58%,0.83%,-,860276
39039,22.89%, 60.54%, 37.64%,1.82%,-,9a045f
39041,18.91%, 59.21%, 40.30%,0.48%,-,960166
39043,27.95%, 62.36%, 34.41%,0.08%,-,9f0057
39045,6.37%, 46.46%, 52.83%,0.71%,-,760186
39047,17.57%, 58.55%, 40.98%,0.46%,-,950168
39049,10.21%, 54.23%, 44.02%,1.75%,-,8a0470
39051,49.11%, 73.88%, 24.77%,1.34%,-,bc033f
39053,35.35%, 67.40%, 32.05%,0.55%,-,ab0151
39055,54.42%, 76.69%, 22.27%,1.03%,-,c30238
39057,35.85%, 67.25%, 31.40%,1.35%,-,ab0350
39059,11.64%, 54.36%, 42.72%,0.04%,-,8a006c
39061,17.77%, 57.16%, 39.40%,0.08%,-,910064
39063,20.50%, 59.46%, 38.96%,1.57%,-,970463
39065,16.10%, 57.64%, 41.54%,0.82%,-,920269
39067,34.02%, 66.63%, 32.61%,0.76%,-,a90153
39069,33.51%, 66.10%, 32.59%,1.31%,-,a80353
39071,14.44%, 57.06%, 42.62%,0.32%,-,91006c
39073,2.97%, 50.84%, 47.87%,1.29%,-,81037a
39075,21.52%, 38.78%, 60.30%,0.92%,-,620299
39077,35.57%, 67.18%, 31.61%,1.21%,-,ab0350
39079,9.80%, 54.43%, 44.63%,0.93%,-,8a0271
39081,22.80%, 59.76%, 36.96%,0.04%,-,98005e
39083,12.44%, 55.98%, 43.54%,0.49%,-,8e016f
39085,46.05%, 72.31%, 26.26%,1.42%,-,b80342
39087,31.29%, 65.08%, 33.80%,1.12%,-,a50256
39089,5.42%, 51.89%, 46.47%,1.64%,-,840476
39091,26.83%, 63.21%, 36.38%,0.42%,-,a1015c
39093,34.45%, 65.84%, 31.39%,0.17%,-,a70050
39095,24.78%, 59.08%, 34.30%,0.1%,-,960057
39097,17.72%, 58.76%, 41.03%,0.21%,-,950068
39099,31.77%, 63.85%, 32.08%,0.18%,-,a20051
39101,16.66%, 57.93%, 41.27%,0.8%,-,930269
39103,36.81%, 67.63%, 30.82%,1.54%,-,ac034e
39105,28.43%, 63.36%, 34.93%,1.71%,-,a10459
39107,12.70%, 56.13%, 43.43%,0.43%,-,8f016e
39109,23.18%, 60.28%, 37.10%,0.07%,-,99005e
39111,15.38%, 41.94%, 57.32%,0.74%,-,6a0192
39113,8.96%, 51.67%, 42.72%,0.08%,-,83006c
39115,30.68%, 64.26%, 33.59%,0.06%,-,a30055
39117,22.04%, 60.78%, 38.74%,0.49%,-,9a0162
39119,18.69%, 58.56%, 39.87%,1.57%,-,950465
39121,18.13%, 59.06%, 40.94%,0.0%,-,960068
39123,20.13%, 59.41%, 39.28%,1.32%,-,970364
39125,24.57%, 61.76%, 37.18%,1.06%,-,9d025e
39127,12.61%, 54.82%, 42.21%,0.04%,-,8b006b
39129,3.40%, 48.20%, 51.60%,0.19%,-,7a0083
39131,4.67%, 52.08%, 47.41%,0.51%,-,840178
39133,20.25%, 58.99%, 38.74%,0.11%,-,960062
39135,11.80%, 55.72%, 43.92%,0.36%,-,8e006f
39137,4.89%, 52.10%, 47.21%,0.7%,-,840178
39139,7.68%, 52.78%, 45.11%,0.1%,-,860073
39141,13.72%, 56.46%, 42.74%,0.8%,-,8f026c
39143,25.16%, 61.77%, 36.62%,1.61%,-,9d045d
39145,20.80%, 58.96%, 38.15%,0.04%,-,960061
39147,10.21%, 54.40%, 44.19%,1.41%,-,8a0370
39149,1.70%, 48.78%, 50.48%,0.73%,-,7c0180
39151,31.95%, 62.88%, 30.93%,0.1%,-,a0004e
39153,21.62%, 59.60%, 37.97%,0.07%,-,970060
39155,41.68%, 68.66%, 26.98%,0.11%,-,af0044
39157,7.60%, 51.96%, 44.36%,0.06%,-,840071
39159,33.03%, 66.34%, 33.31%,0.35%,-,a90054
39161,20.78%, 59.99%, 39.21%,0.79%,-,980263
39163,9.19%, 54.06%, 44.87%,1.08%,-,890272
39165,30.53%, 64.96%, 34.43%,0.62%,-,a50157
39167,18.77%, 58.20%, 39.43%,0.04%,-,940064
39169,6.99%, 52.88%, 45.89%,1.23%,-,860375
39171,24.85%, 61.75%, 36.90%,1.35%,-,9d035e
39173,40.97%, 69.72%, 28.75%,1.53%,-,b10349
39175,1.30%, 50.50%, 49.21%,0.29%,-,80007d
40001,16.54%, 57.99%, 41.45%,0.56%,-,930169
40003,35.09%, 63.71%, 28.62%,0.0%,-,a20048
40005,0.39%, 43.19%, 43.59%,0.0%,-,6e006f
40007,27.27%, 59.99%, 32.72%,0.0%,-,980053
40009,12.48%, 36.99%, 49.46%,0.0%,-,5e007e
40011,32.96%, 61.64%, 28.67%,0.0%,-,9d0049
40013,17.07%, 38.83%, 55.90%,0.0%,-,63008e
40015,13.55%, 53.17%, 39.62%,0.0%,-,870065
40017,8.23%, 52.14%, 43.90%,0.0%,-,84006f
40019,24.04%, 35.14%, 59.18%,0.0%,-,590096
40021,14.88%, 56.48%, 41.60%,1.92%,-,90046a
40023,8.90%, 42.67%, 51.57%,0.0%,-,6c0083
40025,14.01%, 53.48%, 39.47%,0.0%,-,880064
40027,2.29%, 45.80%, 48.08%,0.0%,-,74007a
40029,0.60%, 43.63%, 44.23%,0.0%,-,6f0070
40031,4.35%, 49.18%, 44.83%,0.0%,-,7d0072
40033,10.35%, 42.80%, 53.15%,0.0%,-,6d0087
40035,3.14%, 50.88%, 47.74%,1.38%,-,810379
40037,18.18%, 56.88%, 38.70%,0.0%,-,910062
40039,16.32%, 55.22%, 38.90%,0.0%,-,8c0063
40041,22.33%, 59.17%, 36.84%,0.0%,-,96005d
40043,22.13%, 51.76%, 29.63%,0.0%,-,83004b
40045,31.24%, 59.30%, 28.05%,0.0%,-,970047
40047,27.08%, 60.89%, 33.81%,0.0%,-,9b0056
40049,16.07%, 40.09%, 56.15%,0.0%,-,66008f
40051,10.71%, 41.71%, 52.43%,0.0%,-,6a0085
40053,25.04%, 60.58%, 35.54%,0.0%,-,9a005a
40055,27.19%, 32.75%, 59.94%,0.0%,-,530098
40057,25.52%, 34.18%, 59.70%,0.0%,-,570098
40059,27.83%, 60.03%, 32.19%,0.0%,-,990052
40061,9.30%, 52.67%, 43.37%,0.0%,-,86006e
40063,6.55%, 45.60%, 52.15%,0.0%,-,740084
40065,30.27%, 30.18%, 60.46%,0.0%,-,4c009a
40067,12.63%, 39.36%, 51.99%,0.0%,-,640084
40069,3.75%, 43.73%, 47.48%,0.0%,-,6f0079
40071,13.16%, 55.50%, 42.34%,0.0%,-,8d006b
40073,28.31%, 61.77%, 33.45%,0.0%,-,9d0055
40075,2.34%, 47.22%, 44.88%,0.0%,-,780072
40077,7.14%, 47.94%, 40.80%,0.0%,-,7a0068
40079,12.88%, 54.32%, 41.44%,0.0%,-,8a0069
40081,25.68%, 59.24%, 33.55%,0.0%,-,970055
40083,33.89%, 64.96%, 31.07%,0.0%,-,a5004f
40085,37.66%, 28.16%, 65.82%,0.0%,-,4700a7
40087,13.54%, 40.32%, 53.86%,0.0%,-,660089
40089,13.03%, 40.23%, 53.26%,0.0%,-,660087
40091,5.40%, 44.84%, 50.24%,0.0%,-,720080
40093,35.52%, 60.01%, 24.49%,0.0%,-,99003e
40095,3.05%, 44.45%, 47.50%,0.0%,-,710079
40097,10.01%, 53.23%, 43.22%,0.0%,-,87006e
40099,11.84%, 42.21%, 54.04%,0.0%,-,6b0089
40101,10.21%, 44.47%, 54.68%,0.85%,-,71028b
40103,23.03%, 59.69%, 36.66%,0.0%,-,98005d
40105,22.06%, 60.19%, 38.13%,1.69%,-,990461
40107,3.01%, 48.19%, 45.18%,0.0%,-,7a0073
40109,7.19%, 44.68%, 51.86%,0.0%,-,710084
40111,8.34%, 51.33%, 42.99%,0.0%,-,82006d
40113,8.88%, 52.97%, 44.08%,0.0%,-,870070
40115,13.48%, 54.80%, 41.33%,0.0%,-,8b0069
40117,19.25%, 56.12%, 36.87%,0.0%,-,8f005e
40119,16.07%, 54.76%, 38.69%,0.0%,-,8b0062
40121,0.09%, 47.17%, 47.08%,0.0%,-,780078
40123,22.43%, 37.17%, 59.60%,0.0%,-,5e0097
40125,0.40%, 47.56%, 47.16%,0.0%,-,790078
40127,14.27%, 53.32%, 39.04%,0.0%,-,870063
40129,10.27%, 46.75%, 36.48%,0.0%,-,77005d
40131,6.98%, 51.53%, 44.56%,0.0%,-,830071
40133,27.17%, 60.73%, 33.56%,0.0%,-,9a0055
40135,11.87%, 54.96%, 43.09%,1.94%,-,8c046d
40137,15.03%, 39.16%, 54.19%,0.0%,-,63008a
40139,11.05%, 53.47%, 42.43%,0.0%,-,88006c
40141,25.59%, 35.48%, 61.07%,0.0%,-,5a009b
40143,17.33%, 57.43%, 40.10%,0.0%,-,920066
40145,1.92%, 48.30%, 46.37%,0.0%,-,7b0076
40147,18.31%, 57.83%, 39.51%,0.0%,-,930064
40149,1.22%, 45.85%, 47.07%,0.0%,-,740078
40151,27.67%, 60.32%, 32.64%,0.0%,-,990053
40153,25.01%, 59.07%, 34.06%,0.0%,-,960056
41001,22.21%, 58.63%, 36.42%,1.95%,-,95045c
41003,35.90%, 66.25%, 30.35%,3.39%,-,a8084d
41005,27.39%, 59.52%, 32.13%,2.28%,-,970551
41007,31.79%, 61.40%, 29.61%,2.02%,-,9c054b
41009,31.79%, 61.53%, 29.74%,3.43%,-,9c084b
41011,15.71%, 52.73%, 37.02%,2.43%,-,86065e
41013,23.35%, 59.20%, 35.85%,2.24%,-,96055b
41015,32.42%, 60.87%, 28.46%,1.42%,-,9b0348
41017,18.98%, 54.24%, 35.26%,2.93%,-,8a0759
41019,26.99%, 60.18%, 33.19%,2.06%,-,990554
41021,23.84%, 60.59%, 36.75%,2.66%,-,9a065d
41023,42.57%, 68.59%, 26.02%,1.36%,-,ae0342
41025,33.72%, 63.26%, 29.53%,2.53%,-,a1064b
41027,28.47%, 59.95%, 31.49%,0.91%,-,980250
41029,25.65%, 59.81%, 34.17%,2.65%,-,980657
41031,31.92%, 61.56%, 29.64%,1.38%,-,9c034b
41033,30.49%, 62.22%, 31.73%,2.21%,-,9e0550
41035,47.12%, 70.18%, 23.06%,2.56%,-,b2063a
41037,49.37%, 72.08%, 22.72%,1.46%,-,b70339
41039,29.95%, 61.97%, 32.02%,2.33%,-,9e0551
41041,26.92%, 59.09%, 32.16%,2.02%,-,960552
41043,18.14%, 56.17%, 38.03%,0.49%,-,8f0160
41045,35.28%, 64.97%, 29.70%,1.93%,-,a5044b
41047,37.35%, 66.16%, 28.81%,0.41%,-,a80149
41049,42.61%, 68.75%, 26.14%,1.8%,-,af0442
41051,22.29%, 58.06%, 35.77%,1.65%,-,94045b
41053,22.99%, 58.97%, 35.98%,0.26%,-,96005b
41055,34.51%, 65.57%, 31.06%,1.17%,-,a7024f
41057,30.54%, 60.80%, 30.25%,2.92%,-,9b074d
41059,20.09%, 58.03%, 37.94%,1.75%,-,930460
41061,18.82%, 56.65%, 37.83%,2.07%,-,900560
41063,26.78%, 60.28%, 33.51%,2.47%,-,990655
41065,29.16%, 62.25%, 33.09%,1.85%,-,9e0454
41067,35.14%, 64.74%, 29.60%,2.32%,-,a5054b
41069,56.20%, 76.56%, 20.37%,3.07%,-,c30733
41071,25.37%, 59.49%, 34.13%,0.38%,-,970057
42001,15.73%, 56.94%, 41.20%,1.86%,-,910469
