id,margin,hoover,smith,other,hex_color
37037,10.64%, 55.32%, 44.68%,-,8d0071
37039,25.79%, 62.89%, 37.11%,-,a0005e
37041,45.34%, 27.33%, 72.67%,-,4500b9
37043,10.10%, 55.05%, 44.95%,-,8c0072
37045,1.53%, 49.24%, 50.76%,-,7d0081
37047,10.63%, 55.32%, 44.68%,-,8d0071
37049,5.43%, 47.28%, 52.72%,-,780086
37051,3.47%, 51.73%, 48.27%,-,83007b
37053,76.60%, 11.70%, 88.30%,-,1d00e1
37055,4.07%, 47.97%, 52.03%,-,7a0084
37057,26.38%, 63.19%, 36.81%,-,a1005d
37059,46.34%, 73.17%, 26.83%,-,ba0044
37061,4.75%, 52.37%, 47.63%,-,850079
37063,32.12%, 66.06%, 33.94%,-,a80056
37065,62.14%, 18.93%, 81.07%,-,3000ce
37067,33.27%, 66.63%, 33.37%,-,a90055
37069,59.04%, 20.48%, 79.52%,-,3400ca
37071,18.29%, 59.14%, 40.86%,-,960068
37073,1.24%, 49.38%, 50.62%,-,7d0081
37075,13.36%, 56.68%, 43.32%,-,90006e
37077,55.08%, 22.46%, 77.54%,-,3900c5
37079,37.09%, 31.46%, 68.54%,-,5000ae
37081,25.25%, 62.62%, 37.38%,-,9f005f
37083,69.16%, 15.42%, 84.58%,-,2700d7
37085,14.30%, 57.15%, 42.85%,-,91006d
37087,3.46%, 51.73%, 48.27%,-,83007b
37089,24.66%, 62.33%, 37.67%,-,9e0060
37091,44.76%, 27.62%, 72.38%,-,4600b8
37093,57.54%, 21.23%, 78.77%,-,3600c8
37095,7.23%, 53.62%, 46.38%,-,880076
37097,16.25%, 58.12%, 41.88%,-,94006a
37099,5.10%, 52.55%, 47.45%,-,860078
37101,20.84%, 60.42%, 39.58%,-,9a0064
37103,15.03%, 57.52%, 42.48%,-,92006c
37105,9.55%, 45.23%, 54.77%,-,73008b
37107,28.63%, 35.68%, 64.32%,-,5a00a4
37109,14.86%, 57.43%, 42.57%,-,92006c
37111,0.10%, 49.95%, 50.05%,-,7f007f
37113,13.98%, 56.99%, 43.01%,-,91006d
37115,62.75%, 81.38%, 18.62%,-,cf002f
37117,74.54%, 12.73%, 87.27%,-,2000de
37119,10.82%, 55.41%, 44.59%,-,8d0071
37121,61.20%, 80.60%, 19.40%,-,cd0031
37123,13.64%, 56.82%, 43.18%,-,90006e
37125,10.98%, 55.49%, 44.51%,-,8d0071
37127,34.57%, 32.72%, 67.28%,-,5300ab
37129,21.23%, 60.62%, 39.38%,-,9a0064
37131,58.15%, 20.93%, 79.07%,-,3500c9
37133,7.78%, 53.89%, 46.11%,-,890075
37135,17.53%, 58.77%, 41.23%,-,950069
37137,11.18%, 55.59%, 44.41%,-,8d0071
37139,40.95%, 29.52%, 70.48%,-,4b00b3
37141,13.14%, 56.57%, 43.43%,-,90006e
37143,0.74%, 49.63%, 50.37%,-,7e0080
37145,4.75%, 47.63%, 52.37%,-,790085
37147,53.82%, 23.09%, 76.91%,-,3a00c4
37149,7.37%, 53.68%, 46.32%,-,880076
37151,27.81%, 63.90%, 36.10%,-,a2005c
37153,18.53%, 40.74%, 59.26%,-,670097
37155,26.18%, 36.91%, 63.09%,-,5e00a0
37157,24.17%, 62.08%, 37.92%,-,9e0060
37159,24.91%, 62.46%, 37.54%,-,9f005f
37161,16.31%, 58.16%, 41.84%,-,94006a
37163,41.89%, 70.94%, 29.06%,-,b4004a
37165,49.94%, 25.03%, 74.97%,-,3f00bf
37167,21.02%, 60.51%, 39.49%,-,9a0064
37169,31.23%, 65.61%, 34.39%,-,a70057
37171,31.59%, 65.79%, 34.21%,-,a70057
37173,18.09%, 59.04%, 40.96%,-,960068
37175,11.40%, 55.70%, 44.30%,-,8e0070
37177,3.06%, 51.53%, 48.47%,-,83007b
37179,7.41%, 46.29%, 53.71%,-,760088
37181,24.61%, 37.70%, 62.30%,-,60009e
37183,16.32%, 41.84%, 58.16%,-,6a0094
37185,68.63%, 15.69%, 84.31%,-,2800d6
37187,13.70%, 56.85%, 43.15%,-,90006e
37189,9.88%, 54.94%, 45.06%,-,8c0072
37191,7.69%, 53.85%, 46.15%,-,890075
37193,47.18%, 73.59%, 26.41%,-,bb0043
37195,29.30%, 35.35%, 64.65%,-,5a00a4
37197,67.19%, 83.60%, 16.40%,-,d50029
37199,4.55%, 52.27%, 47.73%,-,850079
38001,42.04%, 70.67%, 28.62%, 0.71%,b40148
38003,6.52%, 53.01%, 46.49%, 0.49%,870176
38005,8.76%, 53.80%, 45.03%, 1.17%,890272
38007,5.25%, 52.22%, 46.98%, 0.80%,850277
38009,0.59%, 49.79%, 49.19%, 1.02%,7e027d
38011,11.20%, 54.99%, 43.79%, 1.23%,8c036f
38013,19.42%, 58.38%, 38.96%, 0.61%,940163
38015,12.35%, 55.59%, 43.23%, 1.18%,8d036e
38017,32.69%, 66.18%, 33.49%, 0.33%,a80055
38019,9.98%, 54.86%, 44.89%, 0.25%,8b0072
38021,6.42%, 52.90%, 46.48%, 0.61%,860176
38023,21.92%, 60.36%, 38.44%, 1.20%,990362
38025,6.87%, 46.50%, 53.37%, 0.14%,760088
38027,7.28%, 46.12%, 53.40%, 0.47%,750188
38029,7.07%, 46.25%, 53.32%, 0.44%,750187
38031,1.77%, 48.99%, 50.75%, 0.26%,7c0081
38033,25.68%, 62.51%, 36.82%, 0.67%,9f015d
38035,30.10%, 64.86%, 34.76%, 0.38%,a50058
38037,10.09%, 54.59%, 44.51%, 0.90%,8b0271
38039,5.80%, 52.45%, 46.65%, 0.91%,850276
38041,7.98%, 53.87%, 45.89%, 0.24%,890075
38043,0.42%, 49.94%, 49.52%, 0.54%,7f017e
38045,10.90%, 55.00%, 44.10%, 0.91%,8c0270
38047,12.06%, 43.64%, 55.71%, 0.65%,6f018e
38049,6.90%, 53.04%, 46.14%, 0.82%,870275
38051,10.41%, 44.79%, 55.21%,-,72008c
38053,23.61%, 61.14%, 37.53%, 1.34%,9b035f
38055,2.18%, 47.51%, 49.69%, 0.37%,79007e
38057,24.99%, 37.45%, 62.44%, 0.12%,5f009f
38059,15.54%, 42.04%, 57.58%, 0.38%,6b0092
38061,7.80%, 52.30%, 44.50%, 0.80%,850271
38063,20.93%, 60.18%, 39.26%, 0.56%,990164
38065,3.72%, 51.67%, 47.95%, 0.38%,83007a
38067,21.62%, 60.75%, 39.13%, 0.13%,9a0063
38069,4.44%, 47.60%, 52.04%, 0.36%,790084
38071,9.66%, 54.62%, 44.96%, 0.42%,8b0172
38073,26.73%, 63.04%, 36.31%, 0.65%,a0015c
38075,11.18%, 55.09%, 43.90%, 1.01%,8c026f
38077,8.20%, 53.89%, 45.68%, 0.43%,890174
38079,24.13%, 37.50%, 61.63%, 0.88%,5f029d
38081,5.74%, 46.88%, 52.62%, 0.50%,770186
38083,13.58%, 56.61%, 43.03%, 0.36%,90006d
38085,17.73%, 40.46%, 58.19%, 1.35%,670394
38087,23.08%, 60.88%, 37.80%, 1.32%,9b0360
38089,25.32%, 37.28%, 62.60%, 0.12%,5f009f
38091,15.37%, 57.34%, 41.97%, 0.69%,92016b
38093,10.47%, 55.07%, 44.60%, 0.33%,8c0071
38095,9.02%, 54.23%, 45.22%, 0.55%,8a0173
38097,42.98%, 71.36%, 28.38%, 0.26%,b50048
38099,1.89%, 48.94%, 50.83%, 0.23%,7c0081
38101,20.02%, 59.72%, 39.71%, 0.57%,980165
38103,5.34%, 52.39%, 47.05%, 0.55%,850177
38105,17.35%, 57.25%, 39.91%, 2.84%,910765
39001,30.69%, 65.23%, 34.54%, 0.23%,a60058
39003,37.02%, 68.21%, 31.19%, 0.60%,ad014f
39005,45.37%, 72.29%, 26.92%, 0.79%,b80244
39007,51.43%, 75.13%, 23.69%, 1.18%,bf033c
39009,41.34%, 70.02%, 28.67%, 1.31%,b20349
39011,22.19%, 60.90%, 38.71%, 0.39%,9b0062
39013,23.68%, 60.84%, 37.16%, 2.01%,9b055e
39015,24.68%, 62.05%, 37.38%, 0.57%,9e015f
39017,29.89%, 64.66%, 34.77%, 0.57%,a40158
39019,61.28%, 80.32%, 19.04%, 0.63%,cc0130
39021,39.57%, 69.52%, 29.95%, 0.54%,b1014c
39023,43.97%, 71.72%, 27.74%, 0.54%,b60146
39025,39.61%, 69.60%, 29.99%, 0.41%,b1014c
39027,46.41%, 72.98%, 26.57%, 0.45%,ba0143
39029,55.46%, 77.30%, 21.84%, 0.85%,c50237
39031,41.70%, 70.58%, 28.87%, 0.55%,b30149
39033,34.32%, 66.90%, 32.59%, 0.51%,aa0153
39035,7.78%, 53.42%, 45.64%, 0.94%,880274
39037,33.51%, 66.34%, 32.83%, 0.83%,a90253
39039,28.66%, 64.33%, 35.67%,-,a4005a
39041,36.44%, 67.75%, 31.31%, 0.93%,ac024f
39043,15.61%, 57.68%, 42.06%, 0.26%,93006b
39045,36.28%, 67.87%, 31.59%, 0.55%,ad0150
39047,31.04%, 65.23%, 34.19%, 0.58%,a60157
39049,32.16%, 65.86%, 33.70%, 0.44%,a70155
39051,56.08%, 77.74%, 21.66%, 0.59%,c60137
39053,47.90%, 73.42%, 25.52%, 1.07%,bb0241
39055,55.43%, 77.37%, 21.94%, 0.69%,c50137
39057,49.12%, 74.14%, 25.02%, 0.84%,bd023f
39059,49.50%, 74.10%, 24.60%, 1.31%,bc033e
39061,14.45%, 57.03%, 42.58%, 0.39%,91006c
39063,51.65%, 75.54%, 23.88%, 0.58%,c0013c
39065,20.94%, 60.20%, 39.25%, 0.55%,990164
39067,59.65%, 79.40%, 19.75%, 0.85%,ca0232
39069,19.02%, 59.29%, 40.27%, 0.44%,970166
39071,36.73%, 68.12%, 31.39%, 0.49%,ad0150
39073,37.01%, 67.92%, 30.92%, 1.16%,ad024e
39075,35.62%, 67.43%, 31.81%, 0.76%,ab0151
39077,34.81%, 67.18%, 32.37%, 0.45%,ab0152
39079,43.61%, 71.40%, 27.79%, 0.81%,b60246
39081,37.16%, 68.09%, 30.93%, 0.98%,ad024e
39083,46.83%, 73.07%, 26.24%, 0.69%,ba0142
39085,48.97%, 74.24%, 25.27%, 0.50%,bd0140
39087,49.52%, 74.51%, 24.99%, 0.50%,be013f
39089,44.82%, 72.14%, 27.32%, 0.54%,b70145
39091,53.82%, 76.63%, 22.81%, 0.57%,c3013a
39093,28.21%, 63.83%, 35.62%, 0.55%,a2015a
39095,26.96%, 63.21%, 36.25%, 0.54%,a1015c
39097,36.95%, 68.13%, 31.18%, 0.69%,ad014f
39099,28.27%, 63.82%, 35.55%, 0.63%,a2015a
39101,41.61%, 70.29%, 28.69%, 1.02%,b30249
39103,59.86%, 79.58%, 19.72%, 0.69%,ca0132
39105,42.08%, 70.65%, 28.57%, 0.78%,b40148
39107,9.06%, 45.29%, 54.34%, 0.37%,73008a
39109,46.21%, 72.80%, 26.59%, 0.62%,b90143
39111,22.07%, 60.73%, 38.66%, 0.61%,9a0162
39113,29.66%, 64.53%, 34.87%, 0.60%,a40158
39115,51.02%, 75.09%, 24.07%, 0.84%,bf023d
39117,44.53%, 71.67%, 27.14%, 1.19%,b60345
39119,54.22%, 76.81%, 22.60%, 0.59%,c30139
39121,33.83%, 66.45%, 32.61%, 0.94%,a90253
39123,25.32%, 62.54%, 37.22%, 0.24%,9f005e
39125,24.46%, 61.79%, 37.33%, 0.88%,9d025f
39127,29.35%, 64.39%, 35.04%, 0.56%,a40159
39129,20.16%, 59.87%, 39.71%, 0.42%,980165
39131,9.02%, 54.51%, 45.49%,-,8b0073
39133,43.25%, 71.31%, 28.06%, 0.63%,b50147
39135,30.99%, 65.21%, 34.23%, 0.56%,a60157
39137,1.16%, 49.20%, 50.36%, 0.44%,7d0180
39139,43.12%, 71.28%, 28.16%, 0.56%,b50147
39141,29.56%, 64.59%, 35.02%, 0.39%,a40059
39143,35.13%, 67.33%, 32.20%, 0.47%,ab0152
39145,47.57%, 73.60%, 26.03%, 0.38%,bb0042
39147,24.24%, 61.93%, 37.69%, 0.38%,9d0060
39149,4.60%, 52.14%, 47.54%, 0.32%,840079
39151,42.49%, 70.85%, 28.36%, 0.80%,b40248
39153,42.42%, 70.86%, 28.44%, 0.70%,b40148
39155,52.56%, 75.80%, 23.24%, 0.95%,c1023b
39157,49.66%, 74.34%, 24.68%, 0.98%,bd023e
39159,41.89%, 70.53%, 28.64%, 0.83%,b30249
39161,19.31%, 59.39%, 40.08%, 0.53%,970166
39163,28.38%, 63.75%, 35.37%, 0.88%,a2025a
39165,55.74%, 77.62%, 21.88%, 0.50%,c50137
39167,46.91%, 73.18%, 26.26%, 0.56%,ba0142
39169,49.24%, 74.60%, 25.36%, 0.04%,be0040
39171,44.14%, 71.81%, 27.67%, 0.51%,b70146
39173,53.65%, 76.56%, 22.92%, 0.52%,c3013a
39175,31.25%, 65.41%, 34.16%, 0.43%,a60157
40001,19.11%, 59.35%, 40.24%, 0.41%,970166
40003,57.93%, 77.98%, 20.05%, 1.98%,c60533
40005,13.22%, 42.94%, 56.16%, 0.90%,6d028f
40007,48.50%, 73.67%, 25.17%, 1.16%,bb0240
40009,26.33%, 62.36%, 36.02%, 1.62%,9f045b
40011,37.16%, 67.83%, 30.66%, 1.51%,ac034e
40013,12.53%, 43.37%, 55.90%, 0.73%,6e018e
40015,30.13%, 64.27%, 34.14%, 1.58%,a30457
40017,28.25%, 63.63%, 35.38%, 0.99%,a2025a
40019,12.39%, 55.80%, 43.41%, 0.79%,8e026e
40021,9.51%, 54.49%, 44.98%, 0.53%,8a0172
40023,0.78%, 49.32%, 50.10%, 0.58%,7d017f
40025,33.22%, 66.03%, 32.81%, 1.16%,a80253
40027,23.75%, 61.35%, 37.60%, 1.05%,9c025f
40029,13.28%, 42.82%, 56.11%, 1.07%,6d028f
40031,26.03%, 62.45%, 36.42%, 1.13%,9f025c
40033,20.11%, 59.76%, 39.65%, 0.59%,980165
40035,9.53%, 54.48%, 44.96%, 0.56%,8a0172
40037,36.37%, 67.92%, 31.55%, 0.53%,ad0150
40039,38.67%, 68.56%, 29.89%, 1.54%,ae034c
40041,20.57%, 59.70%, 39.13%, 1.17%,980263
40043,34.46%, 65.35%, 30.89%, 0.81%,a6024e
40045,26.72%, 62.80%, 36.08%, 1.13%,a0025c
40047,56.40%, 77.77%, 21.37%, 0.86%,c60236
40049,3.83%, 47.44%, 51.26%, 1.30%,780382
40051,26.36%, 62.64%, 36.27%, 1.09%,9f025c
40053,49.67%, 74.30%, 24.63%, 1.07%,bd023e
40055,15.68%, 57.48%, 41.80%, 0.71%,92016a
40057,14.74%, 56.85%, 42.11%, 1.03%,90026b
40059,35.03%, 66.45%, 31.42%, 2.13%,a90550
40061,8.53%, 53.95%, 45.42%, 0.63%,890173
40063,10.76%, 55.18%, 44.41%, 0.41%,8c0171
40065,15.89%, 57.72%, 41.83%, 0.45%,93016a
40067,8.00%, 53.79%, 45.78%, 0.43%,890174
40069,15.25%, 41.80%, 57.04%, 1.16%,6a0291
40071,53.04%, 76.15%, 23.10%, 0.75%,c2013a
40073,38.81%, 69.08%, 30.26%, 0.66%,b0014d
40075,28.50%, 63.54%, 35.04%, 1.42%,a20359
40077,7.19%, 45.77%, 52.96%, 1.27%,740387
40079,5.54%, 52.48%, 46.94%, 0.58%,850177
40081,42.93%, 70.74%, 27.81%, 1.46%,b40346
40083,46.64%, 72.72%, 26.08%, 1.20%,b90342
40085,20.13%, 39.93%, 60.07%,-,650099
40087,11.16%, 55.07%, 43.92%, 1.01%,8c026f
40089,19.99%, 39.79%, 59.78%, 0.44%,650198
40091,14.48%, 56.88%, 42.40%, 0.73%,91016c
40093,60.38%, 78.73%, 18.36%, 0.44%,c8012e
40095,11.80%, 42.50%, 54.30%, 0.40%,6c018a
40097,16.17%, 57.61%, 41.45%, 0.94%,920269
40099,4.20%, 51.53%, 47.33%, 1.14%,830278
40101,22.17%, 60.92%, 38.75%, 0.33%,9b0062
40103,33.59%, 66.21%, 32.62%, 1.17%,a80253
40105,24.77%, 62.18%, 37.42%, 0.40%,9e015f
40107,17.72%, 58.25%, 40.53%, 1.23%,940367
40109,38.78%, 69.13%, 30.35%, 0.51%,b0014d
40111,22.02%, 60.77%, 38.75%, 0.48%,9a0162
40113,35.47%, 67.52%, 32.05%, 0.43%,ac0151
40115,28.74%, 64.03%, 35.28%, 0.69%,a30159
40117,38.94%, 68.82%, 29.88%, 1.30%,af034c
40119,45.53%, 72.19%, 26.66%, 1.15%,b80243
40121,0.71%, 49.20%, 49.91%, 0.90%,7d027f
40123,2.32%, 50.87%, 48.55%, 0.58%,81017b
40125,37.86%, 68.57%, 30.71%, 0.72%,ae014e
40127,7.59%, 52.88%, 45.29%, 1.83%,860473
40129,31.37%, 63.51%, 32.15%, 0.62%,a10151
40131,23.48%, 61.38%, 37.90%, 0.72%,9c0160
40133,29.20%, 64.60%, 35.40%,-,a4005a
40135,10.09%, 55.04%, 44.96%,-,8c0072
40137,26.69%, 62.71%, 36.02%, 1.27%,9f035b
40139,39.48%, 69.16%, 29.67%, 1.17%,b0024b
40141,21.65%, 60.60%, 38.95%, 0.45%,9a0163
40143,41.29%, 70.49%, 29.20%, 0.30%,b3004a
40145,21.81%, 60.62%, 38.80%, 0.58%,9a0162
40147,47.53%, 73.48%, 25.95%, 0.57%,bb0142
40149,27.42%, 63.28%, 35.85%, 0.87%,a1025b
40151,42.70%, 70.38%, 27.68%, 1.95%,b30446
40153,39.88%, 69.06%, 29.18%, 1.75%,b0044a
41001,32.75%, 65.52%, 32.77%, 1.71%,a70453
41003,52.39%, 75.55%, 23.17%, 1.28%,c0033b
41005,21.30%, 59.51%, 38.22%, 2.27%,970561
41007,29.11%, 63.33%, 34.21%, 2.46%,a10657
41009,32.32%, 65.21%, 32.89%, 1.89%,a60453
41011,23.25%, 60.66%, 37.41%, 1.93%,9a045f
41013,28.22%, 63.46%, 35.24%, 1.30%,a10359
41015,20.55%, 59.16%, 38.62%, 2.22%,960562
41017,24.05%, 60.83%, 36.78%, 2.40%,9b065d
41019,42.97%, 70.52%, 27.55%, 1.94%,b30446
41021,25.92%, 62.50%, 36.58%, 0.92%,9f025d
41023,49.42%, 74.03%, 24.61%, 1.36%,bc033e
41025,22.41%, 60.60%, 38.19%, 1.21%,9a0361
41027,32.54%, 65.22%, 32.68%, 2.09%,a60553
41029,52.36%, 75.43%, 23.07%, 1.50%,c0033a
41031,21.33%, 59.31%, 37.98%, 2.71%,970660
41033,45.26%, 71.31%, 26.05%, 2.64%,b50642
41035,23.83%, 61.28%, 37.44%, 1.28%,9c035f
41037,29.17%, 63.61%, 34.44%, 1.94%,a20457
41039,51.82%, 74.96%, 23.14%, 1.90%,bf043b
41041,17.36%, 57.33%, 39.97%, 2.70%,920665
41043,37.19%, 67.62%, 30.43%, 1.94%,ac044d
41045,35.73%, 67.35%, 31.62%, 1.03%,ab0250
41047,25.07%, 61.96%, 36.89%, 1.15%,9d025e
41049,32.64%, 64.87%, 32.23%, 2.91%,a50752
41051,24.87%, 61.64%, 36.77%, 1.59%,9d045d
41053,30.19%, 64.44%, 34.25%, 1.31%,a40357
41055,33.57%, 66.35%, 32.78%, 0.87%,a90253
41057,35.48%, 66.75%, 31.27%, 1.97%,aa054f
41059,37.11%, 67.83%, 30.72%, 1.45%,ac034e
41061,19.56%, 59.13%, 39.57%, 1.30%,960364
41063,16.77%, 56.86%, 40.09%, 3.04%,900766
41065,23.20%, 60.85%, 37.65%, 1.51%,9b0360
41067,26.50%, 62.37%, 35.87%, 1.75%,9f045b
41069,50.22%, 75.06%, 24.83%, 0.11%,bf003f
41071,37.12%, 67.97%, 30.85%, 1.18%,ad034e
42001,34.99%, 67.29%, 32.30%, 0.40%,ab0152
42003,14.48%, 56.86%, 42.39%, 0.75%,90016c
42005,56.55%, 77.86%, 21.31%, 0.83%,c60236
42007,39.99%, 69.50%, 29.51%, 0.99%,b1024b
42009,64.89%, 81.60%, 16.71%, 1.69%,d0042a
42011,38.24%, 64.03%, 25.79%, 0.16%,a30041
42013,47.62%, 73.53%, 25.90%, 0.57%,bb0142
42015,60.02%, 79.83%, 19.81%, 0.36%,cb0032
42017,53.74%, 76.47%, 22.72%, 0.81%,c20239
42019,51.65%, 75.51%, 23.87%, 0.62%,c0013c
42021,4.34%, 51.79%, 47.46%, 0.75%,840179
42023,51.33%, 75.52%, 24.19%, 0.29%,c0003d
42025,30.39%, 64.98%, 34.59%, 0.42%,a50158
42027,55.11%, 77.17%, 22.05%, 0.78%,c40138
42029,65.02%, 82.27%, 17.26%, 0.47%,d1012c
42031,41.70%, 70.43%, 28.73%, 0.84%,b30249
42033,35.60%, 67.26%, 31.66%, 1.09%,ab0250
42035,47.79%, 73.62%, 25.83%, 0.54%,bb0141
42037,45.79%, 72.61%, 26.81%, 0.58%,b90144
42039,43.16%, 71.17%, 28.00%, 0.83%,b50247
42041,56.95%, 78.08%, 21.14%, 0.78%,c70135
42043,68.23%, 83.78%, 15.55%, 0.67%,d50127
42045,47.56%, 73.57%, 26.01%, 0.42%,bb0142
42047,18.99%, 40.23%, 59.23%, 0.54%,660197
42049,22.48%, 60.97%, 38.48%, 0.55%,9b0162
42051,18.29%, 58.69%, 40.40%, 0.90%,950267
42053,70.27%, 84.59%, 14.32%, 1.09%,d70224
42055,68.23%, 83.74%, 15.51%, 0.75%,d50127
42057,34.50%, 66.82%, 32.32%, 0.86%,aa0252
42059,13.15%, 56.18%, 43.04%, 0.78%,8f016d
42061,73.47%, 86.25%, 12.78%, 0.97%,db0220
42063,54.65%, 76.75%, 22.10%, 1.16%,c30238
42065,50.24%, 74.63%, 24.39%, 0.98%,be023e
42067,64.86%, 82.00%, 17.14%, 0.86%,d1022b
42069,6.20%, 46.85%, 53.05%, 0.09%,770087
42071,63.62%, 81.43%, 17.81%, 0.76%,cf012d
42073,50.91%, 74.95%, 24.03%, 1.02%,bf023d
42075,66.28%, 82.30%, 16.02%, 1.69%,d10428
42077,49.51%, 74.35%, 24.84%, 0.80%,bd023f
42079,3.85%, 48.00%, 51.85%, 0.16%,7a0084
42081,59.74%, 79.48%, 19.74%, 0.79%,ca0232
42083,47.46%, 73.49%, 26.04%, 0.47%,bb0142
42085,46.31%, 72.71%, 26.39%, 0.90%,b90243
42087,74.61%, 86.97%, 12.37%, 0.66%,dd011f
42089,39.05%, 69.40%, 30.35%, 0.25%,b0004d
42091,53.44%, 76.37%, 22.93%, 0.70%,c2013a
42093,43.63%, 71.69%, 28.06%, 0.25%,b60047
42095,43.05%, 71.14%, 28.09%, 0.77%,b50147
42097,23.17%, 61.30%, 38.12%, 0.58%,9c0161
42099,55.97%, 77.66%, 21.69%, 0.65%,c60137
42101,20.52%, 59.99%, 39.48%, 0.53%,980164
42103,39.18%, 69.34%, 30.16%, 0.50%,b0014c
42105,59.58%, 79.50%, 19.91%, 0.59%,ca0132
42107,6.46%, 53.05%, 46.59%, 0.36%,870076
42109,74.89%, 87.22%, 12.33%, 0.44%,de011f
42111,56.58%, 77.90%, 21.32%, 0.78%,c60136
42113,29.82%, 64.64%, 34.82%, 0.54%,a40158
42115,36.74%, 68.14%, 31.40%, 0.45%,ad0150
42117,74.72%, 87.23%, 12.51%, 0.27%,de001f
42119,75.73%, 87.45%, 11.72%, 0.83%,de021d
42121,58.49%, 79.00%, 20.51%, 0.49%,c90134
42123,61.38%, 80.21%, 18.83%, 0.96%,cc0230
42125,28.53%, 63.61%, 35.07%, 1.32%,a20359
42127,46.07%, 72.78%, 26.72%, 0.50%,b90144
42129,25.31%, 61.88%, 36.57%, 1.55%,9d035d
42131,70.53%, 85.00%, 14.47%, 0.53%,d80124
42133,60.10%, 79.60%, 19.50%, 0.91%,ca0231
44001,3.81%, 48.01%, 51.82%, 0.17%,7a0084
44003,21.19%, 60.44%, 39.25%, 0.31%,9a0064
44005,11.91%, 55.85%, 43.94%, 0.21%,8e0070
44007,6.15%, 46.77%, 52.92%, 0.31%,770086
44009,37.92%, 68.84%, 30.92%, 0.24%,af004e
45001,88.02%, 5.99%, 94.01%,-,0f00ef
45003,68.64%, 15.58%, 84.22%, 0.19%,2700d6
45005,94.29%, 2.86%, 97.14%,-,0700f7
45007,93.37%, 3.31%, 96.69%,-,0800f6
45009,98.98%,-, 99.49%, 0.51%,0001fd
45011,93.60%, 3.20%, 96.80%,-,0800f6
45013,53.60%, 22.92%, 76.52%, 0.55%,3a01c3
45015,73.58%, 13.21%, 86.79%,-,2100dd
45017,97.60%,-, 98.80%, 1.20%,0003fb
45019,41.79%, 28.95%, 70.75%, 0.30%,4900b4
45021,87.95%, 6.03%, 93.97%,-,0f00ef
45023,94.41%, 2.72%, 97.13%, 0.15%,0600f7
45025,96.68%,-, 98.34%, 1.66%,0004fa
45027,97.41%,-, 98.70%, 1.30%,0003fb
45029,96.07%,-, 97.99%, 2.01%,0005f9
45031,91.89%, 4.06%, 95.94%,-,0a00f4
45033,92.75%, 3.63%, 96.37%,-,0900f5
45035,92.34%, 3.83%, 96.17%,-,0900f5
45037,99.34%,-, 99.67%, 0.33%,0000fe
45039,78.51%, 10.74%, 89.26%,-,1b00e3
45041,89.46%, 5.27%, 94.73%,-,0d00f1
45043,77.58%, 11.21%, 88.79%,-,1c00e2
45045,76.54%, 11.71%, 88.25%, 0.04%,1d00e1
45047,97.43%,-, 98.72%, 1.28%,0003fb
45049,96.60%,-, 98.30%, 1.70%,0004fa
45051,95.68%, 2.16%, 97.84%,-,0500f9
45053,90.65%, 4.67%, 95.33%,-,0b00f3
45055,97.83%,-, 98.91%, 1.09%,0002fc
45057,98.89%,-, 99.45%, 0.55%,0001fd
45059,95.48%, 2.16%, 97.64%, 0.20%,0500f8
45061,98.00%,-, 99.00%, 1.00%,0002fc
45063,90.54%, 4.73%, 95.27%,-,0c00f2
45065,93.55%, 3.14%, 96.70%, 0.16%,0800f6
45067,86.08%, 6.96%, 93.04%,-,1100ed
45069,92.86%, 3.57%, 96.43%,-,0900f5
45071,98.62%,-, 99.19%, 0.81%,0002fc
45073,89.36%, 5.24%, 94.61%, 0.15%,0d00f1
45075,88.76%, 5.62%, 94.38%,-,0e00f0
45077,70.51%, 14.75%, 85.25%,-,2500d9
45079,75.35%, 12.33%, 87.67%,-,1f00df
45081,98.75%,-, 99.38%, 0.62%,0001fd
45083,67.08%, 16.45%, 83.53%, 0.02%,2900d5
45085,74.71%, 12.65%, 87.35%,-,2000de
45087,94.12%, 2.92%, 97.04%, 0.04%,0700f7
45089,94.81%, 2.60%, 97.40%,-,0600f8
45091,66.72%, 16.50%, 83.21%, 0.29%,2a00d4
46003,4.20%, 51.72%, 47.52%, 0.77%,830179
46005,23.22%, 61.43%, 38.20%, 0.37%,9c0061
46007,16.86%, 58.16%, 41.31%, 0.53%,940169
46009,2.16%, 50.93%, 48.77%, 0.29%,81007c
46011,40.80%, 70.05%, 29.25%, 0.70%,b2014a
46013,17.58%, 58.03%, 40.45%, 1.53%,930367
46015,5.45%, 46.46%, 51.92%, 1.62%,760484
46017,2.27%, 51.01%, 48.74%, 0.25%,82007c
46019,40.06%, 69.36%, 29.31%, 1.33%,b0034a
46021,38.93%, 69.13%, 30.20%, 0.67%,b0014d
46023,0.78%, 50.28%, 49.50%, 0.23%,80007e
46025,31.81%, 65.46%, 33.65%, 0.88%,a60255
46027,27.09%, 63.42%, 36.33%, 0.25%,a1005c
46029,6.53%, 53.08%, 46.55%, 0.37%,870076
46031,14.58%, 56.92%, 42.34%, 0.74%,91016b
46033,34.20%, 66.85%, 32.65%, 0.50%,aa0153
46035,16.62%, 58.15%, 41.53%, 0.32%,940069
46037,9.17%, 54.22%, 45.05%, 0.73%,8a0172
46039,29.98%, 64.40%, 34.42%, 1.17%,a40257
46041,12.95%, 56.39%, 43.44%, 0.17%,8f006e
46043,37.70%, 68.68%, 30.97%, 0.35%,af004e
