id,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1992
48021,2412c8,5a00a4,0e00f0,1300ea,2a00d4,1d00c9,2215c6,60009d,3900c5,483085,9d0061,57396e
48023,1d03dd,62009c,0900f5,0f00ef,1300eb,0e00df,0f08e7,670097,3700c7,4d347d,a90055,493f76
48025,731179,870076,3100cc,4902b3,5900a5,59008a,560e9a,8c0071,4f00ae,5b1b88,a40059,652672
48027,2c0ec4,850079,1600e8,1201eb,1f00df,1500c6,1d0dd3,4e00af,2a00d3,442a8f,b70047,733356
48029,66286f,7e007f,2902d3,4301ba,5200ab,630093,640f8a,940169,5300aa,641683,980165,672c69
48031,4a298a,870077,1701e6,3a00c4,5400a9,59008e,500ba3,8f016e,3100cd,6b276c,b60345,704449
48033,1a00e4,92006c,0700f7,1a02e2,1a00e4,1c00c4,130dde,5800a6,5c00a1,4d4a67,c20438,7c3a47
48035,2206d6,8c0071,1300ea,2100dc,2900d5,2600bf,2b0dc6,7e007f,4600b8,592f76,bd0041,5a4e55
48037,2a0fc5,6c0092,1700e6,1500e8,2300db,1600c9,1c35ad,770186,660097,4d5d54,bb0042,623763
48039,5e0a95,970067,2b00d2,2a03d1,2c00d2,1c00b7,412c91,90036b,5800a5,5a4360,a50059,6c434e
48041,1a06de,5400a9,1101eb,0004fa,2000dd,1b00c3,46189f,950068,5400a9,6f2767,b50148,7b354c
48043,390aba,970165,2001dc,2700d7,3200cc,3200b9,3b10b2,a1015c,5500a9,602974,9e015e,58376c
48045,1c0dd4,770185,0a00f3,1100ed,2400d9,1800bd,1a0ada,5a00a3,4300bb,5a3074,a30258,5f2b72
48047,3803c3,5200ac,1f01de,3d00c0,3a01c3,3900a1,2b07cc,6a0193,2500d8,3410ba,660097,2715c1
48049,1906df,80007e,1301ea,1902e3,2000de,1e00ae,2a0dc7,870076,4800b6,582f76,b90243,6b3d56
48051,1402e7,2d00d1,0b00f2,1500e9,2300db,1000d3,190ed6,660196,3200cc,453683,8f006f,593470
48053,2207d5,aa0054,1100ec,1000ee,1800e6,1b00cc,1f09d6,72008b,3d00c1,5d2978,bb0142,644355
48055,2412c8,7e0080,1400ea,1301e9,2800d6,2e00bf,2b0ec4,680096,3900c5,45298f,9c0061,543673
48057,3309c1,770186,1b02e1,1e01df,2300db,2500ad,551791,a2015a,3b00c3,4f327c,a50058,633b5f
48059,1f0bd3,82007c,1000ee,1f00de,1e00e0,1700cb,1d0cd4,7b0181,4700b6,4b3c76,c00439,664651
48061,580c9a,850078,3201ca,4304b6,5b00a3,720081,640891,90026b,5e009f,651187,9a0163,56287f
48063,2107d5,6f008f,0c00f2,1300eb,2000dd,2100b6,1e419e,780284,4800b6,305e6f,9a0064,4e347c
48065,5109a3,990065,2100dd,1501e7,2e00d0,4000af,3c05bd,840079,650099,733655,c1033a,893044
48067,4f07a8,6f008f,1100ed,1000ee,2000de,2400c3,1d3ba6,8c0270,6c0092,426457,b90045,572f77
48069,2e3897,73008b,1001ec,1002ec,2e00d0,2f00b1,2304d6,5800a5,4000be,5c376a,af014e,722a61
48071,6b048e,83007b,1801e4,1e00df,2500d9,2200c7,373790,a1015b,5800a5,4b5d56,a90055,674056
48073,2104d9,7f007f,0d00f0,1200ec,2100dd,1d00c2,3d1ea3,93006a,5a00a3,446456,b0024b,693b5a
48075,210dd0,a90055,1101ec,1702e5,1b00e2,1b00d1,180adb,740089,5200ab,603965,b2014b,702d60
48077,2c0fc3,880076,0f00ef,1501e8,2700d7,1a00c5,200bd2,5900a4,3700c7,4b357e,a30258,524863
48079,1f0ed0,a4005a,1400e2,1302e8,2201da,1f00b6,1914d0,64009a,4700b6,554663,b70244,822c4f
48081,1a04e0,ae0050,0d01ef,1102ea,1601e7,1100db,1008e5,70018d,4900b4,552d7b,ab0350,653e5b
48083,2605d2,870077,1300ea,1500e8,1f00df,2200c6,280ec8,950168,5900a5,5d4759,c3003b,5a4361
48085,3504c4,80007d,1601e6,1500e8,1f00df,1d00c8,2814c2,6a0093,4c00b2,653c5c,c70235,775530
48087,3c05bc,a80056,0f01ed,1200ec,2100dd,1e00cb,180dd9,650198,62009b,5d3e62,b60048,6f2a65
48089,361ea9,5400a9,1b01e1,3401c9,680096,34007c,484b6a,9d0160,5700a6,6b365c,b1014c,743256
48091,20bc22,3500c8,1201ea,4100bd,ae0050,ac0043,910964,be013f,60009e,8a1b58,c70135,813b40
48093,892253,870077,0e00ef,1e00db,2800d6,1700c6,1d0dd4,7c0181,4000be,582b7a,ae024e,503e6f
48095,1d07da,81007c,0900f4,1000ee,2000de,1c00cb,2003da,80007e,3e00c0,5e2d73,aa0054,554364
48097,2018c5,890075,1c01e1,2701d6,3b00c3,2f00a8,3c1da4,a40159,6e0090,7a2d57,c70135,675a3c
48099,2005d9,750089,0d00f1,1101ec,2500d9,2100cb,1c09d9,63009b,3100cd,493382,cb0231,6d464a
48101,1607e0,82007c,0700f7,1001ed,2200dc,0b00ea,1105e7,3900c5,2b00d3,353594,7e0080,3c3a86
48103,000000,71008d,1400e9,0900f5,1300eb,1700dc,130ae0,760285,680096,496a4a,bc083a,7e3847
48105,9c0160,d1002d,5600a8,3e01bf,3c00c2,3a00a7,3b08bb,b1004d,5600a8,5f346b,b70047,603965
48107,2d05cb,93006b,1000ee,1400e9,2300db,1800ca,1414d5,4700b6,3500c8,4d248d,960166,6d226e
48109,2013ca,74008a,0f00ef,1600e8,2000dd,1100cb,1f13cb,8a0173,650099,622f6c,b0034b,4b337f
48111,3d457b,870175,2502d6,2000d4,3701c6,3300b1,3405c5,7b0182,650099,7d364a,c60433,8b3141
48113,3706c1,9b0063,3002cc,2501d8,3f00be,3900a5,601e80,a50256,72008b,812656,b1024b,624159
48115,2406d3,c4003a,1500e9,1300ea,1c00e1,2900be,1f0bd3,70008e,5800a6,763255,ca0034,8d1b56
48117,400bb3,94006a,2100dd,1a01e3,4100bc,47009d,4107b6,8c0071,750089,852553,bb043f,8f234b
48119,2c04cd,70008e,0a00f4,0d00f1,1400ea,1100da,1315d5,5201ab,2c00d2,32408c,9d015f,4b456d
48121,1f10ce,840079,1701e5,1501e7,1f00df,1b00c8,3820a6,83007a,5100ac,6f2a64,a80055,6a563d
48123,3a358f,6a0094,1600e8,3c00c1,74008a,720072,700f7e,b2004b,680096,7d265a,ba0143,7a3350
48125,2802d4,a3005b,0a01f3,1200ec,1f00de,1300db,110ddf,4f00af,3300ca,473186,91006d,523675
48127,5d0c95,b4004a,3801c5,4900af,5000ad,550090,4a0da6,9d015f,4b00b2,591b89,840179,3115b8
48129,380eb8,af004e,1400e9,1402e7,1d01e0,2d00be,240bce,790085,650099,7f2955,c60038,832654
48131,1505e4,4100bd,0004fa,0d00f1,0b00f3,0902f3,0800f6,5100ad,1200ec,151e05,2400da,2310ca
48133,2b07cc,8f006f,1b00e3,2201db,2700d7,1b00c1,2d0ec3,950068,4d00b1,622873,b60048,633b5f
48135,1308e3,860078,0f00e3,1603e5,2300db,2300ba,330ac0,9f035c,82007b,6d5a37,ca0133,802f4e
48137,9c065c,e40118,4701b6,4d01af,3c00c2,510097,570b9b,cb0132,840078,a3203b,d1022b,843149
48139,2204d8,72008c,1101eb,0d00f0,1400ea,1400d8,231bc0,670096,4600b8,503b72,b1004d,674e48
48141,000000,7e0080,3203c8,2002dc,3b00c3,2100b9,4106b6,8b0172,5e009f,71137a,990263,59257f
48143,1a09db,910067,1301e9,1800e5,2701d5,1900cb,260eca,880075,4c00b2,5c277a,bd0041,5d4a56
48145,210ecf,4200bc,0b00f3,0a00f4,3100cd,1600c0,2011cc,660097,3c00c2,3c3d85,9e005f,503479
48147,1908dc,74008a,1400ea,1000ed,1800e6,1800d5,130ddd,4b00b2,2b00d3,383b8b,9d025e,424d6e
48149,392d98,2800d6,0b00f2,2c00d2,7b0083,440085,531595,9a0262,5b00a3,694450,bb0043,6d3c54
48151,2607d1,990065,1101ec,1100ec,1400e9,1000df,1008e6,4900b5,2d00d1,3b1ca6,8f006e,3d328e
48153,1e05db,a2005c,1100ec,1a01e2,3400ca,2600b6,210cd0,72008b,5600a7,673b5c,b80046,8e2050
48155,210cd0,790283,0e03ed,1200eb,1f00df,1300da,1a0ada,4200bb,2500d8,382b9a,890174,42308b
48157,2817bf,4400ba,0b00f2,1001ed,3100cd,1c00b2,472691,980263,5b00a2,653663,b1014c,763056
48159,160bdc,5900a5,0a00f4,1600e7,1900e4,1700d4,1818ce,5600a8,3700c7,3d4080,a80056,504766
48161,3006c7,780086,1000ee,1000ed,1e00e0,1700cc,2427b2,780185,4600b8,3b4280,a70057,5c3f61
48163,3104c9,b80046,1f00df,2801d5,3000ce,3600b1,4112aa,7a0183,4900b5,53208b,8a0173,4b268c
48165,1523c5,b0004e,1303e7,0e01ee,1d00e1,1d00cb,1d11d0,72008c,5b00a2,654a4e,ba0340,8a2d46
48167,4015a9,6c0092,2801d4,2601d7,2d00d0,1a00c6,4113a9,850276,4900b5,4e327e,92016a,58386d
48169,59069e,bb0043,1801e5,2300da,2701d6,1f00b9,2810c5,71008d,4f00af,5e3a65,b70047,842e4b
48171,489521,8c0072,3200cb,900067,dd0021,d20017,cc052c,ec0012,6d0091,b61a2d,da0320,8f3d30
48173,200ed0,c80036,2a00d4,1a01e3,2101db,2000af,3f13ac,8f006f,80007d,60623c,c70433,a8292c
48175,531e8c,890074,1900e4,3600c7,650098,730079,6e206f,b80145,5a00a3,741971,ae004f,6f2e60
48177,2319c1,74008a,1700e7,1d00e0,3100cd,3500b3,2f16b9,6f008e,4200bb,553970,b2004c,722e5c
48179,7c0082,a60057,2001dd,1801e5,3800c6,58009c,4712a5,9d025e,93006b,8d3938,d70224,962c3b
48181,3017b6,92006b,1e01df,1400e9,1800e6,1800d2,2711c6,73008a,4700b7,583373,b4004a,515853
48183,1b1fc4,64009a,0f00ee,1600e8,2400d9,2700b3,3b487b,a50355,91006c,66593f,c50434,7d334e
48185,1303e8,5f009f,1100ec,1100ed,1700e7,1100c9,314785,890173,4f00af,4d466a,a90154,62316a
48187,676333,6e008f,2700d6,4c00b2,870077,96005c,810e6e,aa0153,5f009f,792262,b4004a,773d48
48189,3f0ab4,a80056,1b02e0,2001dd,3500c8,2900b2,300ebf,7e0080,61009d,743951,c1023a,972144
48191,2b0cc7,bc0042,0a01f3,0d02ee,1600e7,1300db,1208e3,5000ae,4500b9,563176,ab0350,5d2779
48193,1609de,7b0083,0f00ee,1800e6,3900c5,2300b6,340ebc,990064,5300aa,712864,bc0042,604856
48195,3510b8,90006e,1200e3,1400e4,2b01d2,3d00b2,2e06ca,9f005e,93006a,9e322d,e20417,b02a24
48197,2e09c7,970067,1100ed,1701e5,2000de,1a00ce,1d0cd5,760087,4600b8,573572,ae024e,502f7d
48199,480da9,7a0084,0d00f1,0c00f2,1100ec,1300d6,1033bb,780185,4600b7,397253,a2005c,593e66
48201,4616a2,8e0070,2702d5,1e00df,3800c6,1c00ae,592b79,9b055e,660097,6d2e62,9f015e,6e2e61
48203,2411c9,770087,1d01e0,1400e9,2100dd,1f00b6,2b6172,a50257,770087,43615a,ae024e,62316b
48205,401ba3,850079,1c00e2,1100ed,2a00d4,0c04ed,2503d6,70008e,6f008f,833a41,cc062c,992b39
48207,290cc8,7a0183,0f01ed,0d00f0,1e00df,1500d4,0f07e8,4b00b2,2600d8,383095,a50059,4c3280
48209,3009c5,a2005c,1b00e2,2001dd,2800d5,3300b1,2f10bf,7a0083,4000be,521a92,90016c,5d3a65
48211,421ca0,9a0064,2000de,1b01e2,2900d5,3d00b0,2b0ac9,9a0064,760088,89274e,cf002f,942247
48213,1704e2,64009a,0e01ee,1200eb,2900d5,1900c2,1f0bd4,71018c,4b00b2,4a5064,b1004d,57465f
48215,340bbf,83007b,3b02c1,4b00ac,63009b,550097,630497,91026b,5700a7,63118a,8c0170,4e1c94
48217,1e03dc,80007e,1000ee,0d00f1,1800e6,1500cf,1f11ce,5e009f,3b00c3,42407c,b3004b,5a4360
48219,360dbb,c1023b,0b00ed,0c01f0,1900e5,1800c8,180fd7,62009c,4a00b4,5d3c64,b40247,8a294a
48221,180cda,91006c,1501e7,1700e6,1c00e2,1900d0,1c0ad7,670096,3300ca,453088,a40159,5f504e
48223,1d06db,7c0082,0c00f1,1600e8,1900e5,1b00d0,1a10d4,690194,4400ba,494b6a,b0014d,514b61
48225,1e02dd,5c00a2,0c00f1,0900f4,1d00e1,1200bc,2b2da5,7d0180,4f00ae,385471,a3015a,613567
48227,201cc1,8b0072,0d01f0,1100ec,1300ea,1300d3,1c0fd2,660097,5900a5,5c435e,b90044,782e57
48229,3d2b96,82007c,1500e9,0f00ee,1c00e1,1600d6,1906df,740287,5500a7,662f68,a30357,5f346a
48231,1b04de,750089,1000ee,0d00f0,1800e5,1600c4,2b1cb7,850078,5500a9,5b445e,b70046,644c4d
48233,4b06ad,9a0064,3302c8,2200db,4400ba,3900b7,3a04c0,8b0172,880075,78493c,cf0827,8d2e42
48235,4008b5,ae0050,1a00de,1702e5,1d01e0,1e00cc,2406d4,940169,5c00a2,6d2f61,c2013b,56584e
48237,3204c8,b3004b,1d02de,2301d9,2100dd,1c00c0,2511c8,90026c,5800a6,5e326e,ae014e,4f4f5f
48239,4d0ca5,8b0073,2600d8,2601d7,2900d4,2600bd,3f12ad,950167,4b00b3,554465,b2014b,793055
48241,1a02e2,670097,0b00f3,1100ed,1600e8,2300c2,1c2fb3,8f016d,5800a5,416756,9f005f,513577
48243,4318a2,940069,2603d4,1900e4,1e00e0,1f00ca,2f0bc4,950167,5c00a1,62217a,a30456,68365d
48245,670b8c,90006e,2b01d1,1f00de,3200cc,2700c1,2b28ab,8a0173,63009a,554762,9a0064,4f2e81
48247,1e00e0,4a00b4,1b00e3,1000ee,1c00e2,1b00dd,1609de,4f01ad,1900e5,2408d1,780085,390cb7
48249,3620a8,5b00a2,1901e3,2a01d3,4d00b1,580098,4305b5,8b0072,3900c5,47179f,8a0073,431c9e
48251,250dcb,9d0061,1900e5,1201ea,1a00e4,1700cd,2216c6,82017b,5500a8,59376d,b50247,5c4f52
48253,2707d0,8e006f,1102ea,1500e9,1800e5,1600d3,1a08db,71008d,4300bb,552f79,bf003e,593d67
48255,3618b0,72008c,1100ec,2600d7,3c00c2,3d00ab,320fbc,83017a,3c00c2,4f2886,970066,6b2b66
48257,2202d9,64009a,0f00ef,0d00f0,1600e7,1500d3,2721b5,7c0180,4900b5,4c4a68,a4005a,584f56
48259,8e541c,a2005c,4101bb,a0015d,c1003d,c1002c,ac0a48,ce012e,8c0071,a12537,d60126,903d2f
48261,1703e3,1700e7,0901f3,3c00c2,a3005b,ba0031,610f8d,ec0012,3400c8,69098b,940169,651a7f
48263,2b04cf,af004f,0901f3,0e00f0,1900e5,0c00dd,0f0ae4,4f00af,2b00d3,394b79,ac0052,494471
48265,7d1967,bb0043,3801c4,61009c,660097,750077,780e77,c50038,7b0083,8d2948,c60631,883b39
48267,5006a7,cc0130,1e00df,2e00d0,2900d5,2e00b3,3d13ad,a0005e,5f009e,773156,c70136,7c3749
48269,0b00f3,a60058,0004fa,0e00f0,1400ea,0c00e3,0604f4,3401c9,2800d6,32507c,a60157,6a4b48
48271,7f0a74,790085,1d00e1,5300ab,4401b8,5400a9,4d0da4,8e016f,4200bc,541c8d,a4005a,693163
48273,312d9f,84007a,1903e1,1700de,3400c9,3600bf,3d08b8,760087,4300ba,561593,8a0074,5e237b
48275,3b0ab8,8e0070,0f00ef,1500e8,2100dd,1200d4,1307e3,650099,3200cc,452692,a2015a,493d77
48277,1906de,91006d,0f00ee,0d00f1,1600e8,1700ce,1f1fc0,7e007f,4a00b4,4f436c,b90144,5a4063
48279,3c0fb3,bd0041,1503e6,1d00e0,2200db,2d00b2,1e0cd4,5a00a3,5100ad,683a5b,bd0140,8c2151
48281,1f03dc,9b0161,0f00ef,1500e9,1b00e3,1a00d0,260acd,880076,3f00be,542980,c2003b,6d464a
48283,2204d7,670097,1900e4,1800e6,2200dc,2500cd,2510c8,6f008e,2e00cf,4c1a98,a60157,4017a7
48285,243b9f,3d00c1,0c00f2,2701d6,5d00a0,3100af,4110ac,81017c,4400ba,514567,b1004d,6e3758
48287,1e32ae,4600b8,0e00f0,3000ce,8b0073,59006e,370eb9,860176,5300ab,5b356d,aa0153,6a365d
48289,2108d5,62009c,0d01f0,0d00f1,1800e6,1200d2,1b29b9,750088,3600c8,36487f,a80055,66395e
48291,4a05af,880075,1602e6,1400e9,1f00de,1800bd,2f408f,a1025a,5900a5,485a5c,a50059,603b61
48293,1802e4,62009c,0b00f2,0c00f2,1a00e4,0c00d8,261fb9,670097,4700b7,423e7d,aa0153,553673
48295,6c1e73,b0024b,4600ad,3701c6,5c02a0,610088,5606a2,b2004c,8f006f,b21e2e,df031c,932f3b
48297,511796,8e0070,1801e4,3300c2,5b00a2,630074,4d1799,a70651,5b00a3,663464,bc0041,743356
48299,140edb,750089,1400ea,1300eb,2300db,2000c6,2606d2,64009a,4600b8,612973,bb0142,6a3e54
48301,2400da,5f009f,2001dd,2000b8,2d00d1,3600b6,4d0aa6,9a0064,670094,487d38,e2001c,527735
48303,2c14bd,9b0063,1901e4,1600e7,2200db,1b00b3,2f15ba,860078,70008e,822e4e,bb0142,962344
48305,3509c0,9f005e,0d00f0,1300ea,1600e7,1a00c9,160cdb,5200ac,3e00bf,583075,b60047,811e5e
48307,4403b7,a2005c,1d00e0,2701d6,2800d6,2a00bd,2508d0,860078,3c00c1,5a2281,b2004c,504865
48309,380abb,84007a,1502e7,1402e7,1e00df,1600d1,270dca,7c0081,4600b8,572d7a,ab0052,67385e
48311,7e037c,7f027c,0b00f3,1f00df,2f00cf,480097,3310bb,8b0172,640099,643a5f,c30238,9d332c
48313,1500e8,71008d,0003fb,0900f5,1400ea,0c00d9,1e2cb4,80027c,5400aa,41526b,ba0044,653365
48315,541496,680096,1601e6,1f00df,1d00e1,2800c3,2f2aa5,9b0161,660097,385570,990065,4a3480
48317,3704c3,9a0064,0f02ed,1402e7,1d00e1,2100c4,120ddf,4201bb,4f00af,456d4b,bf043a,7e2d52
48319,3c3988,c3003b,4500b9,4f00ae,5e009f,47008c,5d049d,a2005c,62009c,841c5e,bb033f,723554
48321,5f0d91,960068,2a01d3,3600c8,3b00c3,22009a,4e327d,a90352,5d00a1,5d356c,aa0054,673a5c
48323,871067,a1005d,3002cc,2600cf,2800d5,4400b2,4507b2,750386,3400ca,4e109f,750088,451a9d
48325,5b356e,770086,2b00d3,5101ac,74008a,78006e,6c0b87,a1015c,5000ae,632378,b70344,743356
48327,6c0b86,b60048,2400da,2201db,2c00d2,1500b0,480ca9,a70057,660098,801e5f,b2014b,46496e
48329,1902e3,7e017f,1803e2,2101db,4000be,1a0092,5e1987,b2014a,93006a,8c3e34,ca042f,943038
48331,250ccc,4e00b0,0d01f0,1001ed,3600c7,1f00b5,2616c1,73008a,3b00c3,403c82,9e0060,523378
48333,1d08d8,a2005c,1500e9,2300db,2500d9,1800c8,240ecc,8d0071,4900b5,622d6e,bb0142,594360
48335,1d06db,970067,1700e7,1500e8,1800e6,1500db,1707df,5d00a1,3b00c3,4c2a87,b70047,5c316f
48337,2d22ae,82007c,1302e9,1a01e3,2200db,1d00c7,220fcd,740089,3a00c4,552c7d,b90144,4e4e61
48339,1903e2,660097,0f00ef,1100ec,1b00e3,0f00cc,294c89,8f016d,62009b,535d4d,c50039,823e3c
48341,1802e3,690095,1700e6,1200eb,3001cd,3900b6,2703d4,72008b,6c0092,794045,cb0330,912d3f
48343,000000,4400ba,0700f7,0a00f4,0b00f3,1500db,1728be,790184,5600a7,42526a,b1014c,40348a
48345,1e04dc,8f006f,0900f5,1100ec,1900e5,1d00ca,150edb,71018c,5200ac,5f435b,b80540,8a244f
48347,0e03ed,4d00b1,0800f6,0c00f2,1400ea,1300c4,2e1cb3,870176,640099,535259,b3004a,743851
48349,2102da,790085,1200eb,0c00f2,1500e8,0f00d9,2e18b7,660097,3c00c2,453781,a50058,544168
48351,2705d2,690095,0700f7,1300ea,1400e9,2600bd,143cae,7e017f,3f00be,276c6a,890173,382f96
48353,2e0bc4,950069,1400e9,1501e8,1f00de,1500d0,2206d5,770087,4f00ae,543277,ba0044,553e6a
48355,000000,73008b,2001dd,2703d3,3c00c1,3d00b3,410bb2,7f017e,4100bc,501b93,8d0070,5d2b75
48357,46189f,ab0053,2402d8,1600e0,3100cd,3b00a8,3e06ba,b1024b,a90055,b32823,e30317,ad2927
48359,420daf,850079,1f00df,0b02f1,2900d4,3900ac,370abc,7d0081,660097,674a4c,c40733,962d3a
48361,4305b6,6c0092,1400ea,1300ea,1b00e3,2700c4,2420b9,7a0183,650099,466a4d,a40059,4c3978
48363,2d16ba,a1005d,1f01dd,1e01df,2a00d4,1900cb,3110bc,8a0074,5000ae,5a2b79,b1004c,4e525d
48365,0d02ee,3d00c0,0007f7,0902f3,0e00ef,1600d6,17499e,850375,84007a,447149,bc0141,5e346b
48367,250ccc,a80056,1b02e1,2102db,2100dd,1f00c4,320dbf,83017a,4a00b4,543575,b0004e,5f5449
48369,441aa0,a70255,1c03df,1f01dd,4100bc,4c0095,3208c3,6d0190,6f008e,7e3c44,d0022c,992f35
48371,490ba9,7a0183,1f01de,1c00e2,2b01d1,2f00bd,2c07ca,990164,660097,603965,ba0341,673264
48373,2003da,5600a8,0c00f2,1400ea,1800e6,1100cd,233b9f,860176,5200ab,385f66,a0015c,60336a
48375,3727a0,93006b,2901d4,2104d8,3d00c1,4500a4,4908ac,93006b,780086,7d334d,be013f,7c2a57
48377,3109c3,71008d,1d00e1,1901e4,2600d7,3400a1,2e07c8,7b0181,4500b9,4d159c,880075,3527a0
48379,230bd0,4401b8,0a01f2,1500e8,3000ce,2600ae,1d19c7,72008c,3b00c2,484076,9d0160,534c5e
48381,2e13bd,860078,2302d9,1400ea,2d00d1,3100ad,420ab2,9e005f,90006e,9c2a37,d30327,9d2739
48383,3603c4,a0005e,2700d6,1e00e0,2400d9,1900d0,310ac3,a1005c,650099,684254,bb0241,843444
48385,990560,d3002b,3500c9,3400ca,3700c7,4b0097,4005b8,a4005a,5700a7,693164,bf033b,7a3c47
48387,1603e5,690095,0b00f3,1100ed,1f00df,1f00c7,1429c0,6e0090,4400b9,414d70,b1004d,4e3779
48389,2f0ec0,760088,1900e4,1400e9,2800d6,2100c3,2c0dc5,850079,5800a5,5f3569,9d0061,45298f
48391,45199f,5c00a2,1f03db,2f00ce,3b00c2,4100ac,3808bd,870076,3f00bf,562583,a4005a,643068
48393,4c01b1,b2004c,1202ea,0f00ef,1e01df,3600b0,2e0fc1,b2014b,990066,9a382c,d80520,a12834
48395,1907de,5500a9,0e00f0,0800f6,0d00f1,0a00e0,152cbc,5d00a0,3500c9,333298,7f007f,4d2b85
48397,1001ed,4000be,0c00f2,0500f9,0f00ef,1200d8,1726c0,690094,4000bd,4f4b64,bf013d,7b542e
48399,240bce,850079,1200eb,1801e5,3600c8,2e00b2,2509d0,9f005f,5b00a3,712c60,c90035,614b52
48401,2b04cf,5f009f,1600e8,1000ed,1400e9,1700c2,2c3c95,980164,74008a,4b6052,bc0042,743752
48403,0c01f0,5700a7,0700f6,1400e9,1600e8,2300cd,122cbf,770087,3000cd,2f606f,950069,51307c
48405,0c00f2,5c00a2,0002fc,0e00f0,1500e9,1400ea,1b36ac,72018a,63009a,347554,a90054,562e79
48407,2504d5,5e00a0,0006f8,1b00e3,2200dc,1200b8,2234a7,6c0190,2b00d3,2a4c88,8e0070,5a3c67
48409,740981,b3004b,2801d4,2d02cf,3f01be,3a00b4,400eb0,770086,3b00c2,4c268c,920467,642a6e
48411,1702e5,790085,0f00ef,1600e8,1600e8,1200e0,1407e2,5b00a2,2e00d0,3f3787,a70156,575056
48413,5200ab,9f005f,2000de,2400da,2900d5,1e00be,2a11c3,940169,6d0091,6a2f65,b60048,5d4957
48415,2a07cc,c50039,0f00ef,1500e8,1b00e3,2100ce,1607e1,73008a,5600a7,5b386a,be023d,6f4c43
48417,7f007f,82007c,1400e9,1d00e1,2100dd,1900bf,2e09c6,990064,5700a7,5e2e71,ba0043,674650
48419,0b08eb,4101bc,0801f5,0a00f3,1100ed,1e00d1,132ac0,5d029f,63009b,29785c,b3004b,5e2b74
48421,49159f,a4005a,2601d7,0e00f0,2201db,2a00c6,2a06ce,8d0170,92006b,844436,d70324,9e2f30
48423,3007c7,980066,1700e6,1500e8,2400da,1900b2,472591,a60057,81007c,64504a,bd0040,773a4b
48425,160ddb,a3005b,1100e5,2602d5,3400ca,2300a6,2714c3,980164,3e00bf,58396c,b50049,56594d
48427,0700f7,1800e6,0a00f4,1f00de,0d00f1,0c02ef,1401e8,2a00d4,2400da,4100ba,6a0094,2109d3
48429,230ad1,9a0064,1502e6,3801c5,2500d9,1300bf,3210bc,9d0160,63009b,6b2b67,c3003a,6a484b
48431,1700e6,6b0093,0900f5,0800f6,0900f5,0c00eb,1006e8,980066,5c00a1,732466,be013e,814933
48433,281cb9,770087,0c00f2,0e00f0,1d00e1,1500d4,0f07e7,4400b9,2e00d0,303c91,9d045d,36487f
48435,750187,c1003d,3b00c3,2300db,2000dd,2f00b4,3517b1,a60058,5600a8,732962,bb0141,6d3d53
48437,420ab2,b3004b,1902e2,1600e7,2b00d2,2e00b2,2608d0,5300ab,4000be,542c7e,92026a,552e7a
48439,431e9d,af004f,2703d3,1c01e1,2b00d2,1400b7,481e98,980264,5d00a0,6d276a,ae004f,634654
48441,1e04db,ad0051,1b00e2,1901e4,1c00e2,0f00d0,280dc9,90006d,670096,792a5a,c60235,7e3945
48443,624457,cd0130,3700c7,3400ca,3d00c1,4e00a6,4b0fa4,9c0061,71008d,6a3f55,c90035,473383
48445,2804d1,9a0064,0e01ef,0c01f0,1000ee,1900d3,160fd8,6a0094,5700a7,70315d,ba0242,852354
48447,3d02bf,b2004c,1700e6,1f00df,1f00df,1000d0,0e07e9,690194,3700c7,4c1e94,9d0060,613964
48449,0000fe,4900b5,0700f7,0a00f4,1000ee,1500d6,1f1cc3,740188,5200ac,455366,ad0050,573e68
48451,320bc1,a0005d,2000dd,1d03de,2300da,2200c0,320ebd,a40059,670097,7e2858,b70146,68474f
48453,3108c4,84007a,1d02df,1503e5,2600d7,1e00be,380fb7,890074,4f00af,6a1a7a,8f016e,513378
48455,1606e2,650099,0a00f4,1c00e2,2100dc,1400ba,1d32af,70018d,5000ad,3a5b69,a2005b,553078
48457,1506e2,4e00b0,0700f7,1800e6,2500d9,2700ba,1d4e93,ae004f,660098,4b6251,af004e,513478
48459,1603e4,4a00b3,0a00f3,1f00de,2100dd,2100b3,2c27aa,92016a,5a00a3,386a5b,b60048,5e3c63
48461,1906df,950069,1501e8,1901e4,4100bd,1d00ce,260ec9,8a0073,650098,6a494a,ce032c,832d47
48463,3407c3,9e0060,3100cd,2b00d3,3a00c4,5c008f,560c9b,b40149,73008b,78295d,b90044,6c2967
48465,741b6e,93006b,3a00c4,4800b5,4500b8,56009b,5608a0,81007c,4600b8,55198f,a80055,5f306e
48467,0000fe,730189,0a02f2,1102eb,2000dd,1e00be,211dbf,6b0092,4800b5,494e68,b50048,5a5152
48469,3020ae,4700b7,1000ee,2400d9,4600b8,4000a1,4f1599,a0005d,5600a7,6d2868,b90045,80324a
48471,1900e4,64009a,0b01f2,0900f4,1700e7,1200cd,38378f,980362,5900a5,553f69,a1005d,6a3959
48473,2303d8,6c0091,1100ec,1c00e2,3700c6,2100b2,453a7e,970462,4f00af,473b7c,960266,562f78
48475,2718bf,74008a,1702e4,1400e9,2001dd,2500ca,270bcb,830179,6f008f,5c524f,b40346,663661
48477,1e04db,1900e5,0700f7,1400e9,8f006f,210057,810d70,c1003c,670096,931e4c,bd0040,88284d
