id,margin,nixon,mcgovern,other,other2,hex_color
31071,62.41%, 81.21%,18.790000000000006,0.0%,0,cf002f
31073,54.81%, 77.40%,22.599999999999994,0.0%,0,c50039
31075,68.99%, 84.49%,15.510000000000005,0.0%,0,d70027
31077,13.88%, 56.94%,43.06,0.0%,0,91006d
31079,44.52%, 72.26%,27.739999999999995,0.0%,0,b80046
31081,53.09%, 76.55%,23.450000000000003,0.0%,0,c3003b
31083,48.37%, 74.19%,25.810000000000002,0.0%,0,bd0041
31085,59.61%, 79.80%,20.200000000000003,0.0%,0,cb0033
31087,57.25%, 78.63%,21.370000000000005,0.0%,0,c80036
31089,59.50%, 79.75%,20.25,0.0%,0,cb0033
31091,76.68%, 88.34%,11.659999999999997,0.0%,0,e1001d
31093,28.30%, 64.15%,35.849999999999994,0.0%,0,a3005b
31095,34.17%, 67.08%,32.92,0.0%,0,ab0053
31097,28.19%, 64.10%,35.900000000000006,0.0%,0,a3005b
31099,48.75%, 74.38%,25.620000000000005,0.0%,0,bd0041
31101,58.15%, 79.07%,20.930000000000007,0.0%,0,c90035
31103,58.82%, 79.41%,20.590000000000003,0.0%,0,ca0034
31105,58.12%, 79.06%,20.939999999999998,0.0%,0,c90035
31107,44.04%, 72.02%,27.980000000000004,0.0%,0,b70047
31109,24.31%, 62.15%,37.85,0.0%,0,9e0060
31111,39.94%, 69.97%,30.03,0.0%,0,b2004c
31113,62.85%, 81.42%,18.58,0.0%,0,cf002f
31115,71.22%, 85.61%,14.39,0.0%,0,da0024
31117,70.93%, 85.47%,14.530000000000001,0.0%,0,d90025
31119,58.83%, 79.42%,20.58,0.0%,0,ca0034
31121,46.32%, 73.16%,26.840000000000003,0.0%,0,ba0044
31123,53.98%, 76.99%,23.010000000000005,0.0%,0,c4003a
31125,37.59%, 68.79%,31.209999999999994,0.0%,0,af004f
31127,48.19%, 74.10%,25.900000000000006,0.0%,0,bc0042
31129,35.30%, 67.65%,32.349999999999994,0.0%,0,ac0052
31131,47.41%, 73.70%,26.299999999999997,0.0%,0,bb0043
31133,42.51%, 71.26%,28.739999999999995,0.0%,0,b50049
31135,53.39%, 76.70%,23.299999999999997,0.0%,0,c3003b
31137,64.07%, 82.03%,17.97,0.0%,0,d1002d
31139,57.93%, 78.96%,21.040000000000006,0.0%,0,c90035
31141,46.76%, 73.38%,26.620000000000005,0.0%,0,bb0043
31143,42.51%, 71.25%,28.75,0.0%,0,b50049
31145,59.80%, 79.90%,20.099999999999994,0.0%,0,cb0033
31147,41.66%, 70.83%,29.17,0.0%,0,b4004a
31149,74.33%, 87.16%,12.840000000000003,0.0%,0,de0020
31151,3.17%, 51.59%,48.41,0.0%,0,83007b
31153,49.36%, 74.68%,25.319999999999993,0.0%,0,be0040
31155,26.26%, 63.13%,36.87,0.0%,0,a0005e
31157,51.56%, 75.78%,24.22,0.0%,0,c1003d
31159,27.96%, 63.98%,36.02,0.0%,0,a3005b
31161,66.45%, 83.22%,16.78,0.0%,0,d4002a
31163,15.08%, 57.54%,42.46,0.0%,0,92006c
31165,66.41%, 83.20%,16.799999999999997,0.0%,0,d4002a
31167,55.33%, 77.66%,22.340000000000003,0.0%,0,c60038
31169,39.85%, 69.93%,30.069999999999993,0.0%,0,b2004c
31171,68.94%, 84.47%,15.530000000000001,0.0%,0,d70027
31173,30.15%, 65.07%,34.93000000000001,0.0%,0,a50059
31175,44.57%, 72.29%,27.709999999999994,0.0%,0,b80046
31177,50.76%, 75.38%,24.620000000000005,0.0%,0,c0003e
31179,49.34%, 74.67%,25.33,0.0%,0,be0040
31181,40.18%, 70.09%,29.909999999999997,0.0%,0,b2004c
31183,62.25%, 81.12%,18.879999999999995,0.0%,0,ce0030
31185,55.84%, 77.92%,22.08,0.0%,0,c60038
32001,48.20%, 74.10%,25.900000000000006,0.0%,0,bc0042
32003,18.12%, 59.06%,40.94,0.0%,0,960068
32005,49.34%, 74.67%,25.33,0.0%,0,be0040
32007,45.19%, 72.59%,27.409999999999997,0.0%,0,b90045
32009,36.50%, 68.25%,31.75,0.0%,0,ae0050
32011,45.49%, 72.75%,27.25,0.0%,0,b90045
32013,39.88%, 69.94%,30.060000000000002,0.0%,0,b2004c
32015,26.07%, 63.03%,36.97,0.0%,0,a0005e
32017,37.53%, 68.77%,31.230000000000004,0.0%,0,af004f
32019,49.15%, 74.58%,25.42,0.0%,0,be0040
32021,46.65%, 73.32%,26.680000000000007,0.0%,0,ba0044
32023,23.22%, 61.61%,38.39,0.0%,0,9d0061
32027,40.07%, 70.03%,29.97,0.0%,0,b2004c
32029,38.42%, 69.21%,30.790000000000006,0.0%,0,b0004e
32031,32.45%, 66.22%,33.78,0.0%,0,a80056
32033,22.55%, 61.27%,38.73,0.0%,0,9c0062
32510,43.59%, 71.79%,28.209999999999994,0.0%,0,b70047
33001,42.46%, 70.72%,28.260000000000005,1.02%,0,b40248
33003,55.37%, 77.01%,21.629999999999995,1.36%,0,c40337
33005,18.65%, 58.98%,40.330000000000005,0.69%,0,960166
33007,23.38%, 60.84%,37.449999999999996,1.71%,0,9b045f
33009,32.45%, 65.58%,33.129999999999995,1.29%,0,a70354
33011,30.12%, 64.39%,34.260000000000005,1.35%,0,a40357
33013,36.36%, 67.70%,31.33,0.97%,0,ac024f
33015,27.34%, 63.09%,35.739999999999995,1.17%,0,a0025b
33017,16.54%, 57.83%,41.29,0.88%,0,930269
33019,17.27%, 58.13%,40.86,1.01%,0,940268
34001,22.77%, 59.54%,36.77,3.69%,0,97095d
34003,31.66%, 65.34%,33.67999999999999,0.98%,0,a60255
34005,25.63%, 61.97%,36.34,1.69%,0,9e045c
34007,19.31%, 58.85%,39.54,1.61%,0,960464
34009,43.32%, 70.54%,27.22,2.24%,0,b30545
34011,17.00%, 58.18%,41.18,0.64%,0,940169
34013,2.59%, 50.17%,47.589999999999996,2.24%,0,7f0579
34015,27.10%, 62.92%,35.81999999999999,1.26%,0,a0035b
34017,21.49%, 60.15%,38.65,1.2%,0,990362
34019,39.70%, 68.97%,29.269999999999996,1.76%,0,af044a
34021,5.35%, 52.03%,46.69,1.28%,0,840377
34023,24.98%, 61.41%,36.42,2.17%,0,9c055c
34025,32.45%, 65.71%,33.25,1.04%,0,a70254
34027,37.57%, 68.18%,30.599999999999994,1.22%,0,ad034e
34029,46.69%, 72.43%,25.72999999999999,1.84%,0,b80441
34031,26.42%, 62.03%,35.620000000000005,2.35%,0,9e055a
34033,30.74%, 64.84%,34.09,1.07%,0,a50256
34035,35.03%, 66.03%,30.989999999999995,2.98%, 2.64%,a8074f
34037,49.84%, 74.44%,24.60000000000001,0.96%,0,bd023e
34039,23.79%, 61.03%,37.24,1.73%,0,9b045e
34041,31.46%, 65.33%,33.879999999999995,0.79%,0,a60256
35001,23.75%, 60.80%,37.050000000000004,2.15%, 2.02%,9b055e
35003,49.47%, 73.49%,24.03,2.48%, 2.30%,bb063d
35005,44.38%, 70.87%,26.5,2.63%, 2.56%,b40643
35006,0%,-,0,0.0%,0,000000
35007,17.56%, 57.88%,40.32,1.8%,0,930466
35009,54.01%, 75.85%,21.840000000000003,2.31%, 2.22%,c10537
35011,46.04%, 71.82%,25.790000000000006,2.39%, 2.29%,b70641
35013,21.12%, 59.76%,38.65,1.59%,0,980462
35015,31.81%, 64.65%,32.83999999999999,2.51%, 2.40%,a40653
35017,3.99%, 50.46%,46.48,3.06%, 2.98%,800776
35019,3.76%, 51.37%,47.6,1.03%,0,820279
35021,39.74%, 68.68%,28.94999999999999,2.37%, 2.37%,af0649
35023,29.51%, 63.43%,33.91,2.66%, 2.66%,a10656
35025,55.41%, 76.41%,21.0,2.59%, 2.50%,c20635
35027,55.85%, 77.07%,21.220000000000013,1.71%,0,c40436
35028,34.16%, 66.09%,31.939999999999998,1.97%,0,a80551
35029,29.89%, 63.25%,33.349999999999994,3.4%, 3.36%,a10855
35031,2.24%, 49.74%,47.489999999999995,2.7699999999999996%, 2.53%,7e0779
35033,1.29%, 50.26%,48.96,0.78%,0,80017c
35035,37.98%, 65.91%,27.950000000000003,6.14%, 6.05%,a80f47
35037,45.62%, 71.30%,25.67,3.03%, 2.94%,b50741
35039,12.66%, 42.68%,55.34,1.98%,0,6c058d
35041,48.12%, 73.03%,24.900000000000006,2.07%, 2.04%,ba053f
35043,3.07%, 50.25%,47.19,2.56%, 2.42%,800678
35045,40.65%, 67.55%,26.909999999999997,5.54%, 5.18%,ac0e44
35047,2.46%, 47.71%,50.18,2.11%,0,79057f
35049,6.24%, 52.53%,46.29,1.18%,0,850376
35051,37.09%, 67.47%,30.379999999999995,2.15%, 2.02%,ac054d
35053,14.04%, 56.19%,42.160000000000004,1.65%,0,8f046b
35055,2.02%, 50.49%,48.46,1.05%,0,80027b
35057,31.20%, 64.54%,33.33,2.13%, 2.06%,a40554
35059,49.23%, 72.50%,23.28,4.22%, 4.08%,b80a3b
35061,14.49%, 56.09%,41.599999999999994,2.31%, 2.21%,8f056a
36001,9.73%, 54.76%,45.02,0.22%,0,8b0072
36003,47.11%, 73.43%,26.319999999999993,0.25%,0,bb0043
36005,10.56%, 44.60%,55.16,0.24%,0,71008c
36007,19.95%, 59.84%,39.9,0.26%,0,980065
36009,33.40%, 66.53%,33.129999999999995,0.34%,0,a90054
36011,34.39%, 67.08%,32.68000000000001,0.24%,0,ab0053
36013,17.15%, 58.44%,41.29,0.27%,0,950069
36015,34.79%, 67.28%,32.480000000000004,0.24%,0,ab0052
36017,41.39%, 70.58%,29.189999999999998,0.23%,0,b3004a
36019,27.40%, 63.60%,36.199999999999996,0.2%,0,a2005c
36021,40.75%, 70.27%,29.510000000000005,0.22%,0,b3004b
36023,42.14%, 70.97%,28.83,0.2%,0,b40049
36025,48.43%, 74.10%,25.67,0.23%,0,bc0041
36027,39.82%, 69.82%,30.0,0.18%,0,b2004c
36029,8.06%, 53.88%,45.809999999999995,0.31%,0,890074
36031,40.64%, 70.22%,29.58,0.2%,0,b3004b
36033,35.01%, 67.40%,32.379999999999995,0.22%,0,ab0052
36035,34.98%, 67.33%,32.35000000000001,0.32%,0,ab0052
36037,32.84%, 66.28%,33.44,0.28%,0,a90055
36039,46.15%, 72.96%,26.810000000000002,0.23%,0,ba0044
36041,55.97%, 77.89%,21.929999999999993,0.18%,0,c60037
36043,35.97%, 67.84%,31.86999999999999,0.29%,0,ac0051
36045,33.01%, 66.41%,33.400000000000006,0.19%,0,a90055
36047,1.82%, 48.96%,50.78,0.26%,0,7c0081
36049,37.51%, 68.60%,31.090000000000003,0.31%,0,ae004f
36051,38.53%, 69.13%,30.60000000000001,0.27%,0,b0004e
36053,49.20%, 74.47%,25.269999999999996,0.26%,0,bd0040
36055,24.12%, 61.95%,37.83,0.22%,0,9d0060
36057,27.43%, 63.58%,36.15,0.27%,0,a2005c
36059,26.82%, 63.31%,36.48,0.21%,0,a1005d
36061,32.87%, 33.38%,66.24,0.38%,0,5500a8
36063,16.78%, 58.22%,41.44,0.34%,0,940069
36065,39.94%, 69.86%,29.909999999999997,0.23%,0,b2004c
36067,38.61%, 69.18%,30.58,0.24%,0,b0004d
36069,36.70%, 68.23%,31.539999999999992,0.23%,0,ad0050
36071,42.20%, 71.00%,28.799999999999997,0.2%,0,b50049
36073,42.84%, 71.35%,28.52000000000001,0.13%,0,b50048
36075,43.91%, 71.84%,27.929999999999993,0.23%,0,b70047
36077,37.38%, 68.58%,31.189999999999998,0.23%,0,ae004f
36079,47.21%, 73.48%,26.25999999999999,0.26%,0,bb0042
36081,12.92%, 56.34%,43.43,0.23%,0,8f006e
36083,34.00%, 66.87%,32.86999999999999,0.26%,0,aa0053
36085,48.58%, 74.21%,25.620000000000005,0.17%,0,bd0041
36087,28.77%, 64.29%,35.519999999999996,0.19%,0,a3005a
36089,26.16%, 63.00%,36.83,0.17%,0,a0005d
36091,38.69%, 69.22%,30.519999999999996,0.26%,0,b0004d
36093,23.16%, 61.46%,38.29,0.25%,0,9c0061
36095,39.61%, 69.68%,30.059999999999988,0.26%,0,b1004c
36097,43.65%, 71.76%,28.11,0.13%,0,b60047
36099,35.59%, 67.68%,32.08,0.24%,0,ac0051
36101,50.31%, 75.05%,24.730000000000004,0.22%,0,bf003f
36103,40.90%, 70.34%,29.439999999999998,0.22%,0,b3004b
36105,26.68%, 63.24%,36.55,0.21%,0,a1005d
36107,41.91%, 70.84%,28.929999999999993,0.23%,0,b40049
36109,17.53%, 58.66%,41.13,0.21%,0,950068
36111,37.28%, 68.51%,31.22999999999999,0.26%,0,ae004f
36113,48.47%, 74.11%,25.64,0.25%,0,bc0041
36115,47.84%, 73.80%,25.97,0.23%,0,bc0042
36117,47.96%, 73.89%,25.92,0.19%,0,bc0042
36119,25.93%, 62.83%,36.9,0.27%,0,a0005e
36121,43.75%, 71.75%,28.0,0.25%,0,b60047
36123,54.32%, 77.04%,22.72,0.24%,0,c40039
37001,51.48%, 74.61%,23.120000000000005,2.27%, 2.27%,be053a
37003,39.94%, 68.95%,29.019999999999996,2.03%, 2.03%,af054a
37005,24.25%, 61.29%,37.03,1.68%,0,9c045e
37007,23.37%, 60.88%,37.51,1.61%,0,9b045f
37009,26.89%, 62.95%,36.059999999999995,0.99%,0,a0025b
37011,68.99%, 83.99%,15.0,1.01%,0,d60226
37013,40.43%, 69.65%,29.22,1.13%,0,b1024a
37015,22.22%, 60.54%,38.32,1.14%,0,9a0261
37017,30.85%, 64.72%,33.879999999999995,1.4%,0,a50356
37019,41.00%, 69.06%,28.069999999999993,2.87%, 2.87%,b00747
37021,42.69%, 70.38%,27.700000000000003,1.92%,0,b30446
37023,39.38%, 68.96%,29.580000000000013,1.46%,0,af034b
37025,54.26%, 76.45%,22.189999999999998,1.36%,0,c20338
37027,44.52%, 71.41%,26.89,1.7%,0,b60444
37029,23.38%, 60.20%,36.82,2.98%, 2.98%,99075d
37031,49.57%, 74.14%,24.569999999999993,1.29%,0,bd033e
37033,21.22%, 59.65%,38.43,1.92%,0,980461
37035,50.54%, 74.46%,23.92,1.62%,0,bd043c
37037,25.66%, 62.12%,36.45,1.43%,0,9e035c
37039,25.77%, 62.28%,36.51,1.21%,0,9e035d
37041,33.79%, 66.39%,32.599999999999994,1.01%,0,a90253
37043,31.56%, 65.19%,33.629999999999995,1.18%,0,a60355
37045,45.84%, 72.06%,26.22,1.72%,0,b70442
37047,43.07%, 70.64%,27.569999999999993,1.79%,0,b40446
37049,58.71%, 78.74%,20.03,1.23%,0,c80333
37051,41.98%, 70.46%,28.480000000000004,1.06%,0,b30248
37053,36.33%, 66.67%,30.33,3.0%, 3.00%,aa074d
37055,51.19%, 75.20%,24.0,0.8%,0,bf023d
37057,51.66%, 74.79%,23.11999999999999,2.09%, 2.09%,be053a
37059,54.41%, 75.69%,21.28,3.03%, 3.03%,c10736
37061,42.41%, 70.61%,28.209999999999994,1.18%,0,b40347
37063,24.02%, 61.38%,37.36,1.26%,0,9c035f
37065,27.37%, 62.53%,35.16,2.31%, 2.31%,9f0559
37067,37.17%, 67.69%,30.519999999999996,1.79%,0,ac044d
37069,38.90%, 68.37%,29.459999999999994,2.17%, 2.17%,ae054b
37071,52.83%, 75.76%,22.929999999999993,1.31%,0,c1033a
37073,3.51%, 51.01%,47.5,1.49%,0,820379
37075,23.07%, 61.05%,37.980000000000004,0.97%,0,9b0260
37077,34.52%, 66.82%,32.290000000000006,0.89%,0,aa0252
37079,52.69%, 75.68%,22.989999999999995,1.33%,0,c0033a
37081,40.27%, 69.46%,29.200000000000003,1.34%,0,b1034a
37083,34.89%, 66.60%,31.710000000000008,1.69%,0,a90450
37085,50.29%, 74.64%,24.36,1.0%,0,be023e
37087,31.96%, 64.84%,32.879999999999995,2.28%, 2.28%,a50553
37089,62.33%, 80.17%,17.849999999999994,1.98%,0,cc052d
37091,18.08%, 58.34%,40.26,1.4%,0,940366
37093,13.46%, 56.25%,42.79,0.96%,0,8f026d
37095,45.89%, 71.97%,26.090000000000003,1.94%,0,b70442
37097,51.35%, 73.79%,22.429999999999993,3.78%, 3.78%,bc0939
37099,19.33%, 59.11%,39.77,1.12%,0,960265
37101,59.87%, 79.24%,19.370000000000005,1.39%,0,ca0331
37103,19.89%, 58.93%,39.03,2.04%, 2.04%,960563
37105,47.50%, 72.71%,25.220000000000013,2.07%, 2.07%,b90540
37107,49.37%, 73.89%,24.519999999999996,1.59%,0,bc043e
37109,25.17%, 61.88%,36.72,1.4%,0,9d035d
37111,46.32%, 72.09%,25.75999999999999,2.15%, 2.15%,b70541
37113,39.92%, 69.20%,29.28,1.52%,0,b0034a
37115,23.07%, 61.18%,38.11,0.71%,0,9c0161
37117,38.55%, 68.76%,30.209999999999994,1.03%,0,af024d
37119,38.71%, 68.52%,29.799999999999997,1.68%,0,ae044b
37121,67.70%, 83.45%,15.739999999999995,0.81%,0,d40228
37123,33.33%, 65.67%,32.34,1.99%,0,a70552
37125,43.43%, 70.68%,27.25,2.07%, 2.07%,b40545
37127,46.03%, 71.39%,25.349999999999994,3.26%, 3.26%,b60840
37129,51.40%, 74.41%,23.010000000000005,2.58%, 2.58%,bd063a
37131,3.76%, 47.71%,51.46,0.83%,0,790283
37133,61.29%, 80.05%,18.760000000000005,1.19%,0,cc032f
37135,4.11%, 47.66%,51.760000000000005,0.58%,0,790183
37137,33.21%, 66.11%,32.89,1.0%,0,a80253
37139,28.92%, 63.07%,34.150000000000006,2.78%, 2.78%,a00757
37141,39.59%, 68.90%,29.299999999999997,1.8%,0,af044a
37143,27.75%, 62.57%,34.83,2.6%, 2.60%,9f0658
37145,44.71%, 71.89%,27.179999999999993,0.93%,0,b70245
37147,41.78%, 70.41%,28.64,0.95%,0,b30249
37149,36.77%, 67.31%,30.53,2.16%, 2.16%,ab054d
37151,54.32%, 76.02%,21.710000000000008,2.27%, 2.27%,c10537
37153,23.34%, 60.84%,37.489999999999995,1.67%,0,9b045f
37155,20.97%, 59.99%,39.019999999999996,0.99%,0,980263
37157,44.05%, 71.15%,27.099999999999994,1.75%,0,b50445
37159,49.17%, 73.34%,24.17,2.49%, 2.49%,bb063d
37161,38.84%, 68.80%,29.97,1.23%,0,af034c
37163,32.57%, 65.76%,33.19,1.05%,0,a70254
37165,28.27%, 63.69%,35.41,0.9%,0,a2025a
37167,40.29%, 69.32%,29.040000000000006,1.64%,0,b0044a
37169,36.30%, 66.86%,30.570000000000007,2.57%, 2.57%,aa064d
37171,37.39%, 67.78%,30.39,1.83%,0,ac044d
37173,29.87%, 64.45%,34.58,0.97%,0,a40258
37175,42.11%, 69.73%,27.61999999999999,2.65%, 2.65%,b10646
37177,19.04%, 59.30%,40.260000000000005,0.44%,0,970166
37179,44.49%, 71.60%,27.10000000000001,1.3%,0,b60345
37181,34.75%, 66.85%,32.10000000000001,1.05%,0,aa0251
37183,42.09%, 70.32%,28.230000000000004,1.45%,0,b30347
37185,20.73%, 59.62%,38.89,1.49%,0,980363
37187,24.40%, 61.65%,37.24,1.11%,0,9d025e
37189,26.80%, 62.85%,36.05,1.1%,0,a0025b
37191,45.95%, 72.33%,26.379999999999995,1.29%,0,b80343
37193,47.08%, 72.83%,25.75,1.42%,0,b90341
37195,47.81%, 73.04%,25.22999999999999,1.73%,0,ba0440
37197,60.69%, 79.16%,18.460000000000008,2.38%, 2.38%,c9062f
37199,15.22%, 57.10%,41.87,1.03%,0,91026a
38001,27.31%, 62.77%,35.47,1.76%,0,a0045a
38003,23.20%, 61.14%,37.95,0.91%,0,9b0260
38005,11.15%, 55.09%,43.94,0.97%,0,8c0270
38007,43.48%, 69.82%,26.340000000000003,3.84%, 3.84%,b20943
38009,40.40%, 69.60%,29.210000000000008,1.19%,0,b1034a
38011,25.99%, 61.69%,35.7,2.61%, 2.61%,9d065b
38013,36.48%, 66.36%,29.870000000000005,3.77%, 3.72%,a9094c
38015,39.08%, 67.38%,28.290000000000006,4.33%, 4.06%,ab0b48
38017,21.20%, 59.96%,38.76,1.28%,0,980362
38019,21.37%, 60.07%,38.71,1.22%,0,990362
38021,28.23%, 63.59%,35.349999999999994,1.06%,0,a2025a
38023,22.35%, 60.29%,37.95,1.76%,0,990460
38025,36.14%, 65.45%,29.319999999999993,5.2299999999999995%, 5.14%,a60d4a
38027,5.65%, 52.04%,46.38,1.58%,0,840476
38029,31.74%, 64.53%,32.78999999999999,2.68%, 2.62%,a40653
38031,21.89%, 60.28%,38.379999999999995,1.34%,0,990361
38033,33.52%, 62.98%,29.450000000000003,7.57%, 7.57%,a0134b
38035,16.81%, 56.92%,40.1,2.98%, 2.69%,910766
38037,43.52%, 70.17%,26.650000000000006,3.1799999999999997%, 3.09%,b20843
38039,18.20%, 58.10%,39.91,1.99%,0,940565
38041,33.73%, 64.93%,31.209999999999994,3.86%, 3.82%,a5094f
38043,38.65%, 67.06%,28.39999999999999,4.54%, 4.54%,ab0b48
38045,20.09%, 59.62%,39.53,0.85%,0,980264
38047,42.05%, 69.33%,27.269999999999996,3.4%, 3.30%,b00845
38049,27.86%, 63.62%,35.760000000000005,0.62%,0,a2015b
38051,64.18%, 81.61%,17.42,0.97%,0,d0022c
38053,33.61%, 65.87%,32.269999999999996,1.86%,0,a70452
38055,34.68%, 66.23%,31.549999999999997,2.2199999999999998%, 2.13%,a80550
38057,51.59%, 74.28%,22.679999999999993,3.0399999999999996%, 3.01%,bd0739
38059,23.78%, 59.87%,36.09,4.04%, 3.90%,980a5c
38061,18.51%, 58.30%,39.78,1.92%,0,940465
38063,8.82%, 53.67%,44.839999999999996,1.49%,0,880372
38065,36.61%, 65.14%,28.53,6.33%, 6.23%,a61048
38067,29.14%, 63.75%,34.620000000000005,1.63%,0,a20458
38069,33.48%, 66.15%,32.66999999999999,1.18%,0,a80353
38071,24.53%, 61.78%,37.25,0.97%,0,9d025e
38073,20.41%, 59.85%,39.449999999999996,0.7%,0,980164
38075,22.83%, 61.09%,38.26,0.65%,0,9b0161
38077,21.19%, 60.23%,39.040000000000006,0.73%,0,990163
38079,2.53%, 48.13%,50.66,1.21%,0,7a0381
38081,9.61%, 54.48%,44.88,0.64%,0,8a0172
38083,62.24%, 80.71%,18.460000000000008,0.83%,0,cd022f
38085,0.35%, 49.12%,48.78,2.1%, 2.10%,7d057c
38087,23.77%, 59.86%,36.08,4.06%, 4.06%,980a5c
38089,30.49%, 62.91%,32.42,4.67%, 4.29%,a00b52
38091,8.68%, 53.96%,45.28,0.76%,0,890173
38093,26.73%, 62.51%,35.790000000000006,1.7%,0,9f045b
38095,17.42%, 58.02%,40.599999999999994,1.38%,0,930367
38097,24.14%, 61.40%,37.26,1.34%,0,9c035f
38099,15.28%, 56.29%,41.01,2.7%, 2.60%,8f0668
38101,34.47%, 66.61%,32.129999999999995,1.26%,0,a90351
38103,31.25%, 64.42%,33.17999999999999,2.4%, 2.40%,a40654
38105,22.60%, 59.90%,37.300000000000004,2.8%, 2.63%,98075f
39001,28.81%, 63.18%,34.370000000000005,2.45%, 2.18%,a10657
39003,43.54%, 69.96%,26.430000000000007,3.61%, 3.19%,b20943
39005,47.84%, 73.04%,25.189999999999998,1.77%,0,ba0440
39007,19.97%, 58.96%,38.98,2.06%,0,960563
39009,1.22%, 48.88%,50.099999999999994,1.02%,0,7c027f
39011,42.72%, 69.81%,27.08,3.1100000000000003%, 2.93%,b20745
39013,8.60%, 53.62%,45.010000000000005,1.37%,0,880372
39015,27.79%, 62.68%,34.89,2.4299999999999997%, 2.28%,9f0658
39017,39.64%, 68.42%,28.78,2.8%, 2.50%,ae0749
39019,35.82%, 66.39%,30.560000000000002,3.0500000000000003%, 2.91%,a9074d
39021,40.70%, 69.48%,28.769999999999996,1.75%,0,b10449
39023,26.41%, 61.79%,35.379999999999995,2.83%, 2.15%,9d075a
39025,45.83%, 71.70%,25.86999999999999,2.43%, 2.31%,b60641
39027,49.43%, 74.08%,24.650000000000006,1.27%,0,bc033e
39029,26.66%, 62.63%,35.97,1.4%,0,9f035b
39031,35.16%, 66.21%,31.05000000000001,2.7399999999999998%, 2.01%,a8064f
39033,43.29%, 69.50%,26.209999999999994,4.29%, 4.10%,b10a42
39035,1.79%, 49.94%,48.150000000000006,1.91%,0,7f047a
39037,34.74%, 65.71%,30.97,3.3200000000000003%, 3.12%,a7084e
39039,33.29%, 65.40%,32.11999999999999,2.48%, 2.36%,a60651
39041,47.51%, 72.40%,24.89,2.71%, 2.62%,b8063f
39043,20.37%, 58.46%,38.089999999999996,3.4499999999999997%, 2.84%,950861
39045,46.33%, 71.67%,25.340000000000003,2.99%, 2.79%,b60740
39047,48.62%, 73.25%,24.629999999999995,2.1199999999999997%, 2.01%,ba053e
39049,29.64%, 63.74%,34.09,2.17%,0,a20556
39051,39.01%, 68.55%,29.549999999999997,1.9%,0,ae044b
39053,46.35%, 72.40%,26.049999999999997,1.55%,0,b80342
39055,35.18%, 66.27%,31.090000000000003,2.6399999999999997%, 2.28%,a8064f
39057,32.42%, 65.15%,32.72999999999999,2.12%,0,a60553
39059,33.46%, 66.00%,32.540000000000006,1.46%,0,a80352
39061,32.98%, 65.65%,32.66999999999999,1.68%,0,a70453
39063,46.94%, 70.68%,23.739999999999995,5.58%, 5.19%,b40e3c
39065,41.09%, 69.14%,28.049999999999997,2.81%, 2.68%,b00747
39067,30.90%, 64.96%,34.07000000000001,0.97%,0,a50256
39069,43.17%, 70.58%,27.409999999999997,2.01%,0,b30545
39071,41.39%, 69.72%,28.33,1.95%,0,b10448
39073,29.83%, 63.67%,33.84,2.49%, 2.37%,a20656
39075,41.87%, 69.97%,28.11,1.92%,0,b20447
39077,31.44%, 63.10%,31.67,5.2299999999999995%, 4.88%,a00d50
39079,36.08%, 67.30%,31.22,1.48%,0,ab034f
39081,13.93%, 56.25%,42.33,1.42%,0,8f036b
39083,31.87%, 63.95%,32.08,3.9699999999999998%, 3.38%,a30a51
39085,20.74%, 58.90%,38.15,2.9499999999999997%, 2.63%,960761
39087,35.51%, 67.02%,31.52000000000001,1.46%,0,aa0350
39089,36.96%, 66.47%,29.5,4.03%, 3.87%,a90a4b
39091,46.50%, 71.12%,24.61,4.27%, 4.17%,b50a3e
39093,15.90%, 56.15%,40.25,3.6%, 3.04%,8f0966
39095,0.95%, 48.38%,49.339999999999996,2.28%,0,7b057d
39097,53.22%, 75.67%,22.450000000000003,1.88%,0,c00439
39099,1.33%, 49.69%,48.36,1.95%,0,7e047b
39101,35.96%, 67.02%,31.060000000000002,1.92%,0,aa044f
39103,31.99%, 64.82%,32.84,2.34%, 2.15%,a50553
39105,43.00%, 70.69%,27.689999999999998,1.62%,0,b40446
39107,18.71%, 57.60%,38.9,3.5%, 3.33%,920863
39109,39.03%, 68.44%,29.409999999999997,2.15%, 2.03%,ae054a
39111,19.68%, 59.14%,39.46,1.4%,0,960364
39113,18.59%, 58.02%,39.43,2.55%,0,930664
39115,39.56%, 68.50%,28.930000000000007,2.57%, 2.38%,ae0649
39117,44.67%, 70.56%,25.89999999999999,3.54%, 3.47%,b30942
39119,30.82%, 63.99%,33.17,2.8400000000000003%, 2.68%,a30754
39121,38.03%, 68.22%,30.200000000000003,1.58%,0,ad044d
39123,19.58%, 57.86%,38.28,3.8600000000000003%, 3.72%,930961
39125,32.31%, 64.81%,32.5,2.6900000000000004%, 2.49%,a50652
39127,27.64%, 62.13%,34.5,3.37%, 3.18%,9e0857
39129,51.40%, 74.30%,22.909999999999997,2.79%, 2.06%,bd073a
39131,17.19%, 57.49%,40.309999999999995,2.2%,0,920566
39133,5.61%, 51.76%,46.150000000000006,2.09%,0,830575
39135,43.15%, 70.29%,27.129999999999995,2.58%, 2.39%,b30645
39137,36.10%, 66.32%,30.210000000000008,3.4699999999999998%, 3.28%,a9084d
39139,38.67%, 68.18%,29.50999999999999,2.31%,0,ad054b
39141,44.29%, 71.15%,26.86,1.99%,0,b50544
